block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29132243,1766120118001,31,20,0,0,20,20,590,0.9962
29132244,1766120124001,21,31,0,0,31,31,590,0.9963
29132245,1766120130001,30,21,0,0,21,21,590,0.9964
29132246,1766120136001,22,30,0,0,30,30,589,0.9956
29132247,1766120142001,28,22,0,0,22,22,590,0.9957
29132248,1766120148001,21,28,0,0,28,28,590,0.9961
29132249,1766120154001,27,21,0,0,21,21,590,0.9956
29132250,1766120160001,20,27,0,0,27,27,590,0.9963
29132251,1766120166001,28,20,0,0,20,20,590,0.9963
29132252,1766120172001,22,28,0,0,28,28,589,0.9959
29132253,1766120178001,29,22,0,0,22,22,590,0.9958
29132254,1766120184001,24,29,0,0,29,29,590,0.9961
29132255,1766120190001,29,24,0,0,24,24,590,0.9958
29132256,1766120196001,21,29,0,0,29,29,590,0.9942
29132257,1766120202001,27,21,0,0,21,21,590,0.9964
29132258,1766120208001,23,27,0,0,27,27,590,0.9954
29132259,1766120214001,30,23,0,0,23,23,590,0.9957
29132260,1766120220001,23,30,0,0,30,30,590,0.9954
29132261,1766120226001,25,23,0,0,23,23,590,0.9961
29132262,1766120232001,21,25,0,0,25,25,590,0.996
29132263,1766120238001,30,21,0,0,21,21,590,0.9964
29132264,1766120244001,23,30,0,0,30,30,587,0.9963
29132265,1766120250001,28,23,0,0,23,23,590,0.9965
29132266,1766120256001,21,28,0,0,28,28,590,0.9964
29132267,1766120262001,28,21,0,0,21,21,590,0.996
29132268,1766120268001,23,28,0,0,28,28,590,0.9962
29132269,1766120274001,27,23,0,0,23,23,590,0.9961
29132270,1766120280001,22,27,0,0,27,27,590,0.9962
29132271,1766120286001,29,22,0,0,22,22,590,0.9962
29132272,1766120292001,23,29,0,0,29,29,590,0.9953
29132273,1766120298001,29,23,0,0,23,23,588,0.9962
29132274,1766120304001,22,29,0,0,29,29,590,0.9963
29132275,1766120310001,30,22,0,0,22,22,590,0.9965
29132276,1766120316001,22,30,0,0,30,30,590,0.9964
29132277,1766120322001,26,22,0,0,22,22,590,0.9965
29132278,1766120328001,23,26,0,0,26,26,590,0.9963
29132279,1766120334001,29,23,0,0,23,23,590,0.9966
29132280,1766120340001,21,29,0,0,29,29,590,0.9961
29132281,1766120346001,27,21,0,0,21,21,590,0.9956
29132282,1766120352001,21,27,0,0,27,27,590,0.9963
29132283,1766120358001,30,21,0,0,21,21,590,0.9964
29132284,1766120364001,23,30,0,0,30,30,590,0.9961
29132285,1766120370001,28,23,0,0,23,23,590,0.9952
29132286,1766120376001,21,28,0,0,28,28,589,0.9962
29132287,1766120382001,27,21,0,0,21,21,590,0.9964
29132288,1766120388001,22,27,0,0,27,27,590,0.9962
29132289,1766120394001,26,22,0,0,22,22,589,0.9961
29132290,1766120400001,22,26,0,0,26,26,590,0.9962
29132291,1766120406001,27,22,0,0,22,22,592,0.9947
29132292,1766120412001,22,27,0,0,27,27,592,0.9962
29132293,1766120418001,28,22,0,0,22,22,592,0.9955
29132294,1766120424001,24,28,0,0,28,28,592,0.9952
29132295,1766120430001,27,24,0,0,24,24,592,0.9958
29132296,1766120436001,22,27,0,0,27,27,592,0.9962
29132297,1766120442001,25,22,0,0,22,22,592,0.9964
29132298,1766120448001,23,25,0,0,25,25,592,0.996
29132299,1766120454001,30,23,0,0,23,23,592,0.995
29132300,1766120460001,23,30,0,0,30,30,592,0.9958
29132301,1766120466001,26,23,0,0,23,23,592,0.9963
29132302,1766120472001,20,26,0,0,26,26,592,0.9965
29132303,1766120478001,26,20,0,0,20,20,592,0.9963
29132304,1766120484001,24,26,0,0,26,26,592,0.9962
29132305,1766120490001,28,24,0,0,24,24,592,0.9965
29132306,1766120496001,24,28,0,0,28,28,591,0.9952
29132307,1766120502001,27,24,0,0,24,24,591,0.9957
29132308,1766120508001,23,27,0,0,27,27,592,0.9963
29132309,1766120514001,27,23,0,0,23,23,592,0.9963
29132310,1766120520001,21,27,0,0,27,27,592,0.9962
29132311,1766120526001,27,21,0,0,21,21,592,0.9953
29132312,1766120532001,22,27,0,0,27,27,592,0.9962
29132313,1766120538001,26,22,0,0,22,22,592,0.9964
29132314,1766120544001,23,26,0,0,26,26,592,0.9963
29132315,1766120550001,30,23,0,0,23,23,592,0.9963
29132316,1766120556001,23,30,0,0,30,30,592,0.9963
29132317,1766120562001,27,23,0,0,23,23,592,0.9962
29132318,1766120568001,24,27,0,0,27,27,592,0.9959
29132319,1766120574001,27,24,0,0,24,24,592,0.9963
29132320,1766120580001,23,27,0,0,27,27,592,0.9963
29132321,1766120586001,27,23,0,0,23,23,592,0.9963
29132322,1766120592001,23,27,0,0,27,27,592,0.9964
29132323,1766120598001,31,23,0,0,23,23,592,0.9963
29132324,1766120604001,24,31,0,0,31,31,592,0.996
29132325,1766120610001,28,24,0,0,24,24,592,0.9962
29132326,1766120616001,24,28,0,0,28,28,592,0.9964
29132327,1766120622001,30,24,0,0,24,24,592,0.9963
29132328,1766120628001,23,30,0,0,30,30,592,0.9962
29132329,1766120634001,30,23,0,0,23,23,592,0.996
29132330,1766120640001,22,30,0,0,30,30,592,0.9957
29132331,1766120646001,31,22,0,0,22,22,592,0.9963
29132332,1766120652001,22,31,0,0,31,31,592,0.9963
29132333,1766120658001,29,22,0,0,22,22,592,0.9939
29132334,1766120664001,22,29,0,0,29,29,592,0.9961
29132335,1766120670001,31,22,0,0,22,22,592,0.9964
29132336,1766120676001,22,31,0,0,31,31,592,0.9962
29132337,1766120682001,27,22,0,0,22,22,592,0.9962
29132338,1766120688001,23,27,0,0,27,27,590,0.9964
29132339,1766120694001,31,23,0,0,23,23,592,0.9964
29132340,1766120700001,21,31,0,0,31,31,592,0.9962
29132341,1766120706001,30,21,0,0,21,21,592,0.9961
29132342,1766120712001,20,30,0,0,30,30,592,0.9946
29132343,1766120718001,26,20,0,0,20,20,592,0.9958
29132344,1766120724001,21,26,0,0,26,26,592,0.9964
29132345,1766120730001,26,21,0,0,21,21,592,0.9961
29132346,1766120736001,18,26,0,0,26,26,592,0.9964
29132347,1766120742001,30,18,0,0,18,18,588,0.9963
29132348,1766120748001,19,30,0,0,30,30,592,0.9964
29132349,1766120754001,27,19,0,0,19,19,592,0.9964
29132350,1766120760001,20,27,0,0,27,27,591,0.9959
29132351,1766120766001,28,20,0,0,20,20,592,0.9964
29132352,1766120772001,19,28,0,0,28,28,592,0.996
29132353,1766120778001,29,19,0,0,19,19,592,0.9965
29132354,1766120784001,22,29,0,0,29,29,592,0.9958
29132355,1766120790001,32,22,0,0,22,22,591,0.9964
29132356,1766120796001,22,32,0,0,32,32,592,0.9962
29132357,1766120802001,29,22,0,0,22,22,592,0.9965
29132358,1766120808001,21,29,0,0,29,29,592,0.9963
29132359,1766120814001,29,21,0,0,21,21,590,0.9959
29132360,1766120820001,19,29,0,0,29,29,592,0.9962
29132361,1766120826001,26,19,0,0,19,19,592,0.9966
29132362,1766120832001,22,26,0,0,26,26,592,0.9965
29132363,1766120838001,31,22,0,0,22,22,592,0.9962
29132364,1766120844001,22,31,0,0,31,31,592,0.9963
29132365,1766120850001,30,22,0,0,22,22,592,0.9962
29132366,1766120856001,22,30,0,0,30,30,592,0.9963
29132367,1766120862001,26,22,0,0,22,22,592,0.9955
29132368,1766120868001,25,26,0,0,26,26,592,0.9964
29132369,1766120874001,23,25,0,0,25,25,592,0.9964
29132370,1766120880001,27,23,0,0,23,23,592,0.9963
29132371,1766120886001,23,27,0,0,27,27,592,0.9963
29132372,1766120892001,26,23,0,0,23,23,592,0.9954
29132373,1766120898001,22,26,0,0,26,26,592,0.9964
29132374,1766120904001,28,22,0,0,22,22,591,0.9962
29132375,1766120910001,21,28,0,0,28,28,592,0.9963
29132376,1766120916001,25,21,0,0,21,21,592,0.9953
29132377,1766120922001,24,25,0,0,25,25,592,0.9965
29132378,1766120928001,26,24,0,0,24,24,592,0.9963
29132379,1766120934001,22,26,0,0,26,26,592,0.9946
29132380,1766120940001,24,22,0,0,22,22,592,0.9959
29132381,1766120946001,22,24,0,0,24,24,592,0.9965
29132382,1766120952001,27,22,0,0,22,22,592,0.9963
29132383,1766120958001,25,27,0,0,27,27,592,0.9962
29132384,1766120964001,25,25,0,0,25,25,592,0.9959
29132385,1766120970001,22,25,0,0,25,25,592,0.9962
29132386,1766120976001,26,22,0,0,22,22,592,0.9962
29132387,1766120982001,23,26,0,0,26,26,592,0.9964
29132388,1766120988001,26,23,0,0,23,23,592,0.9965
29132389,1766120994001,23,26,0,0,26,26,592,0.9964
29132390,1766121000001,22,23,0,0,23,23,592,0.9949
29132391,1766121006001,25,22,0,0,22,22,592,0.996
29132392,1766121012001,23,25,0,0,25,25,592,0.9957
29132393,1766121018001,22,23,0,0,23,23,592,0.9962
29132394,1766121024001,29,22,0,0,22,22,592,0.9962
29132395,1766121030001,24,29,0,0,29,29,591,0.9962
29132396,1766121036001,23,24,0,0,24,24,591,0.996
29132397,1766121042001,23,23,0,0,23,23,591,0.9957
29132398,1766121048001,27,23,0,0,23,23,591,0.9963
29132399,1766121054001,23,27,0,0,27,27,590,0.9963
29132400,1766121060001,25,23,0,0,23,23,591,0.9954
29132401,1766121066001,22,25,0,0,25,25,591,0.9958
29132402,1766121072001,27,22,0,0,22,22,591,0.9958
29132403,1766121078001,27,27,0,0,27,27,591,0.996
29132404,1766121084001,26,27,0,0,27,27,591,0.9962
