block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29290643,1767077670000,32,21,0,0,21,21,595,0.9968
29290644,1767077676000,22,32,0,0,32,32,595,0.997
29290645,1767077682000,32,22,0,0,22,22,595,0.9969
29290646,1767077688000,18,32,0,0,32,32,594,0.9973
29290647,1767077694000,32,18,0,0,18,18,595,0.997
29290648,1767077700000,22,32,0,0,32,32,595,0.9972
29290649,1767077706000,29,22,0,0,22,22,595,0.996
29290650,1767077712000,21,29,0,0,29,29,595,0.997
29290651,1767077718000,30,21,0,0,21,21,595,0.9977
29290652,1767077724000,20,30,0,0,30,30,595,0.9971
29290653,1767077730000,30,20,0,0,20,20,595,0.9971
29290654,1767077736000,21,30,0,0,30,30,595,0.9968
29290655,1767077742000,30,21,0,0,21,21,595,0.9976
29290656,1767077748000,19,30,0,0,30,30,595,0.9972
29290657,1767077754000,30,19,0,0,19,19,592,0.9976
29290658,1767077760000,21,30,0,0,30,30,595,0.9973
29290659,1767077766000,28,21,0,0,21,21,595,0.9969
29290660,1767077772000,19,28,0,0,28,28,595,0.9972
29290661,1767077778000,29,19,0,0,19,19,595,0.997
29290662,1767077784000,21,29,0,0,29,29,595,0.9969
29290663,1767077790000,29,21,0,0,21,21,595,0.9969
29290664,1767077796000,18,29,0,0,29,29,595,0.997
29290665,1767077802000,29,18,0,0,18,18,595,0.997
29290666,1767077808000,19,29,0,0,29,29,595,0.9971
29290667,1767077814000,30,19,0,0,19,19,595,0.9974
29290668,1767077820000,21,30,0,0,30,30,595,0.9966
29290669,1767077826000,31,21,0,0,21,21,595,0.997
29290670,1767077832000,22,31,0,0,31,31,595,0.9967
29290671,1767077838000,31,22,0,0,22,22,595,0.9967
29290672,1767077844000,21,31,0,0,31,31,595,0.9968
29290673,1767077850000,28,21,0,0,21,21,595,0.9972
29290674,1767077856000,21,28,0,0,28,28,595,0.997
29290675,1767077862000,30,21,0,0,21,21,594,0.9969
29290676,1767077868000,22,30,0,0,30,30,595,0.997
29290677,1767077874000,32,22,0,0,22,22,595,0.9971
29290678,1767077880000,24,32,0,0,32,32,595,0.9966
29290679,1767077886000,30,24,0,0,24,24,595,0.9971
29290680,1767077892000,24,30,0,0,30,30,595,0.9964
29290681,1767077898000,30,24,0,0,24,24,595,0.9971
29290682,1767077904000,23,30,0,0,30,30,595,0.9969
29290683,1767077910000,33,23,0,0,23,23,595,0.9973
29290684,1767077916000,22,33,0,0,33,33,595,0.9969
29290685,1767077922000,32,22,0,0,22,22,595,0.9972
29290686,1767077928000,24,32,0,0,32,32,595,0.9966
29290687,1767077934000,30,24,0,0,24,24,594,0.9972
29290688,1767077940000,23,30,0,0,30,30,594,0.9967
29290689,1767077946000,29,23,0,0,23,23,594,0.9974
29290690,1767077952000,21,29,0,0,29,29,595,0.9972
29290691,1767077958000,32,21,0,0,21,21,595,0.9974
29290692,1767077964000,22,32,0,0,32,32,595,0.9968
29290693,1767077970000,30,22,0,0,22,22,595,0.9972
29290694,1767077976000,23,30,0,0,30,30,595,0.9972
29290695,1767077982000,31,23,0,0,23,23,595,0.9974
29290696,1767077988000,21,31,0,0,31,31,594,0.9961
29290697,1767077994000,30,21,0,0,21,21,594,0.9976
29290698,1767078000000,21,30,0,0,30,30,595,0.9959
29290699,1767078006000,31,21,0,0,21,21,595,0.9962
29290700,1767078012000,21,31,0,0,31,31,595,0.997
29290701,1767078018000,33,21,0,0,21,21,595,0.9966
29290702,1767078024000,21,33,0,0,33,33,594,0.9968
29290703,1767078030000,31,21,0,0,21,21,595,0.9966
29290704,1767078036000,22,31,0,0,31,31,595,0.9969
29290705,1767078042000,30,22,0,0,22,22,595,0.9964
29290706,1767078048000,18,30,0,0,30,30,595,0.996
29290707,1767078054000,34,18,0,0,18,18,595,0.9957
29290708,1767078060000,21,34,0,0,34,34,595,0.9964
29290709,1767078066000,33,21,0,0,21,21,595,0.9974
29290710,1767078072000,20,33,0,0,33,33,595,0.9969
29290711,1767078078000,30,20,0,0,20,20,595,0.9974
29290712,1767078084000,21,30,0,0,30,30,595,0.9974
29290713,1767078090000,33,21,0,0,21,21,595,0.9972
29290714,1767078096000,22,33,0,0,33,33,595,0.9965
29290715,1767078102000,34,22,0,0,22,22,595,0.9966
29290716,1767078108000,22,34,0,0,34,34,595,0.9966
29290717,1767078114000,33,22,0,0,22,22,595,0.9971
29290718,1767078120000,20,33,0,0,33,33,595,0.9971
29290719,1767078126000,31,20,0,0,20,20,595,0.9971
29290720,1767078132000,20,31,0,0,31,31,595,0.9971
29290721,1767078138000,28,20,0,0,20,20,534,0.9965
29290722,1767078144000,22,28,0,0,28,28,595,0.9968
29290723,1767078150000,32,22,0,0,22,22,595,0.9969
29290724,1767078156000,20,32,0,0,32,32,595,0.9971
29290725,1767078162000,32,20,0,0,20,20,595,0.9948
29290726,1767078168000,22,32,0,0,32,32,595,0.997
29290727,1767078174000,32,22,0,0,22,22,595,0.9969
29290728,1767078180000,20,32,0,0,32,32,595,0.9968
29290729,1767078186000,28,20,0,0,20,20,595,0.9971
29290730,1767078192000,22,28,0,0,28,28,595,0.9969
29290731,1767078198000,31,22,0,0,22,22,595,0.997
29290732,1767078204000,19,31,0,0,31,31,595,0.9971
29290733,1767078210000,30,19,0,0,19,19,595,0.9973
29290734,1767078216000,19,30,0,0,30,30,595,0.9969
29290735,1767078222000,32,19,0,0,19,19,594,0.9967
29290736,1767078228000,20,32,0,0,32,32,595,0.997
29290737,1767078234000,33,20,0,0,20,20,595,0.9971
29290738,1767078240000,21,33,0,0,33,33,595,0.9972
29290739,1767078246000,31,21,0,0,21,21,595,0.9972
29290740,1767078252000,20,31,0,0,31,31,595,0.9966
29290741,1767078258000,32,20,0,0,20,20,595,0.9968
29290742,1767078264000,25,32,0,0,32,32,593,0.9969
29290743,1767078270000,30,25,0,0,25,25,595,0.9968
29290744,1767078276000,21,30,0,0,30,30,595,0.9973
29290745,1767078282000,29,21,0,0,21,21,595,0.9963
29290746,1767078288000,24,29,0,0,29,29,595,0.9974
29290747,1767078294000,31,24,0,0,24,24,595,0.9965
29290748,1767078300000,23,31,0,0,31,31,595,0.9956
29290749,1767078306000,30,23,0,0,23,23,595,0.9967
29290750,1767078312000,24,30,0,0,30,30,595,0.997
29290751,1767078318000,27,24,0,0,24,24,595,0.9964
29290752,1767078324000,20,27,0,0,27,27,595,0.9964
29290753,1767078330000,26,20,0,0,20,20,595,0.9963
29290754,1767078336000,26,26,0,0,26,26,595,0.997
29290755,1767078342000,30,26,0,0,26,26,595,0.9967
29290756,1767078348000,26,30,0,0,30,30,594,0.9965
29290757,1767078354000,29,26,0,0,26,26,592,0.9969
29290758,1767078360000,24,29,0,0,29,29,595,0.9963
29290759,1767078366000,26,24,0,0,24,24,595,0.9972
29290760,1767078372000,24,26,0,0,26,26,595,0.9968
29290761,1767078378000,30,24,0,0,24,24,595,0.9968
29290762,1767078384000,26,30,0,0,30,30,595,0.9971
29290763,1767078390000,28,26,0,0,26,26,595,0.9973
29290764,1767078396000,23,28,0,0,28,28,595,0.9968
29290765,1767078402000,27,23,0,0,23,23,595,0.9968
29290766,1767078408000,25,27,0,0,27,27,595,0.9971
29290767,1767078414000,29,25,0,0,25,25,595,0.9976
29290768,1767078420000,22,29,0,0,29,29,595,0.9975
29290769,1767078426000,28,22,0,0,22,22,595,0.996
29290770,1767078432000,25,28,0,0,28,28,595,0.9968
