block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29276243,1766990640000,27,24,0,0,24,24,595,0.9996
29276244,1766990646000,26,27,0,0,27,27,595,0.9993
29276245,1766990652000,27,26,0,0,26,26,595,0.9994
29276246,1766990658000,25,27,0,0,27,27,595,0.9993
29276247,1766990664000,27,25,0,0,25,25,595,0.9995
29276248,1766990670000,27,27,0,0,27,27,594,0.9994
29276249,1766990676000,25,27,0,0,27,27,594,0.9967
29276250,1766990682000,24,25,0,0,25,25,595,0.9992
29276251,1766990688000,25,24,0,0,24,24,562,0.9988
29276252,1766990694000,26,25,0,0,25,25,595,0.9995
29276253,1766990700000,28,26,0,0,26,26,595,0.9994
29276254,1766990706000,22,28,0,0,28,28,595,0.9994
29276255,1766990712000,26,22,0,0,22,22,595,0.9987
29276256,1766990718000,25,26,0,0,26,26,595,0.9988
29276257,1766990724000,27,25,0,0,25,25,595,0.9975
29276258,1766990730000,25,27,0,0,27,27,595,0.9994
29276259,1766990736000,24,25,0,0,25,25,595,0.9981
29276260,1766990742000,27,24,0,0,24,24,595,0.9993
29276261,1766990748000,26,27,0,0,27,27,595,0.9991
29276262,1766990754000,27,26,0,0,26,26,595,0.9993
29276263,1766990760000,27,27,0,0,27,27,595,0.9991
29276264,1766990766000,24,27,0,0,27,27,594,0.9993
29276265,1766990772000,27,24,0,0,24,24,594,0.9989
29276266,1766990778000,25,27,0,0,27,27,594,0.999
29276267,1766990784000,24,25,0,0,25,25,594,0.9991
29276268,1766990790000,23,24,0,0,24,24,594,0.9997
29276269,1766990796000,24,23,0,0,23,23,594,0.9985
29276270,1766990802000,25,24,0,0,24,24,594,0.9989
29276271,1766990808000,27,25,0,0,25,25,594,0.9992
29276272,1766990814000,27,27,0,0,27,27,594,0.9993
29276273,1766990820000,26,27,0,0,27,27,595,0.9987
29276274,1766990826000,25,26,0,0,26,26,595,0.9991
29276275,1766990832000,26,25,0,0,25,25,595,0.999
29276276,1766990838000,25,26,0,0,26,26,565,0.999
29276277,1766990844000,27,25,0,0,25,25,595,0.9985
29276278,1766990850000,25,27,0,0,27,27,595,0.9993
29276279,1766990856000,25,25,0,0,25,25,595,0.9995
29276280,1766990862000,30,25,0,0,25,25,595,0.9997
29276281,1766990868000,26,30,0,0,30,30,595,0.9992
29276282,1766990874000,24,26,0,0,26,26,595,0.9981
29276283,1766990880000,28,24,0,0,24,24,595,0.999
29276284,1766990886000,27,28,0,0,28,28,595,0.9992
29276285,1766990892000,24,27,0,0,27,27,595,0.9986
29276286,1766990898000,28,24,0,0,24,24,595,0.999
29276287,1766990904000,25,28,0,0,28,28,595,0.999
29276288,1766990910000,27,25,0,0,25,25,595,0.9993
29276289,1766990916000,25,27,0,0,27,27,593,0.9989
29276290,1766990922000,25,25,0,0,25,25,595,0.9995
29276291,1766990928000,24,25,0,0,25,25,595,0.9991
29276292,1766990934000,29,24,0,0,24,24,595,0.9992
29276293,1766990940000,25,29,0,0,29,29,594,0.9974
29276294,1766990946000,26,25,0,0,25,25,595,0.9991
29276295,1766990952000,25,26,0,0,26,26,595,0.999
29276296,1766990958000,22,25,0,0,25,25,595,0.9995
29276297,1766990964000,23,22,0,0,22,22,593,0.9979
29276298,1766990970000,25,23,0,0,23,23,595,0.9985
29276299,1766990976000,26,25,0,0,25,25,595,0.9983
29276300,1766990982000,28,26,0,0,26,26,595,0.9989
29276301,1766990988000,24,28,0,0,28,28,595,0.9991
29276302,1766990994000,29,24,0,0,24,24,595,0.9991
29276303,1766991000000,23,29,0,0,29,29,595,0.9993
29276304,1766991006000,28,23,0,0,23,23,594,0.9991
29276305,1766991012000,21,28,0,0,28,28,594,0.999
29276306,1766991018000,27,21,0,0,21,21,594,0.999
29276307,1766991024000,22,27,0,0,27,27,594,0.9993
29276308,1766991030000,25,22,0,0,22,22,594,0.9987
29276309,1766991036000,22,25,0,0,25,25,594,0.9987
29276310,1766991042000,26,22,0,0,22,22,594,0.9989
29276311,1766991048000,21,26,0,0,26,26,594,0.9986
29276312,1766991054000,26,21,0,0,21,21,594,0.9986
29276313,1766991060000,22,26,0,0,26,26,595,0.9987
29276314,1766991066000,27,22,0,0,22,22,595,0.9986
29276315,1766991072000,19,27,0,0,27,27,595,0.9986
29276316,1766991078000,32,19,0,0,19,19,595,0.9992
29276317,1766991084000,18,32,0,0,32,32,595,0.9982
29276318,1766991090000,26,18,0,0,18,18,595,0.9985
29276319,1766991096000,20,26,0,0,26,26,595,0.9988
29276320,1766991102000,29,20,0,0,20,20,595,0.9982
29276321,1766991108000,21,29,0,0,29,29,595,0.9984
29276322,1766991114000,32,21,0,0,21,21,594,0.999
29276323,1766991120000,22,32,0,0,32,32,595,0.9992
29276324,1766991126000,29,22,0,0,22,22,595,0.9983
29276325,1766991132000,21,29,0,0,29,29,595,0.9992
29276326,1766991138000,30,21,0,0,21,21,595,0.9993
29276327,1766991144000,20,30,0,0,30,30,594,0.9996
29276328,1766991150000,29,20,0,0,20,20,595,0.9992
29276329,1766991156000,22,29,0,0,29,29,595,0.9989
29276330,1766991162000,29,22,0,0,22,22,595,0.9985
29276331,1766991168000,22,29,0,0,29,29,595,0.999
29276332,1766991174000,32,22,0,0,22,22,595,0.9989
29276333,1766991180000,21,32,0,0,32,32,595,0.9988
29276334,1766991186000,30,21,0,0,21,21,595,0.9992
29276335,1766991192000,21,30,0,0,30,30,595,0.9989
29276336,1766991198000,29,21,0,0,21,21,595,0.9975
29276337,1766991204000,20,29,0,0,29,29,595,0.9986
29276338,1766991210000,27,20,0,0,20,20,595,0.9991
29276339,1766991216000,23,27,0,0,27,27,595,0.9989
29276340,1766991222000,33,23,0,0,23,23,595,0.9991
29276341,1766991228000,22,33,0,0,33,33,595,0.9991
29276342,1766991234000,31,22,0,0,22,22,595,0.9992
29276343,1766991240000,23,31,0,0,31,31,595,0.999
29276344,1766991246000,29,23,0,0,23,23,595,0.9991
29276345,1766991252000,21,29,0,0,29,29,595,0.999
29276346,1766991258000,29,21,0,0,21,21,595,0.9996
29276347,1766991264000,26,29,0,0,29,29,595,0.9989
29276348,1766991270000,31,26,0,0,26,26,595,0.9986
29276349,1766991276000,21,31,0,0,31,31,595,0.9992
29276350,1766991282000,25,21,0,0,21,21,595,0.9989
29276351,1766991288000,20,25,0,0,25,25,595,0.9993
