block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29319443,1767251688000,21,33,0,0,33,33,595,0.9947
29319444,1767251694000,31,21,0,0,21,21,595,0.9946
29319445,1767251700000,21,31,0,0,31,31,595,0.995
29319446,1767251706000,28,21,0,0,21,21,595,0.9958
29319447,1767251712000,18,28,0,0,28,28,595,0.9937
29319448,1767251718000,34,18,0,0,18,18,594,0.9956
29319449,1767251724000,20,34,0,0,34,34,595,0.9959
29319450,1767251730000,33,20,0,0,20,20,595,0.996
29319451,1767251736000,18,33,0,0,33,33,595,0.9958
29319452,1767251742000,33,18,0,0,18,18,595,0.9961
29319453,1767251748000,17,33,0,0,33,33,595,0.9959
29319454,1767251754000,31,17,0,0,17,17,595,0.9957
29319455,1767251760000,19,31,0,0,31,31,595,0.9959
29319456,1767251766000,29,19,0,0,19,19,595,0.9961
29319457,1767251772000,19,29,0,0,29,29,595,0.9959
29319458,1767251778000,31,19,0,0,19,19,595,0.9959
29319459,1767251784000,19,31,0,0,31,31,595,0.9963
29319460,1767251790000,32,19,0,0,19,19,595,0.9959
29319461,1767251796000,17,32,0,0,32,32,595,0.9961
29319462,1767251802000,28,17,0,0,17,17,595,0.996
29319463,1767251808000,20,28,0,0,28,28,595,0.9964
29319464,1767251814000,31,20,0,0,20,20,595,0.9958
29319465,1767251820000,20,31,0,0,31,31,595,0.9947
29319466,1767251826000,29,20,0,0,20,20,595,0.9958
29319467,1767251832000,21,29,0,0,29,29,595,0.995
29319468,1767251838000,27,21,0,0,21,21,595,0.9957
29319469,1767251844000,24,27,0,0,27,27,595,0.9952
29319470,1767251850000,28,24,0,0,24,24,595,0.9956
29319471,1767251856000,20,28,0,0,28,28,595,0.9951
29319472,1767251862000,30,20,0,0,20,20,595,0.9953
29319473,1767251868000,23,30,0,0,30,30,595,0.9954
29319474,1767251874000,1,23,0,0,23,23,595,0.996
29319475,1767251880000,34,1,0,0,1,1,595,0.995
29319476,1767251886000,21,34,0,0,34,34,595,0.9962
29319477,1767251892000,28,21,0,0,21,21,595,0.9958
29319478,1767251898000,24,28,0,0,28,28,595,0.9956
29319479,1767251904000,29,24,0,0,24,24,595,0.9961
29319480,1767251910000,25,29,0,0,29,29,595,0.9958
29319481,1767251916000,28,25,0,0,25,25,595,0.9955
29319482,1767251922000,25,28,0,0,28,28,595,0.9962
29319483,1767251928000,27,25,0,0,25,25,595,0.9952
29319484,1767251934000,26,27,0,0,27,27,595,0.996
29319485,1767251940000,28,26,0,0,26,26,594,0.9958
29319486,1767251946000,20,28,0,0,28,28,595,0.9962
29319487,1767251952000,26,20,0,0,20,20,595,0.9959
29319488,1767251958000,25,26,0,0,26,26,595,0.9962
29319489,1767251964000,27,25,0,0,25,25,595,0.996
29319490,1767251970000,25,27,0,0,27,27,593,0.9956
29319491,1767251976000,26,25,0,0,25,25,595,0.9962
29319492,1767251982000,22,26,0,0,26,26,594,0.9962
29319493,1767251988000,28,22,0,0,22,22,595,0.996
29319494,1767251994000,25,28,0,0,28,28,595,0.9963
29319495,1767252000000,26,25,0,0,25,25,595,0.996
29319496,1767252006000,25,26,0,0,26,26,595,0.9961
29319497,1767252012000,28,25,0,0,25,25,595,0.9962
29319498,1767252018000,22,28,0,0,28,28,595,0.9964
29319499,1767252024000,26,22,0,0,22,22,595,0.996
29319500,1767252030000,24,26,0,0,26,26,595,0.9958
29319501,1767252036000,29,24,0,0,24,24,595,0.9965
29319502,1767252042000,25,29,0,0,29,29,595,0.9961
29319503,1767252048000,28,25,0,0,25,25,595,0.9961
29319504,1767252054000,28,28,0,0,28,28,595,0.9962
29319505,1767252060000,26,28,0,0,28,28,595,0.996
29319506,1767252066000,28,26,0,0,26,26,595,0.9962
29319507,1767252072000,24,28,0,0,28,28,595,0.9959
29319508,1767252078000,26,24,0,0,24,24,595,0.9961
29319509,1767252084000,28,26,0,0,26,26,595,0.9958
29319510,1767252090000,26,28,0,0,28,28,595,0.9955
29319511,1767252096000,28,26,0,0,26,26,595,0.9961
