block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
28799424,1764105774000,35,17,0,0,17,17,593,0.9995
28799425,1764105780000,15,35,0,0,35,35,592,0.9997
28799426,1764105786000,33,15,0,0,15,15,593,0.9989
28799427,1764105792000,19,33,0,0,33,33,593,0.9993
28799428,1764105798000,35,19,0,0,19,19,593,0.9997
28799429,1764105804000,20,35,0,0,35,35,593,0.9997
28799430,1764105810000,32,20,0,0,20,20,593,0.9997
28799431,1764105816000,20,32,0,0,32,32,593,0.9997
28799432,1764105822000,33,20,0,0,20,20,593,0.9992
28799433,1764105828000,20,33,0,0,33,33,593,0.9997
28799434,1764105834000,31,20,0,0,20,20,593,0.9998
28799435,1764105840000,21,31,0,0,31,31,593,0.9997
28799436,1764105846000,36,21,0,0,21,21,593,0.9992
28799437,1764105852000,18,36,0,0,36,36,593,0.9999
28799438,1764105858000,31,18,0,0,18,18,592,0.9996
28799439,1764105864000,21,31,0,0,31,31,593,0.9999
28799440,1764105870000,34,21,0,0,21,21,593,0.9998
28799441,1764105876000,21,34,0,0,34,34,593,0.9996
28799442,1764105882000,31,21,0,0,21,21,593,0.9996
28799443,1764105888000,19,31,0,0,31,31,593,0.9998
28799444,1764105894000,36,19,0,0,19,19,593,0.9997
28799445,1764105900000,21,36,0,0,36,36,593,0.9993
28799446,1764105906000,33,21,0,0,21,21,593,0.9998
28799447,1764105912000,22,33,0,0,33,33,593,0.9995
28799448,1764105918000,31,22,0,0,22,22,593,0.9998
28799449,1764105924000,20,31,0,0,31,31,593,0.9997
28799450,1764105930000,32,20,0,0,20,20,593,0.9997
28799451,1764105936000,22,32,0,0,32,32,593,0.9989
28799452,1764105942000,31,22,0,0,22,22,593,0.9992
28799453,1764105948000,24,31,0,0,31,31,593,0.9999
28799454,1764105954000,28,24,0,0,24,24,593,0.9996
28799455,1764105960000,25,28,0,0,28,28,593,0.9995
28799456,1764105966000,29,25,0,0,25,25,593,0.9996
28799457,1764105972000,21,29,0,0,29,29,593,0.9998
28799458,1764105978000,28,21,0,0,21,21,593,0.999
28799459,1764105984000,22,28,0,0,28,28,593,0.9996
28799460,1764105990000,25,22,0,0,22,22,593,0.9999
28799461,1764105996000,24,25,0,0,25,25,593,0.9993
28799462,1764106002000,28,24,0,0,24,24,593,0.9999
28799463,1764106008000,25,28,0,0,28,28,593,0.9998
28799464,1764106014000,26,25,0,0,25,25,593,0.9998
28799465,1764106020000,23,26,0,0,26,26,593,0.9998
28799466,1764106026000,25,23,0,0,23,23,593,0.9995
28799467,1764106032000,27,25,0,0,25,25,593,0.9999
28799468,1764106038000,26,27,0,0,27,27,593,0.9999
