block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
28901843,1764727476001,26,27,0,0,27,27,593,0.9983
28901844,1764727482001,24,26,0,0,26,26,591,0.9982
28901845,1764727488001,28,24,0,0,24,24,593,0.9979
28901846,1764727494001,27,28,0,0,28,28,593,0.9983
28901847,1764727500001,25,27,0,0,27,27,593,0.998
28901848,1764727506001,26,25,0,0,25,25,593,0.998
28901849,1764727512001,26,26,0,0,26,26,592,0.9982
28901850,1764727518001,26,26,0,0,26,26,593,0.9982
28901851,1764727524001,27,26,0,0,26,26,593,0.9982
28901852,1764727530001,27,27,0,0,27,27,593,0.998
28901853,1764727536001,24,27,0,0,27,27,593,0.9979
28901854,1764727542001,28,24,0,0,24,24,593,0.9966
28901855,1764727548001,24,28,0,0,28,28,593,0.9983
28901856,1764727554001,29,24,0,0,24,24,593,0.998
28901857,1764727560001,23,29,0,0,29,29,593,0.9983
28901858,1764727566001,28,23,0,0,23,23,592,0.9978
28901859,1764727572001,23,28,0,0,28,28,593,0.9981
28901860,1764727578001,27,23,0,0,23,23,593,0.9979
28901861,1764727584001,24,27,0,0,27,27,593,0.9979
28901862,1764727590001,27,24,0,0,24,24,593,0.9977
28901863,1764727596001,23,27,0,0,27,27,593,0.9982
28901864,1764727602001,26,23,0,0,23,23,593,0.9979
28901865,1764727608001,23,26,0,0,26,26,593,0.9982
28901866,1764727614001,31,23,0,0,23,23,593,0.9977
28901867,1764727620001,24,31,0,0,31,31,593,0.9983
28901868,1764727626001,26,24,0,0,24,24,593,0.9978
28901869,1764727632001,23,26,0,0,26,26,593,0.9981
28901870,1764727638001,28,23,0,0,23,23,593,0.9982
28901871,1764727644001,23,28,0,0,28,28,593,0.9979
28901872,1764727650001,27,23,0,0,23,23,593,0.998
28901873,1764727656001,24,27,0,0,27,27,593,0.9983
28901874,1764727662001,29,24,0,0,24,24,593,0.9973
28901875,1764727668001,22,29,0,0,29,29,593,0.9976
28901876,1764727674001,26,22,0,0,22,22,593,0.9982
28901877,1764727680001,24,26,0,0,26,26,593,0.9981
28901878,1764727686001,27,24,0,0,24,24,593,0.9982
28901879,1764727692001,24,27,0,0,27,27,593,0.9982
28901880,1764727698001,28,24,0,0,24,24,593,0.998
28901881,1764727704001,26,28,0,0,28,28,593,0.998
28901882,1764727710001,27,26,0,0,26,26,593,0.998
28901883,1764727716001,24,27,0,0,27,27,593,0.998
28901884,1764727722001,27,24,0,0,24,24,593,0.998
28901885,1764727728001,24,27,0,0,27,27,593,0.9977
28901886,1764727734001,30,24,0,0,24,24,593,0.998
28901887,1764727740001,25,30,0,0,30,30,593,0.9976
28901888,1764727746001,27,25,0,0,25,25,593,0.998
28901889,1764727752001,23,27,0,0,27,27,593,0.9971
28901890,1764727758001,30,23,0,0,23,23,593,0.996
28901891,1764727764001,22,30,0,0,30,30,593,0.9983
28901892,1764727770001,24,22,0,0,22,22,593,0.9983
28901893,1764727776001,20,24,0,0,24,24,593,0.9979
28901894,1764727782001,27,20,0,0,20,20,593,0.9976
