block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
28684224,1763407008000,22,27,0,0,27,27,598,0.9997
28684225,1763407014000,32,22,0,0,22,22,598,0.9997
28684226,1763407020000,0,32,0,0,32,32,598,0.9979
28684227,1763407026000,37,0,0,0,0,0,598,0
28684228,1763407032000,0,37,0,0,37,37,598,0.9997
28684229,1763407038000,38,0,0,0,0,0,598,0
28684230,1763407044000,18,38,0,0,38,38,598,0.9998
28684231,1763407050000,36,18,0,0,18,18,598,0.9993
28684232,1763407056000,17,36,0,0,36,36,598,0.9989
28684233,1763407062000,37,17,0,0,17,17,598,0.9996
28684234,1763407068000,18,37,0,0,37,37,598,0.9969
28684235,1763407074000,37,18,0,0,18,18,598,0.9998
28684236,1763407080000,18,37,0,0,37,37,598,0.9988
28684237,1763407086000,37,18,0,0,18,18,598,0.9998
28684238,1763407092000,16,37,0,0,37,37,598,0.9994
28684239,1763407098000,35,16,0,0,16,16,598,0.9999
28684240,1763407104000,19,35,0,0,35,35,598,0.9997
28684241,1763407110000,33,19,0,0,19,19,598,0.9996
28684242,1763407116000,19,33,0,0,33,33,597,0.9992
28684243,1763407122000,34,19,0,0,19,19,597,0.9997
28684244,1763407128000,17,34,0,0,34,34,598,0.9998
28684245,1763407134000,36,17,0,0,17,17,598,0.9996
28684246,1763407140000,19,36,0,0,36,36,598,0.9999
28684247,1763407146000,36,19,0,0,19,19,598,0.9997
28684248,1763407152000,19,36,0,0,36,36,598,0.9999
28684249,1763407158000,37,19,0,0,19,19,598,0.9996
28684250,1763407164000,18,37,0,0,37,37,598,0.9999
28684251,1763407170000,37,18,0,0,18,18,598,0.9995
28684252,1763407176000,0,37,0,0,37,37,598,0.9985
28684253,1763407182000,39,0,0,0,0,0,598,0
28684254,1763407188000,19,39,0,0,39,39,598,0.9986
28684255,1763407194000,37,19,0,0,19,19,598,0.9997
28684256,1763407200000,18,37,0,0,37,37,598,1
28684257,1763407206000,36,18,0,0,18,18,598,0.9997
28684258,1763407212000,17,36,0,0,36,36,598,0.9994
28684259,1763407218000,35,17,0,0,17,17,597,0.9999
28684260,1763407224000,19,35,0,0,35,35,597,0.9997
28684261,1763407230000,37,19,0,0,19,19,597,1
28684262,1763407236000,17,37,0,0,37,37,597,0.9995
28684263,1763407242000,36,17,0,0,17,17,598,0.9997
28684264,1763407248000,16,36,0,0,36,36,598,0.9985
28684265,1763407254000,35,16,0,0,16,16,598,0.9999
28684266,1763407260000,18,35,0,0,35,35,598,0.9986
28684267,1763407266000,34,18,0,0,18,18,598,0.9997
28684268,1763407272000,17,34,0,0,34,34,598,0.9998
28684269,1763407278000,37,17,0,0,17,17,598,1
28684270,1763407284000,18,37,0,0,37,37,598,1
28684271,1763407290000,34,18,0,0,18,18,598,0.9976
28684272,1763407296000,19,34,0,0,34,34,598,0.9997
28684273,1763407302000,35,19,0,0,19,19,598,0.9994
28684274,1763407308000,17,35,0,0,35,35,598,0.9999
28684275,1763407314000,35,17,0,0,17,17,598,0.9989
28684276,1763407320000,18,35,0,0,35,35,598,0.9989
28684277,1763407326000,34,18,0,0,18,18,598,1
28684278,1763407332000,16,34,0,0,34,34,598,0.9999
28684279,1763407338000,34,16,0,0,16,16,598,0.9994
28684280,1763407344000,16,34,0,0,34,34,598,0.9997
28684281,1763407350000,37,16,0,0,16,16,598,0.9997
28684282,1763407356000,18,37,0,0,37,37,596,0.9995
28684283,1763407362000,35,18,0,0,18,18,598,0.9998
28684284,1763407368000,19,35,0,0,35,35,598,0.9994
28684285,1763407374000,37,19,0,0,19,19,598,0.9999
28684286,1763407380000,19,37,0,0,37,37,598,0.9998
28684287,1763407386000,37,19,0,0,19,19,598,1
28684288,1763407392000,20,37,0,0,37,37,598,0.9999
28684289,1763407398000,36,20,0,0,20,20,598,0.9994
28684290,1763407404000,22,36,0,0,36,36,598,0.9987
28684291,1763407410000,32,22,0,0,22,22,598,0.9995
28684292,1763407416000,17,32,0,0,32,32,598,0.9996
28684293,1763407422000,35,17,0,0,17,17,598,0.9993
28684294,1763407428000,20,35,0,0,35,35,598,0.9998
28684295,1763407434000,31,20,0,0,20,20,598,0.9997
28684296,1763407440000,19,31,0,0,31,31,598,0.9998
28684297,1763407446000,35,19,0,0,19,19,598,0.9996
28684298,1763407452000,16,35,0,0,35,35,598,0.9988
28684299,1763407458000,35,16,0,0,16,16,598,0.9999
28684300,1763407464000,17,35,0,0,35,35,598,0.9994
28684301,1763407470000,35,17,0,0,17,17,598,0.9983
28684302,1763407476000,18,35,0,0,35,35,598,0.9999
28684303,1763407482000,34,18,0,0,18,18,598,0.9997
28684304,1763407488000,18,34,0,0,34,34,597,0.9998
28684305,1763407494000,39,18,0,0,18,18,598,1
28684306,1763407500000,19,39,0,0,39,39,598,0.999
28684307,1763407506000,35,19,0,0,19,19,598,0.9998
28684308,1763407512000,19,35,0,0,35,35,598,0.9999
28684309,1763407518000,38,19,0,0,19,19,598,0.9996
28684310,1763407524000,18,38,0,0,38,38,598,0.9998
28684311,1763407530000,35,18,0,0,18,18,598,0.9996
28684312,1763407536000,19,35,0,0,35,35,598,0.9998
28684313,1763407542000,35,19,0,0,19,19,598,0.9996
28684314,1763407548000,21,35,0,0,35,35,598,0.9995
28684315,1763407554000,35,21,0,0,21,21,598,0.9998
28684316,1763407560000,19,35,0,0,35,35,598,0.9996
28684317,1763407566000,36,19,0,0,19,19,598,0.9997
28684318,1763407572000,20,36,0,0,36,36,597,0.9993
28684319,1763407578000,35,20,0,0,20,20,598,0.9994
