_day,sample_count,avg_included,avg_backed,avg_cores_active,avg_distinct_paras,avg_bitfields,total_timed_out,total_disputes,median_block,mean_availability,p10_included,p50_included,p90_included,era,effective_cores,max_pov_bytes,max_pov_mib,actual_mib_per_s,max_mib_per_s,utilization_pct,daily_data_mib,pipeline_efficiency_pct,timed_out_rate_pct,core_engagement_pct,para_diversity_ratio,purchase_count,bulk_p10_price_dot,bulk_p50_price_dot,bulk_p90_price_dot,daily_bulk_spend_dot,bulk_p10_cost_per_mib_dot,bulk_p50_cost_per_mib_dot,bulk_p90_cost_per_mib_dot,renewal_count,renewal_p50_price_dot,daily_renewal_spend_dot,renewal_p50_cost_per_mib_dot,sales_started,sale_cores_offered,sale_start_price_dot,sale_end_price_dot,avg_dot_usd,bulk_p50_price_per_core_dot,renewal_p50_price_per_core_dot,bulk_p10_cost_per_mib_usd,bulk_p50_cost_per_mib_usd,bulk_p90_cost_per_mib_usd,renewal_p50_cost_per_mib_usd,bulk_p50_price_per_core_usd,renewal_p50_price_per_core_usd,daily_bulk_spend_usd,daily_renewal_spend_usd,daily_total_spend_usd,actual_mib_per_s_7d,utilization_pct_7d,daily_data_mib_7d,bulk_p50_cost_per_mib_usd_7d,pipeline_efficiency_pct_7d,core_engagement_pct_7d,actual_mib_per_s_30d,utilization_pct_30d,cumulative_daily_data_mib,cumulative_daily_total_spend_usd
2025-12-16,14334,24.539765592298032,24.540323705874144,24.539765592298032,24.539765592298032,595.1342960792522,0.0,0.0,29093504.5,0.9988630366272148,19.0,24.0,31.0,#1629 (100 cores),100,10485760.0,10.0,40.89960932049672,166.66666666666666,24.539765592298032,3533726.245290917,99.99772572854864,0.0,24.539765592298032,1.0,,,,,,,,,1.0,10.92727,10.92727,2.7101364087301585e-06,,,,,1.9018830705080592,,10.92727,,,,5.1543625545313985e-06,,20.7823898198706,0.0,20.7823898198706,20.7823898198706,41.81303309777896,25.08781985866738,3612646.0596481026,5.449524258255943e-06,99.99931912132989,25.08781985866738,42.760549701729595,25.656329821037755,118359658.52076463,2216.164466934017
2025-12-17,14335,24.737844436693408,24.73819323334496,24.737844436693408,24.737844436693408,593.550331356819,0.0,0.0,29107839.0,0.9984943405477341,19.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,41.229740727822346,166.66666666666666,24.737844436693408,3562249.5988838505,99.99859004799477,0.0,24.737844436693408,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,41.69028093776027,25.014168562656163,3602040.2730224873,5.449524258255943e-06,99.99947497148683,25.014168562656163,42.66736710312291,25.600420261873747,121921908.11964849,2216.164466934017
2025-12-18,14351,24.993031844470767,24.99372866002369,24.993031844470767,24.993031844470767,592.0726778621699,0.0,0.0,29122182.0,0.9977833111748653,19.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,41.655053074117944,166.66666666666666,24.993031844470767,3598996.5856037904,99.9972120384181,0.0,24.993031844470767,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,41.59626783662141,24.95776070197284,3593917.5410840893,,99.99927414029825,24.95776070197284,42.58302798262422,25.549816789574532,125520904.70525227,2216.164466934017
2025-12-19,14332,25.150432598381244,25.151618755233045,25.150432598381244,25.150432598381244,590.7142059726486,0.0,0.0,29136523.5,0.9967277991467935,19.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,41.91738766396874,166.66666666666666,25.150432598381244,3621662.2941668993,99.99528397411179,0.0,25.150432598381244,1.0,,,,,,,,,5.0,10.3,51.5,2.554563492063492e-06,,,,,1.7587951315895212,,10.3,,,,4.492953833177596e-06,,18.11558985537207,0.0,90.57794927686034,90.57794927686034,41.51635921857714,24.90981553114629,3587013.4364850656,,99.99848253068808,24.90981553114629,42.505072757441354,25.503043654464815,129142566.99941917,2306.7424162108773
2025-12-20,14300,25.162517482517483,25.162517482517483,25.162517482517483,25.162517482517483,594.5192307692307,0.0,0.0,29150839.5,0.9977076572150477,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,41.93752913752914,166.66666666666666,25.162517482517483,3623402.5174825178,100.0,0.0,25.162517482517483,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,41.47716384156735,24.886298304940407,3583626.9559114194,,99.99828547385017,24.886298304940407,42.45264790288759,25.471588741732553,132765969.51690169,2306.7424162108773
2025-12-21,14295,25.195732773697095,25.1963623644631,25.195732773697095,25.195732773697095,594.8558237145855,0.0,0.0,29165137.0,0.9971423422159887,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,41.99288795616183,166.66666666666666,25.195732773697095,3628185.519412382,99.99750126325024,0.0,25.195732773697095,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,41.52798242666256,24.916789455997534,3588017.6816636445,,99.99828724369762,24.916789455997534,42.410694216483606,25.44641652989016,136394155.03631407,2306.7424162108773
2025-12-22,14263,25.084344107130338,25.085255556334573,25.084344107130338,25.084344107130338,593.9917268456846,0.0,3.0,29179416.0,0.9938695009502357,19.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,41.807240178550565,166.66666666666666,25.08434410713034,3612145.551426769,99.99636659390538,0.0,25.08434410713034,1.0,,,,,,,,,1.0,10.3,10.3,2.554563492063492e-06,,,,,1.801718601779386,,10.3,,,,4.6026045630773006e-06,,18.55770159832768,0.0,18.55770159832768,18.55770159832768,41.63420686552104,24.980524119312626,3597195.4731810177,,99.99752566374698,24.980524119312626,42.36951998369677,25.421711990218057,140006300.58774084,2325.300117809205
2025-12-23,14226,24.99697736538732,24.996696190074513,24.99697736538732,24.99697736538732,594.209264726557,0.0,1.0,29193660.5,0.9961723779927961,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,41.6616289423122,166.66666666666666,24.99697736538732,3599564.740615774,100.00112484990285,0.0,24.99697736538732,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,41.74306681149468,25.04584008689681,3606600.97251314,,99.99801125251187,25.04584008689681,42.318926150542325,25.391355690325394,143605865.32835662,2325.300117809205
2025-12-24,14273,25.424227562530653,25.424928186085616,25.424227562530653,25.424227562530653,595.4261893084846,0.0,1.0,29207910.0,0.9993038631734215,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.37371260421776,166.66666666666666,25.424227562530653,3661088.7690044143,99.9972443440161,0.0,25.424227562530653,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,41.90649136526546,25.14389481915927,3620720.853958935,,99.99781900908634,25.14389481915927,42.29049278626582,25.37429567175949,147266954.09736103,2325.300117809205
2025-12-25,14310,25.86848357791754,25.86827393431167,25.86848357791754,25.86848357791754,595.2851851851852,0.0,1.0,29222201.5,0.9994036228322686,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.11413929652923,166.66666666666666,25.86848357791754,3725061.635220126,100.00081042750051,0.0,25.86848357791754,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.11493225418135,25.268959352508812,3638730.146761269,,99.99833306466955,25.268959352508812,42.2901868568753,25.374112114125182,150992015.73258117,2325.300117809205
2025-12-26,14316,25.744202291142777,25.743853031573064,25.744202291142777,25.744202291142777,592.0530176026823,0.0,0.0,29236514.5,0.9992701381583562,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.9070038185713,166.66666666666666,25.744202291142777,3707165.12992456,100.00135667170444,0.0,25.744202291142777,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.256305990553145,25.353783594331883,3650944.837583792,,99.99920059289707,25.353783594331883,42.28597492034726,25.37158495220836,154699180.86250573,2325.300117809205
2025-12-27,14297,25.554801706651745,25.555011540882703,25.554801706651745,25.554801706651745,591.0594530321047,0.0,0.0,29250821.0,0.9992952733164271,19.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.59133617775291,166.66666666666666,25.55480170665174,3679891.445757851,99.99917889205167,0.0,25.55480170665174,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.349706996299396,25.40982419777964,3659014.684480268,,99.99908329176161,25.40982419777964,42.276992735292204,25.36619564117532,158379072.3082636,2325.300117809205
2025-12-28,14306,25.672375227177408,25.672515028659305,25.672375227177408,25.672375227177408,592.273311897106,0.0,0.0,29265122.5,0.9984863614017838,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.78729204529568,166.66666666666666,25.672375227177408,3696822.0327135464,99.99945544298352,0.0,25.672375227177408,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.46319329474709,25.477915976848255,3668819.9006661484,,99.99936246029493,25.477915976848255,42.27223392794394,25.36334035676636,162075894.34097713,2325.300117809205
2025-12-29,14327,25.61059537935367,25.611432958749216,25.61059537935367,25.61059537935367,593.7365114818175,0.0,0.0,29279439.0,0.9971041526374859,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.68432563225611,166.66666666666666,25.61059537935367,3687925.7346269283,99.99672966601713,0.0,25.61059537935367,1.0,1.0,76.17500002,76.17500002,76.17500002,76.17500002,1.8892609131944444e-05,1.8892609131944444e-05,1.8892609131944444e-05,1.0,10.3,10.3,2.554563492063492e-06,,,,,1.8484796584553884,76.17500002,10.3,3.492260367554782e-05,3.492260367554782e-05,3.492260367554782e-05,4.722058651312128e-06,140.8079380198088,19.039340482090502,140.8079380198088,19.039340482090502,159.8472785018993,42.58849121670503,25.553094730023016,3679645.6411233144,3.492260367554782e-05,99.99941432773947,25.553094730023016,42.2648831548446,25.358929892906755,165763820.07560405,2485.1473963111043
2025-12-30,14295,25.693599160545645,25.69401888772298,25.693599160545645,25.693599160545645,594.0430220356768,0.0,0.0,29293750.0,0.9969468333920394,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.82266526757608,166.66666666666666,25.693599160545645,3699878.2791185733,99.99836644014637,0.0,25.693599160545645,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.75435354888558,25.65261212933135,3693976.146623715,3.492260367554782e-05,99.99902026920282,25.65261212933135,42.26479165707731,25.35887499424639,169463698.35472262,2485.1473963111043
2025-12-31,14281,25.838246621385057,25.837826482739302,25.838246621385057,25.838246621385057,593.6921083957706,0.0,0.0,29308038.0,0.9967185696184709,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.0637443689751,166.66666666666666,25.838246621385057,3720707.5134794484,100.00162606032686,0.0,25.838246621385057,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.852929515279484,25.711757709167692,3702493.1101201475,3.492260367554782e-05,99.9996462286758,25.711757709167692,42.27176305399283,25.363057832395693,173184405.86820206,2485.1473963111043
2026-01-01,14316,25.65332495110366,25.654652137468567,25.65332495110366,25.65332495110366,594.5347164012294,0.0,0.0,29322336.5,0.995776504156686,19.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.75554158517277,166.66666666666666,25.653324951103663,3694078.7929589273,99.99482672242915,0.0,25.653324951103663,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.801701270799995,25.681020762479992,3698066.9897971195,3.492260367554782e-05,99.99879141366559,25.681020762479992,42.27616248747577,25.365697492485467,176878484.66116098,2485.1473963111043
2026-01-02,14304,25.741121364653242,25.741750559284117,25.741121364653242,25.741121364653242,594.5262863534675,0.0,0.0,29336646.5,0.9966318434966515,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.901868941088736,166.66666666666666,25.741121364653242,3706721.476510067,99.99755574264685,0.0,25.741121364653242,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.80096771687391,25.68058063012435,3698003.610737906,3.492260367554782e-05,99.99824842380022,25.68058063012435,42.28450708130332,25.37070424878199,180585206.13767105,2485.1473963111043
2026-01-03,14315,25.672231924554662,25.671603213412503,25.672231924554662,25.672231924554662,593.9508208173245,0.0,0.0,29350956.0,0.9964506890732668,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.7870532075911,166.66666666666666,25.672231924554662,3696801.397135871,100.00244905289681,0.0,25.672231924554662,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.82892729256508,25.697356375539048,3700419.318077623,3.492260367554782e-05,99.99871558963524,25.697356375539048,42.28819836750834,25.372919020505005,184282007.53480694,2485.1473963111043
2026-01-04,14303,25.49870656505628,25.49884639586101,25.49870656505628,25.49870656505628,594.1452142907083,0.0,0.0,29365265.0,0.9967638916325665,20.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.497844275093804,166.66666666666666,25.498706565056285,3671813.7453681044,99.99945161909461,0.0,25.498706565056285,1.0,1.0,10.0,10.0,10.0,10.0,2.48015873015873e-06,2.48015873015873e-06,2.48015873015873e-06,,,,,,,,,2.124787600945544,10.0,,5.269810518218115e-06,5.269810518218115e-06,5.269810518218115e-06,,21.24787600945544,,21.24787600945544,0.0,21.24787600945544,42.78757761110767,25.672546566664604,3696846.7055997024,2.0096207096882966e-05,99.99871504336541,25.672546566664604,42.277539301978294,25.366523581186975,187953821.28017503,2506.39527232056
2026-01-05,14310,25.477777777777778,25.478266946191475,25.477777777777778,25.477777777777778,594.2452131376659,0.0,0.0,29379571.5,0.9970943658999789,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.46296296296296,166.66666666666666,25.477777777777778,3668800.0,99.99808005617207,0.0,25.477777777777778,1.0,1.0,10.0,10.0,10.0,10.0,2.48015873015873e-06,2.48015873015873e-06,2.48015873015873e-06,,,,,,,,,2.138867697736621,10.0,,5.304731393195985e-06,5.304731393195985e-06,5.304731393195985e-06,,21.388676977366213,,21.388676977366213,0.0,21.388676977366213,42.75595437263722,25.653572623582335,3694114.4577958556,5.28727095570705e-06,99.99890795624468,25.653572623582335,42.27078189491708,25.362469136950253,191622621.28017503,2527.783949297926
2026-01-06,14321,25.584526220236018,25.58466587528804,25.584526220236018,25.584526220236018,594.8197751553663,0.0,0.0,29393887.0,0.9972185968115739,20.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.640877033726696,166.66666666666666,25.58452622023602,3684171.7757139867,99.99945414549207,0.0,25.58452622023602,1.0,2.0,10.0,10.0,10.0,20.0,2.48015873015873e-06,2.48015873015873e-06,2.48015873015873e-06,,,,,,,,,2.210821925932008,10.0,,5.483189300426607e-06,5.483189300426607e-06,5.483189300426607e-06,,22.10821925932008,,44.21643851864016,0.0,44.21643851864016,42.72998462494446,25.637990774966674,3691870.671595201,5.35257707061357e-06,99.99906334272262,25.637990774966674,42.27457081422766,25.364742488536596,195306793.055889,2572.000387816566
2026-01-07,14310,25.360377358490567,25.35988819007687,25.360377358490567,25.360377358490567,595.2020265548567,0.0,0.0,29408202.5,0.997260222472543,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.26729559748428,166.66666666666666,25.360377358490567,3651894.3396226414,100.00192890603472,0.0,25.360377358490567,1.0,2.0,10.0,10.0,10.0,20.0,2.48015873015873e-06,2.48015873015873e-06,2.48015873015873e-06,,,,,,,,,2.232928493363717,10.0,,5.5380170966362026e-06,5.5380170966362026e-06,5.5380170966362026e-06,,22.32928493363717,,44.65856986727434,0.0,44.65856986727434,42.6162062290172,25.569723737410317,3682040.218187086,5.398937077119227e-06,99.99910660639519,25.569723737410317,42.266093259030825,25.35965595541849,198958687.39551166,2616.6589576838405
2026-01-08,14317,25.65104421317315,25.650694977998185,25.65104421317315,25.65104421317315,595.3644618285954,0.0,0.0,29422516.0,0.9975033595174639,21.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.75174035528858,166.66666666666666,25.65104421317315,3693750.3666969338,100.00136150375367,0.0,25.65104421317315,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.61566319617659,25.56939791770596,3681993.3001496573,5.398937077119227e-06,100.0000401465844,25.56939791770596,42.276736751149954,25.366042050689973,202652437.76220858,2616.6589576838405
2026-01-09,14328,25.628838637632608,25.629815745393635,25.628838637632608,25.628838637632608,595.341359575656,0.0,0.0,29436838.5,0.9975936942630433,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.71473106272101,166.66666666666666,25.628838637632605,3690552.763819095,99.99618761301005,0.0,25.628838637632605,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.58892921355264,25.55335752813158,3679683.4840509477,5.398937077119227e-06,99.99984469949344,25.55335752813158,42.297594258308884,25.37855655498533,206342990.52602768,2616.6589576838405
2026-01-10,16631,25.34700258553304,25.348084901689617,25.34700258553304,25.346942456857676,594.3332331188744,0.0,0.0,29450022.0,0.9978768644529123,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.245004309221734,166.66666666666666,25.34700258553304,3649968.3723167577,99.99573018568947,0.0,25.34700258553304,0.9999976277796492,,,,,,,,,6.0,11.091179050000001,168.45548669570002,2.7507884548611113e-06,1.0,72.0,1000.0,10.0,2.0809401133951235,,11.091179050000001,,,,5.724226039184677e-06,,23.08007938999262,0.0,350.5457795865807,350.5457795865807,42.51149365664272,25.506896193985632,3672993.0519339317,5.398937077119227e-06,99.99888486132095,25.506896193985632,42.295322909213276,25.377193745527965,209992958.89834443,2967.204737270421
2026-01-11,12005,24.48371511870054,24.48271553519367,24.48371511870054,24.48371511870054,595.5912536443149,0.0,0.0,29466636.0,0.9989818485989127,19.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,40.8061918645009,166.66666666666666,24.48371511870054,3525654.977092878,100.00408281305819,0.0,24.48371511870054,1.0,,,,,,,,,2.0,10.627544050000001,21.255088100000002,2.635799615575397e-06,,,,,2.0915800068481016,,10.627544050000001,,,,5.512985777995412e-06,,22.228358656877504,0.0,44.45671731375501,44.45671731375501,42.26982902655802,25.361897415934813,3652113.227894613,5.4419792634195985e-06,99.9995464604586,25.361897415934813,42.239637705020684,25.34378262301241,213518613.87543732,3011.6614545841758
2026-01-12,14333,24.38519500453499,24.385334542663784,24.38519500453499,24.38519500453499,595.5515942231215,0.0,0.0,29479805.0,0.9989997054078698,19.0,24.0,31.0,#1629 (100 cores),100,10485760.0,10.0,40.64199167422498,166.66666666666666,24.38519500453499,3511468.0806530383,99.99942777849304,0.0,24.38519500453499,1.0,,,,,,,,,13.0,10.609,191.6784792918,2.631200396825397e-06,,,,,2.063547683418033,,10.609,,,,5.429607483477657e-06,,21.892177373381912,0.0,395.53768190368527,395.53768190368527,42.009690271024034,25.205814162614416,3629637.239416476,5.510603198531405e-06,99.99973899221875,25.205814162614416,42.187307534941596,25.312384520964955,217030081.95609036,3407.199136487861
2026-01-13,14322,25.003630777824327,25.00384024577573,25.003630777824327,25.003630777824327,595.4553135037006,0.0,0.0,29494132.5,0.9988920435393258,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,41.67271796304055,166.66666666666666,25.003630777824327,3600522.832006703,99.99916225687996,0.0,25.003630777824327,1.0,,,,,,,,,1.0,18.0514597617,18.0514597617,4.477048552008928e-06,,,,,2.051739859760119,,18.0514597617,,,,9.185738968238042e-06,,37.03689951993579,0.0,37.03689951993579,37.03689951993579,41.87138183235457,25.122829099412744,3617687.3903154354,5.5380170966362026e-06,99.99969729384559,25.122829099412744,42.1884928716931,25.31309572301586,220630604.78809705,3444.2360360077964
2026-01-14,14313,25.688814364563683,25.689163697338085,25.688814364563683,25.688814364563683,595.8474813106966,0.0,0.0,29508450.0,0.9989286386956217,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.81469060760614,166.66666666666666,25.688814364563683,3699189.2684971704,99.9986401551311,0.0,25.688814364563683,1.0,,,,,,,,,1.0,10.609,10.609,2.631200396825397e-06,,,,,2.276394474061368,,10.609,,,,5.989650043481413e-06,,24.150268975317054,0.0,24.150268975317054,24.150268975317054,41.949581119514846,25.169748671708906,3624443.8087260826,,99.99922747228791,25.169748671708906,42.24686025506193,25.348116153037157,224329794.05659422,3468.3863049831134
2026-01-15,14331,25.808596748307863,25.807689623892262,25.808596748307863,25.808596748307863,595.9889749494104,0.0,0.0,29522772.0,0.9987079901616303,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.014327913846444,166.66666666666666,25.808596748307867,3716437.9317563325,100.00351493848858,0.0,25.808596748307867,1.0,,,,,,,,,1.0,63.0502149918,63.0502149918,1.5637454115029763e-05,,,,,2.2265779550898417,,63.0502149918,,,,3.48180106062542e-05,,140.38621876441692,0.0,140.38621876441692,140.38621876441692,41.98709362788025,25.192256176728147,3627684.889448854,,99.99953510582148,25.192256176728147,42.31735087484025,25.39041052490415,228046231.98835057,3608.77252374753
2026-01-16,16642,25.798882345871892,25.799122701598364,25.798882345871892,25.798882345871892,596.2979810118976,0.0,0.0,29535962.5,0.9990270727580373,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.99813724311982,166.66666666666666,25.798882345871892,3715039.057805552,99.99906835697767,0.0,25.798882345871892,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.02758022508009,25.216548135048047,3631182.9314469188,,99.999946640674,25.216548135048047,42.37629742535017,25.425778455210104,231761271.0461561,3608.77252374753
2026-01-17,12029,25.67919195278078,25.679524482500625,25.67919195278078,25.67919195278078,595.7555075234849,0.0,1.0,29552594.0,0.9990110775934306,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.79865325463464,166.66666666666666,25.679191952780776,3697803.6412004326,99.99870507835894,0.0,25.679191952780776,1.0,,,,,,,,,1.0,10.609,10.609,2.631200396825397e-06,,,,,2.1192172304610803,,10.609,,,,5.576085217748413e-06,,22.482775597961602,0.0,22.482775597961602,22.482775597961602,42.10667293156764,25.264003758940582,3638016.541287444,,100.00037162534106,25.264003758940582,42.41441743136739,25.44865045882044,235459074.68735653,3631.255299345492
2026-01-18,14323,25.782796900090762,25.78349507784682,25.782796900090762,25.782796900090762,596.4656845632899,0.0,0.0,29565770.0,0.9989628507295174,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.97132816681793,166.66666666666666,25.78279690009076,3712722.7536130697,99.99729215238683,0.0,25.78279690009076,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.41597811761293,25.44958687056776,3664740.5093617574,,99.99940153095945,25.44958687056776,42.44954878146237,25.46972926887742,239171797.4409696,3631.255299345492
2026-01-19,14329,25.578756368204342,25.57777932863424,25.578756368204342,25.578756368204342,595.6761811710517,0.0,0.0,29580096.0,0.9979965033486078,19.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.6312606136739,166.66666666666666,25.578756368204342,3683340.917021425,100.00381987645429,0.0,25.578756368204342,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.700159394677065,25.620095636806234,3689293.771700098,,100.00002897352533,25.620095636806234,42.47267316400052,25.483603898400315,242855138.357991,3631.255299345492
2026-01-20,14336,25.649623325892858,25.649832589285715,25.649623325892858,25.649623325892858,596.10888671875,0.0,0.0,29594428.5,0.9983392666479348,19.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.74937220982142,166.66666666666666,25.649623325892858,3693545.7589285714,99.99918415298762,0.0,25.649623325892858,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.85396714421719,25.71238028653031,3702582.7612603647,,100.00003210154071,25.71238028653031,42.49788930578918,25.498733583473506,246548684.11691958,3631.255299345492
2026-01-21,14335,25.54809905824904,25.548726892221836,25.54809905824904,25.54809905824904,596.1417509591907,0.0,0.0,29608764.0,0.9988434947102922,20.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.58016509708173,166.66666666666666,25.54809905824904,3678926.264387862,99.99754260172945,0.0,25.54809905824904,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.82046349985655,25.69227809991393,3699688.0463876063,,99.99987530819763,25.69227809991393,42.52365346974022,25.514192081844126,250227610.38130745,3631.255299345492
2026-01-22,14345,25.485186476124085,25.48441965841757,25.485186476124085,25.485186476124085,596.2706169397003,0.0,0.0,29623104.0,0.9985921646746347,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.47531079354014,166.66666666666666,25.485186476124085,3669866.8525618683,100.00300896672083,0.0,25.485186476124085,1.0,,,,,,,,,1.0,10.0,10.0,2.48015873015873e-06,,,,,1.9466918045055863,,10.0,,,,4.828104673872982e-06,,19.466918045055863,0.0,19.466918045055863,19.466918045055863,42.74346105409852,25.64607663245911,3693035.0350741115,,99.99980302651652,25.64607663245911,42.550776198114484,25.53046571886869,253897477.2338693,3650.722217390548
2026-01-23,14330,25.330774598743893,25.330704815073272,25.330774598743893,25.330774598743893,596.2772505233776,0.0,0.0,29637441.5,0.9989230521751294,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.217957664573156,166.66666666666666,25.330774598743893,3647631.5422191205,100.00027549044187,0.0,25.330774598743893,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.63200682859185,25.579204097155106,3683405.389990336,,99.99997547415425,25.579204097155106,42.545584366792994,25.527350620075797,257545108.77608845,3650.722217390548
2026-01-24,14332,25.416620150711694,25.41689924644153,25.416620150711694,25.416620150711694,595.8411247557913,0.0,0.0,29651772.5,0.9987898288439956,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.36103358451949,166.66666666666666,25.416620150711694,3659993.301702484,99.99890192848808,0.0,25.416620150711694,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.56948973286111,25.541693839716668,3678003.9129192,,100.00000359560129,25.541693839716668,42.52048084305933,25.512288505835603,261205102.07779092,3650.722217390548
2026-01-25,16640,25.63996394230769,25.64002403846154,25.63996394230769,25.63996394230769,596.0912259615385,0.0,0.0,29665002.5,0.9991778072768962,20.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.73327323717948,166.66666666666666,25.63996394230769,3692154.8076923075,99.99976561584435,0.0,25.63996394230769,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.535481885769904,25.52128913146194,3675065.63493052,,100.00035694752377,25.52128913146194,42.51468982367962,25.508813894207766,264897256.88548324,3650.722217390548
2026-01-26,14342,25.573420722353926,25.5730023706596,25.573420722353926,25.573420722353926,596.638753311951,0.0,0.0,29680453.5,0.9991982720022389,20.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.622367870589876,166.66666666666666,25.57342072235393,3682572.5840189657,100.0016359115299,0.0,25.57342072235393,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.53421149390075,25.52052689634046,3674955.8730730256,,100.0000449525346,25.52052689634046,42.51572421344085,25.509434528064507,268579829.4695022,3650.722217390548
