_hour,sample_count,avg_included,avg_backed,avg_cores_active,avg_distinct_paras,avg_bitfields,total_timed_out,median_block,mean_availability,p10_included,p50_included,p90_included,era,effective_cores,max_pov_bytes,max_pov_mib,actual_mib_per_s,max_mib_per_s,utilization_pct,hourly_data_mib,pipeline_efficiency_pct,timed_out_rate_pct,core_engagement_pct,avg_dot_usd,actual_mib_per_s_24h,utilization_pct_24h,hourly_data_mib_24h,pipeline_efficiency_pct_24h,core_engagement_pct_24h,cumulative_hourly_data_mib
2025-11-16 06:00:00+00:00,600,26.046666666666667,26.036666666666665,26.046666666666667,26.046666666666667,597.97,0.0,28662300.5,0.9961968174204355,19.0,26.0,33.0,#1629 (100 cores),100,10485760.0,10.0,43.41111111111112,166.66666666666666,26.046666666666667,156280.00000000003,100.03840737421585,0.0,26.046666666666667,2.8337829221608968,43.503354274985554,26.10201256499133,156612.075389948,99.99787955810041,26.10201256499133,1879344.904679376
2025-11-16 07:00:00+00:00,600,26.04,26.035,26.04,26.04,597.5083333333333,0.0,28662900.5,0.9960745362563237,19.0,26.0,34.0,#1629 (100 cores),100,10485760.0,10.0,43.4,166.66666666666666,26.039999999999996,156240.0,100.01920491645862,0.0,26.039999999999996,2.8337829221608968,43.49540394614051,26.09724236768431,156583.45420610585,99.99951997028181,26.09724236768431,2035584.904679376
2025-11-16 08:00:00+00:00,600,26.15,26.15,26.15,26.15,597.9433333333334,0.0,28663500.5,0.9960051839464884,19.0,27.0,34.0,#1629 (100 cores),100,10485760.0,10.0,43.583333333333336,166.66666666666666,26.150000000000002,156900.0,100.0,0.0,26.150000000000002,2.8337829221608968,43.50168461665429,26.10101076999257,156606.06461995543,99.99955425811882,26.10101076999257,2192484.9046793757
2025-11-16 09:00:00+00:00,600,26.016666666666666,26.025,26.016666666666666,26.016666666666666,597.9683333333334,0.0,28664100.5,0.9960956302521009,21.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.36111111111111,166.66666666666666,26.016666666666666,156099.99999999997,99.9679795068844,0.0,26.016666666666666,2.8337829221608968,43.49231304961807,26.095387829770846,156572.32697862506,99.9974492747032,26.095387829770846,2348584.9046793757
2025-11-16 10:00:00+00:00,600,26.013333333333332,26.01,26.013333333333332,26.013333333333332,597.9216666666666,0.0,28664700.5,0.996220707070707,19.0,26.0,34.0,#1629 (100 cores),100,10485760.0,10.0,43.355555555555554,166.66666666666666,26.013333333333332,156080.0,100.01281558374984,0.0,26.013333333333332,2.8337829221608968,43.48376570623917,26.0902594237435,156541.55654246098,99.99840966901861,26.0902594237435,2504664.9046793757
2025-11-16 11:00:00+00:00,600,26.09,26.11,26.09,26.09,597.585,0.0,28665300.5,0.9959667224080266,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.48333333333333,166.66666666666666,26.090000000000003,156540.0,99.92340099578706,0.0,26.090000000000003,2.8337829221608968,43.483740272538824,26.090244163523295,156541.46498113975,99.99399739412263,26.090244163523295,2661204.9046793757
2025-11-16 12:00:00+00:00,600,26.125,26.106666666666666,26.125,26.125,597.9516666666667,0.0,28665900.5,0.9959508333333335,22.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,43.541666666666664,166.66666666666666,26.125,156750.0,100.07022471910112,0.0,26.125,2.8337829221608968,43.48695840554593,26.092175043327554,156553.05025996533,99.99823224551034,26.092175043327554,2817954.9046793757
2025-11-16 13:00:00+00:00,600,26.266666666666666,26.276666666666667,26.266666666666666,26.266666666666666,597.9466666666667,0.0,28666500.5,0.9962515,19.0,26.0,34.0,#1629 (100 cores),100,10485760.0,10.0,43.77777777777777,166.66666666666666,26.266666666666666,157599.99999999997,99.96194342255485,0.0,26.266666666666666,2.8337829221608968,43.502264688294964,26.101358812976983,156608.15287786187,99.99632230746005,26.101358812976983,2975554.9046793757
2025-11-16 14:00:00+00:00,600,26.206666666666667,26.208333333333332,26.206666666666667,26.206666666666667,597.1816666666666,0.0,28667100.5,0.9990036666666666,20.0,26.0,32.10000000000002,#1629 (100 cores),100,10485760.0,10.0,43.67777777777778,166.66666666666666,26.206666666666667,157240.0,99.99364069952306,0.0,26.206666666666667,2.8337829221608968,43.51104034276911,26.10662420566147,156639.74523396877,99.99618822706319,26.10662420566147,3132794.9046793757
2025-11-16 15:00:00+00:00,600,26.226666666666667,26.23,26.226666666666667,26.226666666666667,597.1783333333333,0.0,28667700.5,0.9983674457429049,21.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.71111111111111,166.66666666666666,26.226666666666667,157360.0,99.98729190494345,0.0,26.226666666666667,2.8337829221608968,43.520567522213966,26.112340513328384,156674.04307997026,99.99576459267655,26.112340513328384,3290154.9046793757
2025-11-16 16:00:00+00:00,600,25.951666666666668,25.936666666666667,25.951666666666668,25.951666666666668,597.9483333333334,0.0,28668300.5,0.9991329431438127,19.0,26.0,33.0,#1629 (100 cores),100,10485760.0,10.0,43.25277777777777,166.66666666666666,25.951666666666668,155710.0,100.05783318339545,0.0,25.951666666666668,2.8337829221608968,43.50839526110323,26.105037156661936,156630.22293997163,99.99858589225468,26.105037156661936,3445864.9046793757
2025-11-16 17:00:00+00:00,600,26.338333333333335,26.345,26.338333333333335,26.338333333333335,597.2066666666667,0.0,28668900.5,0.9989517529215359,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.89722222222222,166.66666666666666,26.338333333333335,158030.0,99.97469475548809,0.0,26.338333333333335,2.8337829221608968,43.525300781151884,26.11518046869113,156691.08281214678,99.99754714717787,26.11518046869113,3603894.9046793757
2025-11-16 18:00:00+00:00,600,26.053333333333335,26.036666666666665,26.053333333333335,26.053333333333335,597.9166666666666,0.0,28669500.5,0.9993465546218488,20.0,26.0,33.0,#1629 (100 cores),100,10485760.0,10.0,43.422222222222224,166.66666666666666,26.053333333333335,156320.00000000003,100.06401229035976,0.0,26.053333333333335,2.8337829221608968,43.521005841196484,26.112603504717892,156675.62102830733,100.00031652814378,26.112603504717892,3760214.9046793757
2025-11-16 19:00:00+00:00,527,26.244781783681216,26.242884250474383,26.244781783681216,26.244781783681216,597.0018975332068,0.0,28670064.0,0.9981590476190476,20.0,26.0,33.0,#1629 (100 cores),100,10485760.0,10.0,43.741302972802025,166.66666666666666,26.244781783681216,157468.69070208727,100.0072306579899,0.0,26.244781783681216,2.8337829221608968,43.51236910534823,26.10742146320894,156644.52877925363,100.00390144646106,26.10742146320894,3917683.595381463
2025-11-16 20:00:00+00:00,600,26.373333333333335,26.403333333333332,26.373333333333335,26.373333333333335,597.7666666666667,0.0,28670627.5,0.9988529411764706,19.0,26.5,34.0,#1629 (100 cores),100,10485760.0,10.0,43.955555555555556,166.66666666666666,26.37333333333334,158240.0,99.88637798257797,0.0,26.37333333333334,2.8337829221608968,43.53760058682971,26.122560352097832,156735.36211258697,99.99622821956757,26.122560352097832,4075923.595381463
2025-11-16 21:00:00+00:00,600,25.998333333333335,25.985,25.998333333333335,25.998333333333335,596.8616666666667,0.0,28671227.5,0.9995143338954469,20.0,26.0,33.0,#1629 (100 cores),100,10485760.0,10.0,43.330555555555556,166.66666666666666,25.998333333333335,155990.0,100.05131165415946,0.0,25.998333333333335,2.8337829221608968,43.518156142385266,26.110893685431165,156665.36211258697,100.0025901592009,26.110893685431165,4231913.595381463
2025-11-16 22:00:00+00:00,600,26.23,26.23,26.23,26.23,597.9133333333333,0.0,28671827.5,0.9996413735343385,19.0,26.0,33.0,#1629 (100 cores),100,10485760.0,10.0,43.71666666666667,166.66666666666666,26.229999999999997,157380.0,100.0,0.0,26.229999999999997,2.8337829221608968,43.53875799423712,26.12325479654227,156739.52877925363,99.99803290942073,26.12325479654227,4389293.595381463
2025-11-16 23:00:00+00:00,600,26.21,26.2,26.21,26.21,597.4066666666666,0.0,28672427.5,0.9994842016806724,22.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,43.68333333333334,166.66666666666666,26.21,157260.0,100.0381679389313,0.0,26.21,2.8337829221608968,43.551373734977865,26.130824240986716,156784.9454459203,100.00175657354288,26.130824240986716,4546553.595381463
2025-11-17 00:00:00+00:00,600,26.15,26.16,26.15,26.15,597.9383333333334,0.0,28673027.5,0.9994437395659432,21.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,43.583333333333336,166.66666666666666,26.150000000000002,156900.0,99.9617737003058,0.0,26.150000000000002,2.797543085794601,43.55681354979268,26.134088129875604,156804.52877925363,99.99723179126714,26.134088129875604,4703453.595381463
2025-11-17 01:00:00+00:00,600,26.416666666666668,26.413333333333334,26.416666666666668,26.416666666666668,597.9183333333333,0.0,28673627.5,0.9995860000000001,21.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,44.02777777777778,166.66666666666666,26.416666666666664,158500.0,100.01261988894498,0.0,26.416666666666664,2.797543085794601,43.57729966090378,26.146379796542277,156878.27877925363,100.00014889659606,26.146379796542277,4861953.595381463
2025-11-17 02:00:00+00:00,600,26.211666666666666,26.223333333333333,26.211666666666666,26.211666666666666,597.9383333333334,0.0,28674227.5,0.9996421140939598,20.0,27.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.68611111111111,166.66666666666666,26.211666666666666,157270.0,99.95551035973051,0.0,26.211666666666666,2.797543085794601,43.59361910534823,26.15617146320894,156937.02877925363,99.99776042510298,26.15617146320894,5019223.595381463
2025-11-17 03:00:00+00:00,600,26.298333333333332,26.28,26.298333333333332,26.298333333333332,596.665,0.0,28674827.5,0.9995258823529414,21.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.830555555555556,166.66666666666666,26.298333333333336,157790.0,100.06976154236426,0.0,26.298333333333336,2.797543085794601,43.60947558682972,26.165685352097828,156994.11211258697,100.00226480429659,26.165685352097828,5177013.595381463
2025-11-17 04:00:00+00:00,600,26.2,26.213333333333335,26.2,26.2,596.9633333333334,0.0,28675427.5,0.9995799999999999,19.0,26.0,34.0,#1629 (100 cores),100,10485760.0,10.0,43.666666666666664,166.66666666666666,26.200000000000003,157200.0,99.94913530010172,0.0,26.200000000000003,2.797543085794601,43.61919780905193,26.171518685431163,157029.11211258697,99.99934585119121,26.171518685431163,5334213.595381463
2025-11-17 05:00:00+00:00,600,26.276666666666667,26.278333333333332,26.276666666666667,26.276666666666667,596.9283333333333,0.0,28676027.5,0.9996409090909093,19.0,27.0,33.10000000000002,#1629 (100 cores),100,10485760.0,10.0,43.794444444444444,166.66666666666666,26.276666666666664,157660.0,99.99365763937338,0.0,26.276666666666664,2.797543085794601,43.62047095720009,26.172282574320054,157033.6954459203,99.99987483403919,26.172282574320054,5491873.595381463
2025-11-17 06:00:00+00:00,600,25.986666666666668,25.988333333333333,25.986666666666668,25.986666666666668,596.9616666666667,0.0,28676627.5,0.9996442372881355,18.0,26.0,34.0,#1629 (100 cores),100,10485760.0,10.0,43.31111111111111,166.66666666666666,25.986666666666668,155920.0,99.99358686590138,0.0,25.986666666666668,2.797543085794601,43.616304290533414,26.16978257432005,157018.6954459203,99.99800731285944,26.16978257432005,5647793.595381463
2025-11-17 07:00:00+00:00,600,26.251666666666665,26.253333333333334,26.251666666666665,26.251666666666665,596.4283333333333,0.0,28677227.5,0.9990324915824915,19.0,26.0,34.0,#1629 (100 cores),100,10485760.0,10.0,43.75277777777777,166.66666666666666,26.25166666666667,157510.0,99.99365159979683,0.0,26.25166666666667,2.797543085794601,43.631003364607494,26.178602018764494,157071.61211258697,99.99694259133184,26.178602018764494,5805303.595381463
2025-11-17 08:00:00+00:00,600,26.495,26.47833333333333,26.495,26.495,597.935,0.0,28677827.5,0.9986901666666665,20.0,27.0,33.0,#1629 (100 cores),100,10485760.0,10.0,44.15833333333333,166.66666666666666,26.495,158970.0,100.06294454585512,0.0,26.495,2.797543085794601,43.65496169794082,26.192977018764495,157157.86211258697,99.99956528074249,26.192977018764495,5964273.595381463
2025-11-17 09:00:00+00:00,600,26.57,26.578333333333333,26.57,26.57,597.93,0.0,28678427.5,0.9990866666666667,20.0,27.0,33.0,#1629 (100 cores),100,10485760.0,10.0,44.28333333333333,166.66666666666666,26.57,159420.0,99.96864614033989,0.0,26.57,2.797543085794601,43.693387623866755,26.216032574320053,157296.1954459203,99.99959305713647,26.216032574320053,6123693.595381463
2025-11-17 10:00:00+00:00,600,26.418333333333333,26.408333333333335,26.418333333333333,26.418333333333333,597.72,0.0,28679027.5,0.9991705,22.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,44.03055555555556,166.66666666666666,26.418333333333333,158510.0,100.0378668349637,0.0,26.418333333333333,2.797543085794601,43.72151262386675,26.232907574320052,157397.4454459203,100.00063685927036,26.232907574320052,6282203.595381463
2025-11-17 11:00:00+00:00,600,26.348333333333333,26.36,26.348333333333333,26.348333333333333,597.375,0.0,28679627.5,0.9991048576214405,19.0,27.0,33.0,#1629 (100 cores),100,10485760.0,10.0,43.91388888888889,166.66666666666666,26.348333333333336,158090.0,99.95574102175013,0.0,26.348333333333336,2.797543085794601,43.73945243868156,26.24367146320894,157462.02877925363,100.00198436035218,26.24367146320894,6440293.595381463
2025-11-17 12:00:00+00:00,600,26.591666666666665,26.585,26.591666666666665,26.591666666666665,597.47,0.0,28680227.5,0.9988569282136894,20.0,27.0,33.0,#1629 (100 cores),100,10485760.0,10.0,44.319444444444436,166.66666666666666,26.591666666666665,159549.99999999997,100.02507679769292,0.0,26.591666666666665,2.797543085794601,43.77185984608897,26.263115907653386,157578.6954459203,100.00010319696015,26.263115907653386,6599843.595381463
2025-11-17 13:00:00+00:00,600,26.496666666666666,26.498333333333335,26.496666666666666,26.496666666666666,597.3133333333334,0.0,28680827.5,0.9987699499165277,21.0,26.0,32.10000000000002,#1629 (100 cores),100,10485760.0,10.0,44.161111111111104,166.66666666666666,26.49666666666667,158979.99999999997,99.99371029624504,0.0,26.49666666666667,2.797543085794601,43.7878320683112,26.27269924098672,157636.1954459203,100.00142681669725,26.27269924098672,6758823.595381463
2025-11-17 14:00:00+00:00,600,26.671666666666667,26.663333333333334,26.671666666666667,26.671666666666667,597.58,0.0,28681427.5,0.9991801666666666,22.0,27.0,32.0,#1629 (100 cores),100,10485760.0,10.0,44.45277777777778,166.66666666666666,26.671666666666667,160030.00000000003,100.03125390673834,0.0,26.671666666666667,2.797543085794601,43.82012373497786,26.292074240986718,157752.4454459203,100.00299403366455,26.292074240986718,6918853.595381463
2025-11-17 15:00:00+00:00,600,26.436666666666667,26.44333333333333,26.436666666666667,26.436666666666667,596.9066666666666,0.0,28682027.5,0.9989504173622705,20.900000000000006,26.0,32.10000000000002,#1629 (100 cores),100,10485760.0,10.0,44.06111111111111,166.66666666666666,26.43666666666667,158620.0,99.97478885667465,0.0,26.43666666666667,2.797543085794601,43.8347070683112,26.300824240986717,157804.9454459203,100.00247307332002,26.300824240986717,7077473.595381463
2025-11-17 16:00:00+00:00,600,26.513333333333332,26.528333333333332,26.513333333333332,26.513333333333332,597.5766666666667,0.0,28682627.5,0.9989443333333334,19.0,26.0,34.0,#1629 (100 cores),100,10485760.0,10.0,44.18888888888889,166.66666666666666,26.513333333333332,159080.0,99.94345668153545,0.0,26.513333333333332,2.797543085794601,43.87371169794083,26.3242270187645,157945.36211258697,99.99770738574252,26.3242270187645,7236553.595381463
2025-11-17 17:00:00+00:00,600,26.476666666666667,26.455,26.476666666666667,26.476666666666667,597.5683333333334,0.0,28683227.5,0.9995071786310518,20.0,27.0,34.0,#1629 (100 cores),100,10485760.0,10.0,44.12777777777777,166.66666666666666,26.476666666666667,158860.0,100.08190008190007,0.0,26.476666666666667,2.797543085794601,43.883318179422304,26.329990907653386,157979.9454459203,100.00217427434302,26.329990907653386,7395413.595381463
2025-11-17 18:00:00+00:00,600,26.393333333333334,26.4,26.393333333333334,26.393333333333334,597.06,0.0,28683827.5,0.999451256281407,20.0,27.0,33.0,#1629 (100 cores),100,10485760.0,10.0,43.98888888888889,166.66666666666666,26.393333333333334,158360.0,99.97474747474749,0.0,26.393333333333334,2.797543085794601,43.90692929053342,26.34415757432005,158064.9454459203,99.99845490702585,26.34415757432005,7553773.595381463
2025-11-17 19:00:00+00:00,528,26.490530303030305,26.492424242424242,26.490530303030305,26.490530303030305,597.564393939394,0.0,28684391.5,0.9993084130019122,19.0,27.0,35.0,#1629 (100 cores),100,10485760.0,10.0,44.15088383838384,166.66666666666666,26.4905303030303,158943.18181818182,99.99285101515586,0.0,26.4905303030303,2.797543085794601,43.923995159932666,26.354397095959595,158126.38257575757,99.99785575524108,26.354397095959595,7712716.777199645
2025-11-17 20:00:00+00:00,600,26.495,26.496666666666666,26.495,26.495,597.8916666666667,0.0,28684955.5,0.9994569282136895,20.0,26.0,33.0,#1629 (100 cores),100,10485760.0,10.0,44.15833333333333,166.66666666666666,26.495,158970.0,99.99370990061644,0.0,26.495,2.797543085794601,43.93244423400674,26.35946654040404,158156.79924242423,100.0023279184927,26.35946654040404,7871686.777199645
2025-11-17 21:00:00+00:00,600,26.858333333333334,26.851666666666667,26.858333333333334,26.858333333333334,597.7333333333333,0.0,28685555.5,0.9994176666666665,21.0,27.0,32.10000000000002,#1629 (100 cores),100,10485760.0,10.0,44.76388888888889,166.66666666666666,26.858333333333334,161150.00000000003,100.02482775743282,0.0,26.858333333333334,2.797543085794601,43.99216645622895,26.395299873737372,158371.79924242423,100.00122442279576,26.395299873737372,8032836.777199645
2025-11-17 22:00:00+00:00,600,26.555,26.558333333333334,26.555,26.555,597.925,0.0,28686155.5,0.9996415,21.0,26.0,33.0,#1629 (100 cores),100,10485760.0,10.0,44.25833333333333,166.66666666666666,26.555,159330.0,99.98744901160967,0.0,26.555,2.797543085794601,44.0147359006734,26.40884154040404,158453.04924242423,100.00070146494618,26.40884154040404,8192166.777199645
2025-11-17 23:00:00+00:00,600,26.37,26.381666666666668,26.37,26.37,597.78,0.0,28686755.5,0.9994045226130653,19.0,27.0,34.0,#1629 (100 cores),100,10485760.0,10.0,43.949999999999996,166.66666666666666,26.369999999999997,158220.0,99.95577737064882,0.0,26.369999999999997,2.797543085794601,44.02584701178451,26.415508207070705,158493.04924242423,99.99726852460105,26.415508207070705,8350386.777199645
2025-11-18 00:00:00+00:00,600,26.308333333333334,26.308333333333334,26.308333333333334,26.308333333333334,597.89,0.0,28687355.5,0.9995013355592653,19.0,26.0,34.0,#1629 (100 cores),100,10485760.0,10.0,43.84722222222222,166.66666666666666,26.308333333333334,157850.0,100.0,0.0,26.308333333333334,2.657851066700615,44.03684238215488,26.42210542929293,158532.63257575757,99.99886128708833,26.42210542929293,8508236.777199645
2025-11-18 01:00:00+00:00,600,26.413333333333334,26.416666666666668,26.413333333333334,26.413333333333334,597.8766666666667,0.0,28687955.5,0.999478093645485,20.0,26.0,33.0,#1629 (100 cores),100,10485760.0,10.0,44.02222222222222,166.66666666666666,26.413333333333334,158480.0,99.98738170347002,0.0,26.413333333333334,2.657851066700615,44.0366109006734,26.42196654040404,158531.79924242423,99.99780969602686,26.42196654040404,8666716.777199645
2025-11-18 02:00:00+00:00,600,26.151666666666667,26.141666666666666,26.151666666666667,26.151666666666667,597.905,0.0,28688555.5,0.9992778894472362,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.58611111111111,166.66666666666666,26.151666666666667,156910.0,100.03825310806505,0.0,26.151666666666667,2.657851066700615,44.03244423400673,26.41946654040404,158516.79924242423,100.0012573105408,26.41946654040404,8823626.777199645
2025-11-18 03:00:00+00:00,600,26.256666666666668,26.246666666666666,26.256666666666668,26.256666666666668,594.17,0.0,28689155.5,0.9994127090301003,19.900000000000006,26.0,34.0,#1629 (100 cores),100,10485760.0,10.0,43.76111111111111,166.66666666666666,26.256666666666668,157540.0,100.03810007620015,0.0,26.256666666666668,2.657851066700615,44.02955071548822,26.41773042929293,158506.38257575757,99.99993808278396,26.41773042929293,8981166.777199645
2025-11-18 04:00:00+00:00,600,26.471666666666668,26.47833333333333,26.471666666666668,26.471666666666668,591.9533333333334,0.0,28689755.5,0.9993128547579299,21.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,44.11944444444445,166.66666666666666,26.471666666666664,158830.00000000003,99.97482218165797,0.0,26.471666666666664,2.657851066700615,44.04841645622895,26.429049873737373,158574.29924242423,100.00100836951547,26.429049873737373,9139996.777199645
2025-11-18 05:00:00+00:00,600,26.433333333333334,26.43166666666667,26.433333333333334,26.433333333333334,591.935,0.0,28690355.5,0.9994773869346736,21.0,26.0,33.0,#1629 (100 cores),100,10485760.0,10.0,44.05555555555555,166.66666666666666,26.43333333333333,158600.0,100.00630556781638,0.0,26.43333333333333,2.657851066700615,44.05929608585859,26.43557765151515,158613.4659090909,100.00153536653393,26.43557765151515,9298596.777199645
2025-11-18 06:00:00+00:00,600,26.753333333333334,26.77166666666667,26.753333333333334,26.753333333333334,591.9266666666666,0.0,28690955.5,0.9995252086811353,20.0,27.0,34.0,#1629 (100 cores),100,10485760.0,10.0,44.588888888888896,166.66666666666666,26.753333333333334,160520.00000000003,99.93151964141194,0.0,26.753333333333334,2.657851066700615,44.112536826599325,26.4675220959596,158805.13257575757,99.99894923218018,26.4675220959596,9459116.777199645
2025-11-18 07:00:00+00:00,600,26.706666666666667,26.678333333333335,26.706666666666667,26.706666666666667,591.3383333333334,0.0,28691555.5,0.9992988294314381,20.0,27.0,34.0,#1629 (100 cores),100,10485760.0,10.0,44.51111111111111,166.66666666666666,26.706666666666667,160240.0,100.10620353595301,0.0,26.706666666666667,2.657851066700615,44.14413404882154,26.48648042929293,158918.88257575757,100.00363889618671,26.48648042929293,9619356.777199645
2025-11-18 08:00:00+00:00,600,26.49,26.51,26.49,26.49,591.8866666666667,0.0,28692155.5,0.9993161666666667,22.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,44.15,166.66666666666666,26.49,158940.0,99.9245567710298,0.0,26.49,2.657851066700615,44.143786826599325,26.486272095959595,158917.63257575757,99.9978727389023,26.486272095959595,9778296.777199645
2025-11-18 09:00:00+00:00,600,26.638333333333332,26.64,26.638333333333332,26.638333333333332,589.34,0.0,28692755.5,0.9994270134228188,22.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,44.39722222222222,166.66666666666666,26.638333333333332,159830.0,99.99374374374374,0.0,26.638333333333332,2.657851066700615,44.14853219696969,26.489119318181817,158934.7159090909,99.99891847237747,26.489119318181817,9938126.777199645
