block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
22306494,1745107211000,0,0,0
22306495,1745107223000,6,786432,0
22306496,1745107235000,5,655360,393216
22306497,1745107247000,5,655360,655360
22306498,1745107259000,0,0,917504
22306499,1745107271000,6,786432,524288
22306500,1745107283000,0,0,917504
22306501,1745107295000,4,524288,524288
22306502,1745107307000,0,0,655360
22306503,1745107319000,1,131072,262144
22306504,1745107331000,0,0,0
22306505,1745107343000,1,131072,0
22306506,1745107355000,5,655360,0
22306507,1745107367000,5,655360,262144
22306508,1745107379000,0,0,524288
22306509,1745107391000,6,786432,131072
22306510,1745107403000,4,524288,524288
22306511,1745107415000,0,0,655360
22306512,1745107427000,6,786432,262144
22306513,1745107439000,5,655360,655360
22306514,1745107451000,3,393216,917504
22306515,1745107463000,2,262144,917504
22306516,1745107475000,5,655360,786432
22306517,1745107487000,0,0,1048576
22306518,1745107499000,6,786432,655360
22306519,1745107511000,3,393216,1048576
22306520,1745107523000,2,262144,1048576
22306521,1745107535000,0,0,917504
22306522,1745107547000,1,131072,524288
22306523,1745107559000,4,524288,262144
22306524,1745107571000,0,0,393216
22306525,1745107583000,0,0,0
22306526,1745107595000,5,655360,0
22306527,1745107607000,6,786432,262144
22306528,1745107619000,6,786432,655360
22306529,1745107631000,3,393216,1048576
22306530,1745107643000,0,0,1048576
22306531,1745107655000,6,786432,655360
22306532,1745107667000,1,131072,1048576
22306533,1745107679000,1,131072,786432
22306534,1745107691000,0,0,524288
22306535,1745107703000,6,786432,131072
22306536,1745107715000,2,262144,524288
22306537,1745107727000,5,655360,393216
22306538,1745107739000,0,0,655360
22306539,1745107751000,1,131072,262144
22306540,1745107763000,3,393216,0
22306541,1745107775000,4,524288,0
22306542,1745107787000,0,0,131072
22306543,1745107799000,1,131072,0
22306544,1745107811000,0,0,0
22306545,1745107823000,6,786432,0
22306546,1745107835000,1,131072,393216
22306547,1745107847000,2,262144,131072
22306548,1745107859000,4,524288,0
22306549,1745107871000,0,0,131072
22306550,1745107883000,6,786432,0
22306551,1745107895000,1,131072,393216
22306552,1745107907000,6,786432,131072
22306553,1745107919000,6,786432,524288
22306554,1745107931000,0,0,917504
22306555,1745107943000,5,655360,524288
22306556,1745107955000,4,524288,786432
22306557,1745107967000,0,0,917504
22306558,1745107979000,1,131072,524288
22306559,1745107991000,0,0,262144
22306560,1745108003000,4,524288,0
22306561,1745108015000,6,786432,131072
22306562,1745108027000,0,0,524288
22306563,1745108039000,6,786432,131072
22306564,1745108051000,0,0,524288
22306565,1745108063000,2,262144,131072
22306566,1745108075000,4,524288,0
22306567,1745108087000,6,786432,131072
22306568,1745108099000,4,524288,524288
22306569,1745108111000,1,131072,655360
22306570,1745108123000,0,0,393216
22306571,1745108135000,0,0,0
22306572,1745108147000,4,524288,0
22306573,1745108159000,0,0,131072
22306574,1745108171000,0,0,0
22306575,1745108183000,6,786432,0
22306576,1745108195000,6,786432,393216
22306577,1745108207000,2,262144,786432
22306578,1745108219000,0,0,655360
22306579,1745108231000,5,655360,262144
22306580,1745108243000,1,131072,524288
22306581,1745108255000,1,131072,262144
22306582,1745108279000,6,786432,0
22306583,1745108291000,6,786432,393216
22306584,1745108303000,0,0,786432
22306585,1745108315000,0,0,393216
22306586,1745108327000,1,131072,0
22306587,1745108339000,1,131072,0
22306588,1745108351000,0,0,0
22306589,1745108363000,5,655360,0
22306590,1745108375000,5,655360,262144
22306591,1745108387000,1,131072,524288
22306592,1745108399000,0,0,262144
22306593,1745108411000,1,131072,0
22306594,1745108423000,6,786432,0
22306595,1745108435000,4,524288,393216
22306596,1745108447000,3,393216,524288
22306597,1745108459000,6,786432,524288
22306598,1745108471000,1,131072,917504
22306599,1745108483000,5,655360,655360
22306600,1745108495000,5,655360,917504
22306601,1745108507000,6,786432,1179648
22306602,1745108519000,3,393216,1572864
22306603,1745108531000,0,0,1572864
22306604,1745108543000,4,524288,1179648
22306605,1745108555000,1,131072,1310720
22306606,1745108567000,1,131072,1048576
22306607,1745108579000,1,131072,786432
22306608,1745108591000,5,655360,524288
22306609,1745108603000,6,786432,786432
22306610,1745108615000,0,0,1179648
22306611,1745108627000,1,131072,786432
22306612,1745108639000,1,131072,524288
22306613,1745108651000,1,131072,262144
22306614,1745108663000,0,0,0
22306615,1745108675000,4,524288,0
22306616,1745108687000,0,0,131072
22306617,1745108699000,0,0,0
22306618,1745108711000,4,524288,0
22306619,1745108723000,0,0,131072
22306620,1745108735000,0,0,0
22306621,1745108747000,0,0,0
22306622,1745108759000,4,524288,0
22306623,1745108771000,6,786432,131072
22306624,1745108783000,6,786432,524288
22306625,1745108795000,1,131072,917504
22306626,1745108807000,0,0,655360
22306627,1745108819000,6,786432,262144
22306628,1745108831000,3,393216,655360
22306629,1745108843000,0,0,655360
22306630,1745108855000,0,0,262144
22306631,1745108867000,5,655360,0
22306632,1745108879000,5,655360,262144
22306633,1745108891000,4,524288,524288
22306634,1745108903000,1,131072,655360
22306635,1745108915000,1,131072,393216
22306636,1745108927000,6,786432,131072
22306637,1745108939000,6,786432,524288
22306638,1745108951000,1,131072,917504
22306639,1745108963000,2,262144,655360
22306640,1745108975000,0,0,524288
22306641,1745108987000,4,524288,131072
22306642,1745108999000,6,786432,262144
22306643,1745109011000,0,0,655360
22306644,1745109023000,0,0,262144
22306645,1745109035000,0,0,0
22306646,1745109047000,4,524288,0
22306647,1745109059000,6,786432,131072
22306648,1745109071000,6,786432,524288
22306649,1745109083000,0,0,917504
22306650,1745109095000,2,262144,524288
22306651,1745109107000,6,786432,393216
22306652,1745109119000,3,393216,786432
22306653,1745109131000,0,0,786432
22306654,1745109143000,0,0,393216
22306655,1745109155000,6,786432,0
22306656,1745109167000,0,0,393216
22306657,1745109179000,6,786432,0
22306658,1745109191000,4,524288,393216
22306659,1745109203000,2,262144,524288
22306660,1745109215000,0,0,393216
22306661,1745109227000,6,786432,0
22306662,1745109239000,4,524288,393216
22306663,1745109251000,0,0,524288
22306664,1745109263000,1,131072,131072
22306665,1745109275000,5,655360,0
