block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
23106940,1754784011000,3,393216,0
23106941,1754784023000,9,1179648,0
23106942,1754784035000,1,131072,393216
23106943,1754784047000,7,917504,0
23106944,1754784059000,1,131072,131072
23106945,1754784071000,6,786432,0
23106946,1754784083000,1,131072,0
23106947,1754784095000,0,0,0
23106948,1754784107000,6,786432,0
23106949,1754784119000,9,1179648,0
23106950,1754784131000,0,0,393216
23106951,1754784143000,0,0,0
23106952,1754784155000,9,1179648,0
23106953,1754784167000,0,0,393216
23106954,1754784179000,6,786432,0
23106955,1754784191000,9,1179648,0
23106956,1754784203000,1,131072,393216
23106957,1754784215000,6,786432,0
23106958,1754784227000,5,655360,0
23106959,1754784239000,3,393216,0
23106960,1754784251000,0,0,0
23106961,1754784263000,9,1179648,0
23106962,1754784275000,9,1179648,393216
23106963,1754784287000,6,786432,786432
23106964,1754784299000,6,786432,786432
23106965,1754784311000,4,524288,786432
23106966,1754784323000,6,786432,524288
23106967,1754784335000,7,917504,524288
23106968,1754784347000,6,786432,655360
23106969,1754784359000,6,786432,655360
23106970,1754784371000,2,262144,655360
23106971,1754784383000,0,0,131072
23106972,1754784395000,7,917504,0
23106973,1754784407000,7,917504,131072
23106974,1754784419000,9,1179648,262144
23106975,1754784431000,0,0,655360
23106976,1754784443000,0,0,0
23106977,1754784455000,7,917504,0
23106978,1754784467000,0,0,131072
23106979,1754784479000,5,655360,0
23106980,1754784491000,0,0,0
23106981,1754784503000,9,1179648,0
23106982,1754784515000,4,524288,393216
23106983,1754784527000,3,393216,131072
23106984,1754784539000,0,0,0
23106985,1754784551000,9,1179648,0
23106986,1754784563000,2,262144,393216
23106987,1754784575000,9,1179648,0
23106988,1754784587000,0,0,393216
23106989,1754784599000,8,1048576,0
23106990,1754784611000,0,0,262144
23106991,1754784623000,0,0,0
23106992,1754784635000,9,1179648,0
23106993,1754784647000,1,131072,393216
23106994,1754784659000,6,786432,0
23106995,1754784671000,0,0,0
23106996,1754784683000,0,0,0
23106997,1754784695000,9,1179648,0
23106998,1754784707000,4,524288,393216
23106999,1754784719000,9,1179648,131072
23107000,1754784731000,0,0,524288
23107001,1754784743000,9,1179648,0
23107002,1754784755000,9,1179648,393216
23107003,1754784767000,0,0,786432
23107004,1754784779000,0,0,0
23107005,1754784791000,0,0,0
23107006,1754784803000,8,1048576,0
23107007,1754784815000,9,1179648,262144
23107008,1754784827000,6,786432,655360
23107009,1754784839000,0,0,655360
23107010,1754784851000,8,1048576,0
23107011,1754784863000,7,917504,262144
23107012,1754784875000,0,0,393216
23107013,1754784887000,0,0,0
23107014,1754784899000,4,524288,0
23107015,1754784911000,5,655360,0
23107016,1754784923000,9,1179648,0
23107017,1754784935000,0,0,393216
23107018,1754784947000,4,524288,0
23107019,1754784959000,3,393216,0
23107020,1754784971000,9,1179648,0
23107021,1754784983000,8,1048576,393216
23107022,1754784995000,3,393216,655360
23107023,1754785007000,0,0,262144
23107024,1754785019000,5,655360,0
23107025,1754785031000,2,262144,0
23107026,1754785043000,0,0,0
23107027,1754785055000,8,1048576,0
23107028,1754785067000,9,1179648,262144
23107029,1754785079000,4,524288,655360
23107030,1754785091000,0,0,393216
23107031,1754785103000,2,262144,0
23107032,1754785115000,6,786432,0
23107033,1754785127000,6,786432,0
23107034,1754785139000,4,524288,0
23107035,1754785151000,0,0,0
23107036,1754785163000,6,786432,0
23107037,1754785175000,0,0,0
23107038,1754785187000,9,1179648,0
23107039,1754785199000,5,655360,393216
23107040,1754785211000,7,917504,262144
23107041,1754785223000,0,0,393216
23107042,1754785235000,4,524288,0
23107043,1754785247000,0,0,0
23107044,1754785259000,0,0,0
23107045,1754785271000,8,1048576,0
23107046,1754785283000,9,1179648,262144
23107047,1754785295000,7,917504,655360
23107048,1754785307000,1,131072,786432
23107049,1754785319000,5,655360,131072
23107050,1754785331000,1,131072,0
23107051,1754785343000,4,524288,0
23107052,1754785355000,6,786432,0
23107053,1754785367000,0,0,0
23107054,1754785379000,8,1048576,0
23107055,1754785391000,7,917504,262144
23107056,1754785403000,9,1179648,393216
23107057,1754785415000,0,0,786432
23107058,1754785427000,8,1048576,0
23107059,1754785439000,9,1179648,262144
23107060,1754785451000,4,524288,655360
23107061,1754785463000,0,0,393216
23107062,1754785475000,0,0,0
23107063,1754785487000,4,524288,0
23107064,1754785499000,7,917504,0
23107065,1754785511000,5,655360,131072
23107066,1754785523000,4,524288,0
23107067,1754785535000,9,1179648,0
23107068,1754785547000,1,131072,393216
23107069,1754785559000,1,131072,0
23107070,1754785571000,4,524288,0
23107071,1754785583000,0,0,0
23107072,1754785595000,4,524288,0
23107073,1754785607000,6,786432,0
23107074,1754785619000,0,0,0
23107075,1754785631000,7,917504,0
23107076,1754785643000,6,786432,131072
23107077,1754785655000,0,0,131072
23107078,1754785667000,4,524288,0
23107079,1754785679000,0,0,0
23107080,1754785691000,6,786432,0
23107081,1754785703000,0,0,0
23107082,1754785715000,9,1179648,0
23107083,1754785727000,9,1179648,393216
23107084,1754785739000,3,393216,786432
23107085,1754785751000,5,655360,393216
23107086,1754785763000,3,393216,262144
23107087,1754785775000,8,1048576,0
23107088,1754785787000,9,1179648,262144
23107089,1754785799000,3,393216,655360
23107090,1754785811000,4,524288,262144
23107091,1754785823000,6,786432,0
23107092,1754785835000,4,524288,0
23107093,1754785847000,6,786432,0
23107094,1754785859000,9,1179648,0
23107095,1754785871000,1,131072,393216
23107096,1754785883000,0,0,0
23107097,1754785895000,5,655360,0
23107098,1754785907000,9,1179648,0
23107099,1754785919000,2,262144,393216
23107100,1754785931000,4,524288,0
23107101,1754785943000,9,1179648,0
23107102,1754785955000,1,131072,393216
23107103,1754785967000,0,0,0
23107104,1754785979000,0,0,0
23107105,1754785991000,8,1048576,0
23107106,1754786003000,4,524288,262144
23107107,1754786015000,9,1179648,0
23107108,1754786027000,0,0,393216
23107109,1754786039000,4,524288,0
23107110,1754786051000,1,131072,0
23107111,1754786063000,1,131072,0
23107112,1754786075000,4,524288,0
23107113,1754786087000,9,1179648,0
23107114,1754786099000,4,524288,393216
23107115,1754786111000,0,0,131072
23107116,1754786123000,0,0,0
23107117,1754786135000,0,0,0
23107118,1754786147000,9,1179648,0
23107119,1754786159000,8,1048576,393216
23107120,1754786171000,7,917504,655360
23107121,1754786183000,1,131072,786432
23107122,1754786195000,8,1048576,131072
23107123,1754786207000,0,0,393216
23107124,1754786219000,0,0,0
23107125,1754786231000,9,1179648,0
23107126,1754786243000,8,1048576,393216
23107127,1754786255000,0,0,655360
23107128,1754786267000,0,0,0
23107129,1754786279000,6,786432,0
23107130,1754786291000,6,786432,0
23107131,1754786303000,3,393216,0
23107132,1754786315000,6,786432,0
23107133,1754786327000,9,1179648,0
23107134,1754786339000,2,262144,393216
23107135,1754786351000,0,0,0
23107136,1754786363000,0,0,0
23107137,1754786375000,3,393216,0
23107138,1754786387000,7,917504,0
23107139,1754786399000,9,1179648,131072
23107140,1754786411000,0,0,524288
23107141,1754786423000,5,655360,0
23107142,1754786435000,0,0,0
23107143,1754786447000,0,0,0
23107144,1754786459000,9,1179648,0
23107145,1754786471000,1,131072,393216
23107146,1754786483000,0,0,0
23107147,1754786495000,9,1179648,0
23107148,1754786507000,9,1179648,393216
23107149,1754786519000,1,131072,786432
23107150,1754786531000,1,131072,131072
23107151,1754786543000,9,1179648,0
23107152,1754786555000,5,655360,393216
23107153,1754786567000,9,1179648,262144
23107154,1754786579000,2,262144,655360
23107155,1754786591000,4,524288,131072
23107156,1754786603000,1,131072,0
23107157,1754786615000,4,524288,0
23107158,1754786627000,4,524288,0
23107159,1754786639000,0,0,0
23107160,1754786651000,9,1179648,0
23107161,1754786663000,1,131072,393216
23107162,1754786675000,4,524288,0
23107163,1754786687000,4,524288,0
23107164,1754786699000,4,524288,0
23107165,1754786711000,7,917504,0
23107166,1754786723000,0,0,131072
23107167,1754786735000,7,917504,0
23107168,1754786747000,0,0,131072
23107169,1754786759000,9,1179648,0
23107170,1754786771000,4,524288,393216
23107171,1754786783000,5,655360,131072
23107172,1754786795000,0,0,0
23107173,1754786807000,0,0,0
23107174,1754786819000,9,1179648,0
23107175,1754786843000,0,0,393216
23107176,1754786855000,9,1179648,0
23107177,1754786867000,0,0,393216
23107178,1754786879000,0,0,0
23107179,1754786891000,8,1048576,0
23107180,1754786903000,9,1179648,262144
23107181,1754786915000,7,917504,655360
23107182,1754786927000,7,917504,786432
23107183,1754786939000,9,1179648,917504
23107184,1754786951000,7,917504,1310720
23107185,1754786963000,7,917504,1441792
23107186,1754786975000,5,655360,1572864
23107187,1754786987000,7,917504,1441792
23107188,1754786999000,6,786432,1572864
23107189,1754787011000,9,1179648,1572864
23107190,1754787023000,8,1048576,1966080
23107191,1754787035000,6,786432,2228224
23107192,1754787047000,3,393216,2228224
23107193,1754787059000,0,0,1835008
23107194,1754787071000,5,655360,1048576
23107195,1754787083000,6,786432,917504
23107196,1754787095000,6,786432,917504
23107197,1754787107000,0,0,917504
23107198,1754787119000,3,393216,131072
23107199,1754787131000,0,0,0
23107200,1754787143000,8,1048576,0
23107201,1754787155000,6,786432,262144
23107202,1754787167000,8,1048576,262144
23107203,1754787179000,0,0,524288
23107204,1754787191000,0,0,0
23107205,1754787203000,9,1179648,0
23107206,1754787215000,1,131072,393216
23107207,1754787227000,0,0,0
23107208,1754787239000,9,1179648,0
23107209,1754787251000,8,1048576,393216
23107210,1754787263000,8,1048576,655360
23107211,1754787275000,0,0,917504
23107212,1754787287000,5,655360,131072
23107213,1754787299000,0,0,0
23107214,1754787311000,9,1179648,0
23107215,1754787323000,7,917504,393216
23107216,1754787335000,0,0,524288
23107217,1754787347000,9,1179648,0
23107218,1754787359000,0,0,393216
23107219,1754787371000,8,1048576,0
23107220,1754787383000,7,917504,262144
23107221,1754787395000,0,0,393216
23107222,1754787407000,0,0,0
23107223,1754787419000,0,0,0
23107224,1754787431000,7,917504,0
23107225,1754787443000,0,0,131072
23107226,1754787455000,6,786432,0
23107227,1754787467000,9,1179648,0
23107228,1754787479000,9,1179648,393216
23107229,1754787491000,2,262144,786432
23107230,1754787503000,4,524288,262144
23107231,1754787515000,6,786432,0
23107232,1754787527000,9,1179648,0
23107233,1754787539000,7,917504,393216
23107234,1754787551000,9,1179648,524288
23107235,1754787563000,0,0,917504
23107236,1754787575000,2,262144,131072
23107237,1754787587000,4,524288,0
23107238,1754787599000,1,131072,0
23107239,1754787611000,3,393216,0
23107240,1754787623000,7,917504,0
23107241,1754787635000,9,1179648,131072
23107242,1754787647000,0,0,524288
23107243,1754787659000,4,524288,0
23107244,1754787671000,4,524288,0
23107245,1754787683000,4,524288,0
23107246,1754787695000,6,786432,0
23107247,1754787707000,5,655360,0
23107248,1754787719000,7,917504,0
23107249,1754787731000,4,524288,131072
23107250,1754787743000,9,1179648,0
23107251,1754787755000,2,262144,393216
23107252,1754787767000,9,1179648,0
23107253,1754787779000,4,524288,393216
23107254,1754787791000,0,0,131072
23107255,1754787803000,0,0,0
23107256,1754787815000,8,1048576,0
23107257,1754787827000,9,1179648,262144
23107258,1754787839000,5,655360,655360
23107259,1754787851000,1,131072,524288
23107260,1754787863000,6,786432,0
