block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
23436335,1758758411000,6,786432,655360
23436336,1758758423000,3,393216,655360
23436337,1758758435000,3,393216,262144
23436338,1758758447000,9,1179648,0
23436339,1758758459000,7,917504,393216
23436340,1758758471000,9,1179648,524288
23436341,1758758483000,7,917504,917504
23436342,1758758495000,8,1048576,1048576
23436343,1758758507000,6,786432,1310720
23436344,1758758519000,6,786432,1310720
23436345,1758758531000,0,0,1310720
23436346,1758758543000,0,0,524288
23436347,1758758555000,6,786432,0
23436348,1758758567000,5,655360,0
23436349,1758758579000,7,917504,0
23436350,1758758591000,6,786432,131072
23436351,1758758603000,7,917504,131072
23436352,1758758615000,3,393216,262144
23436353,1758758627000,7,917504,0
23436354,1758758639000,4,524288,131072
23436355,1758758651000,0,0,0
23436356,1758758663000,6,786432,0
23436357,1758758675000,4,524288,0
23436358,1758758687000,4,524288,0
23436359,1758758699000,3,393216,0
23436360,1758758711000,9,1179648,0
23436361,1758758723000,0,0,393216
23436362,1758758735000,0,0,0
23436363,1758758747000,6,786432,0
23436364,1758758759000,8,1048576,0
23436365,1758758771000,6,786432,262144
23436366,1758758783000,3,393216,262144
23436367,1758758795000,6,786432,0
23436368,1758758807000,7,917504,0
23436369,1758758819000,9,1179648,131072
23436370,1758758831000,9,1179648,524288
23436371,1758758843000,9,1179648,917504
23436372,1758758855000,9,1179648,1310720
23436373,1758758867000,3,393216,1703936
23436374,1758758879000,0,0,1310720
23436375,1758758891000,9,1179648,524288
23436376,1758758903000,8,1048576,917504
23436377,1758758915000,4,524288,1179648
23436378,1758758927000,8,1048576,917504
23436379,1758758939000,9,1179648,1179648
23436380,1758758951000,0,0,1572864
23436381,1758758963000,7,917504,786432
23436382,1758758975000,5,655360,917504
23436383,1758758987000,0,0,786432
23436384,1758758999000,7,917504,0
23436385,1758759011000,3,393216,131072
23436386,1758759023000,9,1179648,0
23436387,1758759035000,7,917504,393216
23436388,1758759047000,9,1179648,524288
23436389,1758759059000,8,1048576,917504
23436390,1758759071000,1,131072,1179648
23436391,1758759083000,3,393216,524288
23436392,1758759095000,9,1179648,131072
23436393,1758759107000,6,786432,524288
23436394,1758759119000,6,786432,524288
23436395,1758759131000,0,0,524288
23436396,1758759143000,6,786432,0
23436397,1758759155000,3,393216,0
23436398,1758759167000,9,1179648,0
23436399,1758759179000,7,917504,393216
23436400,1758759191000,6,786432,524288
23436401,1758759203000,7,917504,524288
23436402,1758759215000,3,393216,655360
23436403,1758759227000,6,786432,262144
23436404,1758759239000,7,917504,262144
23436405,1758759251000,3,393216,393216
23436406,1758759263000,6,786432,0
23436407,1758759275000,6,786432,0
23436408,1758759287000,3,393216,0
23436409,1758759299000,6,786432,0
23436410,1758759311000,9,1179648,0
23436411,1758759323000,3,393216,393216
23436412,1758759335000,5,655360,0
23436413,1758759347000,9,1179648,0
23436414,1758759359000,8,1048576,393216
23436415,1758759371000,9,1179648,655360
23436416,1758759383000,9,1179648,1048576
23436417,1758759395000,6,786432,1441792
23436418,1758759407000,8,1048576,1441792
23436419,1758759419000,3,393216,1703936
23436420,1758759431000,0,0,1310720
23436421,1758759443000,0,0,524288
23436422,1758759455000,8,1048576,0
23436423,1758759467000,7,917504,262144
23436424,1758759479000,6,786432,393216
23436425,1758759491000,0,0,393216
23436426,1758759503000,6,786432,0
23436427,1758759515000,9,1179648,0
23436428,1758759527000,9,1179648,393216
23436429,1758759539000,6,786432,786432
23436430,1758759551000,7,917504,786432
23436431,1758759563000,7,917504,917504
23436432,1758759575000,0,0,1048576
23436433,1758759587000,9,1179648,262144
23436434,1758759599000,6,786432,655360
23436435,1758759611000,7,917504,655360
23436436,1758759623000,6,786432,786432
23436437,1758759635000,6,786432,786432
23436438,1758759647000,9,1179648,786432
23436439,1758759659000,6,786432,1179648
23436440,1758759671000,8,1048576,1179648
23436441,1758759683000,7,917504,1441792
23436442,1758759695000,9,1179648,1572864
23436443,1758759707000,7,917504,1966080
23436444,1758759719000,8,1048576,2097152
23436445,1758759731000,9,1179648,2359296
23436446,1758759743000,7,917504,2752512
23436447,1758759755000,6,786432,2883584
23436448,1758759767000,0,0,2883584
23436449,1758759779000,0,0,2097152
23436450,1758759791000,0,0,1310720
23436451,1758759803000,9,1179648,524288
23436452,1758759815000,9,1179648,917504
23436453,1758759827000,9,1179648,1310720
23436454,1758759839000,7,917504,1703936
23436455,1758759851000,6,786432,1835008
23436456,1758759863000,8,1048576,1835008
23436457,1758759875000,9,1179648,2097152
23436458,1758759887000,7,917504,2490368
23436459,1758759899000,9,1179648,2621440
23436460,1758759911000,6,786432,3014656
23436461,1758759923000,9,1179648,3014656
23436462,1758759935000,9,1179648,3407872
