block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
21239549,1732233611000,5,655360,39845888
21239550,1732233623000,0,0,40108032
21239551,1732233635000,6,786432,39714816
21239552,1732233647000,3,393216,40108032
21239553,1732233659000,0,0,40108032
21239554,1732233671000,6,786432,39714816
21239555,1732233683000,5,655360,40108032
21239556,1732233695000,0,0,40370176
21239557,1732233707000,5,655360,39976960
21239558,1732233719000,0,0,40239104
21239559,1732233731000,6,786432,39845888
21239560,1732233743000,2,262144,40239104
21239561,1732233755000,4,524288,40108032
21239562,1732233767000,0,0,40239104
21239563,1732233779000,0,0,39845888
21239564,1732233791000,6,786432,39452672
21239565,1732233803000,6,786432,39845888
21239566,1732233815000,3,393216,40239104
21239567,1732233827000,0,0,40239104
21239568,1732233839000,0,0,39845888
21239569,1732233851000,4,524288,39452672
21239570,1732233863000,5,655360,39583744
21239571,1732233875000,0,0,39845888
21239572,1732233887000,0,0,39452672
21239573,1732233899000,5,655360,39059456
21239574,1732233911000,0,0,39321600
21239575,1732233935000,0,0,38928384
21239576,1732233947000,0,0,38535168
21239577,1732233959000,0,0,38141952
21239578,1732233971000,0,0,37748736
21239579,1732233983000,6,786432,37355520
21239580,1732233995000,0,0,37748736
21239581,1732234007000,6,786432,37355520
21239582,1732234019000,5,655360,37748736
21239583,1732234031000,6,786432,38010880
21239584,1732234043000,6,786432,38404096
21239585,1732234055000,0,0,38797312
21239586,1732234067000,0,0,38404096
21239587,1732234079000,6,786432,38010880
21239588,1732234091000,0,0,38404096
21239589,1732234103000,4,524288,38010880
21239590,1732234115000,0,0,38141952
21239591,1732234127000,5,655360,37748736
21239592,1732234139000,6,786432,38010880
21239593,1732234151000,6,786432,38404096
21239594,1732234163000,5,655360,38797312
21239595,1732234175000,4,524288,39059456
21239596,1732234187000,4,524288,39190528
21239597,1732234199000,5,655360,39321600
21239598,1732234211000,3,393216,39583744
21239599,1732234223000,0,0,39583744
21239600,1732234235000,4,524288,39190528
21239601,1732234247000,6,786432,39321600
21239602,1732234259000,0,0,39714816
21239603,1732234271000,0,0,39321600
21239604,1732234283000,6,786432,38928384
21239605,1732234295000,0,0,39321600
21239606,1732234307000,6,786432,38928384
21239607,1732234319000,0,0,39321600
21239608,1732234331000,6,786432,38928384
21239609,1732234343000,6,786432,39321600
21239610,1732234355000,4,524288,39714816
21239611,1732234367000,6,786432,39845888
21239612,1732234379000,6,786432,40239104
21239613,1732234391000,0,0,40632320
21239614,1732234403000,4,524288,40239104
21239615,1732234415000,0,0,40370176
21239616,1732234427000,5,655360,39976960
21239617,1732234439000,6,786432,40239104
21239618,1732234451000,0,0,40632320
21239619,1732234463000,6,786432,40239104
21239620,1732234475000,5,655360,40632320
21239621,1732234487000,0,0,40894464
21239622,1732234499000,2,262144,40501248
21239623,1732234511000,3,393216,40370176
21239624,1732234523000,5,655360,40370176
21239625,1732234535000,5,655360,40632320
21239626,1732234547000,6,786432,40894464
21239627,1732234559000,0,0,41287680
21239628,1732234571000,5,655360,40894464
21239629,1732234583000,0,0,41156608
21239630,1732234595000,6,786432,40763392
21239631,1732234607000,1,131072,41156608
21239632,1732234619000,4,524288,40894464
21239633,1732234631000,3,393216,41025536
21239634,1732234643000,6,786432,41025536
21239635,1732234655000,0,0,41418752
21239636,1732234667000,4,524288,41025536
21239637,1732234679000,0,0,41156608
21239638,1732234691000,0,0,40763392
21239639,1732234703000,0,0,40370176
21239640,1732234715000,6,786432,39976960
21239641,1732234727000,6,786432,40370176
21239642,1732234739000,0,0,40763392
21239643,1732234751000,6,786432,40370176
21239644,1732234763000,0,0,40763392
21239645,1732234775000,4,524288,40370176
21239646,1732234787000,5,655360,40501248
21239647,1732234799000,6,786432,40763392
21239648,1732234811000,4,524288,41156608
21239649,1732234823000,1,131072,41287680
21239650,1732234835000,3,393216,41025536
21239651,1732234847000,0,0,41025536
21239652,1732234859000,6,786432,40632320
21239653,1732234871000,4,524288,41025536
21239654,1732234883000,1,131072,41156608
21239655,1732234895000,3,393216,40894464
21239656,1732234907000,0,0,40894464
21239657,1732234919000,0,0,40501248
21239658,1732234931000,4,524288,40108032
21239659,1732234943000,0,0,40239104
21239660,1732234955000,0,0,39845888
21239661,1732234967000,0,0,39452672
21239662,1732234979000,6,786432,39059456
21239663,1732234991000,0,0,39452672
21239664,1732235003000,6,786432,39059456
21239665,1732235015000,4,524288,39452672
21239666,1732235027000,0,0,39583744
21239667,1732235039000,5,655360,39190528
21239668,1732235051000,1,131072,39452672
21239669,1732235063000,0,0,39190528
21239670,1732235075000,6,786432,38797312
21239671,1732235087000,6,786432,39190528
21239672,1732235099000,4,524288,39583744
21239673,1732235111000,1,131072,39714816
21239674,1732235123000,1,131072,39452672
21239675,1732235135000,3,393216,39190528
21239676,1732235147000,5,655360,39190528
