block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
19578683,1712188811000,0,0,67633152
19578684,1712188823000,0,0,67239936
19578685,1712188835000,0,0,66846720
19578686,1712188847000,0,0,66453504
19578687,1712188859000,2,262144,66060288
19578688,1712188871000,0,0,65929216
19578689,1712188883000,0,0,65536000
19578690,1712188895000,6,786432,65142784
19578691,1712188907000,6,786432,65536000
19578692,1712188919000,6,786432,65929216
19578693,1712188931000,6,786432,66322432
19578694,1712188943000,5,655360,66715648
19578695,1712188955000,4,524288,66977792
19578696,1712188967000,6,786432,67108864
19578697,1712188979000,2,262144,67502080
19578698,1712188991000,0,0,67371008
19578699,1712189003000,0,0,66977792
19578700,1712189015000,5,655360,66584576
19578701,1712189027000,5,655360,66846720
19578702,1712189039000,6,786432,67108864
19578703,1712189051000,5,655360,67502080
19578704,1712189063000,0,0,67764224
19578705,1712189075000,0,0,67371008
19578706,1712189087000,0,0,66977792
19578707,1712189099000,5,655360,66584576
19578708,1712189111000,0,0,66846720
19578709,1712189123000,3,393216,66453504
19578710,1712189135000,6,786432,66453504
19578711,1712189147000,5,655360,66846720
19578712,1712189159000,6,786432,67108864
19578713,1712189171000,5,655360,67502080
19578714,1712189183000,0,0,67764224
19578715,1712189195000,6,786432,67371008
19578716,1712189207000,6,786432,67764224
19578717,1712189219000,1,131072,68157440
19578718,1712189231000,0,0,67895296
19578719,1712189243000,6,786432,67502080
19578720,1712189255000,5,655360,67895296
19578721,1712189267000,3,393216,68157440
19578722,1712189279000,6,786432,68157440
19578723,1712189291000,5,655360,68550656
19578724,1712189303000,0,0,68812800
19578725,1712189315000,0,0,68419584
19578726,1712189327000,5,655360,68026368
19578727,1712189339000,4,524288,68288512
19578728,1712189351000,2,262144,68419584
19578729,1712189363000,0,0,68288512
19578730,1712189375000,0,0,67895296
19578731,1712189387000,2,262144,67502080
19578732,1712189399000,6,786432,67371008
19578733,1712189411000,5,655360,67764224
19578734,1712189423000,6,786432,68026368
19578735,1712189435000,0,0,68419584
19578736,1712189447000,0,0,68026368
19578737,1712189459000,0,0,67633152
19578738,1712189471000,0,0,67239936
19578739,1712189483000,0,0,66846720
19578740,1712189495000,6,786432,66453504
19578741,1712189507000,3,393216,66846720
19578742,1712189519000,1,131072,66846720
19578743,1712189531000,5,655360,66584576
19578744,1712189543000,6,786432,66846720
19578745,1712189555000,6,786432,67239936
19578746,1712189567000,0,0,67633152
19578747,1712189579000,0,0,67239936
19578748,1712189591000,6,786432,66846720
19578749,1712189603000,0,0,67239936
19578750,1712189615000,0,0,66846720
19578751,1712189627000,2,262144,66453504
19578752,1712189639000,1,131072,66322432
19578753,1712189651000,2,262144,66060288
19578754,1712189663000,0,0,65929216
19578755,1712189675000,6,786432,65536000
19578756,1712189687000,0,0,65929216
19578757,1712189699000,2,262144,65536000
19578758,1712189711000,0,0,65404928
19578759,1712189723000,1,131072,65011712
19578760,1712189735000,0,0,64749568
19578761,1712189747000,5,655360,64356352
19578762,1712189759000,0,0,64618496
19578763,1712189771000,1,131072,64225280
19578764,1712189783000,0,0,63963136
19578765,1712189795000,6,786432,63569920
19578766,1712189807000,0,0,63963136
19578767,1712189819000,0,0,63569920
19578768,1712189831000,0,0,63176704
19578769,1712189843000,6,786432,62783488
19578770,1712189855000,0,0,63176704
19578771,1712189867000,6,786432,62783488
19578772,1712189879000,0,0,63176704
19578773,1712189891000,0,0,62783488
19578774,1712189903000,1,131072,62390272
19578775,1712189915000,0,0,62128128
19578776,1712189927000,1,131072,61734912
19578777,1712189939000,0,0,61472768
19578778,1712189951000,3,393216,61079552
19578779,1712189963000,6,786432,61079552
19578780,1712189975000,3,393216,61472768
19578781,1712189987000,0,0,61472768
19578782,1712189999000,6,786432,61079552
19578783,1712190011000,5,655360,61472768
19578784,1712190023000,0,0,61734912
19578785,1712190035000,0,0,61341696
19578786,1712190047000,3,393216,60948480
19578787,1712190059000,0,0,60948480
19578788,1712190071000,0,0,60555264
19578789,1712190083000,4,524288,60162048
19578790,1712190095000,0,0,60293120
19578791,1712190107000,0,0,59899904
19578792,1712190119000,3,393216,59506688
19578793,1712190131000,6,786432,59506688
19578794,1712190143000,1,131072,59899904
19578795,1712190155000,0,0,59637760
19578796,1712190167000,1,131072,59244544
19578797,1712190179000,6,786432,58982400
19578798,1712190191000,1,131072,59375616
19578799,1712190203000,0,0,59113472
19578800,1712190215000,2,262144,58720256
19578801,1712190227000,6,786432,58589184
19578802,1712190239000,0,0,58982400
