block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
23999970,1765584011000,4,524288,117345953
23999971,1765584023000,6,786432,116559521
23999972,1765584035000,14,1835008,116821665
23999973,1765584047000,7,917504,117433334
23999974,1765584059000,5,655360,117739168
23999975,1765584071000,0,0,117083808
23999976,1765584083000,7,917504,117083808
23999977,1765584095000,4,524288,117389642
23999978,1765584107000,9,1179648,117564404
23999979,1765584119000,6,786432,117957620
23999980,1765584131000,4,524288,117433332
23999981,1765584143000,7,917504,116646900
23999982,1765584155000,7,917504,116952734
23999983,1765584167000,3,393216,117258568
23999984,1765584179000,7,917504,116341064
23999985,1765584191000,7,917504,116646898
23999986,1765584203000,8,1048576,116952732
23999987,1765584215000,1,131072,117302257
23999988,1765584227000,3,393216,116122609
23999989,1765584239000,6,786432,116253681
23999990,1765584251000,3,393216,116515825
23999991,1765584263000,9,1179648,116646897
23999992,1765584275000,3,393216,116515825
23999993,1765584287000,12,1572864,116646897
23999994,1765584299000,6,786432,117171185
23999995,1765584311000,4,524288,117433329
23999996,1765584323000,9,1179648,116646897
23999997,1765584335000,0,0,117040113
23999998,1765584347000,12,1572864,117040113
23999999,1765584359000,3,393216,117564401
24000000,1765584371000,4,524288,117695473
24000001,1765584383000,0,0,116909041
24000002,1765584395000,12,1572864,116909041
24000003,1765584407000,6,786432,117433329
24000004,1765584419000,4,524288,117695473
24000005,1765584431000,4,524288,116909041
24000006,1765584443000,7,917504,117083803
24000007,1765584455000,5,655360,117389637
24000008,1765584467000,6,786432,116734277
24000009,1765584479000,7,917504,116996421
24000010,1765584491000,4,524288,117302255
24000011,1765584503000,6,786432,117477017
24000012,1765584515000,0,0,117739161
24000013,1765584527000,6,786432,117739161
24000014,1765584539000,3,393216,118001305
24000015,1765584551000,5,655360,118132377
24000016,1765584563000,6,786432,117477017
24000017,1765584575000,6,786432,117739161
24000018,1765584587000,10,1310720,118001305
24000019,1765584599000,1,131072,118438211
24000020,1765584611000,4,524288,118481901
24000021,1765584623000,0,0,118656663
24000022,1765584635000,10,1310720,118656663
24000023,1765584647000,0,0,119093569
24000024,1765584659000,6,786432,117782849
24000025,1765584671000,1,131072,118044993
24000026,1765584683000,3,393216,116865345
24000027,1765584695000,12,1572864,116996417
24000028,1765584707000,6,786432,117520705
24000029,1765584719000,10,1310720,117782849
24000030,1765584731000,2,262144,118219755
24000031,1765584743000,9,1179648,118307136
24000032,1765584755000,0,0,118176064
24000033,1765584767000,4,524288,116865344
24000034,1765584779000,11,1441792,117040106
24000035,1765584791000,4,524288,117520703
24000036,1765584803000,8,1048576,117695465
24000037,1765584815000,7,917504,118044990
24000038,1765584827000,4,524288,117651774
24000039,1765584839000,11,1441792,117826536
24000040,1765584851000,8,1048576,117957608
24000041,1765584863000,0,0,117695464
24000042,1765584875000,7,917504,117695464
24000043,1765584887000,3,393216,118001298
24000044,1765584899000,5,655360,117083794
24000045,1765584911000,7,917504,117302247
24000046,1765584923000,7,917504,117608081
24000047,1765584935000,6,786432,117913915
24000048,1765584947000,6,786432,118176059
24000049,1765584959000,3,393216,118438203
24000050,1765584971000,3,393216,118569275
24000051,1765584983000,3,393216,118700347
24000052,1765584995000,7,917504,118831419
24000053,1765585007000,3,393216,119137253
24000054,1765585019000,3,393216,119268325
24000055,1765585031000,10,1310720,119399397
24000056,1765585043000,3,393216,119836303
24000057,1765585055000,3,393216,119967375
24000058,1765585067000,4,524288,120098447
24000059,1765585079000,5,655360,120273209
24000060,1765585091000,6,786432,120491662
24000061,1765585103000,0,0,119967374
24000062,1765585115000,3,393216,119967374
24000063,1765585127000,8,1048576,119049870
24000064,1765585139000,8,1048576,119399395
24000065,1765585151000,5,655360,119748920
24000066,1765585163000,6,786432,119093560
24000067,1765585175000,1,131072,119355704
24000068,1765585187000,7,917504,118176056
24000069,1765585199000,6,786432,118481890
24000070,1765585211000,1,131072,118744034
24000071,1765585223000,6,786432,118787724
24000072,1765585235000,4,524288,119049868
24000073,1765585247000,3,393216,119224630
24000074,1765585259000,4,524288,119355702
24000075,1765585271000,6,786432,119530464
24000076,1765585283000,8,1048576,119792608
24000077,1765585295000,3,393216,120142133
24000078,1765585307000,0,0,120273205
24000079,1765585319000,6,786432,120273205
24000080,1765585331000,3,393216,120535349
24000081,1765585343000,6,786432,120666421
24000082,1765585355000,3,393216,120928565
24000083,1765585367000,3,393216,121059637
24000084,1765585379000,3,393216,121190709
24000085,1765585391000,5,655360,121321781
24000086,1765585403000,6,786432,121540234
24000087,1765585415000,0,0,121802378
24000088,1765585427000,4,524288,121802378
24000089,1765585439000,9,1179648,121977140
24000090,1765585451000,6,786432,122370356
24000091,1765585463000,6,786432,122632500
24000092,1765585475000,3,393216,122894644
24000093,1765585487000,1,131072,123025716
24000094,1765585499000,7,917504,123069406
24000095,1765585511000,8,1048576,123375240
24000096,1765585523000,3,393216,123724765
24000097,1765585535000,5,655360,123855837
24000098,1765585547000,7,917504,124074290
24000099,1765585559000,6,786432,124380124
24000100,1765585571000,2,262144,124642268
