block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
22148849,1743206411000,6,786432,31719424
22148850,1743206423000,3,393216,32112640
22148851,1743206435000,0,0,32112640
22148852,1743206447000,6,786432,31719424
22148853,1743206459000,5,655360,32112640
22148854,1743206471000,1,131072,32374784
22148855,1743206483000,0,0,32112640
22148856,1743206495000,2,262144,31719424
22148857,1743206507000,6,786432,31588352
22148858,1743206519000,3,393216,31981568
22148859,1743206531000,0,0,31981568
22148860,1743206543000,0,0,31588352
22148861,1743206555000,0,0,31195136
22148862,1743206567000,4,524288,30801920
22148863,1743206579000,6,786432,30932992
22148864,1743206591000,0,0,31326208
22148865,1743206603000,6,786432,30932992
22148866,1743206615000,1,131072,31326208
22148867,1743206627000,0,0,31064064
22148868,1743206639000,5,655360,30670848
22148869,1743206651000,0,0,30932992
22148870,1743206663000,6,786432,30539776
22148871,1743206675000,4,524288,30932992
22148872,1743206687000,0,0,31064064
22148873,1743206699000,1,131072,30670848
22148874,1743206711000,5,655360,30408704
22148875,1743206723000,6,786432,30670848
22148876,1743206735000,3,393216,31064064
22148877,1743206747000,4,524288,31064064
22148878,1743206759000,0,0,31195136
22148879,1743206771000,1,131072,30801920
22148880,1743206783000,3,393216,30539776
22148881,1743206795000,6,786432,30539776
22148882,1743206807000,6,786432,30932992
22148883,1743206819000,0,0,31326208
22148884,1743206831000,2,262144,30932992
22148885,1743206843000,6,786432,30801920
22148886,1743206855000,3,393216,31195136
22148887,1743206867000,1,131072,31195136
22148888,1743206879000,3,393216,30932992
22148889,1743206891000,6,786432,30932992
22148890,1743206903000,0,0,31326208
22148891,1743206915000,6,786432,30932992
22148892,1743206927000,3,393216,31326208
22148893,1743206939000,1,131072,31326208
22148894,1743206951000,0,0,31064064
22148895,1743206963000,1,131072,30670848
22148896,1743206975000,5,655360,30408704
22148897,1743206987000,4,524288,30670848
22148898,1743206999000,0,0,30801920
22148899,1743207011000,5,655360,30408704
22148900,1743207023000,3,393216,30670848
22148901,1743207035000,0,0,30670848
22148902,1743207047000,5,655360,30277632
