block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
23286026,1756944011000,0,0,0
23286027,1756944023000,6,786432,0
23286028,1756944035000,3,393216,0
23286029,1756944047000,3,393216,0
23286030,1756944059000,1,131072,0
23286031,1756944071000,3,393216,0
23286032,1756944083000,7,917504,0
23286033,1756944095000,6,786432,131072
23286034,1756944107000,9,1179648,131072
23286035,1756944119000,5,655360,524288
23286036,1756944131000,6,786432,393216
23286037,1756944143000,3,393216,393216
23286038,1756944155000,0,0,0
23286039,1756944167000,9,1179648,0
23286040,1756944179000,7,917504,393216
23286041,1756944191000,6,786432,524288
23286042,1756944203000,4,524288,524288
23286043,1756944215000,6,786432,262144
23286044,1756944227000,3,393216,262144
23286045,1756944239000,3,393216,0
23286046,1756944251000,3,393216,0
23286047,1756944263000,3,393216,0
23286048,1756944275000,6,786432,0
23286049,1756944287000,7,917504,0
23286050,1756944299000,1,131072,131072
23286051,1756944311000,3,393216,0
23286052,1756944323000,6,786432,0
23286053,1756944335000,6,786432,0
23286054,1756944347000,3,393216,0
23286055,1756944359000,3,393216,0
23286056,1756944371000,4,524288,0
23286057,1756944383000,3,393216,0
23286058,1756944395000,9,1179648,0
23286059,1756944407000,0,0,393216
23286060,1756944419000,0,0,0
23286061,1756944431000,3,393216,0
23286062,1756944443000,9,1179648,0
23286063,1756944455000,0,0,393216
23286064,1756944467000,9,1179648,0
23286065,1756944491000,9,1179648,393216
23286066,1756944503000,9,1179648,786432
23286067,1756944515000,3,393216,1179648
23286068,1756944527000,6,786432,786432
23286069,1756944539000,4,524288,786432
23286070,1756944551000,7,917504,524288
23286071,1756944563000,0,0,655360
23286072,1756944575000,7,917504,0
23286073,1756944587000,3,393216,131072
23286074,1756944599000,6,786432,0
23286075,1756944611000,3,393216,0
23286076,1756944623000,6,786432,0
23286077,1756944635000,9,1179648,0
23286078,1756944647000,3,393216,393216
23286079,1756944659000,6,786432,0
23286080,1756944671000,1,131072,0
23286081,1756944683000,4,524288,0
23286082,1756944695000,3,393216,0
23286083,1756944707000,5,655360,0
23286084,1756944719000,6,786432,0
23286085,1756944731000,6,786432,0
23286086,1756944743000,3,393216,0
23286087,1756944755000,3,393216,0
23286088,1756944767000,0,0,0
23286089,1756944779000,9,1179648,0
23286090,1756944791000,7,917504,393216
23286091,1756944803000,3,393216,524288
23286092,1756944815000,6,786432,131072
23286093,1756944827000,3,393216,131072
23286094,1756944839000,6,786432,0
23286095,1756944851000,6,786432,0
23286096,1756944863000,6,786432,0
23286097,1756944875000,3,393216,0
23286098,1756944887000,2,262144,0
23286099,1756944899000,6,786432,0
23286100,1756944911000,3,393216,0
23286101,1756944923000,3,393216,0
23286102,1756944935000,9,1179648,0
23286103,1756944947000,5,655360,393216
23286104,1756944959000,8,1048576,262144
23286105,1756944971000,9,1179648,524288
23286106,1756944983000,0,0,917504
23286107,1756944995000,3,393216,131072
23286108,1756945007000,3,393216,0
23286109,1756945019000,1,131072,0
23286110,1756945031000,7,917504,0
23286111,1756945043000,9,1179648,131072
23286112,1756945055000,0,0,524288
23286113,1756945067000,3,393216,0
23286114,1756945079000,0,0,0
23286115,1756945091000,9,1179648,0
23286116,1756945103000,3,393216,393216
23286117,1756945115000,3,393216,0
23286118,1756945127000,3,393216,0
23286119,1756945139000,6,786432,0
23286120,1756945151000,6,786432,0
23286121,1756945163000,6,786432,0
23286122,1756945175000,9,1179648,0
23286123,1756945187000,3,393216,393216
23286124,1756945199000,4,524288,0
23286125,1756945211000,1,131072,0
23286126,1756945223000,9,1179648,0
23286127,1756945235000,6,786432,393216
23286128,1756945247000,4,524288,393216
23286129,1756945259000,4,524288,131072
23286130,1756945271000,1,131072,0
23286131,1756945283000,6,786432,0
23286132,1756945295000,0,0,0
23286133,1756945307000,9,1179648,0
23286134,1756945319000,5,655360,393216
23286135,1756945331000,9,1179648,262144
23286136,1756945343000,0,0,655360
23286137,1756945355000,0,0,0
23286138,1756945367000,6,786432,0
23286139,1756945379000,8,1048576,0
23286140,1756945391000,9,1179648,262144
23286141,1756945403000,8,1048576,655360
23286142,1756945415000,6,786432,917504
23286143,1756945427000,9,1179648,917504
23286144,1756945439000,0,0,1310720
23286145,1756945451000,3,393216,524288
23286146,1756945463000,0,0,131072
23286147,1756945475000,9,1179648,0
23286148,1756945487000,0,0,393216
23286149,1756945499000,8,1048576,0
23286150,1756945511000,9,1179648,262144
23286151,1756945523000,0,0,655360
23286152,1756945535000,9,1179648,0
23286153,1756945547000,4,524288,393216
23286154,1756945559000,3,393216,131072
23286155,1756945571000,0,0,0
23286156,1756945583000,5,655360,0
23286157,1756945595000,9,1179648,0
23286158,1756945607000,6,786432,393216
23286159,1756945619000,6,786432,393216
23286160,1756945631000,3,393216,393216
23286161,1756945643000,4,524288,0
23286162,1756945655000,6,786432,0
23286163,1756945667000,5,655360,0
23286164,1756945679000,0,0,0
23286165,1756945691000,9,1179648,0
23286166,1756945703000,3,393216,393216
23286167,1756945715000,5,655360,0
23286168,1756945727000,9,1179648,0
23286169,1756945739000,6,786432,393216
23286170,1756945751000,1,131072,393216
23286171,1756945763000,4,524288,0
23286172,1756945775000,0,0,0
23286173,1756945787000,6,786432,0
23286174,1756945799000,9,1179648,0
23286175,1756945811000,5,655360,393216
23286176,1756945823000,0,0,262144
23286177,1756945835000,3,393216,0
23286178,1756945847000,3,393216,0
23286179,1756945859000,3,393216,0
23286180,1756945871000,9,1179648,0
23286181,1756945883000,0,0,393216
23286182,1756945895000,4,524288,0
23286183,1756945907000,6,786432,0
23286184,1756945919000,6,786432,0
23286185,1756945931000,9,1179648,0
23286186,1756945943000,4,524288,393216
23286187,1756945955000,8,1048576,131072
23286188,1756945967000,3,393216,393216
23286189,1756945979000,3,393216,0
23286190,1756945991000,4,524288,0
23286191,1756946003000,0,0,0
23286192,1756946015000,0,0,0
23286193,1756946027000,8,1048576,0
23286194,1756946039000,7,917504,262144
23286195,1756946051000,0,0,393216
23286196,1756946063000,8,1048576,0
23286197,1756946075000,9,1179648,262144
23286198,1756946087000,8,1048576,655360
23286199,1756946099000,6,786432,917504
23286200,1756946111000,6,786432,917504
23286201,1756946123000,3,393216,917504
