block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
19978947,1717027211000,4,524288,0
19978948,1717027223000,0,0,131072
19978949,1717027235000,1,131072,0
19978950,1717027247000,1,131072,0
19978951,1717027259000,1,131072,0
19978952,1717027271000,6,786432,0
19978953,1717027283000,6,786432,393216
19978954,1717027295000,6,786432,786432
19978955,1717027307000,0,0,1179648
19978956,1717027319000,1,131072,786432
19978957,1717027331000,1,131072,524288
19978958,1717027343000,0,0,262144
19978959,1717027355000,5,655360,0
19978960,1717027367000,0,0,262144
19978961,1717027379000,4,524288,0
19978962,1717027391000,0,0,131072
19978963,1717027403000,0,0,0
19978964,1717027415000,0,0,0
19978965,1717027427000,2,262144,0
19978966,1717027451000,0,0,0
19978967,1717027463000,0,0,0
19978968,1717027475000,6,786432,0
19978969,1717027487000,2,262144,393216
19978970,1717027499000,2,262144,262144
19978971,1717027511000,1,131072,131072
19978972,1717027523000,2,262144,0
19978973,1717027535000,0,0,0
19978974,1717027547000,0,0,0
19978975,1717027559000,5,655360,0
19978976,1717027571000,1,131072,262144
19978977,1717027583000,0,0,0
19978978,1717027595000,1,131072,0
19978979,1717027607000,2,262144,0
19978980,1717027619000,0,0,0
19978981,1717027631000,6,786432,0
19978982,1717027643000,0,0,393216
19978983,1717027655000,0,0,0
19978984,1717027667000,1,131072,0
19978985,1717027679000,0,0,0
19978986,1717027691000,0,0,0
19978987,1717027703000,0,0,0
19978988,1717027715000,0,0,0
19978989,1717027727000,3,393216,0
19978990,1717027739000,6,786432,0
19978991,1717027751000,0,0,393216
19978992,1717027763000,0,0,0
19978993,1717027775000,6,786432,0
19978994,1717027787000,1,131072,393216
19978995,1717027799000,1,131072,131072
19978996,1717027811000,0,0,0
19978997,1717027823000,2,262144,0
19978998,1717027835000,6,786432,0
19978999,1717027847000,6,786432,393216
19979000,1717027859000,2,262144,786432
19979001,1717027871000,0,0,655360
19979002,1717027883000,6,786432,262144
19979003,1717027895000,1,131072,655360
19979004,1717027907000,1,131072,393216
19979005,1717027919000,0,0,131072
19979006,1717027931000,1,131072,0
19979007,1717027943000,0,0,0
19979008,1717027955000,0,0,0
19979009,1717027967000,2,262144,0
19979010,1717027979000,1,131072,0
19979011,1717027991000,4,524288,0
19979012,1717028003000,2,262144,131072
19979013,1717028015000,6,786432,0
19979014,1717028027000,1,131072,393216
19979015,1717028039000,6,786432,131072
19979016,1717028051000,1,131072,524288
19979017,1717028063000,3,393216,262144
19979018,1717028075000,1,131072,262144
19979019,1717028087000,2,262144,0
19979020,1717028099000,6,786432,0
19979021,1717028111000,1,131072,393216
19979022,1717028123000,0,0,131072
19979023,1717028135000,1,131072,0
19979024,1717028147000,0,0,0
19979025,1717028159000,5,655360,0
19979026,1717028183000,3,393216,262144
19979027,1717028195000,6,786432,262144
19979028,1717028207000,0,0,655360
19979029,1717028219000,1,131072,262144
19979030,1717028231000,1,131072,0
19979031,1717028243000,0,0,0
19979032,1717028255000,2,262144,0
19979033,1717028267000,0,0,0
19979034,1717028279000,0,0,0
19979035,1717028291000,0,0,0
19979036,1717028303000,0,0,0
19979037,1717028315000,6,786432,0
19979038,1717028327000,0,0,393216
19979039,1717028339000,0,0,0
19979040,1717028351000,0,0,0
19979041,1717028363000,6,786432,0
19979042,1717028375000,6,786432,393216
19979043,1717028387000,1,131072,786432
19979044,1717028399000,1,131072,524288
19979045,1717028411000,6,786432,262144
19979046,1717028423000,4,524288,655360
19979047,1717028435000,0,0,786432
19979048,1717028447000,4,524288,393216
19979049,1717028459000,1,131072,524288
19979050,1717028471000,1,131072,262144
19979051,1717028483000,2,262144,0
19979052,1717028495000,6,786432,0
19979053,1717028507000,0,0,393216
19979054,1717028519000,0,0,0
19979055,1717028531000,3,393216,0
19979056,1717028543000,3,393216,0
19979057,1717028555000,0,0,0
19979058,1717028567000,1,131072,0
19979059,1717028579000,0,0,0
19979060,1717028591000,0,0,0
19979061,1717028603000,0,0,0
19979062,1717028615000,2,262144,0
19979063,1717028627000,0,0,0
19979064,1717028639000,3,393216,0
19979065,1717028651000,1,131072,0
19979066,1717028663000,1,131072,0
19979067,1717028675000,0,0,0
