block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
22942367,1752796811000,9,1179648,0
22942368,1752796823000,8,1048576,393216
22942369,1752796835000,8,1048576,655360
22942370,1752796847000,8,1048576,917504
22942371,1752796859000,0,0,1179648
22942372,1752796871000,0,0,393216
22942373,1752796883000,9,1179648,0
22942374,1752796895000,0,0,393216
22942375,1752796907000,7,917504,0
22942376,1752796919000,9,1179648,131072
22942377,1752796931000,5,655360,524288
22942378,1752796943000,6,786432,393216
22942379,1752796955000,6,786432,393216
22942380,1752796967000,3,393216,393216
22942381,1752796979000,6,786432,0
22942382,1752796991000,0,0,0
22942383,1752797003000,7,917504,0
22942384,1752797015000,0,0,131072
22942385,1752797027000,6,786432,0
22942386,1752797039000,6,786432,0
22942387,1752797051000,7,917504,0
22942388,1752797063000,9,1179648,131072
22942389,1752797075000,7,917504,524288
22942390,1752797087000,3,393216,655360
22942391,1752797099000,7,917504,262144
22942392,1752797111000,8,1048576,393216
22942393,1752797123000,7,917504,655360
22942394,1752797135000,0,0,786432
22942395,1752797147000,9,1179648,0
22942396,1752797159000,9,1179648,393216
22942397,1752797171000,5,655360,786432
22942398,1752797183000,0,0,655360
22942399,1752797195000,9,1179648,0
22942400,1752797207000,9,1179648,393216
22942401,1752797219000,9,1179648,786432
22942402,1752797231000,9,1179648,1179648
22942403,1752797243000,9,1179648,1572864
22942404,1752797255000,9,1179648,1966080
22942405,1752797267000,8,1048576,2359296
22942406,1752797279000,0,0,2621440
22942407,1752797291000,6,786432,1835008
22942408,1752797303000,9,1179648,1835008
22942409,1752797315000,7,917504,2228224
22942410,1752797327000,3,393216,2359296
22942411,1752797339000,0,0,1966080
22942412,1752797351000,4,524288,1179648
22942413,1752797363000,4,524288,917504
22942414,1752797375000,0,0,655360
22942415,1752797387000,9,1179648,0
22942416,1752797399000,9,1179648,393216
22942417,1752797411000,0,0,786432
22942418,1752797423000,4,524288,0
22942419,1752797435000,7,917504,0
22942420,1752797447000,6,786432,131072
22942421,1752797459000,6,786432,131072
22942422,1752797471000,0,0,131072
22942423,1752797483000,0,0,0
22942424,1752797495000,0,0,0
22942425,1752797507000,0,0,0
22942426,1752797519000,9,1179648,0
22942427,1752797531000,0,0,393216
22942428,1752797543000,7,917504,0
22942429,1752797555000,9,1179648,131072
22942430,1752797567000,9,1179648,524288
22942431,1752797579000,7,917504,917504
22942432,1752797591000,7,917504,1048576
22942433,1752797603000,9,1179648,1179648
22942434,1752797615000,7,917504,1572864
22942435,1752797627000,5,655360,1703936
22942436,1752797639000,0,0,1572864
22942437,1752797651000,7,917504,786432
22942438,1752797663000,7,917504,917504
22942439,1752797675000,9,1179648,1048576
22942440,1752797687000,0,0,1441792
22942441,1752797699000,0,0,655360
22942442,1752797711000,7,917504,0
22942443,1752797723000,9,1179648,131072
22942444,1752797735000,9,1179648,524288
22942445,1752797747000,6,786432,917504
22942446,1752797759000,4,524288,917504
22942447,1752797771000,0,0,655360
22942448,1752797783000,0,0,0
22942449,1752797795000,0,0,0
22942450,1752797807000,7,917504,0
22942451,1752797819000,9,1179648,131072
22942452,1752797831000,6,786432,524288
22942453,1752797843000,0,0,524288
22942454,1752797855000,0,0,0
22942455,1752797867000,0,0,0
22942456,1752797879000,0,0,0
22942457,1752797891000,9,1179648,0
22942458,1752797903000,9,1179648,393216
22942459,1752797915000,9,1179648,786432
22942460,1752797927000,0,0,1179648
22942461,1752797939000,0,0,393216
22942462,1752797951000,0,0,0
22942463,1752797963000,8,1048576,0
22942464,1752797975000,9,1179648,262144
22942465,1752797987000,8,1048576,655360
22942466,1752797999000,0,0,917504
22942467,1752798011000,7,917504,131072
22942468,1752798023000,9,1179648,262144
22942469,1752798035000,0,0,655360
22942470,1752798047000,9,1179648,0
22942471,1752798059000,7,917504,393216
22942472,1752798071000,9,1179648,524288
22942473,1752798095000,6,786432,917504
22942474,1752798107000,6,786432,917504
22942475,1752798119000,0,0,917504
22942476,1752798131000,9,1179648,131072
22942477,1752798143000,9,1179648,524288
22942478,1752798155000,9,1179648,917504
22942479,1752798167000,0,0,1310720
22942480,1752798179000,9,1179648,524288
22942481,1752798191000,0,0,917504
22942482,1752798203000,9,1179648,131072
22942483,1752798215000,7,917504,524288
22942484,1752798227000,9,1179648,655360
22942485,1752798239000,6,786432,1048576
22942486,1752798251000,4,524288,1048576
22942487,1752798263000,9,1179648,786432
22942488,1752798275000,6,786432,1179648
22942489,1752798287000,9,1179648,1179648
22942490,1752798299000,9,1179648,1572864
22942491,1752798311000,6,786432,1966080
22942492,1752798323000,4,524288,1966080
22942493,1752798335000,7,917504,1703936
22942494,1752798347000,9,1179648,1835008
22942495,1752798359000,6,786432,2228224
22942496,1752798371000,0,0,2228224
22942497,1752798383000,6,786432,1441792
22942498,1752798395000,7,917504,1441792
22942499,1752798407000,6,786432,1572864
22942500,1752798419000,9,1179648,1572864
22942501,1752798431000,0,0,1966080
22942502,1752798443000,4,524288,1179648
22942503,1752798455000,0,0,917504
22942504,1752798467000,9,1179648,131072
22942505,1752798479000,7,917504,524288
22942506,1752798491000,7,917504,655360
22942507,1752798503000,0,0,786432
22942508,1752798515000,9,1179648,0
22942509,1752798527000,6,786432,393216
22942510,1752798539000,0,0,393216
22942511,1752798551000,9,1179648,0
22942512,1752798563000,0,0,393216
22942513,1752798575000,7,917504,0
22942514,1752798587000,4,524288,131072
22942515,1752798599000,9,1179648,0
22942516,1752798611000,7,917504,393216
22942517,1752798623000,0,0,524288
22942518,1752798635000,0,0,0
22942519,1752798647000,7,917504,0
22942520,1752798659000,7,917504,131072
22942521,1752798671000,9,1179648,262144
22942522,1752798683000,4,524288,655360
22942523,1752798695000,9,1179648,393216
22942524,1752798707000,6,786432,786432
22942525,1752798719000,9,1179648,786432
22942526,1752798731000,0,0,1179648
22942527,1752798743000,7,917504,393216
22942528,1752798755000,9,1179648,524288
22942529,1752798767000,7,917504,917504
22942530,1752798779000,0,0,1048576
22942531,1752798791000,4,524288,262144
22942532,1752798803000,8,1048576,0
22942533,1752798815000,0,0,262144
22942534,1752798839000,7,917504,0
22942535,1752798851000,9,1179648,131072
22942536,1752798863000,6,786432,524288
22942537,1752798875000,9,1179648,524288
22942538,1752798887000,6,786432,917504
22942539,1752798899000,9,1179648,917504
22942540,1752798911000,9,1179648,1310720
22942541,1752798923000,8,1048576,1703936
22942542,1752798935000,9,1179648,1966080
22942543,1752798947000,5,655360,2359296
22942544,1752798959000,7,917504,2228224
22942545,1752798971000,9,1179648,2359296
22942546,1752798983000,6,786432,2752512
22942547,1752798995000,8,1048576,2752512
22942548,1752799007000,4,524288,3014656
22942549,1752799019000,9,1179648,2752512
22942550,1752799031000,6,786432,3145728
22942551,1752799043000,9,1179648,3145728
22942552,1752799055000,4,524288,3538944
22942553,1752799067000,7,917504,3276800
22942554,1752799079000,4,524288,3407872
22942555,1752799091000,9,1179648,3145728
22942556,1752799103000,7,917504,3538944
22942557,1752799115000,0,0,3670016
22942558,1752799127000,0,0,2883584
22942559,1752799139000,9,1179648,2097152
22942560,1752799151000,9,1179648,2490368
22942561,1752799163000,0,0,2883584
22942562,1752799175000,9,1179648,2097152
22942563,1752799187000,0,0,2490368
22942564,1752799199000,9,1179648,1703936
22942565,1752799211000,8,1048576,2097152
22942566,1752799223000,9,1179648,2359296
22942567,1752799235000,9,1179648,2752512
22942568,1752799247000,0,0,3145728
22942569,1752799259000,0,0,2359296
22942570,1752799271000,9,1179648,1572864
22942571,1752799283000,4,524288,1966080
22942572,1752799295000,9,1179648,1703936
22942573,1752799307000,0,0,2097152
22942574,1752799319000,0,0,1310720
22942575,1752799331000,7,917504,524288
22942576,1752799343000,9,1179648,655360
22942577,1752799355000,5,655360,1048576
22942578,1752799367000,0,0,917504
22942579,1752799379000,9,1179648,131072
22942580,1752799391000,9,1179648,524288
22942581,1752799403000,8,1048576,917504
22942582,1752799415000,9,1179648,1179648
22942583,1752799427000,9,1179648,1572864
22942584,1752799439000,7,917504,1966080
22942585,1752799451000,3,393216,2097152
22942586,1752799463000,4,524288,1703936
22942587,1752799475000,5,655360,1441792
22942588,1752799487000,4,524288,1310720
