block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
20029070,1717632011000,0,0,0
20029071,1717632023000,5,655360,0
20029072,1717632035000,0,0,262144
20029073,1717632047000,6,786432,0
20029074,1717632059000,0,0,393216
20029075,1717632071000,0,0,0
20029076,1717632083000,1,131072,0
20029077,1717632095000,2,262144,0
20029078,1717632107000,5,655360,0
20029079,1717632119000,1,131072,262144
20029080,1717632131000,1,131072,0
20029081,1717632143000,1,131072,0
20029082,1717632155000,6,786432,0
20029083,1717632167000,2,262144,393216
20029084,1717632179000,0,0,262144
20029085,1717632191000,4,524288,0
20029086,1717632203000,0,0,131072
20029087,1717632215000,0,0,0
20029088,1717632227000,2,262144,0
20029089,1717632239000,0,0,0
20029090,1717632251000,0,0,0
20029091,1717632263000,6,786432,0
20029092,1717632275000,2,262144,393216
20029093,1717632287000,6,786432,262144
20029094,1717632299000,0,0,655360
20029095,1717632311000,1,131072,262144
20029096,1717632323000,1,131072,0
20029097,1717632335000,1,131072,0
20029098,1717632347000,1,131072,0
20029099,1717632359000,1,131072,0
20029100,1717632371000,3,393216,0
20029101,1717632383000,0,0,0
20029102,1717632395000,6,786432,0
20029103,1717632407000,6,786432,393216
20029104,1717632419000,2,262144,786432
20029105,1717632431000,1,131072,655360
20029106,1717632443000,0,0,393216
20029107,1717632455000,0,0,0
20029108,1717632467000,6,786432,0
20029109,1717632479000,6,786432,393216
20029110,1717632491000,1,131072,786432
20029111,1717632503000,2,262144,524288
20029112,1717632515000,0,0,393216
20029113,1717632527000,1,131072,0
20029114,1717632539000,0,0,0
20029115,1717632551000,1,131072,0
20029116,1717632563000,1,131072,0
20029117,1717632575000,0,0,0
20029118,1717632587000,0,0,0
20029119,1717632599000,0,0,0
20029120,1717632611000,6,786432,0
20029121,1717632623000,0,0,393216
20029122,1717632635000,0,0,0
20029123,1717632647000,6,786432,0
20029124,1717632659000,0,0,393216
20029125,1717632671000,6,786432,0
20029126,1717632683000,3,393216,393216
20029127,1717632695000,0,0,393216
20029128,1717632707000,6,786432,0
20029129,1717632719000,0,0,393216
20029130,1717632731000,2,262144,0
20029131,1717632743000,0,0,0
20029132,1717632755000,0,0,0
20029133,1717632767000,2,262144,0
20029134,1717632779000,1,131072,0
20029135,1717632791000,0,0,0
20029136,1717632803000,6,786432,0
20029137,1717632815000,1,131072,393216
20029138,1717632827000,1,131072,131072
20029139,1717632839000,0,0,0
20029140,1717632851000,6,786432,0
20029141,1717632863000,4,524288,393216
20029142,1717632875000,1,131072,524288
20029143,1717632887000,0,0,262144
20029144,1717632899000,6,786432,0
20029145,1717632911000,1,131072,393216
20029146,1717632923000,1,131072,131072
20029147,1717632935000,1,131072,0
20029148,1717632947000,0,0,0
20029149,1717632959000,0,0,0
20029150,1717632971000,0,0,0
20029151,1717632983000,3,393216,0
20029152,1717632995000,0,0,0
20029153,1717633007000,6,786432,0
20029154,1717633019000,0,0,393216
20029155,1717633031000,1,131072,0
20029156,1717633043000,5,655360,0
20029157,1717633055000,6,786432,262144
20029158,1717633067000,2,262144,655360
20029159,1717633079000,6,786432,524288
20029160,1717633091000,0,0,917504
20029161,1717633103000,2,262144,524288
20029162,1717633115000,6,786432,393216
20029163,1717633127000,3,393216,786432
20029164,1717633139000,0,0,786432
20029165,1717633151000,1,131072,393216
20029166,1717633163000,6,786432,131072
20029167,1717633175000,2,262144,524288
20029168,1717633187000,6,786432,393216
20029169,1717633199000,6,786432,786432
20029170,1717633211000,4,524288,1179648
20029171,1717633223000,2,262144,1310720
20029172,1717633247000,1,131072,1179648
20029173,1717633259000,6,786432,917504
20029174,1717633271000,6,786432,1310720
20029175,1717633283000,1,131072,1703936
20029176,1717633295000,1,131072,1441792
20029177,1717633307000,1,131072,1179648
20029178,1717633319000,5,655360,917504
20029179,1717633331000,1,131072,1179648
20029180,1717633343000,1,131072,917504
20029181,1717633355000,1,131072,655360
20029182,1717633367000,1,131072,393216
20029183,1717633379000,0,0,131072
20029184,1717633391000,1,131072,0
20029185,1717633403000,2,262144,0
20029186,1717633415000,0,0,0
20029187,1717633427000,6,786432,0
20029188,1717633439000,0,0,393216
20029189,1717633451000,0,0,0
20029190,1717633463000,6,786432,0
20029191,1717633475000,3,393216,393216
20029192,1717633487000,1,131072,393216
20029193,1717633499000,1,131072,131072
20029194,1717633511000,2,262144,0
20029195,1717633523000,0,0,0
20029196,1717633535000,2,262144,0
20029197,1717633547000,6,786432,0
20029198,1717633559000,1,131072,393216
