block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
23593663,1760659211000,0,0,0
23593664,1760659223000,6,786432,0
23593665,1760659235000,6,786432,0
23593666,1760659247000,3,393216,0
23593667,1760659259000,3,393216,0
23593668,1760659271000,3,393216,0
23593669,1760659283000,6,786432,0
23593670,1760659295000,9,1179648,0
23593671,1760659307000,0,0,393216
23593672,1760659319000,6,786432,0
23593673,1760659331000,3,393216,0
23593674,1760659343000,4,524288,0
23593675,1760659355000,3,393216,0
23593676,1760659367000,4,524288,0
23593677,1760659379000,6,786432,0
23593678,1760659391000,0,0,0
23593679,1760659403000,9,1179648,0
23593680,1760659415000,8,1048576,393216
23593681,1760659427000,9,1179648,655360
23593682,1760659439000,8,1048576,1048576
23593683,1760659451000,6,786432,1310720
23593684,1760659463000,0,0,1310720
23593685,1760659475000,6,786432,524288
23593686,1760659487000,9,1179648,524288
23593687,1760659499000,7,917504,917504
23593688,1760659511000,8,1048576,1048576
23593689,1760659523000,6,786432,1310720
23593690,1760659535000,6,786432,1310720
23593691,1760659547000,3,393216,1310720
23593692,1760659559000,9,1179648,917504
23593693,1760659571000,4,524288,1310720
23593694,1760659583000,6,786432,1048576
23593695,1760659595000,3,393216,1048576
23593696,1760659619000,6,786432,655360
23593697,1760659631000,6,786432,655360
23593698,1760659643000,6,786432,655360
23593699,1760659655000,6,786432,655360
23593700,1760659667000,7,917504,655360
23593701,1760659679000,6,786432,786432
23593702,1760659691000,3,393216,786432
23593703,1760659703000,3,393216,393216
23593704,1760659715000,6,786432,0
23593705,1760659727000,6,786432,0
23593706,1760659739000,6,786432,0
23593707,1760659751000,3,393216,0
23593708,1760659763000,8,1048576,0
23593709,1760659775000,4,524288,262144
23593710,1760659787000,6,786432,0
23593711,1760659799000,0,0,0
23593712,1760659811000,8,1048576,0
23593713,1760659823000,6,786432,262144
23593714,1760659835000,9,1179648,262144
23593715,1760659847000,7,917504,655360
23593716,1760659859000,0,0,786432
