block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
24035771,1766016011000,3,393216,120485271
24035772,1766016023000,14,1835008,120616343
24035773,1766016035000,0,0,121228012
24035774,1766016047000,13,1703936,119917292
24035775,1766016059000,12,1572864,120485270
24035776,1766016071000,3,393216,121009558
24035777,1766016083000,14,1835008,120092054
24035778,1766016095000,12,1572864,120703723
24035779,1766016107000,12,1572864,120965867
24035780,1766016119000,1,131072,121228011
24035781,1766016131000,7,917504,120048363
24035782,1766016143000,11,1441792,120354197
24035783,1766016155000,12,1572864,120834794
24035784,1766016167000,0,0,121096938
24035785,1766016179000,11,1441792,119786218
24035786,1766016191000,1,131072,120266815
24035787,1766016203000,8,1048576,120310505
24035788,1766016215000,1,131072,120048361
24035789,1766016227000,12,1572864,120092051
24035790,1766016239000,8,1048576,120616339
24035791,1766016251000,11,1441792,120354195
24035792,1766016263000,6,786432,120485267
24035793,1766016275000,12,1572864,120747411
24035794,1766016287000,3,393216,121271699
24035795,1766016299000,8,1048576,120354195
24035796,1766016311000,6,786432,120703720
24035797,1766016323000,5,655360,120179432
24035798,1766016335000,0,0,120397885
24035799,1766016347000,1,131072,120397885
24035800,1766016359000,10,1310720,119218237
24035801,1766016371000,4,524288,119655143
24035802,1766016383000,12,1572864,119829905
24035803,1766016395000,2,262144,120354193
24035804,1766016407000,11,1441792,120441574
24035805,1766016419000,5,655360,120922171
24035806,1766016431000,11,1441792,120266811
24035807,1766016443000,0,0,120397883
24035808,1766016455000,3,393216,119087163
24035809,1766016467000,5,655360,119218235
24035810,1766016479000,3,393216,119436688
24035811,1766016491000,6,786432,119567760
24035812,1766016503000,11,1441792,119043472
24035813,1766016515000,9,1179648,119524069
24035814,1766016527000,14,1835008,119917285
24035815,1766016539000,9,1179648,120528954
24035816,1766016551000,1,131072,120397882
24035817,1766016563000,15,1966080,120441572
24035818,1766016575000,12,1572864,121096932
24035819,1766016587000,15,1966080,121359076
24035820,1766016599000,0,0,122014436
24035821,1766016611000,14,1835008,120703716
24035822,1766016623000,14,1835008,121228004
24035823,1766016635000,13,1703936,121752292
24035824,1766016647000,1,131072,122145508
24035825,1766016659000,0,0,120965860
24035826,1766016671000,8,1048576,119655140
24035827,1766016683000,15,1966080,120004665
24035828,1766016695000,14,1835008,120660025
24035829,1766016707000,3,393216,121271694
24035830,1766016719000,15,1966080,120354190
24035831,1766016731000,0,0,121009550
24035832,1766016743000,11,1441792,119698830
24035833,1766016755000,1,131072,120179427
24035834,1766016767000,14,1835008,118999779
24035835,1766016779000,10,1310720,119611448
24035836,1766016791000,14,1835008,120048354
24035837,1766016803000,13,1703936,120660023
24035838,1766016815000,10,1310720,121228001
24035839,1766016827000,15,1966080,121228001
24035840,1766016839000,8,1048576,121883361
24035841,1766016851000,0,0,121621217
24035842,1766016863000,6,786432,120310497
24035843,1766016875000,13,1703936,120572641
24035844,1766016887000,10,1310720,121140619
24035845,1766016899000,11,1441792,121140619
24035846,1766016911000,8,1048576,121271691
24035847,1766016923000,1,131072,121009547
24035848,1766016935000,5,655360,119829899
24035849,1766016947000,8,1048576,120048352
24035850,1766016959000,0,0,120397877
24035851,1766016971000,5,655360,120397877
24035852,1766016983000,3,393216,120616330
24035853,1766016995000,1,131072,119698826
24035854,1766017007000,7,917504,119742516
24035855,1766017019000,9,1179648,120048350
24035856,1766017031000,8,1048576,120441566
24035857,1766017043000,5,655360,120179422
24035858,1766017055000,6,786432,120397875
24035859,1766017067000,7,917504,120660019
24035860,1766017079000,0,0,120965853
24035861,1766017091000,9,1179648,119655133
24035862,1766017103000,3,393216,120048349
24035863,1766017115000,9,1179648,120179421
24035864,1766017127000,8,1048576,120572637
24035865,1766017139000,4,524288,120922162
24035866,1766017151000,8,1048576,121096924
24035867,1766017163000,0,0,120834780
24035868,1766017175000,4,524288,120834780
24035869,1766017187000,5,655360,121009542
24035870,1766017199000,3,393216,120354182
24035871,1766017211000,10,1310720,120485254
24035872,1766017223000,4,524288,120922160
24035873,1766017235000,11,1441792,121096922
24035874,1766017247000,0,0,121227994
24035875,1766017259000,14,1835008,119917274
24035876,1766017271000,4,524288,120528943
24035877,1766017283000,6,786432,119742511
24035878,1766017295000,0,0,120004655
24035879,1766017307000,8,1048576,120004655
24035880,1766017319000,13,1703936,120354180
24035881,1766017331000,3,393216,120922158
24035882,1766017343000,5,655360,120004654
24035883,1766017355000,3,393216,120223107
24035884,1766017367000,10,1310720,119305603
24035885,1766017379000,0,0,119742509
24035886,1766017391000,11,1441792,119742509
24035887,1766017403000,4,524288,120223106
24035888,1766017415000,5,655360,119436674
24035889,1766017427000,15,1966080,119655127
24035890,1766017439000,15,1966080,120310487
24035891,1766017463000,15,1966080,120965847
24035892,1766017475000,8,1048576,121621207
24035893,1766017487000,6,786432,121359063
24035894,1766017499000,15,1966080,120834775
24035895,1766017511000,15,1966080,121490135
24035896,1766017523000,3,393216,122145495
24035897,1766017535000,6,786432,121227991
24035898,1766017547000,1,131072,120703703
24035899,1766017559000,7,917504,119524055
24035900,1766017571000,0,0,119829889
24035901,1766017583000,14,1835008,119829889
24035902,1766017595000,13,1703936,120441558
24035903,1766017607000,13,1703936,121009536
24035904,1766017619000,15,1966080,121577514
24035905,1766017631000,15,1966080,122232874
24035906,1766017643000,4,524288,122888234
24035907,1766017655000,4,524288,122101802
24035908,1766017667000,0,0,121315370
24035909,1766017679000,1,131072,120004650
24035910,1766017691000,5,655360,120048340
24035911,1766017703000,12,1572864,120266793
24035912,1766017715000,14,1835008,120528937
24035913,1766017727000,0,0,121140606
24035914,1766017739000,15,1966080,121140606
24035915,1766017751000,11,1441792,121795966
24035916,1766017763000,4,524288,121927038
24035917,1766017775000,5,655360,121140606
24035918,1766017787000,11,1441792,121359059
24035919,1766017799000,0,0,121490131
24035920,1766017811000,13,1703936,120179411
24035921,1766017823000,6,786432,120747389
24035922,1766017835000,5,655360,120223101
24035923,1766017847000,8,1048576,120441554
24035924,1766017871000,10,1310720,120791079
24035925,1766017883000,5,655360,120791079
24035926,1766017895000,6,786432,121009532
24035927,1766017907000,0,0,121271676
24035928,1766017919000,0,0,119960956
24035929,1766017931000,15,1966080,119960956
24035930,1766017943000,3,393216,120616316
24035931,1766017955000,8,1048576,119698812
24035932,1766017967000,6,786432,120048337
24035933,1766017979000,0,0,120310481
24035934,1766017991000,14,1835008,120310481
24035935,1766018003000,10,1310720,120922150
24035936,1766018015000,5,655360,121359056
24035937,1766018027000,1,131072,120703696
24035938,1766018039000,7,917504,119524048
24035939,1766018051000,14,1835008,119829882
24035940,1766018075000,14,1835008,120441551
24035941,1766018087000,12,1572864,121053220
24035942,1766018099000,8,1048576,121315364
24035943,1766018111000,1,131072,121053220
24035944,1766018123000,9,1179648,121096910
24035945,1766018135000,0,0,121490126
24035946,1766018147000,1,131072,120179406
24035947,1766018159000,8,1048576,120223096
24035948,1766018171000,0,0,120572621
24035949,1766018183000,0,0,119261901
24035950,1766018195000,14,1835008,119261901
24035951,1766018207000,7,917504,119873570
24035952,1766018219000,4,524288,120179404
24035953,1766018231000,11,1441792,120354166
24035954,1766018243000,0,0,120834763
24035955,1766018255000,9,1179648,120834763
24035956,1766018267000,6,786432,120703691
24035957,1766018279000,1,131072,120179403
24035958,1766018291000,14,1835008,120223093
24035959,1766018303000,3,393216,120834762
24035960,1766018315000,3,393216,119917258
24035961,1766018327000,6,786432,120048330
24035962,1766018339000,0,0,120310474
24035963,1766018351000,0,0,118999754
24035964,1766018363000,10,1310720,118999754
24035965,1766018375000,0,0,119436660
24035966,1766018387000,9,1179648,119436660
24035967,1766018399000,12,1572864,119829876
24035968,1766018411000,0,0,120354164
24035969,1766018423000,9,1179648,120354164
