block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
21454315,1734825611000,0,0,55443456
21454316,1734825623000,6,786432,55050240
21454317,1734825635000,5,655360,55443456
21454318,1734825647000,2,262144,55705600
21454319,1734825659000,5,655360,55574528
21454320,1734825671000,0,0,55836672
21454321,1734825683000,0,0,55443456
21454322,1734825695000,4,524288,55050240
21454323,1734825707000,0,0,55181312
21454324,1734825719000,6,786432,54788096
21454325,1734825731000,0,0,55181312
21454326,1734825743000,0,0,54788096
21454327,1734825755000,6,786432,54394880
21454328,1734825767000,6,786432,54788096
21454329,1734825779000,5,655360,55181312
21454330,1734825791000,0,0,55443456
21454331,1734825803000,6,786432,55050240
21454332,1734825815000,3,393216,55443456
21454333,1734825827000,6,786432,55443456
21454334,1734825839000,0,0,55836672
21454335,1734825851000,5,655360,55443456
21454336,1734825863000,6,786432,55705600
21454337,1734825875000,0,0,56098816
21454338,1734825887000,6,786432,55705600
21454339,1734825899000,6,786432,56098816
21454340,1734825911000,0,0,56492032
21454341,1734825923000,0,0,56098816
21454342,1734825935000,0,0,55705600
21454343,1734825947000,0,0,55312384
21454344,1734825959000,0,0,54919168
21454345,1734825971000,0,0,54525952
21454346,1734825983000,0,0,54132736
21454347,1734825995000,0,0,53739520
21454348,1734826007000,6,786432,53346304
21454349,1734826019000,6,786432,53739520
21454350,1734826031000,6,786432,54132736
21454351,1734826043000,6,786432,54525952
21454352,1734826055000,0,0,54919168
21454353,1734826067000,6,786432,54525952
21454354,1734826079000,0,0,54919168
21454355,1734826091000,6,786432,54525952
21454356,1734826103000,5,655360,54919168
21454357,1734826115000,6,786432,55181312
21454358,1734826127000,0,0,55574528
21454359,1734826139000,6,786432,55181312
21454360,1734826151000,6,786432,55574528
21454361,1734826163000,6,786432,55967744
21454362,1734826175000,4,524288,56360960
21454363,1734826187000,6,786432,56492032
21454364,1734826199000,4,524288,56885248
21454365,1734826211000,0,0,57016320
21454366,1734826223000,0,0,56623104
21454367,1734826235000,6,786432,56229888
21454368,1734826247000,6,786432,56623104
21454369,1734826259000,6,786432,57016320
21454370,1734826271000,6,786432,57409536
21454371,1734826283000,6,786432,57802752
21454372,1734826295000,0,0,58195968
21454373,1734826307000,0,0,57802752
21454374,1734826319000,6,786432,57409536
21454375,1734826331000,5,655360,57802752
21454376,1734826343000,5,655360,58064896
21454377,1734826355000,0,0,58327040
21454378,1734826367000,4,524288,57933824
21454379,1734826379000,0,0,58064896
21454380,1734826391000,0,0,57671680
21454381,1734826403000,0,0,57278464
21454382,1734826415000,6,786432,56885248
21454383,1734826427000,0,0,57278464
21454384,1734826439000,4,524288,56885248
21454385,1734826451000,0,0,57016320
21454386,1734826463000,5,655360,56623104
21454387,1734826475000,6,786432,56885248
21454388,1734826487000,6,786432,57278464
21454389,1734826499000,6,786432,57671680
21454390,1734826511000,5,655360,58064896
21454391,1734826523000,0,0,58327040
21454392,1734826535000,6,786432,57933824
21454393,1734826547000,6,786432,58327040
21454394,1734826559000,5,655360,58720256
21454395,1734826571000,4,524288,58982400
21454396,1734826583000,5,655360,59113472
21454397,1734826595000,5,655360,59375616
21454398,1734826607000,0,0,59637760
21454399,1734826619000,2,262144,59244544
21454400,1734826631000,0,0,59113472
21454401,1734826643000,6,786432,58720256
21454402,1734826655000,4,524288,59113472
21454403,1734826667000,0,0,59244544
21454404,1734826679000,6,786432,58851328
21454405,1734826691000,6,786432,59244544
21454406,1734826703000,4,524288,59637760
21454407,1734826715000,6,786432,59768832
21454408,1734826727000,6,786432,60162048
21454409,1734826739000,3,393216,60555264
21454410,1734826751000,3,393216,60555264
21454411,1734826763000,5,655360,60555264
21454412,1734826775000,6,786432,60817408
21454413,1734826787000,0,0,61210624
21454414,1734826799000,1,131072,60817408
21454415,1734826811000,2,262144,60555264
21454416,1734826823000,3,393216,60424192
21454417,1734826835000,6,786432,60424192
21454418,1734826847000,3,393216,60817408
21454419,1734826859000,5,655360,60817408
21454420,1734826871000,5,655360,61079552
21454421,1734826883000,1,131072,61341696
21454422,1734826895000,0,0,61079552
21454423,1734826907000,5,655360,60686336
21454424,1734826919000,2,262144,60948480
21454425,1734826931000,5,655360,60817408
21454426,1734826943000,6,786432,61079552
21454427,1734826955000,6,786432,61472768
