block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
21654815,1737244811000,5,655360,59113472
21654816,1737244823000,1,131072,59375616
21654817,1737244835000,3,393216,59113472
21654818,1737244847000,6,786432,59113472
21654819,1737244859000,0,0,59506688
21654820,1737244871000,0,0,59113472
21654821,1737244883000,5,655360,58720256
21654822,1737244895000,3,393216,58982400
21654823,1737244907000,6,786432,58982400
21654824,1737244919000,5,655360,59375616
21654825,1737244931000,1,131072,59637760
21654826,1737244943000,6,786432,59375616
21654827,1737244955000,5,655360,59768832
21654828,1737244967000,5,655360,60030976
21654829,1737244979000,1,131072,60293120
21654830,1737244991000,6,786432,60030976
21654831,1737245003000,0,0,60424192
21654832,1737245015000,4,524288,60030976
21654833,1737245027000,3,393216,60162048
21654834,1737245039000,6,786432,60162048
21654835,1737245051000,2,262144,60555264
21654836,1737245063000,0,0,60424192
21654837,1737245075000,2,262144,60030976
21654838,1737245087000,5,655360,59899904
21654839,1737245099000,4,524288,60162048
21654840,1737245111000,0,0,60293120
21654841,1737245123000,1,131072,59899904
21654842,1737245135000,5,655360,59637760
21654843,1737245147000,5,655360,59899904
21654844,1737245159000,3,393216,60162048
21654845,1737245171000,1,131072,60162048
21654846,1737245183000,5,655360,59899904
21654847,1737245195000,0,0,60162048
21654848,1737245207000,5,655360,59768832
21654849,1737245219000,0,0,60030976
21654850,1737245231000,0,0,59637760
21654851,1737245243000,5,655360,59244544
21654852,1737245255000,0,0,59506688
21654853,1737245267000,4,524288,59113472
21654854,1737245279000,5,655360,59244544
21654855,1737245291000,5,655360,59506688
21654856,1737245303000,0,0,59768832
21654857,1737245315000,4,524288,59375616
21654858,1737245327000,5,655360,59506688
21654859,1737245339000,0,0,59768832
21654860,1737245351000,6,786432,59375616
21654861,1737245363000,6,786432,59768832
21654862,1737245375000,4,524288,60162048
21654863,1737245387000,6,786432,60293120
21654864,1737245399000,0,0,60686336
21654865,1737245411000,0,0,60293120
21654866,1737245423000,6,786432,59899904
21654867,1737245435000,5,655360,60293120
21654868,1737245447000,6,786432,60555264
21654869,1737245459000,1,131072,60948480
21654870,1737245471000,0,0,60686336
21654871,1737245483000,0,0,60293120
21654872,1737245495000,6,786432,59899904
21654873,1737245507000,4,524288,60293120
21654874,1737245519000,0,0,60424192
21654875,1737245531000,3,393216,60030976
21654876,1737245543000,3,393216,60030976
21654877,1737245555000,0,0,60030976
21654878,1737245567000,6,786432,59637760
21654879,1737245579000,0,0,60030976
21654880,1737245591000,6,786432,59637760
21654881,1737245603000,5,655360,60030976
21654882,1737245615000,3,393216,60293120
21654883,1737245627000,0,0,60293120
21654884,1737245639000,5,655360,59899904
21654885,1737245651000,5,655360,60162048
21654886,1737245663000,0,0,60424192
21654887,1737245675000,6,786432,60030976
21654888,1737245687000,5,655360,60424192
21654889,1737245699000,0,0,60686336
21654890,1737245711000,0,0,60293120
21654891,1737245723000,5,655360,59899904
21654892,1737245735000,4,524288,60162048
21654893,1737245747000,0,0,60293120
21654894,1737245759000,6,786432,59899904
21654895,1737245771000,0,0,60293120
21654896,1737245783000,3,393216,59899904
21654897,1737245795000,0,0,59899904
21654898,1737245807000,6,786432,59506688
21654899,1737245819000,5,655360,59899904
21654900,1737245831000,4,524288,60162048
21654901,1737245843000,2,262144,60293120
21654902,1737245855000,6,786432,60162048
21654903,1737245867000,0,0,60555264
21654904,1737245879000,0,0,60162048
21654905,1737245891000,0,0,59768832
21654906,1737245903000,0,0,59375616
21654907,1737245915000,5,655360,58982400
21654908,1737245927000,4,524288,59244544
21654909,1737245939000,6,786432,59375616
21654910,1737245951000,0,0,59768832
21654911,1737245963000,4,524288,59375616
21654912,1737245975000,3,393216,59506688
21654913,1737245987000,6,786432,59506688
21654914,1737245999000,5,655360,59899904
21654915,1737246011000,6,786432,60162048
21654916,1737246023000,0,0,60555264
21654917,1737246035000,0,0,60162048
21654918,1737246047000,0,0,59768832
21654919,1737246059000,0,0,59375616
21654920,1737246071000,4,524288,58982400
21654921,1737246083000,4,524288,59113472
21654922,1737246095000,6,786432,59244544
21654923,1737246107000,6,786432,59637760
21654924,1737246119000,3,393216,60030976
21654925,1737246131000,6,786432,60030976
21654926,1737246143000,1,131072,60424192
21654927,1737246155000,5,655360,60162048
21654928,1737246167000,0,0,60424192
21654929,1737246179000,5,655360,60030976
21654930,1737246191000,3,393216,60293120
21654931,1737246203000,0,0,60293120
21654932,1737246215000,0,0,59899904
21654933,1737246227000,6,786432,59506688
21654934,1737246239000,4,524288,59899904
21654935,1737246251000,5,655360,60030976
21654936,1737246263000,0,0,60293120
21654937,1737246275000,5,655360,59899904
21654938,1737246287000,0,0,60162048
21654939,1737246299000,6,786432,59768832
21654940,1737246311000,0,0,60162048
21654941,1737246323000,0,0,59768832
