block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
24164739,1767571211000,0,0,119978405
24164740,1767571223000,9,1179648,119978405
24164741,1767571235000,6,786432,120371621
24164742,1767571247000,0,0,120633765
24164743,1767571259000,12,1572864,120633765
24164744,1767571271000,6,786432,120895909
24164745,1767571283000,0,0,121158053
24164746,1767571295000,0,0,119847333
24164747,1767571307000,14,1835008,119847333
24164748,1767571319000,14,1835008,120371621
24164749,1767571331000,8,1048576,120895909
24164750,1767571343000,4,524288,120633765
24164751,1767571355000,15,1966080,119847333
24164752,1767571367000,0,0,120502693
24164753,1767571379000,11,1441792,120502693
24164754,1767571391000,6,786432,120983290
24164755,1767571403000,0,0,121245434
24164756,1767571415000,12,1572864,119934714
24164757,1767571427000,0,0,120459002
24164758,1767571439000,11,1441792,120459002
24164759,1767571451000,0,0,120939599
24164760,1767571463000,15,1966080,120939599
24164761,1767571475000,5,655360,121594959
24164762,1767571487000,0,0,121813412
24164763,1767571499000,6,786432,121813412
24164764,1767571511000,11,1441792,122075556
24164765,1767571523000,0,0,122556153
24164766,1767571535000,8,1048576,122556153
24164767,1767571547000,6,786432,122905678
24164768,1767571559000,0,0,122381390
24164769,1767571571000,10,1310720,122381390
24164770,1767571583000,0,0,122818296
24164771,1767571595000,1,131072,122818296
24164772,1767571607000,7,917504,121638648
24164773,1767571619000,3,393216,121944482
24164774,1767571631000,14,1835008,122075554
24164775,1767571643000,0,0,122599842
24164776,1767571655000,5,655360,121289122
24164777,1767571667000,6,786432,120633762
24164778,1767571679000,4,524288,120895906
24164779,1767571691000,5,655360,121070668
24164780,1767571703000,9,1179648,121289121
24164781,1767571715000,2,262144,121158049
24164782,1767571727000,6,786432,120109473
24164783,1767571739000,11,1441792,120371617
24164784,1767571751000,1,131072,120852214
24164785,1767571763000,7,917504,120895904
24164786,1767571775000,5,655360,121201738
24164787,1767571787000,6,786432,121420191
24164788,1767571799000,2,262144,121682335
24164789,1767571811000,4,524288,121769716
24164790,1767571823000,3,393216,121944478
24164791,1767571835000,15,1966080,122075550
24164792,1767571847000,8,1048576,122730910
24164793,1767571859000,1,131072,123080435
24164794,1767571871000,7,917504,121900787
24164795,1767571883000,0,0,122206621
24164796,1767571895000,14,1835008,122206621
24164797,1767571907000,3,393216,122818290
24164798,1767571919000,1,131072,121900786
24164799,1767571931000,10,1310720,120721138
24164800,1767571943000,4,524288,121158044
24164801,1767571955000,0,0,121332806
24164802,1767571967000,8,1048576,121332806
24164803,1767571979000,1,131072,121070662
24164804,1767571991000,4,524288,121114352
24164805,1767572003000,6,786432,121289114
24164806,1767572015000,3,393216,121551258
24164807,1767572027000,4,524288,120633754
24164808,1767572039000,6,786432,119847322
24164809,1767572051000,6,786432,120109466
24164810,1767572063000,0,0,120371610
24164811,1767572075000,10,1310720,120371610
24164812,1767572087000,5,655360,120808516
24164813,1767572099000,1,131072,120153156
24164814,1767572111000,8,1048576,120196846
24164815,1767572123000,0,0,120546371
24164816,1767572135000,8,1048576,120546371
24164817,1767572147000,11,1441792,120895896
24164818,1767572159000,2,262144,121376493
24164819,1767572171000,8,1048576,120327917
24164820,1767572183000,9,1179648,120677442
24164821,1767572195000,1,131072,120546370
24164822,1767572207000,5,655360,119366722
24164823,1767572219000,0,0,119585175
24164824,1767572231000,9,1179648,119585175
24164825,1767572243000,12,1572864,119978391
24164826,1767572255000,7,917504,120240535
24164827,1767572267000,7,917504,120546369
24164828,1767572279000,12,1572864,120852203
24164829,1767572291000,7,917504,121376491
24164830,1767572303000,6,786432,120983275
24164831,1767572315000,0,0,121245419
24164832,1767572327000,3,393216,119934699
24164833,1767572339000,11,1441792,119017195
24164834,1767572351000,9,1179648,119497792
24164835,1767572363000,2,262144,119891008
24164836,1767572375000,7,917504,119978389
24164837,1767572387000,13,1703936,120284223
24164838,1767572399000,1,131072,120852201
24164839,1767572411000,6,786432,120895891
24164840,1767572423000,9,1179648,121158035
24164841,1767572435000,5,655360,121551251
24164842,1767572447000,10,1310720,121769704
24164843,1767572459000,6,786432,122206610
24164844,1767572471000,4,524288,122468754
24164845,1767572483000,3,393216,122643516
24164846,1767572495000,12,1572864,122774588
24164847,1767572507000,9,1179648,123298876
24164848,1767572519000,1,131072,123692092
24164849,1767572531000,10,1310720,123735782
24164850,1767572543000,5,655360,124172688
24164851,1767572555000,11,1441792,124391141
24164852,1767572567000,0,0,124522213
24164853,1767572579000,10,1310720,124522213
24164854,1767572591000,0,0,124959119
24164855,1767572603000,12,1572864,123648399
24164856,1767572615000,13,1703936,124172687
24164857,1767572627000,8,1048576,124740665
24164858,1767572639000,5,655360,125090190
24164859,1767572651000,6,786432,124434830
24164860,1767572663000,8,1048576,123910542
24164861,1767572675000,5,655360,124260067
24164862,1767572687000,6,786432,124478520
24164863,1767572699000,8,1048576,124740664
24164864,1767572711000,4,524288,125090189
24164865,1767572723000,6,786432,125264951
24164866,1767572735000,10,1310720,125527095
24164867,1767572747000,4,524288,125964001
24164868,1767572759000,5,655360,126138763
24164869,1767572771000,0,0,125483403
24164870,1767572783000,3,393216,124172683
24164871,1767572795000,3,393216,124303755
24164872,1767572807000,5,655360,124434827
24164873,1767572819000,9,1179648,124653280
24164874,1767572831000,3,393216,125046496
24164875,1767572843000,3,393216,124128992
24164876,1767572855000,9,1179648,124260064
24164877,1767572867000,7,917504,124653280
24164878,1767572879000,0,0,124260064
24164879,1767572891000,6,786432,122949344
24164880,1767572903000,10,1310720,123211488
24164881,1767572915000,3,393216,123648394
24164882,1767572927000,5,655360,122730890
24164883,1767572939000,10,1310720,122949343
24164884,1767572951000,4,524288,123386249
24164885,1767572963000,8,1048576,122599817
24164886,1767572987000,2,262144,122337673
24164887,1767572999000,7,917504,121289097
24164888,1767573011000,4,524288,121594931
24164889,1767573023000,2,262144,121769693
24164890,1767573035000,8,1048576,121857074
24164891,1767573047000,0,0,122206599
24164892,1767573059000,7,917504,120895879
24164893,1767573071000,9,1179648,121201713
24164894,1767573083000,2,262144,121594929
24164895,1767573095000,0,0,121682310
24164896,1767573107000,7,917504,121682310
24164897,1767573119000,9,1179648,121988144
24164898,1767573131000,0,0,121857072
24164899,1767573143000,5,655360,120546352
24164900,1767573155000,5,655360,120764805
24164901,1767573167000,1,131072,120983258
24164902,1767573179000,6,786432,121026948
24164903,1767573191000,6,786432,121289092
24164904,1767573203000,8,1048576,121551236
24164905,1767573215000,1,131072,121900761
24164906,1767573227000,4,524288,121944451
24164907,1767573239000,7,917504,122119213
24164908,1767573251000,1,131072,122425047
24164909,1767573263000,5,655360,122468737
24164910,1767573287000,14,1835008,122687190
24164911,1767573299000,0,0,123298859
24164912,1767573311000,14,1835008,121988139
24164913,1767573323000,5,655360,122599808
24164914,1767573335000,11,1441792,122818261
24164915,1767573347000,3,393216,123298858
24164916,1767573359000,4,524288,123429930
24164917,1767573371000,1,131072,123604692
24164918,1767573383000,10,1310720,123648382
24164919,1767573395000,4,524288,124085288
24164920,1767573407000,2,262144,124260050
24164921,1767573419000,8,1048576,124347431
24164922,1767573431000,1,131072,124085287
24164923,1767573443000,8,1048576,124128977
24164924,1767573455000,1,131072,124478502
24164925,1767573467000,1,131072,123298854
24164926,1767573479000,9,1179648,123342544
24164927,1767573491000,2,262144,123735760
24164928,1767573503000,0,0,122687184
24164929,1767573515000,13,1703936,122687184
24164930,1767573527000,1,131072,123255162
24164931,1767573539000,1,131072,122075514
24164932,1767573551000,5,655360,120895866
24164933,1767573563000,4,524288,121114319
24164934,1767573575000,8,1048576,121289081
24164935,1767573587000,13,1703936,121638606
24164936,1767573599000,7,917504,122206584
24164937,1767573611000,7,917504,122512418
24164938,1767573623000,7,917504,122818252
24164939,1767573635000,1,131072,122425036
24164940,1767573647000,7,917504,122468726
24164941,1767573659000,5,655360,122774560
24164942,1767573671000,0,0,122119200
24164943,1767573683000,0,0,120808480
24164944,1767573695000,0,0,120808480
24164945,1767573707000,12,1572864,120808480
24164946,1767573719000,6,786432,121332768
24164947,1767573731000,5,655360,121594912
24164948,1767573743000,1,131072,121813365
24164949,1767573755000,6,786432,121857055
24164950,1767573767000,0,0,122119199
24164951,1767573779000,13,1703936,122119199
24164952,1767573791000,3,393216,122687177
24164953,1767573803000,8,1048576,122818249
24164954,1767573815000,3,393216,123167774
24164955,1767573827000,6,786432,122250270
24164956,1767573839000,9,1179648,122512414
24164957,1767573851000,3,393216,122905630
24164958,1767573863000,4,524288,123036702
24164959,1767573875000,7,917504,123211464
24164960,1767573887000,1,131072,123517298
24164961,1767573899000,6,786432,122337650
24164962,1767573911000,4,524288,122599794
24164963,1767573923000,3,393216,122774556
24164964,1767573935000,3,393216,122905628
24164965,1767573947000,10,1310720,123036700
24164966,1767573959000,6,786432,123473606
24164967,1767573971000,5,655360,123735750
24164968,1767573983000,0,0,123954203
24164969,1767573995000,12,1572864,123954203
24164970,1767574007000,0,0,124216347
24164971,1767574019000,11,1441792,122905627
24164972,1767574031000,1,131072,123386224
24164973,1767574043000,7,917504,123429914
24164974,1767574055000,5,655360,123735748
24164975,1767574067000,9,1179648,123954201
24164976,1767574079000,1,131072,123823129
24164977,1767574091000,8,1048576,123866819
24164978,1767574103000,3,393216,123604675
24164979,1767574115000,0,0,123735747
24164980,1767574127000,0,0,122425027
24164981,1767574139000,8,1048576,122425027
24164982,1767574151000,3,393216,122774552
24164983,1767574163000,9,1179648,121857048
24164984,1767574175000,0,0,121725976
24164985,1767574187000,0,0,120415256
24164986,1767574199000,0,0,120415256
24164987,1767574211000,15,1966080,119104536
24164988,1767574223000,13,1703936,119759896
24164989,1767574235000,0,0,120153112
24164990,1767574247000,14,1835008,120153112
24164991,1767574259000,0,0,120764781
24164992,1767574271000,13,1703936,120764781
24164993,1767574283000,15,1966080,121332759
24164994,1767574295000,0,0,121988119
24164995,1767574307000,5,655360,120677399
24164996,1767574319000,7,917504,120022039
24164997,1767574331000,9,1179648,119628823
24164998,1767574343000,10,1310720,120022039
24164999,1767574355000,3,393216,120458945
24165000,1767574367000,6,786432,120590017
24165001,1767574379000,6,786432,120852161
24165002,1767574391000,0,0,121114305
