block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
24236387,1768435211000,0,0,173262355
24236388,1768435223000,0,0,171427347
24236389,1768435235000,11,1441792,171427347
24236390,1768435247000,3,393216,171907944
24236391,1768435259000,5,655360,172039016
24236392,1768435271000,0,0,172257469
24236393,1768435283000,9,1179648,172257469
24236394,1768435295000,1,131072,172650685
24236395,1768435307000,18,2359296,172694375
24236396,1768435319000,1,131072,173480807
24236397,1768435331000,3,393216,173524497
24236398,1768435343000,6,786432,173655569
24236399,1768435355000,4,524288,173917713
24236400,1768435367000,10,1310720,174092475
24236401,1768435379000,3,393216,174529381
24236402,1768435391000,10,1310720,174660453
24236403,1768435403000,0,0,175097359
24236404,1768435415000,5,655360,175097359
24236405,1768435427000,8,1048576,175315812
24236406,1768435439000,0,0,175665337
24236407,1768435451000,3,393216,175665337
24236408,1768435463000,5,655360,175796409
24236409,1768435475000,4,524288,174616761
24236410,1768435487000,3,393216,174791523
24236411,1768435499000,5,655360,174922595
24236412,1768435511000,3,393216,175141048
24236413,1768435523000,0,0,175272120
24236414,1768435535000,6,786432,175272120
24236415,1768435547000,7,917504,175534264
24236416,1768435559000,6,786432,175840098
24236417,1768435571000,6,786432,176102242
24236418,1768435583000,3,393216,176364386
24236419,1768435595000,5,655360,174922594
24236420,1768435607000,3,393216,175141047
24236421,1768435619000,3,393216,175272119
24236422,1768435631000,10,1310720,175403191
24236423,1768435643000,0,0,175840097
24236424,1768435655000,6,786432,175840097
24236425,1768435667000,5,655360,176102241
24236426,1768435679000,3,393216,176320694
24236427,1768435691000,3,393216,174878902
24236428,1768435703000,0,0,175009974
24236429,1768435715000,12,1572864,175009974
24236430,1768435727000,0,0,175534262
24236431,1768435739000,0,0,175534262
24236432,1768435751000,8,1048576,175534262
24236433,1768435763000,1,131072,175883787
24236434,1768435775000,1,131072,175927477
24236435,1768435787000,1,131072,174223541
24236436,1768435799000,11,1441792,174267231
24236437,1768435811000,0,0,174747828
24236438,1768435823000,3,393216,174747828
24236439,1768435835000,6,786432,174878900
24236440,1768435847000,1,131072,173830324
24236441,1768435859000,3,393216,173874014
24236442,1768435871000,6,786432,174005086
24236443,1768435883000,0,0,172956510
24236444,1768435895000,3,393216,172956510
24236445,1768435907000,4,524288,173087582
24236446,1768435919000,0,0,173262344
24236447,1768435931000,20,2621440,173262344
24236448,1768435943000,5,655360,174136157
24236449,1768435955000,5,655360,172956509
24236450,1768435967000,3,393216,173174962
24236451,1768435979000,0,0,173306034
24236452,1768435991000,3,393216,173306034
24236453,1768436003000,5,655360,171864242
24236454,1768436015000,5,655360,172082695
24236455,1768436027000,3,393216,172301148
24236456,1768436039000,5,655360,172432220
24236457,1768436051000,3,393216,172650673
24236458,1768436063000,4,524288,172781745
24236459,1768436075000,5,655360,172956507
24236460,1768436087000,0,0,173174960
24236461,1768436099000,3,393216,173174960
24236462,1768436111000,0,0,173306032
24236463,1768436123000,10,1310720,173306032
24236464,1768436135000,3,393216,172781744
24236465,1768436147000,0,0,172912816
24236466,1768436159000,2,262144,172912816
24236467,1768436171000,17,2228224,173000197
24236468,1768436183000,0,0,173742938
24236469,1768436195000,1,131072,173742938
24236470,1768436207000,8,1048576,173786628
24236471,1768436219000,0,0,173000196
24236472,1768436231000,3,393216,173000196
24236473,1768436243000,9,1179648,173131268
24236474,1768436255000,0,0,173524484
24236475,1768436267000,11,1441792,173524484
24236476,1768436279000,1,131072,174005081
24236477,1768436291000,11,1441792,172301145
24236478,1768436303000,0,0,172781742
24236479,1768436315000,3,393216,172781742
24236480,1768436327000,8,1048576,171339950
24236481,1768436339000,3,393216,171689475
24236482,1768436351000,2,262144,171820547
24236483,1768436363000,6,786432,171907928
24236484,1768436375000,0,0,172170072
24236485,1768436387000,6,786432,172170072
24236486,1768436399000,9,1179648,172432216
24236487,1768436411000,5,655360,172825432
24236488,1768436423000,1,131072,173043885
24236489,1768436435000,4,524288,173087575
24236490,1768436447000,8,1048576,173262337
24236491,1768436459000,0,0,173611862
24236492,1768436471000,5,655360,171776854
24236493,1768436483000,0,0,171995307
24236494,1768436495000,9,1179648,171995307
24236495,1768436507000,6,786432,172388523
24236496,1768436519000,8,1048576,172650667
24236497,1768436531000,0,0,173000192
24236498,1768436543000,6,786432,173000192
24236499,1768436555000,8,1048576,173262336
24236500,1768436567000,2,262144,173611861
24236501,1768436579000,0,0,172038997
24236502,1768436591000,5,655360,172038997
24236503,1768436603000,11,1441792,172257450
24236504,1768436615000,6,786432,172738047
24236505,1768436627000,2,262144,173000191
24236506,1768436651000,5,655360,173087572
24236507,1768436663000,3,393216,173306025
24236508,1768436675000,6,786432,173437097
24236509,1768436687000,3,393216,173699241
24236510,1768436699000,8,1048576,173830313
24236511,1768436711000,1,131072,174179838
24236512,1768436723000,4,524288,174223528
24236513,1768436735000,12,1572864,172912808
24236514,1768436747000,1,131072,173437096
24236515,1768436759000,3,393216,173480786
24236516,1768436771000,1,131072,173611858
24236517,1768436783000,0,0,171907922
24236518,1768436795000,11,1441792,171907922
24236519,1768436807000,0,0,172388519
24236520,1768436819000,5,655360,172388519
24236521,1768436831000,8,1048576,172606972
24236522,1768436843000,0,0,172956497
24236523,1768436855000,0,0,172956497
24236524,1768436867000,4,524288,172956497
24236525,1768436879000,5,655360,171645777
24236526,1768436891000,0,0,171864230
24236527,1768436903000,0,0,170029222
24236528,1768436915000,6,786432,170029222
24236529,1768436927000,11,1441792,170291366
24236530,1768436939000,4,524288,170771963
24236531,1768436951000,6,786432,170946725
24236532,1768436963000,3,393216,171208869
24236533,1768436975000,5,655360,171339941
24236534,1768436987000,7,917504,171558394
24236535,1768436999000,4,524288,171864228
24236536,1768437011000,0,0,172038990
24236537,1768437023000,5,655360,172038990
24236538,1768437035000,3,393216,172257443
24236539,1768437047000,6,786432,172388515
24236540,1768437059000,6,786432,172650659
24236541,1768437071000,3,393216,172912803
24236542,1768437083000,3,393216,173043875
24236543,1768437095000,4,524288,173174947
24236544,1768437107000,8,1048576,173349709
24236545,1768437119000,2,262144,172563277
24236546,1768437131000,3,393216,172650658
24236547,1768437143000,3,393216,172781730
24236548,1768437155000,0,0,171339938
24236549,1768437167000,11,1441792,171339938
24236550,1768437179000,8,1048576,171820535
24236551,1768437191000,8,1048576,172170060
24236552,1768437203000,0,0,172519585
24236553,1768437215000,1,131072,172519585
24236554,1768437227000,10,1310720,172563275
24236555,1768437239000,1,131072,173000181
24236556,1768437251000,11,1441792,173043871
24236557,1768437263000,5,655360,173524468
24236558,1768437275000,1,131072,173742921
24236559,1768437287000,3,393216,173786611
24236560,1768437299000,7,917504,173917683
24236561,1768437311000,7,917504,173000179
24236562,1768437323000,3,393216,173306013
24236563,1768437335000,0,0,173437085
24236564,1768437347000,9,1179648,171602077
24236565,1768437359000,16,2097152,171995293
24236566,1768437371000,2,262144,172694343
24236567,1768437383000,8,1048576,172781724
24236568,1768437395000,1,131072,173131249
24236569,1768437407000,6,786432,173174939
24236570,1768437419000,5,655360,173437083
24236571,1768437431000,13,1703936,173655536
24236572,1768437443000,2,262144,174223514
24236573,1768437455000,0,0,172650650
24236574,1768437467000,0,0,172650650
24236575,1768437479000,18,2359296,172650650
24236576,1768437491000,5,655360,173437082
24236577,1768437503000,2,262144,173655535
24236578,1768437515000,12,1572864,173742916
24236579,1768437527000,0,0,173480772
24236580,1768437539000,5,655360,173480772
24236581,1768437551000,5,655360,173699225
24236582,1768437563000,4,524288,173917678
24236583,1768437575000,6,786432,174092440
24236584,1768437587000,6,786432,174354584
24236585,1768437599000,3,393216,173306008
24236586,1768437611000,3,393216,173437080
24236587,1768437623000,12,1572864,173568152
24236588,1768437635000,4,524288,174092440
24236589,1768437647000,1,131072,174267202
24236590,1768437659000,5,655360,172563266
24236591,1768437671000,3,393216,172781719
24236592,1768437683000,9,1179648,172912791
24236593,1768437695000,5,655360,173306007
24236594,1768437707000,13,1703936,173524460
24236595,1768437719000,0,0,173393388
24236596,1768437731000,12,1572864,173393388
24236597,1768437743000,4,524288,173917676
24236598,1768437755000,0,0,174092438
24236599,1768437767000,10,1310720,174092438
24236600,1768437779000,10,1310720,174529344
24236601,1768437791000,0,0,174005056
24236602,1768437803000,5,655360,174005056
24236603,1768437815000,5,655360,172825408
24236604,1768437827000,0,0,173043861
24236605,1768437839000,9,1179648,173043861
24236606,1768437851000,10,1310720,173437077
24236607,1768437863000,0,0,173873983
24236608,1768437875000,5,655360,173873983
24236609,1768437887000,3,393216,174092436
24236610,1768437899000,0,0,174223508
24236611,1768437911000,0,0,172388500
24236612,1768437923000,10,1310720,172388500
24236613,1768437935000,0,0,172825406
24236614,1768437947000,7,917504,172825406
24236615,1768437959000,5,655360,171907902
24236616,1768437971000,0,0,170728254
24236617,1768437983000,6,786432,170728254
24236618,1768437995000,14,1835008,170990398
24236619,1768438007000,0,0,171602067
24236620,1768438019000,7,917504,171602067
24236621,1768438031000,0,0,170684563
24236622,1768438043000,8,1048576,168849555
24236623,1768438055000,3,393216,169199080
24236624,1768438067000,15,1966080,169330152
24236625,1768438079000,6,786432,169985512
24236626,1768438091000,3,393216,170247656
24236627,1768438103000,3,393216,170378728
24236628,1768438115000,5,655360,170509800
24236629,1768438127000,0,0,170728253
24236630,1768438139000,5,655360,170728253
24236631,1768438151000,5,655360,170946706
24236632,1768438163000,3,393216,171165159
24236633,1768438175000,0,0,171296231
24236634,1768438187000,4,524288,171296231
24236635,1768438199000,5,655360,171470993
24236636,1768438211000,1,131072,171689446
24236637,1768438223000,7,917504,171733136
24236638,1768438235000,5,655360,172038970
24236639,1768438247000,0,0,172257423
24236640,1768438259000,3,393216,172257423
24236641,1768438271000,3,393216,172388495
24236642,1768438283000,6,786432,172519567
24236643,1768438295000,3,393216,172781711
24236644,1768438307000,7,917504,172912783
24236645,1768438319000,1,131072,173218617
24236646,1768438331000,5,655360,171514681
24236647,1768438343000,3,393216,171733134
24236648,1768438355000,2,262144,171864206
24236649,1768438367000,10,1310720,171951587
24236650,1768438379000,3,393216,172388493
24236651,1768438391000,0,0,172519565
24236652,1768438403000,4,524288,172519565
24236653,1768438415000,0,0,172694327
24236654,1768438427000,8,1048576,172694327
24236655,1768438439000,9,1179648,171907895
24236656,1768438451000,14,1835008,172301111
24236657,1768438463000,0,0,172912780
24236658,1768438475000,3,393216,172912780
24236659,1768438487000,0,0,173043852
24236660,1768438499000,6,786432,173043852
24236661,1768438511000,0,0,173305996
24236662,1768438523000,6,786432,173305996
24236663,1768438535000,1,131072,173568140
24236664,1768438547000,5,655360,171864204
24236665,1768438559000,3,393216,172082657
24236666,1768438571000,1,131072,172213729
24236667,1768438583000,5,655360,172257419
24236668,1768438595000,3,393216,172475872
24236669,1768438607000,1,131072,172606944
24236670,1768438619000,5,655360,172650634
24236671,1768438631000,0,0,172869087
24236672,1768438643000,9,1179648,172869087
24236673,1768438655000,4,524288,173262303
24236674,1768438667000,3,393216,173437065
24236675,1768438679000,8,1048576,173568137
24236676,1768438691000,1,131072,172781705
24236677,1768438703000,3,393216,171077769
24236678,1768438715000,11,1441792,171208841
24236679,1768438727000,0,0,171689438
24236680,1768438739000,0,0,171689438
24236681,1768438751000,4,524288,171689438
24236682,1768438763000,14,1835008,171864200
24236683,1768438775000,2,262144,172475869
24236684,1768438787000,4,524288,172563250
24236685,1768438799000,8,1048576,172738012
24236686,1768438811000,5,655360,173087537
24236687,1768438823000,3,393216,173305990
24236688,1768438835000,0,0,173437062
24236689,1768438847000,10,1310720,173437062
24236690,1768438859000,0,0,172912774
24236691,1768438871000,11,1441792,172912774
24236692,1768438883000,1,131072,173393371
24236693,1768438895000,8,1048576,173437061
24236694,1768438907000,0,0,173786586
24236695,1768438919000,1,131072,173786586
24236696,1768438931000,4,524288,173830276
24236697,1768438943000,8,1048576,174005038
24236698,1768438955000,0,0,174354563
24236699,1768438967000,0,0,172519555
24236700,1768438979000,11,1441792,172519555
24236701,1768438991000,1,131072,173000152
24236702,1768439003000,0,0,173043842
24236703,1768439015000,8,1048576,173043842
24236704,1768439027000,0,0,172257410
24236705,1768439039000,0,0,172257410
24236706,1768439051000,9,1179648,172257410
24236707,1768439063000,3,393216,172650626
24236708,1768439075000,17,2228224,172781698
24236709,1768439087000,3,393216,173524439
24236710,1768439099000,0,0,173655511
24236711,1768439111000,0,0,173655511
24236712,1768439123000,8,1048576,173655511
24236713,1768439135000,0,0,174005036
24236714,1768439147000,1,131072,174005036
24236715,1768439159000,10,1310720,174048726
24236716,1768439171000,0,0,174485632
24236717,1768439183000,7,917504,174485632
24236718,1768439195000,5,655360,174791466
24236719,1768439207000,0,0,175009919
24236720,1768439219000,6,786432,175009919
24236721,1768439231000,0,0,173961343
24236722,1768439243000,9,1179648,173961343
24236723,1768439255000,0,0,174354559
24236724,1768439267000,0,0,174354559
24236725,1768439279000,3,393216,174354559
24236726,1768439291000,9,1179648,174485631
24236727,1768439303000,0,0,174878847
24236728,1768439315000,4,524288,174878847
24236729,1768439327000,5,655360,175053609
24236730,1768439339000,0,0,175272062
24236731,1768439351000,0,0,173437054
24236732,1768439363000,5,655360,173437054
24236733,1768439375000,6,786432,173655507
24236734,1768439387000,0,0,173917651
24236735,1768439399000,4,524288,173917651
24236736,1768439411000,9,1179648,174092413
24236737,1768439423000,5,655360,174485629
24236738,1768439435000,8,1048576,174704082
24236739,1768439447000,0,0,175053607
24236740,1768439459000,10,1310720,173218599
24236741,1768439471000,3,393216,173655505
24236742,1768439483000,0,0,173786577
24236743,1768439495000,0,0,173786577
24236744,1768439507000,9,1179648,173786577
24236745,1768439519000,1,131072,174179793
24236746,1768439531000,0,0,174223483
24236747,1768439543000,3,393216,174223483
24236748,1768439555000,9,1179648,174354555
24236749,1768439567000,0,0,174747771
24236750,1768439579000,0,0,174747771
24236751,1768439591000,15,1966080,174747771
24236752,1768439603000,0,0,174878843
24236753,1768439615000,1,131072,174878843
24236754,1768439627000,3,393216,174922533
24236755,1768439639000,6,786432,175053605
24236756,1768439651000,3,393216,174005029
24236757,1768439663000,4,524288,174136101
24236758,1768439675000,3,393216,174310863
24236759,1768439687000,8,1048576,174441935
24236760,1768439699000,3,393216,174791460
24236761,1768439711000,0,0,173349668
24236762,1768439723000,7,917504,173349668
24236763,1768439735000,3,393216,173655502
24236764,1768439747000,5,655360,173786574
24236765,1768439759000,1,131072,174005027
