block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
22548996,1748044811000,1,131072,131072
22548997,1748044823000,9,1179648,0
22548998,1748044835000,0,0,393216
22548999,1748044847000,0,0,0
22549000,1748044859000,0,0,0
22549001,1748044871000,6,786432,0
22549002,1748044883000,0,0,0
22549003,1748044895000,0,0,0
22549004,1748044907000,4,524288,0
22549005,1748044919000,6,786432,0
22549006,1748044943000,5,655360,0
22549007,1748044955000,0,0,0
22549008,1748044967000,6,786432,0
22549009,1748044979000,0,0,0
22549010,1748044991000,7,917504,0
22549011,1748045003000,6,786432,131072
22549012,1748045015000,6,786432,131072
22549013,1748045027000,4,524288,131072
22549014,1748045039000,6,786432,0
22549015,1748045051000,0,0,0
22549016,1748045063000,0,0,0
22549017,1748045075000,6,786432,0
22549018,1748045087000,9,1179648,0
22549019,1748045099000,4,524288,393216
22549020,1748045111000,6,786432,131072
22549021,1748045123000,9,1179648,131072
22549022,1748045135000,0,0,524288
22549023,1748045147000,8,1048576,0
22549024,1748045159000,0,0,262144
22549025,1748045171000,7,917504,0
22549026,1748045183000,0,0,131072
22549027,1748045195000,3,393216,0
22549028,1748045207000,9,1179648,0
22549029,1748045219000,6,786432,393216
22549030,1748045231000,6,786432,393216
22549031,1748045243000,0,0,393216
22549032,1748045255000,6,786432,0
22549033,1748045267000,3,393216,0
22549034,1748045279000,6,786432,0
22549035,1748045303000,4,524288,0
22549036,1748045315000,0,0,0
22549037,1748045327000,0,0,0
22549038,1748045339000,9,1179648,0
22549039,1748045351000,5,655360,393216
22549040,1748045363000,9,1179648,262144
22549041,1748045375000,0,0,655360
22549042,1748045387000,0,0,0
22549043,1748045399000,9,1179648,0
22549044,1748045411000,0,0,393216
22549045,1748045423000,6,786432,0
22549046,1748045435000,0,0,0
22549047,1748045447000,6,786432,0
22549048,1748045459000,9,1179648,0
22549049,1748045471000,1,131072,393216
22549050,1748045483000,6,786432,0
22549051,1748045495000,6,786432,0
22549052,1748045507000,7,917504,0
22549053,1748045519000,0,0,131072
22549054,1748045531000,4,524288,0
22549055,1748045543000,0,0,0
22549056,1748045555000,5,655360,0
22549057,1748045567000,6,786432,0
22549058,1748045579000,4,524288,0
22549059,1748045591000,6,786432,0
22549060,1748045603000,4,524288,0
22549061,1748045615000,9,1179648,0
22549062,1748045627000,6,786432,393216
22549063,1748045639000,0,0,393216
22549064,1748045651000,5,655360,0
22549065,1748045663000,0,0,0
22549066,1748045675000,0,0,0
22549067,1748045687000,4,524288,0
22549068,1748045699000,0,0,0
22549069,1748045711000,0,0,0
22549070,1748045735000,9,1179648,0
22549071,1748045747000,6,786432,393216
22549072,1748045759000,6,786432,393216
22549073,1748045771000,9,1179648,393216
22549074,1748045783000,3,393216,786432
22549075,1748045795000,6,786432,393216
22549076,1748045807000,9,1179648,393216
22549077,1748045819000,8,1048576,786432
22549078,1748045831000,0,0,1048576
22549079,1748045843000,7,917504,262144
22549080,1748045855000,0,0,393216
22549081,1748045867000,8,1048576,0
22549082,1748045879000,2,262144,262144
22549083,1748045891000,3,393216,0
22549084,1748045903000,3,393216,0
22549085,1748045915000,0,0,0
22549086,1748045927000,4,524288,0
22549087,1748045939000,0,0,0
22549088,1748045951000,9,1179648,0
22549089,1748045963000,4,524288,393216
22549090,1748045975000,6,786432,131072
22549091,1748045987000,1,131072,131072
22549092,1748045999000,3,393216,0
22549093,1748046011000,6,786432,0
22549094,1748046023000,0,0,0
22549095,1748046035000,9,1179648,0
22549096,1748046047000,0,0,393216
22549097,1748046059000,6,786432,0
22549098,1748046071000,3,393216,0
22549099,1748046083000,3,393216,0
22549100,1748046095000,0,0,0
22549101,1748046107000,0,0,0
22549102,1748046119000,6,786432,0
22549103,1748046131000,1,131072,0
22549104,1748046143000,6,786432,0
22549105,1748046155000,4,524288,0
22549106,1748046167000,7,917504,0
22549107,1748046179000,4,524288,131072
22549108,1748046191000,9,1179648,0
22549109,1748046203000,3,393216,393216
22549110,1748046215000,0,0,0
22549111,1748046227000,8,1048576,0
22549112,1748046239000,3,393216,262144
22549113,1748046251000,4,524288,0
22549114,1748046263000,6,786432,0
