block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
23693629,1761868811000,0,0,131072
23693630,1761868823000,7,917504,0
23693631,1761868835000,6,786432,131072
23693632,1761868847000,0,0,131072
23693633,1761868859000,6,786432,0
23693634,1761868871000,8,1048576,0
23693635,1761868883000,6,786432,262144
23693636,1761868895000,7,917504,262144
23693637,1761868907000,0,0,393216
23693638,1761868919000,6,786432,0
23693639,1761868931000,4,524288,0
23693640,1761868943000,0,0,0
23693641,1761868955000,7,917504,0
23693642,1761868967000,8,1048576,131072
23693643,1761868979000,9,1179648,393216
23693644,1761868991000,6,786432,786432
23693645,1761869003000,7,917504,786432
23693646,1761869015000,6,786432,917504
23693647,1761869027000,0,0,917504
23693648,1761869039000,6,786432,131072
23693649,1761869051000,6,786432,131072
23693650,1761869063000,8,1048576,131072
23693651,1761869075000,6,786432,393216
23693652,1761869087000,8,1048576,393216
23693653,1761869099000,6,786432,655360
23693654,1761869111000,6,786432,655360
23693655,1761869123000,6,786432,655360
23693656,1761869135000,3,393216,655360
23693657,1761869147000,6,786432,262144
23693658,1761869159000,6,786432,262144
23693659,1761869171000,5,655360,262144
23693660,1761869183000,0,0,131072
23693661,1761869195000,7,917504,0
23693662,1761869207000,9,1179648,131072
23693663,1761869219000,6,786432,524288
23693664,1761869231000,3,393216,524288
23693665,1761869243000,3,393216,131072
23693666,1761869255000,0,0,0
23693667,1761869267000,6,786432,0
23693668,1761869279000,7,917504,0
23693669,1761869291000,8,1048576,131072
23693670,1761869303000,3,393216,393216
23693671,1761869315000,4,524288,0
23693672,1761869327000,4,524288,0
23693673,1761869339000,7,917504,0
23693674,1761869351000,0,0,131072
23693675,1761869363000,7,917504,0
23693676,1761869375000,6,786432,131072
23693677,1761869387000,6,786432,131072
23693678,1761869399000,8,1048576,131072
23693679,1761869411000,8,1048576,393216
23693680,1761869423000,6,786432,655360
23693681,1761869435000,3,393216,655360
23693682,1761869447000,6,786432,262144
23693683,1761869459000,0,0,262144
23693684,1761869471000,0,0,0
23693685,1761869483000,8,1048576,0
23693686,1761869495000,6,786432,262144
23693687,1761869507000,9,1179648,262144
23693688,1761869519000,5,655360,655360
23693689,1761869531000,6,786432,524288
23693690,1761869543000,3,393216,524288
23693691,1761869555000,7,917504,131072
23693692,1761869567000,9,1179648,262144
23693693,1761869579000,6,786432,655360
23693694,1761869591000,0,0,655360
23693695,1761869603000,6,786432,0
23693696,1761869615000,6,786432,0
23693697,1761869627000,0,0,0
23693698,1761869639000,9,1179648,0
23693699,1761869651000,6,786432,393216
23693700,1761869663000,4,524288,393216
23693701,1761869675000,5,655360,131072
23693702,1761869687000,8,1048576,0
23693703,1761869699000,7,917504,262144
23693704,1761869711000,9,1179648,393216
23693705,1761869723000,6,786432,786432
23693706,1761869735000,3,393216,786432
23693707,1761869747000,0,0,393216
23693708,1761869759000,7,917504,0
23693709,1761869771000,0,0,131072
23693710,1761869783000,0,0,0
23693711,1761869795000,8,1048576,0
23693712,1761869807000,9,1179648,262144
23693713,1761869819000,7,917504,655360
23693714,1761869831000,5,655360,786432
23693715,1761869843000,7,917504,655360
23693716,1761869855000,8,1048576,786432
23693717,1761869867000,6,786432,1048576
23693718,1761869879000,3,393216,1048576
23693719,1761869891000,6,786432,655360
23693720,1761869903000,1,131072,655360
23693721,1761869915000,6,786432,0
23693722,1761869927000,0,0,0
23693723,1761869939000,0,0,0
23693724,1761869951000,0,0,0
23693725,1761869963000,9,1179648,0
23693726,1761869975000,8,1048576,393216
23693727,1761869987000,3,393216,655360
23693728,1761869999000,6,786432,262144
23693729,1761870011000,6,786432,262144
23693730,1761870023000,8,1048576,262144
23693731,1761870035000,9,1179648,524288
23693732,1761870047000,8,1048576,917504
23693733,1761870059000,3,393216,1179648
23693734,1761870071000,5,655360,786432
