block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
19650067,1713052811000,0,0,0
19650068,1713052823000,0,0,0
19650069,1713052835000,0,0,0
19650070,1713052847000,0,0,0
19650071,1713052859000,0,0,0
19650072,1713052871000,0,0,0
19650073,1713052883000,6,786432,0
19650074,1713052895000,0,0,393216
19650075,1713052907000,0,0,0
19650076,1713052919000,0,0,0
19650077,1713052931000,0,0,0
19650078,1713052943000,6,786432,0
19650079,1713052955000,6,786432,393216
19650080,1713052967000,6,786432,786432
19650081,1713052979000,0,0,1179648
19650082,1713052991000,0,0,786432
19650083,1713053003000,0,0,393216
19650084,1713053015000,6,786432,0
19650085,1713053027000,0,0,393216
19650086,1713053039000,0,0,0
19650087,1713053051000,0,0,0
19650088,1713053063000,0,0,0
19650089,1713053075000,0,0,0
19650090,1713053087000,0,0,0
19650091,1713053099000,6,786432,0
19650092,1713053111000,0,0,393216
19650093,1713053123000,2,262144,0
19650094,1713053135000,0,0,0
19650095,1713053147000,0,0,0
19650096,1713053159000,0,0,0
19650097,1713053171000,0,0,0
19650098,1713053183000,6,786432,0
19650099,1713053195000,0,0,393216
19650100,1713053207000,0,0,0
19650101,1713053219000,0,0,0
19650102,1713053231000,0,0,0
19650103,1713053243000,6,786432,0
19650104,1713053255000,6,786432,393216
19650105,1713053267000,2,262144,786432
19650106,1713053279000,1,131072,655360
19650107,1713053291000,0,0,393216
19650108,1713053303000,0,0,0
19650109,1713053315000,1,131072,0
19650110,1713053327000,6,786432,0
19650111,1713053339000,0,0,393216
19650112,1713053351000,1,131072,0
19650113,1713053363000,0,0,0
19650114,1713053375000,0,0,0
19650115,1713053387000,6,786432,0
19650116,1713053399000,0,0,393216
19650117,1713053423000,0,0,0
19650118,1713053435000,6,786432,0
19650119,1713053447000,6,786432,393216
19650120,1713053459000,0,0,786432
19650121,1713053471000,0,0,393216
19650122,1713053483000,6,786432,0
19650123,1713053495000,0,0,393216
19650124,1713053507000,1,131072,0
19650125,1713053519000,0,0,0
19650126,1713053531000,0,0,0
19650127,1713053543000,0,0,0
19650128,1713053555000,0,0,0
19650129,1713053567000,6,786432,0
19650130,1713053579000,0,0,393216
19650131,1713053591000,0,0,0
19650132,1713053603000,1,131072,0
19650133,1713053615000,6,786432,0
19650134,1713053627000,0,0,393216
19650135,1713053651000,6,786432,0
19650136,1713053663000,1,131072,393216
19650137,1713053675000,6,786432,131072
19650138,1713053687000,3,393216,524288
19650139,1713053699000,0,0,524288
19650140,1713053711000,0,0,131072
19650141,1713053723000,0,0,0
19650142,1713053735000,6,786432,0
19650143,1713053747000,0,0,393216
19650144,1713053759000,0,0,0
19650145,1713053771000,1,131072,0
19650146,1713053783000,0,0,0
19650147,1713053795000,0,0,0
19650148,1713053807000,6,786432,0
19650149,1713053819000,0,0,393216
19650150,1713053831000,1,131072,0
19650151,1713053843000,0,0,0
19650152,1713053855000,1,131072,0
19650153,1713053867000,6,786432,0
19650154,1713053879000,1,131072,393216
19650155,1713053891000,0,0,131072
19650156,1713053903000,6,786432,0
19650157,1713053915000,2,262144,393216
19650158,1713053927000,0,0,262144
19650159,1713053939000,1,131072,0
19650160,1713053951000,1,131072,0
19650161,1713053963000,6,786432,0
19650162,1713053975000,6,786432,393216
19650163,1713053987000,0,0,786432
19650164,1713053999000,1,131072,393216
19650165,1713054011000,0,0,131072
19650166,1713054023000,0,0,0
19650167,1713054035000,1,131072,0
19650168,1713054047000,6,786432,0
19650169,1713054059000,1,131072,393216
19650170,1713054071000,1,131072,131072
19650171,1713054083000,0,0,0
19650172,1713054095000,1,131072,0
19650173,1713054107000,0,0,0
19650174,1713054119000,0,0,0
19650175,1713054131000,0,0,0
19650176,1713054143000,0,0,0
19650177,1713054155000,0,0,0
19650178,1713054167000,6,786432,0
19650179,1713054179000,6,786432,393216
19650180,1713054191000,0,0,786432
19650181,1713054203000,0,0,393216
19650182,1713054215000,6,786432,0
19650183,1713054227000,2,262144,393216
19650184,1713054239000,0,0,262144
19650185,1713054251000,1,131072,0
19650186,1713054263000,0,0,0
19650187,1713054275000,0,0,0
19650188,1713054287000,6,786432,0
19650189,1713054299000,0,0,393216
19650190,1713054311000,1,131072,0
19650191,1713054323000,0,0,0
19650192,1713054335000,0,0,0
19650193,1713054347000,0,0,0
19650194,1713054359000,6,786432,0
19650195,1713054371000,6,786432,393216
19650196,1713054383000,0,0,786432
19650197,1713054395000,0,0,393216
19650198,1713054407000,6,786432,0
19650199,1713054419000,0,0,393216
19650200,1713054431000,6,786432,0
19650201,1713054443000,6,786432,393216
19650202,1713054455000,0,0,786432
19650203,1713054467000,0,0,393216
19650204,1713054479000,0,0,0
19650205,1713054491000,0,0,0
19650206,1713054503000,0,0,0
19650207,1713054515000,6,786432,0
19650208,1713054527000,6,786432,393216
19650209,1713054539000,6,786432,786432
19650210,1713054551000,0,0,1179648
19650211,1713054563000,0,0,786432
19650212,1713054575000,0,0,393216
19650213,1713054587000,6,786432,0
19650214,1713054599000,0,0,393216
19650215,1713054611000,0,0,0
19650216,1713054623000,0,0,0
19650217,1713054647000,0,0,0
19650218,1713054659000,6,786432,0
19650219,1713054671000,0,0,393216
19650220,1713054683000,0,0,0
19650221,1713054695000,0,0,0
19650222,1713054707000,0,0,0
19650223,1713054719000,2,262144,0
19650224,1713054731000,0,0,0
19650225,1713054743000,6,786432,0
19650226,1713054755000,0,0,393216
19650227,1713054767000,6,786432,0
19650228,1713054779000,0,0,393216
19650229,1713054791000,0,0,0
19650230,1713054803000,0,0,0
19650231,1713054815000,0,0,0
19650232,1713054827000,6,786432,0
19650233,1713054839000,1,131072,393216
19650234,1713054851000,0,0,131072
19650235,1713054863000,1,131072,0
19650236,1713054875000,0,0,0
19650237,1713054887000,1,131072,0
19650238,1713054899000,6,786432,0
19650239,1713054911000,0,0,393216
19650240,1713054923000,0,0,0
19650241,1713054935000,6,786432,0
19650242,1713054947000,1,131072,393216
19650243,1713054959000,0,0,131072
19650244,1713054971000,1,131072,0
19650245,1713054983000,6,786432,0
19650246,1713054995000,1,131072,393216
19650247,1713055007000,0,0,131072
19650248,1713055019000,1,131072,0
19650249,1713055031000,6,786432,0
19650250,1713055043000,1,131072,393216
19650251,1713055055000,1,131072,131072
19650252,1713055067000,0,0,0
19650253,1713055079000,1,131072,0
19650254,1713055091000,6,786432,0
19650255,1713055103000,1,131072,393216
19650256,1713055115000,0,0,131072
19650257,1713055127000,1,131072,0
19650258,1713055139000,0,0,0
19650259,1713055151000,0,0,0
19650260,1713055163000,1,131072,0
19650261,1713055175000,1,131072,0
19650262,1713055187000,6,786432,0
19650263,1713055199000,0,0,393216
19650264,1713055211000,0,0,0
19650265,1713055223000,1,131072,0
19650266,1713055235000,6,786432,0
19650267,1713055247000,1,131072,393216
19650268,1713055259000,6,786432,131072
19650269,1713055271000,0,0,524288
19650270,1713055283000,0,0,131072
19650271,1713055295000,0,0,0
19650272,1713055307000,4,524288,0
19650273,1713055319000,0,0,131072
19650274,1713055331000,6,786432,0
19650275,1713055343000,1,131072,393216
19650276,1713055355000,0,0,131072
19650277,1713055367000,3,393216,0
19650278,1713055379000,0,0,0
19650279,1713055391000,1,131072,0
19650280,1713055403000,6,786432,0
19650281,1713055415000,0,0,393216
19650282,1713055427000,3,393216,0
19650283,1713055439000,0,0,0
19650284,1713055451000,6,786432,0
19650285,1713055463000,2,262144,393216
19650286,1713055475000,0,0,262144
19650287,1713055487000,1,131072,0
19650288,1713055499000,6,786432,0
19650289,1713055511000,1,131072,393216
19650290,1713055523000,6,786432,131072
19650291,1713055535000,1,131072,524288
19650292,1713055547000,1,131072,262144
19650293,1713055559000,0,0,0
19650294,1713055571000,1,131072,0
19650295,1713055583000,0,0,0
19650296,1713055595000,3,393216,0
19650297,1713055607000,0,0,0
19650298,1713055619000,0,0,0
19650299,1713055631000,3,393216,0
19650300,1713055643000,6,786432,0
19650301,1713055655000,3,393216,393216
19650302,1713055667000,6,786432,393216
19650303,1713055679000,0,0,786432
19650304,1713055691000,3,393216,393216
19650305,1713055703000,3,393216,393216
19650306,1713055715000,0,0,393216
19650307,1713055727000,3,393216,0
19650308,1713055739000,6,786432,0
19650309,1713055751000,2,262144,393216
19650310,1713055763000,6,786432,262144
19650311,1713055775000,6,786432,655360
19650312,1713055787000,5,655360,1048576
19650313,1713055799000,2,262144,1310720
19650314,1713055811000,6,786432,1179648
19650315,1713055823000,3,393216,1572864
19650316,1713055835000,1,131072,1572864
19650317,1713055847000,1,131072,1310720
19650318,1713055859000,0,0,1048576
19650319,1713055871000,0,0,655360
19650320,1713055883000,6,786432,262144
19650321,1713055895000,0,0,655360
19650322,1713055907000,0,0,262144
19650323,1713055919000,3,393216,0
19650324,1713055931000,1,131072,0
19650325,1713055943000,3,393216,0
19650326,1713055955000,1,131072,0
19650327,1713055967000,2,262144,0
19650328,1713055979000,6,786432,0
19650329,1713055991000,3,393216,393216
19650330,1713056003000,6,786432,393216
19650331,1713056015000,0,0,786432
19650332,1713056027000,0,0,393216
19650333,1713056039000,3,393216,0
19650334,1713056051000,1,131072,0
19650335,1713056063000,3,393216,0
19650336,1713056075000,1,131072,0
19650337,1713056087000,6,786432,0
19650338,1713056099000,3,393216,393216
19650339,1713056111000,1,131072,393216
19650340,1713056123000,6,786432,131072
19650341,1713056135000,3,393216,524288
19650342,1713056147000,1,131072,524288
19650343,1713056159000,3,393216,262144
19650344,1713056171000,1,131072,262144
19650345,1713056183000,0,0,0
19650346,1713056195000,3,393216,0
19650347,1713056207000,2,262144,0
19650348,1713056219000,6,786432,0
19650349,1713056231000,1,131072,393216
19650350,1713056243000,0,0,131072
19650351,1713056255000,0,0,0
19650352,1713056267000,3,393216,0
19650353,1713056279000,0,0,0
19650354,1713056291000,0,0,0
19650355,1713056303000,6,786432,0
19650356,1713056315000,3,393216,393216
19650357,1713056327000,6,786432,393216
19650358,1713056339000,0,0,786432
19650359,1713056351000,0,0,393216
19650360,1713056363000,0,0,0
19650361,1713056375000,4,524288,0
19650362,1713056387000,6,786432,131072
19650363,1713056399000,0,0,524288
19650364,1713056411000,6,786432,131072
19650365,1713056423000,2,262144,524288
19650366,1713056435000,0,0,393216
19650367,1713056447000,0,0,0
19650368,1713056459000,2,262144,0
19650369,1713056471000,0,0,0
19650370,1713056483000,0,0,0
19650371,1713056495000,0,0,0
19650372,1713056507000,0,0,0
19650373,1713056519000,6,786432,0
19650374,1713056531000,0,0,393216
19650375,1713056543000,6,786432,0
19650376,1713056555000,0,0,393216
19650377,1713056567000,6,786432,0
19650378,1713056579000,2,262144,393216
19650379,1713056591000,1,131072,262144
19650380,1713056603000,6,786432,0
19650381,1713056615000,0,0,393216
19650382,1713056627000,6,786432,0
19650383,1713056639000,6,786432,393216
19650384,1713056651000,1,131072,786432
