block_number,timestamp_ms,blob_count,blob_gas_used,excess_blob_gas
22877913,1752019211000,0,0,0
22877914,1752019223000,4,524288,0
22877915,1752019235000,0,0,0
22877916,1752019247000,4,524288,0
22877917,1752019259000,6,786432,0
22877918,1752019271000,0,0,0
22877919,1752019283000,0,0,0
22877920,1752019295000,9,1179648,0
22877921,1752019307000,0,0,393216
22877922,1752019319000,9,1179648,0
22877923,1752019331000,3,393216,393216
22877924,1752019343000,0,0,0
22877925,1752019355000,8,1048576,0
22877926,1752019367000,0,0,262144
22877927,1752019379000,9,1179648,0
22877928,1752019391000,5,655360,393216
22877929,1752019403000,2,262144,262144
22877930,1752019415000,0,0,0
22877931,1752019427000,4,524288,0
22877932,1752019439000,9,1179648,0
22877933,1752019451000,2,262144,393216
22877934,1752019463000,9,1179648,0
22877935,1752019475000,0,0,393216
22877936,1752019487000,0,0,0
22877937,1752019499000,4,524288,0
22877938,1752019511000,7,917504,0
22877939,1752019523000,0,0,131072
22877940,1752019535000,9,1179648,0
22877941,1752019547000,4,524288,393216
22877942,1752019559000,9,1179648,131072
22877943,1752019571000,0,0,524288
22877944,1752019583000,0,0,0
22877945,1752019595000,0,0,0
22877946,1752019607000,0,0,0
22877947,1752019619000,9,1179648,0
22877948,1752019631000,7,917504,393216
22877949,1752019643000,7,917504,524288
22877950,1752019655000,5,655360,655360
22877951,1752019667000,0,0,524288
22877952,1752019679000,0,0,0
22877953,1752019691000,8,1048576,0
22877954,1752019703000,0,0,262144
22877955,1752019715000,9,1179648,0
22877956,1752019727000,1,131072,393216
22877957,1752019739000,9,1179648,0
22877958,1752019751000,1,131072,393216
22877959,1752019763000,7,917504,0
22877960,1752019775000,0,0,131072
22877961,1752019787000,9,1179648,0
22877962,1752019799000,2,262144,393216
22877963,1752019811000,0,0,0
22877964,1752019823000,8,1048576,0
22877965,1752019835000,0,0,262144
22877966,1752019847000,4,524288,0
22877967,1752019859000,0,0,0
22877968,1752019871000,7,917504,0
22877969,1752019883000,7,917504,131072
22877970,1752019895000,0,0,262144
22877971,1752019907000,4,524288,0
22877972,1752019919000,7,917504,0
22877973,1752019931000,0,0,131072
22877974,1752019943000,9,1179648,0
22877975,1752019955000,4,524288,393216
22877976,1752019967000,4,524288,131072
22877977,1752019979000,0,0,0
22877978,1752019991000,4,524288,0
22877979,1752020003000,1,131072,0
22877980,1752020015000,3,393216,0
22877981,1752020027000,0,0,0
22877982,1752020039000,0,0,0
22877983,1752020051000,0,0,0
22877984,1752020063000,8,1048576,0
22877985,1752020075000,9,1179648,262144
22877986,1752020087000,9,1179648,655360
22877987,1752020099000,9,1179648,1048576
22877988,1752020111000,4,524288,1441792
22877989,1752020123000,0,0,1179648
22877990,1752020135000,0,0,393216
22877991,1752020147000,0,0,0
22877992,1752020159000,0,0,0
22877993,1752020171000,0,0,0
22877994,1752020183000,7,917504,0
22877995,1752020195000,6,786432,131072
22877996,1752020207000,9,1179648,131072
22877997,1752020219000,0,0,524288
