_hour,block_count,total_bytes,total_txs,non_empty_blocks,avg_block_time_ms,p10_block_time_ms,p50_block_time_ms,p90_block_time_ms,p50_payload_bytes,p90_payload_bytes,p99_payload_bytes,hourly_mib,actual_mib_per_s,max_mib_per_s,utilization_pct,avg_eth_usd,p10_eth_usd,p50_eth_usd,p90_eth_usd,cost_per_mib_usd,cost_per_mib_day_usd,cost_per_mib_usd_p10,cost_per_mib_usd_p50,cost_per_mib_usd_p90,hourly_da_spend_usd,actual_mib_per_s_24h,utilization_pct_24h,hourly_mib_24h,cost_per_mib_usd_24h,cumulative_hourly_mib,cumulative_hourly_da_spend_usd
2025-11-17 14:00:00+00:00,1122,4830390,3130,1005,3270.6422018348626,1000.0,2000.0,6000.0,1608.0,8302.6,49584.29999999987,4.606618881225586,0.0020528604640042717,0.476837158203125,0.4305160427807486,3108.1,3108.1,3108.1,3108.1,3.2590790656e-09,4.655827236571429e-10,3.2590790656e-09,3.2590790656e-09,3.2590790656e-09,1.5013335159e-08,0.004405751318472755,0.9239530189037773,10.037613073984781,3.2904402261333335e-09,264.0811347961426,8.202230494208001e-07
2025-11-17 15:00:00+00:00,1171,5196537,3296,1066,3233.6283185840707,1000.0,2000.0,6000.0,1925.0,8752.0,50268.2,4.955803871154785,0.002116056307068653,0.476837158203125,0.44376917164816393,3151.04,3151.04,3151.04,3151.04,3.30410491904e-09,4.720149884342858e-10,3.30410491904e-09,3.30410491904e-09,3.30410491904e-09,1.637449594848e-08,0.004358391438855683,0.9140209322779075,9.94024912516276,3.2895646651733336e-09,269.03693866729736,8.365975453692802e-07
2025-11-17 16:00:00+00:00,1177,6714078,3257,1086,3142.1052631578946,1000.0,2000.0,6000.0,2601.0,11169.00000000001,68585.64000000006,6.403043746948242,0.0027200695611504853,0.476837158203125,0.5704399320305862,3120.4,3120.4,3120.4,3120.4,3.2719765504000004e-09,4.674252214857143e-10,3.2719765504000004e-09,3.2719765504000004e-09,3.2719765504000004e-09,2.09506089912e-08,0.004346010068285104,0.9114243706724244,9.911857684453329,3.2905092573866664e-09,275.4399824142456,8.575481543604802e-07
2025-11-17 17:00:00+00:00,1162,8042138,3337,1055,3191.5269196822596,1000.0,2000.0,6000.0,2487.0,12444.100000000002,85957.93000000002,7.669580459594727,0.0033001637089478167,0.476837158203125,0.6920944922547332,3130.14,3130.14,3130.14,3130.14,3.28218968064e-09,4.688842400914286e-10,3.28218968064e-09,3.28218968064e-09,3.28218968064e-09,2.517301783932e-08,0.004381939468444742,0.9189593120127827,9.995560765266418,3.2934893977600005e-09,283.10956287384033,8.827211721998002e-07
2025-11-17 18:00:00+00:00,1154,6095557,3337,1049,3224.709042076992,1000.0,2000.0,5000.0,2348.5,10127.200000000004,56645.91,5.813176155090332,0.0025187071729160884,0.476837158203125,0.528211178509532,3056.18,3056.18,3056.18,3056.18,3.20463699968e-09,4.578052856685714e-10,3.20463699968e-09,3.20463699968e-09,3.20463699968e-09,1.862911939226e-08,0.00420410597642607,0.8816649256673886,9.565326491991678,3.2919693994666666e-09,288.92273902893066,9.013502915920602e-07
2025-11-17 19:00:00+00:00,1177,7613834,3330,1069,3151.4886164623467,1000.0,2000.0,6000.0,2762.0,10515.000000000004,87643.36000000002,7.261117935180664,0.003084587058275558,0.476837158203125,0.6468847918436703,3026.96,3026.96,3026.96,3026.96,3.17399760896e-09,4.534282298514286e-10,3.17399760896e-09,3.17399760896e-09,3.17399760896e-09,2.3046770964640002e-08,0.0034735919789932903,0.7284650365929736,8.0123500029246,3.2902877457066674e-09,296.1838569641113,9.243970625567003e-07
2025-11-17 20:00:00+00:00,1168,6448998,3348,1075,3198.046181172291,1000.0,2000.0,6000.0,2421.5,10533.499999999995,61856.3799999999,6.150243759155273,0.0026328098284055107,0.476837158203125,0.5521402397260274,2980.38,2980.38,2980.38,2980.38,3.1251549388800005e-09,4.464507055542858e-10,3.1251549388800005e-09,3.1251549388800005e-09,3.1251549388800005e-09,1.922046465924e-08,0.003172691602623658,0.665361653982541,7.321764747301738,3.2855136665600004e-09,302.3341007232666,9.436175272159403e-07
2025-11-17 21:00:00+00:00,1141,4782395,3235,1034,3271.818181818182,1000.0,2000.0,6000.0,1928.0,8011.0,53175.19999999967,4.560847282409668,0.001998618441020889,0.476837158203125,0.4191406660823838,3004.16,3004.16,3004.16,3004.16,3.15009007616e-09,4.5001286802285713e-10,3.15009007616e-09,3.15009007616e-09,3.15009007616e-09,1.43670797632e-08,0.003010623792935693,0.6313735708602675,6.932789206504822,3.2816230126933332e-09,306.89494800567627,9.579846069791403e-07
2025-11-17 22:00:00+00:00,1145,6152508,3246,1023,3227.109515260323,1000.0,2000.0,5000.0,2422.0,9460.000000000005,58241.63999999999,5.867488861083984,0.0025622222100803427,0.476837158203125,0.537336943231441,2998.46,2998.46,2998.46,2998.46,3.1441131929600002e-09,4.491590275657143e-10,3.1441131929600002e-09,3.1441131929600002e-09,3.1441131929600002e-09,1.844804913768e-08,0.0029499034372722824,0.6186395893282443,6.788715203603108,3.2784493226666668e-09,312.76243686676025,9.764326561168202e-07
2025-11-17 23:00:00+00:00,1163,5473556,3252,1062,3191.150442477876,1000.0,2000.0,6000.0,2342.0,9199.6,48416.37999999967,5.219989776611328,0.002244191649445971,0.476837158203125,0.4706411006018917,3017.85,3017.85,3017.85,3017.85,3.1644450816000003e-09,4.520635830857143e-10,3.1644450816000003e-09,3.1644450816000003e-09,3.1644450816000003e-09,1.65183709746e-08,0.0029526925953167905,0.6192245181653797,6.793025533358256,3.275902593706667e-09,317.9824266433716,9.929510270914202e-07
2025-11-18 00:00:00+00:00,1182,14790300,3658,1097,3143.231441048035,1000.0,2000.0,6000.0,3079.5,31381.600000000006,180572.74000000086,14.10512924194336,0.005966636735170626,0.476837158203125,1.2512944162436548,3021.3,3021.3,3021.3,3021.3,3.1680626688000004e-09,4.5258038125714293e-10,3.1680626688000004e-09,3.1680626688000004e-09,3.1680626688000004e-09,4.4685933390000004e-08,0.0031142034236316895,0.6530957938276044,7.181805054346721,3.2723903010133337e-09,332.08755588531494,1.0376369604814203e-06
2025-11-18 01:00:00+00:00,1156,30207440,4063,1080,3194.4692239072256,1000.0,2000.0,6000.0,26935.5,57745.5,284794.55,28.808059692382812,0.012460233430961424,0.476837158203125,2.613100346020761,3030.97,3030.97,3030.97,3030.97,3.17820239872e-09,4.5402891410285713e-10,3.17820239872e-09,3.17820239872e-09,3.17820239872e-09,9.15578444168e-08,0.003475901789146517,0.7289494388912195,8.014902114868164,3.2680225450666667e-09,360.89561557769775,1.1291948048982203e-06
2025-11-18 02:00:00+00:00,1077,29585699,4035,1001,3450.191570881226,1000.0,2000.0,6000.0,25310.0,58756.2,287609.64,28.215121269226074,0.013098942093419719,0.476837158203125,2.747047260909935,3013.63,3013.63,3013.63,3013.63,3.1600200908800004e-09,4.514314415542858e-10,3.1600200908800004e-09,3.1600200908800004e-09,3.1600200908800004e-09,8.916035007737e-08,0.003882885166538048,0.8143000392775601,8.902371168136597,3.2634446370133333e-09,389.1107368469238,1.2183551549755903e-06
2025-11-18 03:00:00+00:00,1149,30348545,4111,1077,3263.586956521739,1000.0,2000.0,6000.0,27319.0,38032.40000000001,276258.92,28.942627906799316,0.012594703179634167,0.476837158203125,2.6413006962576153,3006.11,3006.11,3006.11,3006.11,3.1521347993600003e-09,4.503049713371429e-10,3.1521347993600003e-09,3.1521347993600003e-09,3.1521347993600003e-09,9.123106460995e-08,0.004294018140000643,0.9005208730338629,9.843290766080221,3.25740658688e-09,418.05336475372314,1.3095862195855403e-06
2025-11-18 04:00:00+00:00,1172,29580616,4157,1105,3192.5795053003535,1000.0,2000.0,6000.0,10924.5,37731.10000000002,279745.7099999998,28.21027374267578,0.01203509971957158,0.476837158203125,2.5239433447098976,3016.11,3016.11,3016.11,3016.11,3.1626205593600004e-09,4.518029370514286e-10,3.1626205593600004e-09,3.1626205593600004e-09,3.1626205593600004e-09,8.921839172376001e-08,0.004693779829116783,0.9843569756191921,10.786434213320414,3.2505200640000005e-09,446.2636384963989,1.3988046113093004e-06
2025-11-18 05:00:00+00:00,1125,29805314,4094,1049,3310.313075506446,1000.0,2000.0,6000.0,7784.0,37904.600000000006,298995.99999999994,28.424562454223633,0.012633138868543836,0.476837158203125,2.649361244444444,3003.18,3003.18,3003.18,3003.18,3.14906247168e-09,4.4986606738285714e-10,3.14906247168e-09,3.14906247168e-09,3.14906247168e-09,8.951072289852e-08,0.005054453882673406,1.0599958068956299,11.590659737586975,3.2426574916266666e-09,474.68820095062256,1.4883153342078203e-06
2025-11-18 06:00:00+00:00,1141,30300167,4173,1072,3286.4963503649633,1000.0,2000.0,6000.0,25050.0,42189.0,290251.39999999956,28.896491050720215,0.012662791871481251,0.476837158203125,2.655579929886065,3000.14,3000.14,3000.14,3000.14,3.1458748006400003e-09,4.4941068580571435e-10,3.1458748006400003e-09,3.1458748006400003e-09,3.1458748006400003e-09,9.090474302338e-08,0.005450166821586256,1.1429828250223257,12.487609108289083,3.234536270506667e-09,503.5846920013428,1.5792200772312003e-06
2025-11-18 07:00:00+00:00,1125,29790506,4019,1057,3317.6795580110497,1000.0,2000.0,6000.0,25051.0,58209.0,275991.6,28.41044044494629,0.012626862419976128,0.476837158203125,2.648044977777778,2990.94,2990.94,2990.94,2990.94,3.1362279014400005e-09,4.480325573485715e-10,3.1362279014400005e-09,3.1362279014400005e-09,3.1362279014400005e-09,8.910161601564001e-08,0.00575279504295554,1.2064485629924298,13.149749358495077,3.22573565952e-09,531.9951324462891,1.6683216932468404e-06
2025-11-18 08:00:00+00:00,1039,28460154,3826,954,3614.4578313253014,1000.0,2000.0,6000.0,6071.0,44065.800000000294,307221.85999999935,27.1417179107666,0.013061461939733687,0.476837158203125,2.7391871029836383,3023.17,3023.17,3023.17,3023.17,3.17002350592e-09,4.528605008457143e-10,3.17002350592e-09,3.17002350592e-09,3.17002350592e-09,8.603988376818e-08,0.00612290225182997,1.2840656703229723,13.88157037893931,3.218144406186667e-09,559.1368503570557,1.7543615770150204e-06
2025-11-18 09:00:00+00:00,1125,34472508,4075,1043,3285.1885924563016,1000.0,2000.0,6000.0,27320.0,63733.6,298772.4399999999,32.875545501708984,0.014611353556315104,0.476837158203125,3.0642229333333333,3058.1,3058.1,3058.1,3058.1,3.2066502656e-09,4.580928950857143e-10,3.2066502656e-09,3.2066502656e-09,3.2066502656e-09,1.0542037671479999e-07,0.006595718526647465,1.3832224299595781,14.933711846669516,3.2125799628800004e-09,592.0123958587646,1.8597819537298204e-06
2025-11-18 10:00:00+00:00,1117,29995183,3999,1027,3311.580882352941,1000.0,2000.0,6000.0,15767.0,50543.19999999999,277862.79999999923,28.60563564300537,0.012804671281560149,0.476837158203125,2.685334198746643,3052.04,3052.04,3052.04,3052.04,3.20029589504e-09,4.5718512786285716e-10,3.20029589504e-09,3.20029589504e-09,3.20029589504e-09,9.154649832331999e-08,0.00704728490697507,1.4779227637232581,15.935954213142395,3.20645890048e-09,620.61803150177,1.9513284520531405e-06
2025-11-18 11:00:00+00:00,1084,20141449,3189,926,3417.8537511870845,1000.0,2000.0,6000.0,2673.0,32100.400000000005,258763.950000001,19.208382606506348,0.008859955076801821,0.476837158203125,1.8580672509225091,3057.93,3057.93,3057.93,3057.93,3.20647200768e-09,4.580674296685714e-10,3.20647200768e-09,3.20647200768e-09,3.20647200768e-09,6.159114114057e-08,0.007266370880451335,1.523868422468028,16.392622987429302,3.2004627933866666e-09,639.8264141082764,2.0129195931937106e-06
2025-11-18 12:00:00+00:00,981,16745986,2325,745,3792.8870292887027,1000.0,2000.0,8000.0,1408.0,33449.0,216791.80000000057,15.970216751098633,0.008139763889448844,0.476837158203125,1.7070322120285424,3060.91,3060.91,3060.91,3060.91,3.2095967641600003e-09,4.585138234514286e-10,3.2095967641600003e-09,3.2095967641600003e-09,3.2095967641600003e-09,5.125795600726e-08,0.0074691316502226305,1.566390437852769,16.7457017103831,3.1942307566933336e-09,655.796630859375,2.0641775492009707e-06
2025-11-18 13:00:00+00:00,525,1281693,159,91,6896.551724137931,2000.0,8000.0,9000.0,0.0,5122.0,31429.279999999984,1.2223176956176758,0.0002910280227661133,0.11920928955078125,0.244132,3048.53,3048.53,3048.53,3048.53,3.1966153932800003e-09,4.566593418971429e-10,3.1966153932800003e-09,3.1966153932800003e-09,3.1966153932800003e-09,3.907279561290001e-09,0.007378205353612502,1.5549509363739167,16.564351360003155,3.1884019848533334e-09,657.0189485549927,2.068084828762261e-06
2025-11-18 14:00:00+00:00,791,11121267,1835,526,4640.362225097025,1000.0,2000.0,9000.0,1565.0,31806.0,243262.30000000008,10.606066703796387,0.006704214098480649,0.476837158203125,1.405975600505689,3051.78,3051.78,3051.78,3051.78,3.2000232652800005e-09,4.571461807542858e-10,3.2000232652800005e-09,3.2000232652800005e-09,3.2000232652800005e-09,3.393966020526e-08,0.007572011755049017,1.5955950846124554,16.81432835261027,3.185941326506667e-09,667.6250152587891,2.1020244889675207e-06
2025-11-18 15:00:00+00:00,1116,24788086,3896,1030,3349.397590361446,1000.0,2000.0,6000.0,5669.0,34532.0,281662.04999999946,23.639760971069336,0.010591290757647552,0.476837158203125,2.221154659498208,3058.06,3058.06,3058.06,3058.06,3.2066083225600002e-09,4.580869032228572e-10,3.2066083225600002e-09,3.2066083225600002e-09,3.2066083225600002e-09,7.580345427316e-08,0.007925146523823139,1.669652813272874,17.59282656510671,3.18187896832e-09,691.2647762298584,2.1778279432406806e-06
2025-11-18 16:00:00+00:00,1135,26117133,3559,1033,3258.823529411765,1000.0,2000.0,6000.0,5964.0,34056.4,251769.64000000057,24.907238960266113,0.01097235196487494,0.476837158203125,2.301068986784141,3105.19,3105.19,3105.19,3105.19,3.2560277094400003e-09,4.6514681563428573e-10,3.2560277094400003e-09,3.2560277094400003e-09,3.2560277094400003e-09,8.109866022026999e-08,0.008268991623978324,1.7417623572209389,18.363834698994953,3.1812144332800004e-09,716.1720151901245,2.2589266034609504e-06
2025-11-18 17:00:00+00:00,1117,28939226,3985,1036,3314.9171270718234,1000.0,2000.0,5500.0,12964.0,37119.2,284573.63999999955,27.598596572875977,0.012353892825817357,0.476837158203125,2.5907991047448524,3148.9,3148.9,3148.9,3148.9,3.3018609664000004e-09,4.716944237714287e-10,3.3018609664000004e-09,3.3018609664000004e-09,3.3018609664000004e-09,9.11267287514e-08,0.00864623033718122,1.820875049408027,19.194210370381672,3.1820340701866667e-09,743.7706117630005,2.3500533322123506e-06
2025-11-18 18:00:00+00:00,1156,27828890,3899,1070,3214.5421903052065,1000.0,2000.0,5000.0,8642.0,35326.5,273525.7,26.539697647094727,0.0114791079788472,0.476837158203125,2.407343425605536,3131.49,3131.49,3131.49,3131.49,3.28360525824e-09,4.690864654628571e-10,3.28360525824e-09,3.28360525824e-09,3.28360525824e-09,8.71458907461e-08,0.009019580370761685,1.8991722263703608,20.057815432548523,3.1853244142933332e-09,770.3103094100952,2.4371992229584505e-06
2025-11-18 19:00:00+00:00,1146,28763147,3924,1068,3276.268115942029,1000.0,2000.0,6000.0,26698.5,38350.5,272464.04999999964,27.43067455291748,0.011968008094641134,0.476837158203125,2.5098732111692845,3162.49,3162.49,3162.49,3162.49,3.31611111424e-09,4.737301591771428e-10,3.31611111424e-09,3.31611111424e-09,3.31611111424e-09,9.096316475603e-08,0.009389722913943584,1.9767967438422616,20.898213624954224,3.1912458103466667e-09,797.7409839630127,2.5281623877144806e-06
2025-11-18 20:00:00+00:00,1144,29200200,4050,1078,3238.6980108499097,1000.0,2000.0,6000.0,10862.0,39249.0,275253.32999999984,27.84748077392578,0.012171101736855674,0.476837158203125,2.552465034965035,3139.7,3139.7,3139.7,3139.7,3.2922140672e-09,4.703162953142857e-10,3.2922140672e-09,3.2922140672e-09,3.2922140672e-09,9.167986793999999e-08,0.00978715174346234,2.0601436103105533,21.802265167236328,3.19820660736e-09,825.5884647369385,2.6198422556544807e-06
