height,timestamp_ms,size_bytes,num_transactions,block_time_ms
8814106,1767312000000,36698,5,4000
8814107,1767312002000,28226,3,2000
8814108,1767312005000,740,1,3000
8814109,1767312007000,22489,4,2000
8814110,1767312008000,708,2,1000
8814111,1767312009000,29681,2,1000
8814112,1767312010000,256,1,1000
8814113,1767312011000,420,1,1000
8814114,1767312013000,45992,2,2000
8814115,1767312014000,672,2,1000
8814116,1767312016000,1892,1,2000
8814117,1767312018000,29041,2,2000
8814118,1767312019000,256,1,1000
8814119,1767312020000,37946,1,1000
8814120,1767312021000,0,0,1000
8814121,1767312022000,0,0,1000
8814122,1767312022000,256,1,0
8814123,1767312023000,31944,1,1000
8814124,1767312028000,43255,8,5000
8814125,1767312030000,0,0,2000
8814126,1767312030000,31629,1,0
8814127,1767312031000,256,1,1000
8814128,1767312033000,788,1,2000
8814129,1767312033000,576,1,0
8814130,1767312034000,32379,1,1000
8814131,1767312035000,256,1,1000
8814132,1767312036000,256,1,1000
8814133,1767312038000,43446,2,2000
8814134,1767312040000,723,2,2000
8814135,1767312041000,24996,1,1000
8814136,1767312044000,2907,4,3000
8814137,1767312046000,36181,3,2000
8814138,1767312047000,302,1,1000
8814139,1767312048000,37101,2,1000
8814140,1767312072000,0,0,24000
8814141,1767312075000,246149,29,3000
8814142,1767312078000,51801,4,3000
8814143,1767312080000,9618,1,2000
8814144,1767312081000,35517,2,1000
8814145,1767312083000,256,1,2000
8814146,1767312087000,49176,2,4000
8814147,1767312091000,14651,5,4000
8814148,1767312093000,55092,3,2000
8814149,1767312095000,34262,1,2000
8814150,1767312098000,1516,3,3000
8814151,1767312101000,36014,4,3000
8814152,1767312104000,33579,4,3000
8814153,1767312105000,6594,3,1000
8814154,1767312107000,34721,2,2000
8814155,1767312108000,558,2,1000
8814156,1767312110000,1414,1,2000
8814157,1767312112000,37047,2,2000
8814158,1767312154000,0,0,42000
8814159,1767312155000,391661,41,1000
8814160,1767312156000,256,1,1000
8814161,1767312157000,499,1,1000
8814162,1767312160000,59145,2,3000
8814163,1767312162000,889,2,2000
8814164,1767312164000,47192,2,2000
8814165,1767312166000,0,0,2000
8814166,1767312168000,1468,1,2000
8814167,1767312169000,431,1,1000
8814168,1767312171000,62139,2,2000
8814169,1767312173000,1701,2,2000
8814170,1767312174000,31371,1,1000
8814171,1767312178000,33313,4,4000
8814172,1767312179000,256,1,1000
8814173,1767312181000,31936,1,2000
8814174,1767312182000,256,1,1000
8814175,1767312188000,75809,7,6000
8814176,1767312190000,394,1,2000
8814177,1767312190000,256,1,0
8814178,1767312192000,31619,1,2000
8814179,1767312193000,0,0,1000
8814180,1767312194000,1509,1,1000
8814181,1767312195000,1044,2,1000
8814182,1767312196000,33007,2,1000
8814183,1767312199000,650,2,3000
8814184,1767312200000,32075,1,1000
8814185,1767312200000,256,1,0
8814186,1767312223000,0,0,23000
8814187,1767312232000,0,0,9000
8814188,1767312241000,0,0,9000
8814189,1767312243000,416127,43,2000
8814190,1767312245000,256,1,2000
8814191,1767312246000,1754,1,1000
8814192,1767312247000,47429,2,1000
8814193,1767312249000,0,0,2000
8814194,1767312251000,2247,2,2000
8814195,1767312253000,59777,1,2000
8814196,1767312255000,2247,2,2000
8814197,1767312259000,44106,2,4000
8814198,1767312263000,34287,5,4000
8814199,1767312264000,26521,2,1000
8814200,1767312273000,79313,8,9000
8814201,1767312275000,1870,4,2000
8814202,1767312276000,37355,2,1000
8814203,1767312277000,256,1,1000
8814204,1767312279000,0,0,2000
8814205,1767312280000,40835,2,1000
8814206,1767312282000,0,0,2000
8814207,1767312283000,256,1,1000
8814208,1767312285000,38559,1,2000
8814209,1767312287000,755,2,2000
8814210,1767312288000,32959,3,1000
8814211,1767312289000,394,1,1000
8814212,1767312291000,0,0,2000
8814213,1767312291000,32524,2,0
8814214,1767312292000,0,0,1000
8814215,1767312293000,0,0,1000
8814216,1767312294000,256,1,1000
8814217,1767312295000,32001,1,1000
8814218,1767312296000,256,1,1000
8814219,1767312297000,1477,1,1000
8814220,1767312298000,0,0,1000
8814221,1767312303000,67247,8,5000
8814222,1767312304000,256,1,1000
8814223,1767312305000,31684,1,1000
8814224,1767312307000,6797,1,2000
8814225,1767312308000,256,1,1000
8814226,1767312310000,45614,4,2000
8814227,1767312312000,3127,2,2000
8814228,1767312315000,34201,2,3000
8814229,1767312317000,33298,3,2000
8814230,1767312318000,2168,2,1000
8814231,1767312319000,256,1,1000
8814232,1767312343000,0,0,24000
8814233,1767312345000,250187,29,2000
8814234,1767312346000,972,1,1000
8814235,1767312348000,42808,2,2000
8814236,1767312349000,2412,2,1000
8814237,1767312352000,256,1,3000
8814238,1767312356000,49143,2,4000
8814239,1767312360000,50670,5,4000
8814240,1767312362000,32588,2,2000
8814241,1767312364000,1044,2,2000
8814242,1767312367000,29548,2,3000
8814243,1767312370000,32609,3,3000
8814244,1767312373000,1435,3,3000
8814245,1767312374000,39088,2,1000
8814246,1767312375000,650,2,1000
8814247,1767312377000,32056,1,2000
8814248,1767312378000,256,1,1000
8814249,1767312380000,36866,2,2000
8814250,1767312423000,0,0,43000
8814251,1767312424000,389052,42,1000
8814252,1767312425000,0,0,1000
8814253,1767312426000,256,1,1000
8814254,1767312429000,42868,2,3000
8814255,1767312431000,7087,3,2000
8814256,1767312432000,6395,1,1000
8814257,1767312434000,55542,1,2000
8814258,1767312438000,2783,3,4000
8814259,1767312441000,63570,3,3000
8814260,1767312442000,256,1,1000
8814261,1767312445000,27207,2,3000
8814262,1767312447000,38840,3,2000
8814263,1767312449000,420,1,2000
8814264,1767312450000,1044,2,1000
8814265,1767312451000,32305,1,1000
8814266,1767312453000,2762,3,2000
8814267,1767312454000,33677,1,1000
8814268,1767312455000,256,1,1000
8814269,1767312457000,0,0,2000
8814270,1767312458000,36225,1,1000
8814271,1767312459000,256,1,1000
8814272,1767312460000,1778,1,1000
8814273,1767312461000,780,2,1000
8814274,1767312461000,394,1,0
8814275,1767312463000,33173,3,2000
8814276,1767312464000,256,1,1000
8814277,1767312465000,26580,1,1000
8814278,1767312489000,0,0,24000
8814279,1767312498000,0,0,9000
8814280,1767312506000,0,0,8000
8814281,1767312509000,391136,37,3000
8814282,1767312510000,650,2,1000
8814283,1767312511000,1131,1,1000
8814284,1767312513000,50687,1,2000
8814285,1767312514000,2034,2,1000
8814286,1767312517000,0,0,3000
8814287,1767312519000,52897,2,2000
8814288,1767312521000,1138,2,2000
8814289,1767312526000,48539,3,5000
8814290,1767312530000,33869,4,4000
8814291,1767312534000,34921,3,4000
8814292,1767312537000,38527,4,3000
8814293,1767312540000,36169,3,3000
