height,timestamp_ms,size_bytes,num_transactions,block_time_ms
9691720,1769558403000,0,0,24000
9691721,1769558404000,10800,23,1000
9691722,1769558406000,436,1,2000
9691723,1769558407000,394,1,1000
9691724,1769558409000,436,1,2000
9691725,1769558411000,0,0,2000
9691726,1769558414000,8754,3,3000
9691727,1769558417000,12497,4,3000
9691728,1769558419000,7769,5,2000
9691729,1769558421000,6538,4,2000
9691730,1769558424000,1703,2,3000
9691731,1769558427000,4446,4,3000
9691732,1769558429000,2234,3,2000
9691733,1769558431000,1913,2,2000
9691734,1769558432000,257,1,1000
9691735,1769558433000,260,1,1000
9691736,1769558435000,386,1,2000
9691737,1769558436000,257,1,1000
9691738,1769558458000,0,0,22000
9691739,1769558461000,33054,25,3000
9691740,1769558463000,265,1,2000
9691741,1769558464000,257,1,1000
9691742,1769558465000,289,1,1000
9691743,1769558466000,435,1,1000
9691744,1769558470000,0,0,4000
9691745,1769558471000,1212,2,1000
9691746,1769558472000,1477,1,1000
9691747,1769558474000,4073,3,2000
9691748,1769558495000,0,0,21000
9691749,1769558497000,6278,17,2000
9691750,1769558499000,436,1,2000
9691751,1769558500000,422,1,1000
9691752,1769558501000,436,1,1000
9691753,1769558503000,3083,1,2000
9691754,1769558505000,0,0,2000
9691755,1769558526000,0,0,21000
9691756,1769558528000,36328,25,2000
9691757,1769558529000,0,0,1000
9691758,1769558529000,260,1,0
9691759,1769558530000,289,1,1000
9691760,1769558531000,0,0,1000
9691761,1769558532000,436,1,1000
9691762,1769558533000,2676,1,1000
9691763,1769558534000,0,0,1000
9691764,1769558537000,612,1,3000
9691765,1769558539000,1737,2,2000
9691766,1769558542000,257,1,3000
9691767,1769558544000,2742,4,2000
9691768,1769558547000,513,2,3000
9691769,1769558548000,2180,3,1000
9691770,1769558549000,289,1,1000
9691771,1769558553000,1086,3,4000
9691772,1769558555000,688,2,2000
9691773,1769558558000,0,0,3000
9691774,1769558562000,1578,4,4000
9691775,1769558564000,680,2,2000
9691776,1769558565000,962,3,1000
9691777,1769558568000,436,1,3000
9691778,1769558571000,1272,3,3000
9691779,1769558573000,1861,3,2000
9691780,1769558577000,2559,4,4000
9691781,1769558580000,2568,3,3000
9691782,1769558581000,1737,2,1000
9691783,1769558581000,1734,2,0
9691784,1769558583000,436,1,2000
9691785,1769558585000,0,0,2000
9691786,1769558586000,436,1,1000
9691787,1769558587000,1319,1,1000
9691788,1769558589000,2757,2,2000
9691789,1769558591000,436,1,2000
9691790,1769558593000,6432,5,2000
9691791,1769558594000,289,1,1000
9691792,1769558595000,260,1,1000
9691793,1769558596000,0,0,1000
9691794,1769558597000,257,1,1000
9691795,1769558598000,0,0,1000
9691796,1769558599000,436,1,1000
9691797,1769558600000,0,0,1000
9691798,1769558600000,289,1,0
9691799,1769558601000,394,1,1000
9691800,1769558607000,1022,4,6000
9691801,1769558607000,586,2,0
9691802,1769558608000,260,1,1000
9691803,1769558609000,0,0,1000
9691804,1769558611000,257,1,2000
9691805,1769558612000,549,2,1000
9691806,1769558614000,257,1,2000
9691807,1769558616000,260,1,2000
9691808,1769558616000,257,1,0
9691809,1769558619000,436,1,3000
9691810,1769558623000,257,1,4000
9691811,1769558624000,1816,5,1000
9691812,1769558647000,0,0,23000
9691813,1769558649000,7619,18,2000
9691814,1769558650000,701,2,1000
9691815,1769558652000,0,0,2000
9691816,1769558653000,436,1,1000
9691817,1769558655000,0,0,2000
9691818,1769558658000,901,2,3000
9691819,1769558661000,5231,4,3000
9691820,1769558663000,1408,2,2000
9691821,1769558665000,257,1,2000
9691822,1769558668000,1990,2,3000
9691823,1769558671000,1839,2,3000
9691824,1769558674000,689,2,3000
9691825,1769558675000,420,1,1000
9691826,1769558676000,436,1,1000
9691827,1769558679000,0,0,3000
9691828,1769558680000,1229,2,1000
9691829,1769558682000,513,2,2000
9691830,1769558704000,0,0,22000
9691831,1769558706000,14785,16,2000
9691832,1769558709000,1408,2,3000
9691833,1769558710000,452,1,1000
9691834,1769558710000,452,1,0
9691835,1769558711000,436,1,1000
9691836,1769558714000,3185,1,3000
9691837,1769558715000,612,1,1000
9691838,1769558717000,972,1,2000
9691839,1769558719000,260,1,2000
9691840,1769558740000,0,0,21000
9691841,1769558742000,65577,24,2000
9691842,1769558743000,257,1,1000
9691843,1769558745000,0,0,2000
9691844,1769558746000,436,1,1000
9691845,1769558748000,0,0,2000
9691846,1769558750000,436,1,2000
9691847,1769558772000,0,0,22000
9691848,1769558773000,10991,14,1000
9691849,1769558774000,436,1,1000
9691850,1769558775000,420,1,1000
9691851,1769558776000,0,0,1000
9691852,1769558776000,257,1,0
9691853,1769558783000,1288,3,7000
9691854,1769558784000,257,1,1000
9691855,1769558786000,260,1,2000
9691856,1769558788000,257,1,2000
9691857,1769558791000,3317,3,3000
9691858,1769558793000,260,1,2000
9691859,1769558796000,257,1,3000
9691860,1769558798000,856,2,2000
9691861,1769558799000,936,3,1000
9691862,1769558801000,260,1,2000
9691863,1769558802000,436,1,1000
9691864,1769558804000,0,0,2000
9691865,1769558806000,257,1,2000
9691866,1769558807000,260,1,1000
9691867,1769558809000,856,2,2000
9691868,1769558811000,546,2,2000
9691869,1769558814000,513,2,3000
9691870,1769558817000,436,1,3000
9691871,1769558819000,436,1,2000
9691872,1769558826000,35751,9,7000
9691873,1769558828000,257,1,2000
9691874,1769558830000,436,1,2000
9691875,1769558831000,0,0,1000
9691876,1769558832000,260,1,1000
9691877,1769558834000,257,1,2000
9691878,1769558835000,260,1,1000
9691879,1769558837000,257,1,2000
9691880,1769558839000,436,1,2000
9691881,1769558842000,0,0,3000
9691882,1769558844000,1307,2,2000
9691883,1769558845000,436,1,1000
9691884,1769558846000,0,0,1000
9691885,1769558847000,1477,1,1000
9691886,1769558848000,1605,1,1000
9691887,1769558848000,422,1,0
9691888,1769558849000,289,1,1000
9691889,1769558850000,436,1,1000
9691890,1769558850000,394,1,0
9691891,1769558856000,766,3,6000
9691892,1769558857000,260,1,1000
9691893,1769558857000,257,1,0
9691894,1769558859000,0,0,2000
9691895,1769558859000,260,1,0
9691896,1769558861000,2757,2,2000
9691897,1769558862000,546,2,1000
9691898,1769558864000,260,1,2000
9691899,1769558865000,257,1,1000
9691900,1769558866000,436,1,1000
9691901,1769558869000,2341,1,3000
9691902,1769558870000,725,2,1000
9691903,1769558871000,0,0,1000
9691904,1769558895000,0,0,24000
9691905,1769558896000,4733,14,1000
9691906,1769558898000,725,2,2000
9691907,1769558900000,0,0,2000
9691908,1769558901000,260,1,1000
9691909,1769558903000,0,0,2000
9691910,1769558906000,612,1,3000
9691911,1769558909000,1942,1,3000
9691912,1769558911000,436,1,2000
9691913,1769558913000,2152,3,2000
9691914,1769558916000,2329,3,3000
9691915,1769558919000,513,2,3000
9691916,1769558921000,257,1,2000
9691917,1769558923000,2167,2,2000
9691918,1769558924000,1477,1,1000
9691919,1769558926000,549,2,2000
9691920,1769558927000,3320,3,1000
9691921,1769558929000,680,2,2000
9691922,1769558951000,0,0,22000
9691923,1769558953000,13468,19,2000
9691924,1769558956000,1543,2,3000
9691925,1769558957000,436,1,1000
9691926,1769558958000,0,0,1000
9691927,1769558959000,1477,1,1000
9691928,1769558961000,436,1,2000
9691929,1769558963000,3653,2,2000
9691930,1769558965000,791,1,2000
9691931,1769558967000,0,0,2000
9691932,1769558989000,0,0,22000
9691933,1769558990000,10594,17,1000
9691934,1769558991000,2549,1,1000
