height,timestamp_ms,size_bytes,num_transactions,block_time_ms
9592608,1769299201000,5572,4,3000
9592609,1769299203000,513,2,2000
9592610,1769299228000,0,0,25000
9592611,1769299229000,55102,24,1000
9592612,1769299230000,612,1,1000
9592613,1769299251000,0,0,21000
9592614,1769299255000,18566,14,4000
9592615,1769299256000,0,0,1000
9592616,1769299257000,0,0,1000
9592617,1769299260000,855,2,3000
9592618,1769299263000,0,0,3000
9592619,1769299265000,791,1,2000
9592620,1769299268000,1329,3,3000
9592621,1769299270000,260,1,2000
9592622,1769299271000,257,1,1000
9592623,1769299273000,436,1,2000
9592624,1769299274000,0,0,1000
9592625,1769299276000,436,1,2000
9592626,1769299281000,2243,4,5000
9592627,1769299283000,581,2,2000
9592628,1769299285000,1477,1,2000
9592629,1769299287000,260,1,2000
9592630,1769299290000,513,2,3000
9592631,1769299294000,513,2,4000
9592632,1769299295000,513,2,1000
9592633,1769299298000,257,1,3000
9592634,1769299300000,1913,2,2000
9592635,1769299301000,257,1,1000
9592636,1769299303000,260,1,2000
9592637,1769299304000,420,1,1000
9592638,1769299305000,436,1,1000
9592639,1769299306000,256,1,1000
9592640,1769299308000,0,0,2000
9592641,1769299310000,513,2,2000
9592642,1769299312000,436,1,2000
9592643,1769299315000,0,0,3000
9592644,1769299315000,260,1,0
9592645,1769299316000,0,0,1000
9592646,1769299317000,0,0,1000
9592647,1769299318000,0,0,1000
9592648,1769299319000,260,1,1000
9592649,1769299320000,257,1,1000
9592650,1769299321000,0,0,1000
9592651,1769299324000,436,1,3000
9592652,1769299325000,257,1,1000
9592653,1769299325000,533,1,0
9592654,1769299326000,260,1,1000
9592655,1769299327000,394,1,1000
9592656,1769299332000,34215,5,5000
9592657,1769299333000,2601,2,1000
9592658,1769299335000,1862,2,2000
9592659,1769299337000,260,1,2000
9592660,1769299338000,781,2,1000
9592661,1769299339000,394,1,1000
9592662,1769299341000,436,1,2000
9592663,1769299342000,1734,2,1000
9592664,1769299344000,420,1,2000
9592665,1769299367000,0,0,23000
9592666,1769299369000,12452,23,2000
9592667,1769299371000,0,0,2000
9592668,1769299372000,763,2,1000
9592669,1769299374000,5941,2,2000
9592670,1769299375000,436,1,1000
