height,timestamp_ms,size_bytes,num_transactions,block_time_ms
9421706,1768867201000,1182,2,2000
9421707,1768867203000,462,1,2000
9421708,1768867226000,0,0,23000
9421709,1768867228000,24279,28,2000
9421710,1768867231000,436,1,3000
9421711,1768867232000,1351,1,1000
9421712,1768867234000,436,1,2000
9421713,1768867235000,323,1,1000
9421714,1768867240000,5458,2,5000
9421715,1768867244000,8688,5,4000
9421716,1768867246000,858,2,2000
9421717,1768867248000,436,1,2000
9421718,1768867251000,257,1,3000
9421719,1768867255000,1574,3,4000
9421720,1768867257000,1338,3,2000
9421721,1768867259000,1193,2,2000
9421722,1768867260000,1509,2,1000
9421723,1768867261000,551,2,1000
9421724,1768867263000,436,1,2000
9421725,1768867265000,436,1,2000
9421726,1768867267000,0,0,2000
9421727,1768867270000,513,2,3000
9421728,1768867272000,257,1,2000
9421729,1768867275000,513,2,3000
9421730,1768867277000,513,2,2000
9421731,1768867278000,260,1,1000
9421732,1768867279000,661,1,1000
9421733,1768867279000,422,1,0
9421734,1768867284000,2410,3,5000
9421735,1768867286000,513,2,2000
9421736,1768867287000,1477,1,1000
9421737,1768867289000,257,1,2000
9421738,1768867290000,260,1,1000
9421739,1768867292000,1862,2,2000
9421740,1768867294000,6461,4,2000
9421741,1768867295000,1734,2,1000
9421742,1768867296000,682,2,1000
9421743,1768867298000,257,1,2000
9421744,1768867299000,436,1,1000
9421745,1768867300000,420,1,1000
9421746,1768867302000,257,1,2000
9421747,1768867303000,260,1,1000
9421748,1768867305000,422,1,2000
9421749,1768867305000,257,1,0
9421750,1768867306000,260,1,1000
9421751,1768867307000,2604,1,1000
9421752,1768867328000,0,0,21000
9421753,1768867329000,26178,22,1000
9421754,1768867330000,436,1,1000
9421755,1768867331000,0,0,1000
9421756,1768867334000,1913,2,3000
9421757,1768867337000,1734,2,3000
9421758,1768867340000,3646,4,3000
9421759,1768867343000,1990,3,3000
9421760,1768867347000,5147,4,4000
9421761,1768867349000,858,2,2000
9421762,1768867350000,436,1,1000
9421763,1768867351000,369,1,1000
9421764,1768867353000,830,2,2000
9421765,1768867355000,0,0,2000
9421766,1768867357000,1913,2,2000
9421767,1768867359000,257,1,2000
9421768,1768867361000,629,2,2000
9421769,1768867364000,1069,3,3000
9421770,1768867368000,4590,4,4000
9421771,1768867369000,1148,3,1000
9421772,1768867372000,696,2,3000
9421773,1768867374000,3309,2,2000
9421774,1768867376000,257,1,2000
9421775,1768867377000,422,1,1000
9421776,1768867378000,260,1,1000
9421777,1768867379000,257,1,1000
9421778,1768867380000,260,1,1000
9421779,1768867381000,249,1,1000
9421780,1768867383000,257,1,2000
9421781,1768867385000,3410,4,2000
9421782,1768867387000,759,2,2000
9421783,1768867388000,2758,1,1000
9421784,1768867389000,990,2,1000
9421785,1768867390000,0,0,1000
9421786,1768867391000,0,0,1000
9421787,1768867391000,858,2,0
9421788,1768867392000,0,0,1000
9421789,1768867393000,583,2,1000
9421790,1768867398000,1706,5,5000
9421791,1768867399000,1477,1,1000
9421792,1768867400000,257,1,1000
9421793,1768867401000,813,1,1000
9421794,1768867401000,260,1,0
9421795,1768867402000,420,1,1000
9421796,1768867408000,4420,6,6000
9421797,1768867410000,1477,1,2000
9421798,1768867411000,679,2,1000
9421799,1768867413000,682,2,2000
9421800,1768867416000,257,1,3000
9421801,1768867418000,1174,3,2000
9421802,1768867419000,654,2,1000
9421803,1768867423000,677,2,4000
9421804,1768867447000,0,0,24000
9421805,1768867448000,24652,20,1000
9421806,1768867449000,651,2,1000
9421807,1768867451000,436,1,2000
9421808,1768867453000,1477,1,2000
9421809,1768867454000,297,1,1000
9421810,1768867457000,436,1,3000
9421811,1768867460000,3644,2,3000
9421812,1768867462000,3079,4,2000
9421813,1768867464000,877,2,2000
9421814,1768867467000,907,3,3000
9421815,1768867471000,801,3,4000
9421816,1768867473000,1056,2,2000
9421817,1768867475000,3331,2,2000
9421818,1768867476000,644,1,1000
9421819,1768867477000,436,1,1000
9421820,1768867479000,877,2,2000
9421821,1768867480000,830,2,1000
9421822,1768867482000,257,1,2000
9421823,1768867484000,880,2,2000
9421824,1768867487000,651,2,3000
9421825,1768867489000,1990,3,2000
9421826,1768867491000,880,2,2000
9421827,1768867492000,2423,3,1000
9421828,1768867493000,260,1,1000
9421829,1768867494000,0,0,1000
9421830,1768867497000,679,2,3000
9421831,1768867499000,436,1,2000
9421832,1768867500000,2717,4,1000
9421833,1768867501000,620,1,1000
9421834,1768867503000,1043,2,2000
9421835,1768867504000,812,1,1000
9421836,1768867506000,7542,2,2000
9421837,1768867507000,2076,2,1000
9421838,1768867509000,3778,1,2000
9421839,1768867510000,1913,2,1000
9421840,1768867511000,993,1,1000
9421841,1768867512000,2994,2,1000
9421842,1768867514000,260,1,2000
9421843,1768867520000,2915,6,6000
9421844,1768867521000,1733,2,1000
9421845,1768867522000,260,1,1000
9421846,1768867523000,1477,1,1000
9421847,1768867524000,257,1,1000
9421848,1768867545000,0,0,21000
9421849,1768867547000,11846,22,2000
9421850,1768867547000,1043,2,0
9421851,1768867548000,0,0,1000
9421852,1768867551000,3015,2,3000
9421853,1768867554000,1101,2,3000
9421854,1768867559000,867,2,5000
9421855,1768867562000,1225,4,3000
9421856,1768867565000,513,2,3000
9421857,1768867567000,436,1,2000
9421858,1768867569000,0,0,2000
9421859,1768867570000,583,2,1000
9421860,1768867571000,436,1,1000
9421861,1768867573000,260,1,2000
9421862,1768867575000,257,1,2000
9421863,1768867577000,1737,2,2000
9421864,1768867579000,3086,3,2000
9421865,1768867582000,2221,3,3000
9421866,1768867586000,6257,5,4000
9421867,1768867587000,9752,4,1000
9421868,1768867594000,4610,6,7000
9421869,1768867596000,755,2,2000
9421870,1768867597000,422,1,1000
9421871,1768867598000,723,2,1000
9421872,1768867600000,0,0,2000
9421873,1768867601000,677,2,1000
9421874,1768867602000,260,1,1000
9421875,1768867603000,257,1,1000
9421876,1768867605000,260,1,2000
9421877,1768867607000,785,2,2000
9421878,1768867609000,260,1,2000
9421879,1768867610000,257,1,1000
9421880,1768867611000,260,1,1000
9421881,1768867612000,257,1,1000
9421882,1768867613000,0,0,1000
9421883,1768867613000,1737,2,0
9421884,1768867614000,1477,1,1000
9421885,1768867615000,257,1,1000
9421886,1768867616000,0,0,1000
9421887,1768867621000,4207,6,5000
9421888,1768867622000,654,2,1000
9421889,1768867624000,257,1,2000
9421890,1768867625000,260,1,1000
9421891,1768867626000,257,1,1000
9421892,1768867629000,513,2,3000
9421893,1768867631000,260,1,2000
9421894,1768867632000,257,1,1000
9421895,1768867634000,1737,2,2000
9421896,1768867637000,257,1,3000
9421897,1768867639000,1171,3,2000
9421898,1768867640000,289,1,1000
9421899,1768867641000,2324,3,1000
9421900,1768867664000,0,0,23000
9421901,1768867666000,28626,24,2000
9421902,1768867667000,651,2,1000
9421903,1768867669000,1893,1,2000
9421904,1768867670000,436,1,1000
9421905,1768867672000,0,0,2000
9421906,1768867675000,1752,2,3000
9421907,1768867678000,1880,3,3000
9421908,1768867680000,257,1,2000
9421909,1768867682000,260,1,2000
9421910,1768867685000,679,2,3000
9421911,1768867688000,513,2,3000
9421912,1768867691000,4806,5,3000
9421913,1768867692000,257,1,1000
9421914,1768867693000,2749,2,1000
9421915,1768867695000,1200,1,2000
9421916,1768867696000,3210,3,1000
9421917,1768867698000,257,1,2000
9421918,1768867699000,955,2,1000
9421919,1768867702000,260,1,3000
9421920,1768867704000,886,2,2000
9421921,1768867707000,651,2,3000
9421922,1768867709000,1768,3,2000
9421923,1768867710000,260,1,1000
9421924,1768867710000,257,1,0
9421925,1768867712000,0,0,2000
9421926,1768867714000,436,1,2000
9421927,1768867716000,857,2,2000
9421928,1768867718000,0,0,2000
9421929,1768867719000,513,2,1000
9421930,1768867721000,1605,1,2000
9421931,1768867722000,257,1,1000
9421932,1768867724000,1353,2,2000
9421933,1768867725000,677,2,1000
9421934,1768867727000,499,1,2000
9421935,1768867730000,6246,6,3000
9421936,1768867736000,2545,4,6000
9421937,1768867737000,260,1,1000
9421938,1768867738000,257,1,1000
9421939,1768867740000,260,1,2000
9421940,1768867741000,1734,2,1000
9421941,1768867742000,0,0,1000
9421942,1768867743000,1913,2,1000
9421943,1768867744000,1445,1,1000
9421944,1768867765000,0,0,21000
9421945,1768867772000,18011,28,7000
9421946,1768867772000,1216,2,0
9421947,1768867773000,0,0,1000
9421948,1768867776000,4705,2,3000
9421949,1768867779000,436,1,3000
9421950,1768867782000,9451,1,3000
9421951,1768867786000,1519,4,4000
9421952,1768867791000,12337,9,5000
9421953,1768867797000,4200,6,6000
9421954,1768867799000,1377,2,2000
9421955,1768867800000,260,1,1000
9421956,1768867801000,1477,1,1000
9421957,1768867803000,436,1,2000
9421958,1768867805000,1914,1,2000
9421959,1768867807000,1006,2,2000
9421960,1768867809000,0,0,2000
9421961,1768867812000,3187,4,3000
9421962,1768867816000,2129,3,4000
9421963,1768867822000,3143,6,6000
9421964,1768867824000,830,2,2000
9421965,1768867827000,546,2,3000
9421966,1768867827000,1776,1,0
9421967,1768867828000,1403,2,1000
9421968,1768867830000,394,1,2000
9421969,1768867831000,436,1,1000
9421970,1768867833000,0,0,2000
9421971,1768867834000,436,1,1000
9421972,1768867836000,257,1,2000
9421973,1768867838000,1317,3,2000
9421974,1768867840000,257,1,2000
9421975,1768867840000,260,1,0
9421976,1768867841000,0,0,1000
9421977,1768867842000,491,1,1000
9421978,1768867843000,0,0,1000
9421979,1768867844000,257,1,1000
9421980,1768867844000,654,2,0
9421981,1768867845000,257,1,1000
9421982,1768867850000,2020,5,5000
9421983,1768867851000,2777,2,1000
9421984,1768867852000,491,1,1000
9421985,1768867853000,257,1,1000
9421986,1768867854000,394,1,1000
9421987,1768867855000,260,1,1000
9421988,1768867856000,257,1,1000
9421989,1768867858000,260,1,2000
9421990,1768867859000,257,1,1000
9421991,1768867861000,1036,3,2000
9421992,1768867864000,1041,3,3000
9421993,1768867867000,927,2,3000
9421994,1768867868000,5141,3,1000
9421995,1768867869000,0,0,1000
9421996,1768867893000,0,0,24000
9421997,1768867894000,10752,25,1000
9421998,1768867896000,0,0,2000
9421999,1768867898000,436,1,2000
9422000,1768867899000,289,1,1000
9422001,1768867900000,394,1,1000
9422002,1768867903000,436,1,3000
9422003,1768867906000,420,1,3000
9422004,1768867909000,1044,2,3000
9422005,1768867910000,260,1,1000
9422006,1768867913000,257,1,3000
9422007,1768867916000,513,2,3000
9422008,1768867919000,725,2,3000
9422009,1768867921000,436,1,2000
9422010,1768867922000,257,1,1000
9422011,1768867924000,260,1,2000
9422012,1768867925000,679,2,1000
9422013,1768867927000,260,1,2000
9422014,1768867929000,546,2,2000
9422015,1768867931000,654,2,2000
9422016,1768867933000,257,1,2000
9422017,1768867936000,1763,1,3000
9422018,1768867938000,12693,5,2000
9422019,1768867939000,436,1,1000
9422020,1768867940000,0,0,1000
9422021,1768867942000,436,1,2000
9422022,1768867950000,2659,5,8000
9422023,1768867951000,856,2,1000
9422024,1768867953000,965,3,2000
9422025,1768867954000,257,1,1000
9422026,1768867955000,257,1,1000
