block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2379979,1767698260000,50,0,0,0,0
2379980,1767698280000,50,0,0,0,20000
2379981,1767698300000,50,0,0,0,20000
2379982,1767698320001,50,0,0,0,20001
2379983,1767698340000,50,0,0,0,19999
2379984,1767698360000,50,0,0,0,20000
2379985,1767698380000,50,0,0,0,20000
2379986,1767698400000,50,0,0,0,20000
2379987,1767698420000,50,0,0,0,20000
2379988,1767698440000,50,0,0,0,20000
2379989,1767698460000,50,0,0,0,20000
2379990,1767698480000,50,0,0,0,20000
2379991,1767698500000,50,0,0,0,20000
2379992,1767698520000,50,0,0,0,20000
2379993,1767698540000,50,0,0,0,20000
2379994,1767698560000,50,0,0,0,20000
2379995,1767698580002,50,0,0,0,20002
2379996,1767698600001,50,0,0,0,19999
2379997,1767698620000,50,0,0,0,19999
2379998,1767698640000,50,0,0,0,20000
2379999,1767698660001,50,0,0,0,20001
2380000,1767698680000,50,0,0,0,19999
2380001,1767698700001,50,0,0,0,20001
2380002,1767698720001,50,0,0,0,20000
2380003,1767698740000,50,0,0,0,19999
2380004,1767698760001,50,0,0,0,20001
2380005,1767698780001,50,0,0,0,20000
2380006,1767698800000,50,0,0,0,19999
2380007,1767698820000,50,0,0,0,20000
2380008,1767698840000,50,772195,3,704953930823535644,20000
2380009,1767698860001,50,0,0,0,20001
2380010,1767698880000,50,38493,1,140960915094182081,19999
2380011,1767698900000,50,0,0,0,20000
2380012,1767698920000,50,0,0,0,20000
2380013,1767698940000,50,0,0,0,20000
2380014,1767698960001,50,0,0,0,20001
2380015,1767698980000,50,0,0,0,19999
2380016,1767699000000,50,0,0,0,20000
2380017,1767699020000,50,0,0,0,20000
2380018,1767699040000,50,0,0,0,20000
2380019,1767699060000,50,0,0,0,20000
2380020,1767699080000,50,0,0,0,20000
2380021,1767699100001,50,0,0,0,20001
2380022,1767699120000,50,0,0,0,19999
2380023,1767699140000,50,0,0,0,20000
2380024,1767699160001,50,0,0,0,20001
2380025,1767699180000,50,0,0,0,19999
2380026,1767699200000,50,0,0,0,20000
2380027,1767699220000,50,0,0,0,20000
2380028,1767699240000,50,0,0,0,20000
2380029,1767699260000,50,0,0,0,20000
2380030,1767699280000,50,0,0,0,20000
2380031,1767699300000,50,0,0,0,20000
2380032,1767699320001,50,0,0,0,20001
2380033,1767699340000,50,0,0,0,19999
2380034,1767699360001,50,0,0,0,20001
2380035,1767699380000,50,0,0,0,19999
2380036,1767699400001,50,0,0,0,20001
2380037,1767699420000,50,0,0,0,19999
2380038,1767699440000,50,0,0,0,20000
2380039,1767699460000,50,0,0,0,20000
2380040,1767699480000,50,0,0,0,20000
2380041,1767699500000,50,0,0,0,20000
2380042,1767699520000,50,0,0,0,20000
2380043,1767699540000,50,0,0,0,20000
2380044,1767699560000,50,0,0,0,20000
2380045,1767699580000,50,0,0,0,20000
2380046,1767699600000,50,0,0,0,20000
2380047,1767699620000,50,0,0,0,20000
2380048,1767699640000,50,0,0,0,20000
2380049,1767699660000,50,0,0,0,20000
2380050,1767699680000,50,0,0,0,20000
2380051,1767699700000,50,0,0,0,20000
2380052,1767699720001,50,0,0,0,20001
2380053,1767699740000,50,893294,4,881400144106711648,19999
2380054,1767699760000,50,0,0,0,20000
2380055,1767699780000,50,0,0,0,20000
2380056,1767699800000,50,0,0,0,20000
2380057,1767699820000,50,0,0,0,20000
2380058,1767699840000,50,0,0,0,20000
2380059,1767699860000,50,0,0,0,20000
2380060,1767699880000,50,0,0,0,20000
2380061,1767699900000,50,0,0,0,20000
2380062,1767699920000,50,0,0,0,20000
2380063,1767699940000,50,0,0,0,20000
2380064,1767699960000,50,0,0,0,20000
2380065,1767699980000,50,0,0,0,20000
2380066,1767700000000,50,0,0,0,20000
2380067,1767700020000,50,324803,1,263928027326907027,20000
2380068,1767700040000,50,0,0,0,20000
2380069,1767700060000,50,0,0,0,20000
2380070,1767700080001,50,0,0,0,20001
2380071,1767700100000,50,0,0,0,19999
2380072,1767700120001,50,0,0,0,20001
2380073,1767700140001,50,0,0,0,20000
2380074,1767700160000,50,0,0,0,19999
2380075,1767700180001,50,12671,1,129869798877884044,20001
2380076,1767700200000,50,0,0,0,19999
2380077,1767700220000,50,0,0,0,20000
2380078,1767700240000,50,0,0,0,20000
2380079,1767700260000,50,0,0,0,20000
2380080,1767700280000,50,0,0,0,20000
2380081,1767700300000,50,0,0,0,20000
2380082,1767700320000,50,0,0,0,20000
2380083,1767700340000,50,0,0,0,20000
2380084,1767700360000,50,0,0,0,20000
2380085,1767700380000,50,0,0,0,20000
2380086,1767700400000,50,0,0,0,20000
2380087,1767700420000,50,0,0,0,20000
2380088,1767700440001,50,0,0,0,20001
2380089,1767700460000,50,0,0,0,19999
2380090,1767700480000,50,0,0,0,20000
2380091,1767700500001,50,0,0,0,20001
2380092,1767700520000,50,0,0,0,19999
2380093,1767700540000,50,0,0,0,20000
2380094,1767700560000,50,0,0,0,20000
2380095,1767700580000,50,0,0,0,20000
2380096,1767700600001,50,0,0,0,20001
2380097,1767700620000,50,0,0,0,19999
2380098,1767700640001,50,905798,4,886760388081344693,20001
2380099,1767700660000,50,0,0,0,19999
2380100,1767700680000,50,0,0,0,20000
2380101,1767700700000,50,0,0,0,20000
2380102,1767700720000,50,0,0,0,20000
2380103,1767700740000,50,0,0,0,20000
2380104,1767700760001,50,0,0,0,20001
2380105,1767700780000,50,0,0,0,19999
2380106,1767700800000,50,0,0,0,20000
2380107,1767700820001,50,0,0,0,20001
2380108,1767700840001,50,0,0,0,20000
2380109,1767700860001,50,0,0,0,20000
2380110,1767700880001,50,0,0,0,20000
2380111,1767700900000,50,0,0,0,19999
2380112,1767700920000,50,0,0,0,20000
2380113,1767700940000,50,0,0,0,20000
2380114,1767700960000,50,0,0,0,20000
2380115,1767700980000,50,0,0,0,20000
2380116,1767701000001,50,0,0,0,20001
2380117,1767701020000,50,0,0,0,19999
2380118,1767701040000,50,0,0,0,20000
2380119,1767701060000,50,0,0,0,20000
2380120,1767701080000,50,0,0,0,20000
2380121,1767701100000,50,0,0,0,20000
2380122,1767701120000,50,0,0,0,20000
2380123,1767701140000,50,0,0,0,20000
2380124,1767701160001,50,0,0,0,20001
2380125,1767701180001,50,0,0,0,20000
2380126,1767701200000,50,0,0,0,19999
2380127,1767701220000,50,0,0,0,20000
2380128,1767701240000,50,0,0,0,20000
2380129,1767701260000,50,0,0,0,20000
2380130,1767701280000,50,0,0,0,20000
2380131,1767701300000,50,0,0,0,20000
2380132,1767701320000,50,0,0,0,20000
2380133,1767701340000,50,0,0,0,20000
2380134,1767701360001,50,0,0,0,20001
2380135,1767701380000,50,0,0,0,19999
2380136,1767701400000,50,0,0,0,20000
2380137,1767701420000,50,0,0,0,20000
2380138,1767701440000,50,0,0,0,20000
2380139,1767701460000,50,0,0,0,20000
2380140,1767701480000,50,0,0,0,20000
2380141,1767701500000,50,0,0,0,20000
2380142,1767701520000,50,0,0,0,20000
2380143,1767701540001,50,817304,4,848754635468129221,20001
2380144,1767701560000,50,0,0,0,19999
2380145,1767701580000,50,0,0,0,20000
2380146,1767701600000,50,0,0,0,20000
2380147,1767701620001,50,0,0,0,20001
2380148,1767701640000,50,0,0,0,19999
2380149,1767701660000,50,0,0,0,20000
2380150,1767701680000,50,0,0,0,20000
