block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2371339,1767525460000,50,0,0,0,0
2371340,1767525480000,50,0,0,0,20000
2371341,1767525500000,50,0,0,0,20000
2371342,1767525520000,50,0,0,0,20000
2371343,1767525540000,50,0,0,0,20000
2371344,1767525560000,50,0,0,0,20000
2371345,1767525580001,50,0,0,0,20001
2371346,1767525600001,50,0,0,0,20000
2371347,1767525620000,50,0,0,0,19999
2371348,1767525640001,50,0,0,0,20001
2371349,1767525660001,50,0,0,0,20000
2371350,1767525680001,50,0,0,0,20000
2371351,1767525700001,50,0,0,0,20000
2371352,1767525720000,50,0,0,0,19999
2371353,1767525740000,50,0,0,0,20000
2371354,1767525760001,50,1110373,5,1100642816411425323,20001
2371355,1767525780001,50,0,0,0,20000
2371356,1767525800000,50,0,0,0,19999
2371357,1767525820000,50,324985,1,264467544368940425,20000
2371358,1767525840000,50,0,0,0,20000
2371359,1767525860000,50,0,0,0,20000
2371360,1767525880000,50,0,0,0,20000
2371361,1767525900001,50,0,0,0,20001
2371362,1767525920000,50,0,0,0,19999
2371363,1767525940000,50,0,0,0,20000
2371364,1767525960000,50,0,0,0,20000
2371365,1767525980000,50,0,0,0,20000
2371366,1767526000000,50,26682,1,135925772631133669,20000
2371367,1767526020000,50,0,0,0,20000
2371368,1767526040000,50,0,0,0,20000
2371369,1767526060000,50,0,0,0,20000
2371370,1767526080000,50,0,0,0,20000
2371371,1767526100000,50,0,0,0,20000
2371372,1767526120000,50,0,0,0,20000
2371373,1767526140000,50,0,0,0,20000
2371374,1767526160000,50,0,0,0,20000
2371375,1767526180000,50,0,0,0,20000
2371376,1767526200000,50,0,0,0,20000
2371377,1767526220000,50,0,0,0,20000
2371378,1767526240000,50,0,0,0,20000
2371379,1767526260000,50,0,0,0,20000
2371380,1767526280000,50,0,0,0,20000
2371381,1767526300001,50,0,0,0,20001
2371382,1767526320000,50,0,0,0,19999
2371383,1767526340001,50,0,0,0,20001
2371384,1767526360000,50,0,0,0,19999
2371385,1767526380000,50,0,0,0,20000
2371386,1767526400000,50,0,0,0,20000
2371387,1767526420001,50,0,0,0,20001
2371388,1767526440001,50,0,0,0,20000
2371389,1767526460000,50,0,0,0,19999
2371390,1767526480001,50,0,0,0,20001
2371391,1767526500000,50,0,0,0,19999
2371392,1767526520000,50,0,0,0,20000
2371393,1767526540000,50,0,0,0,20000
2371394,1767526560000,50,0,0,0,20000
2371395,1767526580000,50,0,0,0,20000
2371396,1767526600000,50,0,0,0,20000
2371397,1767526620001,50,0,0,0,20001
2371398,1767526640000,50,0,0,0,19999
2371399,1767526660000,50,955172,4,909318633368292120,20000
2371400,1767526680000,50,0,0,0,20000
2371401,1767526700000,50,0,0,0,20000
2371402,1767526720000,50,0,0,0,20000
2371403,1767526740000,50,0,0,0,20000
2371404,1767526760001,50,0,0,0,20001
2371405,1767526780000,50,0,0,0,19999
2371406,1767526800000,50,0,0,0,20000
2371407,1767526820000,50,0,0,0,20000
2371408,1767526840001,50,0,0,0,20001
2371409,1767526860000,50,0,0,0,19999
2371410,1767526880000,50,0,0,0,20000
2371411,1767526900001,50,0,0,0,20001
2371412,1767526920000,50,0,0,0,19999
2371413,1767526940000,50,0,0,0,20000
2371414,1767526960001,50,0,0,0,20001
2371415,1767526980001,50,0,0,0,20000
2371416,1767527000000,50,0,0,0,19999
2371417,1767527020000,50,0,0,0,20000
2371418,1767527040000,50,0,0,0,20000
2371419,1767527060000,50,0,0,0,20000
2371420,1767527080001,50,0,0,0,20001
2371421,1767527100001,50,0,0,0,20000
2371422,1767527120000,50,0,0,0,19999
2371423,1767527140000,50,0,0,0,20000
2371424,1767527160001,50,0,0,0,20001
2371425,1767527180001,50,0,0,0,20000
2371426,1767527200001,50,0,0,0,20000
2371427,1767527220001,50,0,0,0,20000
2371428,1767527240000,50,0,0,0,19999
2371429,1767527260000,50,0,0,0,20000
2371430,1767527280000,50,0,0,0,20000
2371431,1767527300000,50,0,0,0,20000
2371432,1767527320000,50,0,0,0,20000
2371433,1767527340001,50,0,0,0,20001
2371434,1767527360000,50,0,0,0,19999
2371435,1767527380000,50,0,0,0,20000
2371436,1767527400000,50,0,0,0,20000
2371437,1767527420000,50,0,0,0,20000
2371438,1767527440000,50,0,0,0,20000
2371439,1767527460000,50,0,0,0,20000
2371440,1767527480000,50,0,0,0,20000
2371441,1767527500001,50,0,0,0,20001
2371442,1767527520000,50,0,0,0,19999
2371443,1767527540001,50,0,0,0,20001
2371444,1767527560000,50,978734,4,919463435436341449,19999
2371445,1767527580001,50,0,0,0,20001
2371446,1767527600000,50,0,0,0,19999
2371447,1767527620000,50,0,0,0,20000
2371448,1767527640000,50,0,0,0,20000
2371449,1767527660000,50,0,0,0,20000
2371450,1767527680001,50,25898,1,135590471664909030,20001
2371451,1767527700001,50,0,0,0,20000
2371452,1767527720001,50,0,0,0,20000
2371453,1767527740000,50,0,0,0,19999
2371454,1767527760000,50,25898,1,135590454594379477,20000
2371455,1767527780000,50,0,0,0,20000
2371456,1767527800001,50,0,0,0,20001
2371457,1767527820000,50,0,0,0,19999
2371458,1767527840000,50,0,0,0,20000
2371459,1767527860000,50,0,0,0,20000
2371460,1767527880001,50,0,0,0,20001
2371461,1767527900000,50,0,0,0,19999
2371462,1767527920001,50,0,0,0,20001
2371463,1767527940001,50,0,0,0,20000
2371464,1767527960000,50,0,0,0,19999
2371465,1767527980000,50,0,0,0,20000
2371466,1767528000001,50,14095,1,130501771676199177,20001
2371467,1767528020000,50,0,0,0,19999
2371468,1767528040000,50,0,0,0,20000
2371469,1767528060000,50,0,0,0,20000
2371470,1767528080001,50,0,0,0,20001
2371471,1767528100001,50,0,0,0,20000
2371472,1767528120000,50,0,0,0,19999
2371473,1767528140000,50,0,0,0,20000
2371474,1767528160000,50,0,0,0,20000
2371475,1767528180000,50,0,0,0,20000
2371476,1767528200000,50,0,0,0,20000
2371477,1767528220000,50,0,0,0,20000
2371478,1767528240001,50,0,0,0,20001
2371479,1767528260000,50,0,0,0,19999
2371480,1767528280000,50,0,0,0,20000
2371481,1767528300000,50,0,0,0,20000
2371482,1767528320000,50,0,0,0,20000
2371483,1767528340001,50,0,0,0,20001
2371484,1767528360000,50,0,0,0,19999
2371485,1767528380001,50,0,0,0,20001
2371486,1767528400000,50,0,0,0,19999
2371487,1767528420000,50,0,0,0,20000
2371488,1767528440000,50,0,0,0,20000
2371489,1767528460000,50,1470506,6,1380225064009071422,20000
2371490,1767528480000,50,0,0,0,20000
2371491,1767528500001,50,324803,1,264380737826910556,20001
2371492,1767528520000,50,0,0,0,19999
2371493,1767528540000,50,0,0,0,20000
2371494,1767528560000,50,0,0,0,20000
2371495,1767528580001,50,0,0,0,20001
2371496,1767528600000,50,0,0,0,19999
2371497,1767528620001,50,0,0,0,20001
2371498,1767528640001,50,0,0,0,20000
2371499,1767528660000,50,0,0,0,19999
2371500,1767528680000,50,0,0,0,20000
2371501,1767528700000,50,0,0,0,20000
2371502,1767528720000,50,0,0,0,20000
2371503,1767528740000,50,0,0,0,20000
2371504,1767528760001,50,0,0,0,20001
2371505,1767528780000,50,0,0,0,19999
2371506,1767528800000,50,0,0,0,20000
2371507,1767528820000,50,0,0,0,20000
2371508,1767528840000,50,0,0,0,20000
2371509,1767528860000,50,0,0,0,20000
2371510,1767528880000,50,0,0,0,20000
2371511,1767528900000,50,0,0,0,20000
2371512,1767528920000,50,203322,1,212033846188393409,20000
2371513,1767528940001,50,0,0,0,20001
2371514,1767528960000,50,0,0,0,19999
2371515,1767528980000,50,0,0,0,20000
2371516,1767529000000,50,0,0,0,20000
2371517,1767529020000,50,0,0,0,20000
2371518,1767529040000,50,0,0,0,20000
2371519,1767529060001,50,0,0,0,20001
2371520,1767529080001,50,0,0,0,20000
2371521,1767529100000,50,0,0,0,19999
2371522,1767529120000,50,0,0,0,20000
2371523,1767529140000,50,0,0,0,20000
2371524,1767529160000,50,0,0,0,20000
2371525,1767529180001,50,0,0,0,20001
2371526,1767529200000,50,0,0,0,19999
2371527,1767529220000,50,0,0,0,20000
2371528,1767529240000,50,0,0,0,20000
2371529,1767529260001,50,0,0,0,20001
2371530,1767529280000,50,0,0,0,19999
2371531,1767529300001,50,0,0,0,20001
2371532,1767529320000,50,0,0,0,19999
2371533,1767529340001,50,0,0,0,20001
2371534,1767529360001,50,1310970,5,1187042685788847040,20000
2371535,1767529380000,50,0,0,0,19999
2371536,1767529400000,50,63882,1,151953283539181218,20000
2371537,1767529420001,50,0,0,0,20001
2371538,1767529440000,50,0,0,0,19999
2371539,1767529460000,50,0,0,0,20000
2371540,1767529480000,50,0,0,0,20000
2371541,1767529500000,50,0,0,0,20000
2371542,1767529520000,50,0,0,0,20000
2371543,1767529540000,50,0,0,0,20000
2371544,1767529560000,50,0,0,0,20000
2371545,1767529580001,50,0,0,0,20001
2371546,1767529600000,50,0,0,0,19999
2371547,1767529620001,50,0,0,0,20001
2371548,1767529640001,50,0,0,0,20000
2371549,1767529660000,50,0,0,0,19999
2371550,1767529680000,50,0,0,0,20000
2371551,1767529700000,50,0,0,0,20000
2371552,1767529720000,50,0,0,0,20000
2371553,1767529740000,50,0,0,0,20000
2371554,1767529760000,50,0,0,0,20000
2371555,1767529780000,50,0,0,0,20000
2371556,1767529800000,50,0,0,0,20000
2371557,1767529820000,50,0,0,0,20000
2371558,1767529840000,50,0,0,0,20000
2371559,1767529860001,50,0,0,0,20001
2371560,1767529880001,50,0,0,0,20000
2371561,1767529900000,50,0,0,0,19999
2371562,1767529920000,50,0,0,0,20000
2371563,1767529940000,50,0,0,0,20000
2371564,1767529960000,50,0,0,0,20000
2371565,1767529980001,50,14860,1,130834466473446259,20001
2371566,1767530000000,50,0,0,0,19999
2371567,1767530020000,50,0,0,0,20000
2371568,1767530040000,50,0,0,0,20000
2371569,1767530060000,50,0,0,0,20000
2371570,1767530080000,50,0,0,0,20000
2371571,1767530100000,50,0,0,0,20000
2371572,1767530120000,50,0,0,0,20000
2371573,1767530140001,50,0,0,0,20001
2371574,1767530160001,50,0,0,0,20000
2371575,1767530180001,50,0,0,0,20000
2371576,1767530200000,50,0,0,0,19999
2371577,1767530220000,50,0,0,0,20000
2371578,1767530240001,50,0,0,0,20001
2371579,1767530260000,50,959047,4,910960319743013763,19999
2371580,1767530280000,50,0,0,0,20000
2371581,1767530300000,50,0,0,0,20000
2371582,1767530320000,50,0,0,0,20000
2371583,1767530340000,50,0,0,0,20000
2371584,1767530360001,50,0,0,0,20001
2371585,1767530380000,50,0,0,0,19999
2371586,1767530400000,50,0,0,0,20000
2371587,1767530420001,50,0,0,0,20001
2371588,1767530440000,50,0,0,0,19999
2371589,1767530460000,50,0,0,0,20000
2371590,1767530480000,50,0,0,0,20000
2371591,1767530500000,50,0,0,0,20000
2371592,1767530520000,50,0,0,0,20000
2371593,1767530540000,50,0,0,0,20000
2371594,1767530560000,50,0,0,0,20000
2371595,1767530580000,50,0,0,0,20000
2371596,1767530600000,50,0,0,0,20000
2371597,1767530620000,50,0,0,0,20000
2371598,1767530640000,50,0,0,0,20000
2371599,1767530660000,50,0,0,0,20000
2371600,1767530680001,50,0,0,0,20001
2371601,1767530700000,50,0,0,0,19999
2371602,1767530720001,50,0,0,0,20001
2371603,1767530740000,50,0,0,0,19999
2371604,1767530760000,50,0,0,0,20000
2371605,1767530780000,50,0,0,0,20000
2371606,1767530800000,50,0,0,0,20000
2371607,1767530820001,50,0,0,0,20001
2371608,1767530840000,50,0,0,0,19999
2371609,1767530860000,50,0,0,0,20000
2371610,1767530880001,50,0,0,0,20001
2371611,1767530900000,50,0,0,0,19999
2371612,1767530920000,50,0,0,0,20000
2371613,1767530940001,50,0,0,0,20001
2371614,1767530960000,50,0,0,0,19999
2371615,1767530980000,50,0,0,0,20000
2371616,1767531000001,50,0,0,0,20001
2371617,1767531020000,50,0,0,0,19999
2371618,1767531040000,50,0,0,0,20000
2371619,1767531060001,50,0,0,0,20001
2371620,1767531080000,50,0,0,0,19999
2371621,1767531100000,50,23438,1,134533486029317320,20000
2371622,1767531120001,50,0,0,0,20001
2371623,1767531140000,50,0,0,0,19999
2371624,1767531160001,50,754276,3,698285924473961561,20001
2371625,1767531180001,50,325531,1,264692596712638712,20000
2371626,1767531200001,50,0,0,0,20000
2371627,1767531220000,50,0,0,0,19999
2371628,1767531240000,50,0,0,0,20000
2371629,1767531260000,50,0,0,0,20000
2371630,1767531280000,50,0,0,0,20000
2371631,1767531300001,50,0,0,0,20001
2371632,1767531320000,50,0,0,0,19999
2371633,1767531340000,50,0,0,0,20000
2371634,1767531360000,50,0,0,0,20000
2371635,1767531380000,50,0,0,0,20000
2371636,1767531400000,50,0,0,0,20000
2371637,1767531420001,50,0,0,0,20001
2371638,1767531440001,50,0,0,0,20000
2371639,1767531460000,50,0,0,0,19999
2371640,1767531480000,50,0,0,0,20000
2371641,1767531500000,50,0,0,0,20000
2371642,1767531520000,50,0,0,0,20000
2371643,1767531540000,50,0,0,0,20000
2371644,1767531560000,50,0,0,0,20000
2371645,1767531580001,50,0,0,0,20001
2371646,1767531600001,50,0,0,0,20000
2371647,1767531620000,50,0,0,0,19999
2371648,1767531640000,50,0,0,0,20000
2371649,1767531660000,50,0,0,0,20000
2371650,1767531680000,50,0,0,0,20000
2371651,1767531700000,50,0,0,0,20000
2371652,1767531720001,50,0,0,0,20001
2371653,1767531740001,50,0,0,0,20000
2371654,1767531760000,50,0,0,0,19999
2371655,1767531780000,50,0,0,0,20000
2371656,1767531800000,50,0,0,0,20000
2371657,1767531820000,50,0,0,0,20000
2371658,1767531840000,50,0,0,0,20000
2371659,1767531860000,50,0,0,0,20000
2371660,1767531880000,50,0,0,0,20000
2371661,1767531900000,50,0,0,0,20000
2371662,1767531920000,50,0,0,0,20000
2371663,1767531940000,50,0,0,0,20000
2371664,1767531960000,50,13226,1,130127241627697618,20000
2371665,1767531980000,50,0,0,0,20000
2371666,1767532000000,50,0,0,0,20000
2371667,1767532020000,50,0,0,0,20000
2371668,1767532040000,50,0,0,0,20000
2371669,1767532060001,50,873727,4,874188959870437428,20001
2371670,1767532080000,50,0,0,0,19999
2371671,1767532100000,50,0,0,0,20000
2371672,1767532120001,50,0,0,0,20001
2371673,1767532140000,50,0,0,0,19999
2371674,1767532160000,50,0,0,0,20000
2371675,1767532180000,50,0,0,0,20000
2371676,1767532200000,50,0,0,0,20000
2371677,1767532220000,50,0,0,0,20000
2371678,1767532240000,50,0,0,0,20000
2371679,1767532260001,50,0,0,0,20001
2371680,1767532280000,50,0,0,0,19999
2371681,1767532300000,50,0,0,0,20000
2371682,1767532320000,50,0,0,0,20000
2371683,1767532340000,50,0,0,0,20000
2371684,1767532360000,50,0,0,0,20000
2371685,1767532380000,50,0,0,0,20000
2371686,1767532400000,50,0,0,0,20000
2371687,1767532420000,50,0,0,0,20000
2371688,1767532440002,50,0,0,0,20002
2371689,1767532460000,50,0,0,0,19998
2371690,1767532480000,50,0,0,0,20000
2371691,1767532500000,50,0,0,0,20000
2371692,1767532520000,50,0,0,0,20000
2371693,1767532540001,50,0,0,0,20001
2371694,1767532560001,50,143404,1,186221122123268441,20000
2371695,1767532580000,50,0,0,0,19999
2371696,1767532600001,50,0,0,0,20001
2371697,1767532620000,50,0,0,0,19999
2371698,1767532640001,50,0,0,0,20001
2371699,1767532660000,50,0,0,0,19999
2371700,1767532680000,50,0,0,0,20000
2371701,1767532700000,50,0,0,0,20000
2371702,1767532720001,50,0,0,0,20001
2371703,1767532740000,50,0,0,0,19999
2371704,1767532760000,50,0,0,0,20000
2371705,1767532780000,50,0,0,0,20000
2371706,1767532800000,50,0,0,0,20000
2371707,1767532820000,50,0,0,0,20000
2371708,1767532840000,50,0,0,0,20000
2371709,1767532860000,50,0,0,0,20000
2371710,1767532880000,50,0,0,0,20000
2371711,1767532900001,50,0,0,0,20001
2371712,1767532920000,50,0,0,0,19999
2371713,1767532940000,50,0,0,0,20000
2371714,1767532960000,50,1047262,4,948949412064972481,20000
2371715,1767532980000,50,0,0,0,20000
2371716,1767533000000,50,0,0,0,20000
2371717,1767533020001,50,0,0,0,20001
2371718,1767533040000,50,0,0,0,19999
2371719,1767533060000,50,0,0,0,20000
2371720,1767533080001,50,0,0,0,20001
2371721,1767533100000,50,0,0,0,19999
2371722,1767533120000,50,0,0,0,20000
2371723,1767533140000,50,0,0,0,20000
2371724,1767533160000,50,0,0,0,20000
2371725,1767533180000,50,0,0,0,20000
2371726,1767533200000,50,0,0,0,20000
2371727,1767533220000,50,0,0,0,20000
2371728,1767533240000,50,0,0,0,20000
2371729,1767533260000,50,0,0,0,20000
2371730,1767533280000,50,0,0,0,20000
2371731,1767533300000,50,0,0,0,20000
2371732,1767533320000,50,0,0,0,20000
2371733,1767533340000,50,0,0,0,20000
2371734,1767533360000,50,0,0,0,20000
2371735,1767533380000,50,0,0,0,20000
2371736,1767533400000,50,0,0,0,20000
2371737,1767533420000,50,0,0,0,20000
2371738,1767533440000,50,0,0,0,20000
2371739,1767533460001,50,0,0,0,20001
2371740,1767533480000,50,0,0,0,19999
2371741,1767533500000,50,0,0,0,20000
2371742,1767533520001,50,0,0,0,20001
2371743,1767533540000,50,0,0,0,19999
2371744,1767533560001,50,0,0,0,20001
2371745,1767533580001,50,0,0,0,20000
2371746,1767533600000,50,0,0,0,19999
2371747,1767533620000,50,0,0,0,20000
2371748,1767533640000,50,0,0,0,20000
2371749,1767533660000,50,0,0,0,20000
2371750,1767533680000,50,0,0,0,20000
2371751,1767533700000,50,0,0,0,20000
2371752,1767533720000,50,0,0,0,20000
2371753,1767533740000,50,0,0,0,20000
2371754,1767533760000,50,0,0,0,20000
2371755,1767533780000,50,0,0,0,20000
2371756,1767533800000,50,0,0,0,20000
2371757,1767533820001,50,0,0,0,20001
2371758,1767533840000,50,0,0,0,19999
2371759,1767533860000,50,1632868,6,1450106531748216143,20000
2371760,1767533880000,50,0,0,0,20000
2371761,1767533900000,50,0,0,0,20000
2371762,1767533920001,50,12171,1,129672834279039085,20001
2371763,1767533940000,50,0,0,0,19999
2371764,1767533960000,50,0,0,0,20000
2371765,1767533980001,50,0,0,0,20001
2371766,1767534000000,50,0,0,0,19999
2371767,1767534020000,50,0,0,0,20000
2371768,1767534040000,50,0,0,0,20000
2371769,1767534060000,50,0,0,0,20000
2371770,1767534080001,50,0,0,0,20001
2371771,1767534100000,50,0,0,0,19999
2371772,1767534120000,50,0,0,0,20000
2371773,1767534140000,50,0,0,0,20000
2371774,1767534160001,50,0,0,0,20001
2371775,1767534180000,50,0,0,0,19999
2371776,1767534200000,50,0,0,0,20000
2371777,1767534220001,50,0,0,0,20001
2371778,1767534240000,50,0,0,0,19999
2371779,1767534260000,50,0,0,0,20000
2371780,1767534280000,50,0,0,0,20000
2371781,1767534300000,50,0,0,0,20000
2371782,1767534320000,50,0,0,0,20000
2371783,1767534340001,50,0,0,0,20001
2371784,1767534360000,50,0,0,0,19999
2371785,1767534380000,50,0,0,0,20000
2371786,1767534400000,50,0,0,0,20000
2371787,1767534420001,50,0,0,0,20001
2371788,1767534440001,50,0,0,0,20000
2371789,1767534460000,50,0,0,0,19999
2371790,1767534480000,50,0,0,0,20000
2371791,1767534500000,50,0,0,0,20000
2371792,1767534520000,50,41326,1,142239148447360802,20000
2371793,1767534540001,50,0,0,0,20001
2371794,1767534560000,50,0,0,0,19999
2371795,1767534580000,50,0,0,0,20000
2371796,1767534600000,50,0,0,0,20000
2371797,1767534620000,50,0,0,0,20000
2371798,1767534640000,50,0,0,0,20000
2371799,1767534660000,50,0,0,0,20000
2371800,1767534680000,50,0,0,0,20000
2371801,1767534700000,50,0,0,0,20000
2371802,1767534720000,50,0,0,0,20000
2371803,1767534740000,50,0,0,0,20000
2371804,1767534760001,50,1310970,5,1186985191643693390,20001
2371805,1767534780001,50,0,0,0,20000
2371806,1767534800000,50,98427,1,166839955858090898,19999
2371807,1767534820000,50,0,0,0,20000
2371808,1767534840000,50,0,0,0,20000
2371809,1767534860000,50,0,0,0,20000
2371810,1767534880000,50,0,0,0,20000
2371811,1767534900000,50,0,0,0,20000
2371812,1767534920000,50,0,0,0,20000
2371813,1767534940000,50,0,0,0,20000
2371814,1767534960000,50,0,0,0,20000
2371815,1767534980000,50,0,0,0,20000
2371816,1767535000000,50,0,0,0,20000
2371817,1767535020000,50,0,0,0,20000
2371818,1767535040001,50,0,0,0,20001
2371819,1767535060000,50,0,0,0,19999
2371820,1767535080000,50,0,0,0,20000
2371821,1767535100001,50,0,0,0,20001
2371822,1767535120000,50,0,0,0,19999
2371823,1767535140000,50,0,0,0,20000
2371824,1767535160001,50,0,0,0,20001
2371825,1767535180001,50,0,0,0,20000
2371826,1767535200001,50,0,0,0,20000
2371827,1767535220000,50,0,0,0,19999
2371828,1767535240000,50,0,0,0,20000
2371829,1767535260000,50,0,0,0,20000
2371830,1767535280000,50,0,0,0,20000
2371831,1767535300000,50,0,0,0,20000
2371832,1767535320000,50,0,0,0,20000
2371833,1767535340000,50,0,0,0,20000
2371834,1767535360001,50,0,0,0,20001
2371835,1767535380000,50,0,0,0,19999
2371836,1767535400000,50,445,1,124623430337441547,20000
2371837,1767535420001,50,0,0,0,20001
2371838,1767535440000,50,0,0,0,19999
2371839,1767535460000,50,0,0,0,20000
2371840,1767535480000,50,0,0,0,20000
2371841,1767535500001,50,0,0,0,20001
2371842,1767535520000,50,0,0,0,19999
2371843,1767535540000,50,0,0,0,20000
2371844,1767535560000,50,0,0,0,20000
2371845,1767535580000,50,0,0,0,20000
2371846,1767535600000,50,0,0,0,20000
2371847,1767535620000,50,0,0,0,20000
2371848,1767535640000,50,0,0,0,20000
2371849,1767535660000,50,1048776,4,949580548032377892,20000
2371850,1767535680000,50,0,0,0,20000
2371851,1767535700000,50,261767,1,237208747931468348,20000
2371852,1767535720000,50,0,0,0,20000
2371853,1767535740000,50,0,0,0,20000
2371854,1767535760000,50,0,0,0,20000
2371855,1767535780000,50,0,0,0,20000
2371856,1767535800001,50,0,0,0,20001
2371857,1767535820001,50,0,0,0,20000
2371858,1767535840000,50,14480,1,130672693037506182,19999
2371859,1767535860000,50,0,0,0,20000
2371860,1767535880000,50,0,0,0,20000
2371861,1767535900000,50,0,0,0,20000
2371862,1767535920000,50,0,0,0,20000
2371863,1767535940000,50,0,0,0,20000
2371864,1767535960000,50,0,0,0,20000
2371865,1767535980001,50,0,0,0,20001
2371866,1767536000000,50,0,0,0,19999
2371867,1767536020000,50,0,0,0,20000
2371868,1767536040000,50,0,0,0,20000
2371869,1767536060000,50,0,0,0,20000
2371870,1767536080000,50,0,0,0,20000
2371871,1767536100000,50,0,0,0,20000
2371872,1767536120000,50,0,0,0,20000
2371873,1767536140000,50,0,0,0,20000
2371874,1767536160000,50,0,0,0,20000
2371875,1767536180000,50,0,0,0,20000
2371876,1767536200001,50,0,0,0,20001
2371877,1767536220000,50,0,0,0,19999
2371878,1767536240000,50,0,0,0,20000
2371879,1767536260000,50,0,0,0,20000
2371880,1767536280000,50,0,0,0,20000
2371881,1767536300000,50,0,0,0,20000
2371882,1767536320001,50,0,0,0,20001
2371883,1767536340000,50,0,0,0,19999
2371884,1767536360000,50,0,0,0,20000
2371885,1767536380000,50,0,0,0,20000
2371886,1767536400000,50,0,0,0,20000
2371887,1767536420000,50,0,0,0,20000
2371888,1767536440000,50,0,0,0,20000
2371889,1767536460000,50,0,0,0,20000
2371890,1767536480000,50,0,0,0,20000
2371891,1767536500001,50,0,0,0,20001
2371892,1767536520001,50,169775,1,197570480780711162,20000
2371893,1767536540001,50,0,0,0,20000
2371894,1767536560000,50,1188241,5,1134082774103175416,19999
2371895,1767536580001,50,0,0,0,20001
2371896,1767536600000,50,0,0,0,19999
2371897,1767536620000,50,0,0,0,20000
2371898,1767536640000,50,0,0,0,20000
2371899,1767536660000,50,0,0,0,20000
2371900,1767536680000,50,0,0,0,20000
2371901,1767536700000,50,0,0,0,20000
2371902,1767536720000,50,0,0,0,20000
2371903,1767536740000,50,0,0,0,20000
2371904,1767536760000,50,0,0,0,20000
2371905,1767536780000,50,0,0,0,20000
2371906,1767536800000,50,0,0,0,20000
2371907,1767536820000,50,0,0,0,20000
2371908,1767536840000,50,0,0,0,20000
2371909,1767536860000,50,0,0,0,20000
2371910,1767536880000,50,0,0,0,20000
2371911,1767536900001,50,0,0,0,20001
2371912,1767536920001,50,0,0,0,20000
2371913,1767536940000,50,0,0,0,19999
2371914,1767536960000,50,0,0,0,20000
2371915,1767536980001,50,0,0,0,20001
2371916,1767537000000,50,0,0,0,19999
2371917,1767537020000,50,0,0,0,20000
2371918,1767537040000,50,0,0,0,20000
2371919,1767537060000,50,0,0,0,20000
2371920,1767537080000,50,0,0,0,20000
2371921,1767537100001,50,0,0,0,20001
2371922,1767537120000,50,0,0,0,19999
2371923,1767537140000,50,0,0,0,20000
2371924,1767537160001,50,0,0,0,20001
2371925,1767537180001,50,0,0,0,20000
2371926,1767537200000,50,0,0,0,19999
2371927,1767537220000,50,0,0,0,20000
2371928,1767537240000,50,0,0,0,20000
2371929,1767537260000,50,0,0,0,20000
2371930,1767537280000,50,0,0,0,20000
2371931,1767537300000,50,0,0,0,20000
2371932,1767537320000,50,0,0,0,20000
2371933,1767537340000,50,0,0,0,20000
2371934,1767537360000,50,0,0,0,20000
2371935,1767537380000,50,0,0,0,20000
2371936,1767537400000,50,0,0,0,20000
2371937,1767537420002,50,0,0,0,20002
2371938,1767537440000,50,0,0,0,19998
2371939,1767537460000,50,900992,4,885891136310939677,20000
2371940,1767537480000,50,0,0,0,20000
2371941,1767537500000,50,0,0,0,20000
2371942,1767537520000,50,0,0,0,20000
2371943,1767537540000,50,0,0,0,20000
2371944,1767537560000,50,0,0,0,20000
2371945,1767537580000,50,0,0,0,20000
2371946,1767537600000,50,0,0,0,20000
2371947,1767537620000,50,0,0,0,20000
2371948,1767537640000,50,0,0,0,20000
2371949,1767537660000,50,0,0,0,20000
2371950,1767537680000,50,0,0,0,20000
2371951,1767537700000,50,0,0,0,20000
2371952,1767537720000,50,0,0,0,20000
2371953,1767537740000,50,0,0,0,20000
2371954,1767537760000,50,12313,1,129737927434083258,20000
2371955,1767537780000,50,0,0,0,20000
2371956,1767537800000,50,0,0,0,20000
2371957,1767537820000,50,0,0,0,20000
2371958,1767537840000,50,0,0,0,20000
2371959,1767537860000,50,0,0,0,20000
2371960,1767537880000,50,0,0,0,20000
2371961,1767537900000,50,0,0,0,20000
2371962,1767537920000,50,0,0,0,20000
2371963,1767537940000,50,54572,1,147941396179520184,20000
2371964,1767537960000,50,0,0,0,20000
2371965,1767537980000,50,0,0,0,20000
2371966,1767538000000,50,0,0,0,20000
2371967,1767538020000,50,0,0,0,20000
2371968,1767538040000,50,0,0,0,20000
2371969,1767538060000,50,0,0,0,20000
2371970,1767538080000,50,0,0,0,20000
2371971,1767538100000,50,0,0,0,20000
2371972,1767538120000,50,0,0,0,20000
2371973,1767538140000,50,0,0,0,20000
2371974,1767538160001,50,0,0,0,20001
2371975,1767538180001,50,0,0,0,20000
2371976,1767538200000,50,0,0,0,19999
2371977,1767538220000,50,0,0,0,20000
2371978,1767538240000,50,0,0,0,20000
2371979,1767538260001,50,0,0,0,20001
2371980,1767538280000,50,0,0,0,19999
2371981,1767538300000,50,0,0,0,20000
