block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2198539,1764068280000,49,0,0,0,0
2198540,1764068300000,49,0,0,0,20000
2198541,1764068320000,49,0,0,0,20000
2198542,1764068340000,49,0,0,0,20000
2198543,1764068360000,49,0,0,0,20000
2198544,1764068380000,49,0,0,0,20000
2198545,1764068400000,49,0,0,0,20000
2198546,1764068420000,49,0,0,0,20000
2198547,1764068440000,49,0,0,0,20000
2198548,1764068460000,49,0,0,0,20000
2198549,1764068480000,49,0,0,0,20000
2198550,1764068500000,49,0,0,0,20000
2198551,1764068520000,49,0,0,0,20000
2198552,1764068540000,49,0,0,0,20000
2198553,1764068560000,49,0,0,0,20000
2198554,1764068580000,49,0,0,0,20000
2198555,1764068600000,49,0,0,0,20000
2198556,1764068620001,49,0,0,0,20001
2198557,1764068640000,49,0,0,0,19999
2198558,1764068660000,49,0,0,0,20000
2198559,1764068680001,49,0,0,0,20001
2198560,1764068700000,49,0,0,0,19999
2198561,1764068720001,49,0,0,0,20001
2198562,1764068740000,49,0,0,0,19999
2198563,1764068760000,49,0,0,0,20000
2198564,1764068780000,49,0,0,0,20000
2198565,1764068800001,49,0,0,0,20001
2198566,1764068820000,49,0,0,0,19999
2198567,1764068840000,49,15302,1,131467228413732929,20000
2198568,1764068860000,49,0,0,0,20000
2198569,1764068880001,49,0,0,0,20001
2198570,1764068900000,49,0,0,0,19999
2198571,1764068920000,49,0,0,0,20000
2198572,1764068940000,49,0,0,0,20000
2198573,1764068960000,49,0,0,0,20000
2198574,1764068980000,49,0,0,0,20000
2198575,1764069000001,49,50718,1,147762335264784267,20001
2198576,1764069020000,49,0,0,0,19999
2198577,1764069040000,49,0,0,0,20000
2198578,1764069060000,49,0,0,0,20000
2198579,1764069080000,49,0,0,0,20000
2198580,1764069100000,49,0,0,0,20000
2198581,1764069120000,49,0,0,0,20000
2198582,1764069140001,49,0,0,0,20001
2198583,1764069160000,49,0,0,0,19999
2198584,1764069180000,49,0,0,0,20000
2198585,1764069200001,49,0,0,0,20001
2198586,1764069220001,49,0,0,0,20000
2198587,1764069240000,49,0,0,0,19999
2198588,1764069260000,49,498905,1,353883928905255389,20000
2198589,1764069280000,49,0,0,0,20000
2198590,1764069300001,49,0,0,0,20001
2198591,1764069320000,49,0,0,0,19999
2198592,1764069340000,49,0,0,0,20000
2198593,1764069360000,49,0,0,0,20000
2198594,1764069380000,49,0,0,0,20000
2198595,1764069400001,49,0,0,0,20001
2198596,1764069420000,49,0,0,0,19999
2198597,1764069440001,49,0,0,0,20001
2198598,1764069460000,49,0,0,0,19999
2198599,1764069480000,49,0,0,0,20000
2198600,1764069500000,49,0,0,0,20000
2198601,1764069520000,49,0,0,0,20000
2198602,1764069540000,49,0,0,0,20000
2198603,1764069560000,49,0,0,0,20000
2198604,1764069580000,49,0,0,0,20000
2198605,1764069600000,49,0,0,0,20000
2198606,1764069620000,49,0,0,0,20000
2198607,1764069640000,49,0,0,0,20000
2198608,1764069660000,49,0,0,0,20000
2198609,1764069680001,49,0,0,0,20001
2198610,1764069700000,49,0,0,0,19999
2198611,1764069720001,49,0,0,0,20001
2198612,1764069740001,49,0,0,0,20000
2198613,1764069760001,49,0,0,0,20000
2198614,1764069780000,49,0,0,0,19999
2198615,1764069800000,49,0,0,0,20000
2198616,1764069820000,49,19989,1,133620843870209454,20000
2198617,1764069840000,49,0,0,0,20000
2198618,1764069860001,49,0,0,0,20001
2198619,1764069880000,49,0,0,0,19999
2198620,1764069900000,49,0,0,0,20000
