block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2423179,1768562660000,50,0,0,0,0
2423180,1768562680000,50,0,0,0,20000
2423181,1768562700000,50,0,0,0,20000
2423182,1768562720001,50,0,0,0,20001
2423183,1768562740000,50,0,0,0,19999
2423184,1768562760001,50,0,0,0,20001
2423185,1768562780000,50,0,0,0,19999
2423186,1768562800000,50,0,0,0,20000
2423187,1768562820000,50,0,0,0,20000
2423188,1768562840000,50,0,0,0,20000
2423189,1768562860000,50,0,0,0,20000
2423190,1768562880000,50,0,0,0,20000
2423191,1768562900001,50,0,0,0,20001
2423192,1768562920000,50,0,0,0,19999
2423193,1768562940001,50,0,0,0,20001
2423194,1768562960000,50,0,0,0,19999
2423195,1768562980001,50,0,0,0,20001
2423196,1768563000000,50,0,0,0,19999
2423197,1768563020000,50,0,0,0,20000
2423198,1768563040000,50,0,0,0,20000
2423199,1768563060000,50,0,0,0,20000
2423200,1768563080000,50,1258982,5,1154193078556265549,20000
2423201,1768563100001,50,0,0,0,20001
2423202,1768563120000,50,0,0,0,19999
2423203,1768563140000,50,0,0,0,20000
2423204,1768563160001,50,0,0,0,20001
2423205,1768563180001,50,0,0,0,20000
2423206,1768563200000,50,0,0,0,19999
2423207,1768563220001,50,0,0,0,20001
2423208,1768563240000,50,0,0,0,19999
2423209,1768563260000,50,0,0,0,20000
2423210,1768563280000,50,0,0,0,20000
2423211,1768563300000,50,0,0,0,20000
2423212,1768563320000,50,0,0,0,20000
2423213,1768563340001,50,0,0,0,20001
2423214,1768563360001,50,0,0,0,20000
2423215,1768563380001,50,0,0,0,20000
2423216,1768563400000,50,0,0,0,19999
2423217,1768563420000,50,0,0,0,20000
2423218,1768563440000,50,0,0,0,20000
2423219,1768563460000,50,0,0,0,20000
2423220,1768563480001,50,0,0,0,20001
2423221,1768563500000,50,0,0,0,19999
2423222,1768563520000,50,0,0,0,20000
2423223,1768563540001,50,0,0,0,20001
2423224,1768563560000,50,0,0,0,19999
2423225,1768563580000,50,0,0,0,20000
2423226,1768563600000,50,0,0,0,20000
2423227,1768563620001,50,0,0,0,20001
2423228,1768563640000,50,0,0,0,19999
2423229,1768563660000,50,0,0,0,20000
2423230,1768563680001,50,0,0,0,20001
2423231,1768563700001,50,0,0,0,20000
2423232,1768563720000,50,0,0,0,19999
2423233,1768563740000,50,0,0,0,20000
2423234,1768563760001,50,0,0,0,20001
2423235,1768563780000,50,0,0,0,19999
2423236,1768563800000,50,0,0,0,20000
2423237,1768563820000,50,0,0,0,20000
2423238,1768563840001,50,0,0,0,20001
2423239,1768563860001,50,0,0,0,20000
2423240,1768563880000,50,0,0,0,19999
2423241,1768563900000,50,0,0,0,20000
2423242,1768563920000,50,0,0,0,20000
2423243,1768563940000,50,0,0,0,20000
2423244,1768563960000,50,0,0,0,20000
2423245,1768563980001,50,1047289,4,940301095125219912,20001
2423246,1768564000000,50,0,0,0,19999
2423247,1768564020000,50,0,0,0,20000
2423248,1768564040000,50,0,0,0,20000
2423249,1768564060000,50,0,0,0,20000
2423250,1768564080001,50,0,0,0,20001
2423251,1768564100001,50,0,0,0,20000
2423252,1768564120000,50,0,0,0,19999
2423253,1768564140000,50,0,0,0,20000
2423254,1768564160000,50,324803,1,261682453529051311,20000
2423255,1768564180000,50,0,0,0,20000
2423256,1768564200000,50,0,0,0,20000
2423257,1768564220000,50,0,0,0,20000
2423258,1768564240001,50,0,0,0,20001
2423259,1768564260000,50,0,0,0,19999
2423260,1768564280000,50,0,0,0,20000
2423261,1768564300000,50,0,0,0,20000
2423262,1768564320001,50,0,0,0,20001
2423263,1768564340001,50,0,0,0,20000
2423264,1768564360000,50,0,0,0,19999
2423265,1768564380000,50,27179,1,135913155750223553,20000
2423266,1768564400000,50,0,0,0,20000
2423267,1768564420000,50,0,0,0,20000
2423268,1768564440000,50,0,0,0,20000
2423269,1768564460000,50,0,0,0,20000
2423270,1768564480000,50,0,0,0,20000
2423271,1768564500000,50,0,0,0,20000
2423272,1768564520001,50,0,0,0,20001
2423273,1768564540001,50,0,0,0,20000
2423274,1768564560001,50,0,0,0,20000
2423275,1768564580001,50,0,0,0,20000
2423276,1768564600000,50,0,0,0,19999
2423277,1768564620000,50,0,0,0,20000
2423278,1768564640000,50,0,0,0,20000
2423279,1768564660001,50,0,0,0,20001
2423280,1768564680000,50,140780,1,183921375692283739,19999
2423281,1768564700000,50,0,0,0,20000
2423282,1768564720000,50,0,0,0,20000
2423283,1768564740000,50,0,0,0,20000
2423284,1768564760001,50,0,0,0,20001
2423285,1768564780000,50,0,0,0,19999
2423286,1768564800000,50,0,0,0,20000
2423287,1768564820000,50,0,0,0,20000
2423288,1768564840000,50,0,0,0,20000
2423289,1768564860000,50,0,0,0,20000
2423290,1768564880000,50,615367,3,633332967884993385,20000
2423291,1768564900000,50,0,0,0,20000
2423292,1768564920000,50,0,0,0,20000
2423293,1768564940001,50,0,0,0,20001
2423294,1768564960000,50,0,0,0,19999
2423295,1768564980000,50,0,0,0,20000
2423296,1768565000001,50,0,0,0,20001
2423297,1768565020000,50,0,0,0,19999
2423298,1768565040000,50,0,0,0,20000
2423299,1768565060001,50,0,0,0,20001
2423300,1768565080000,50,0,0,0,19999
2423301,1768565100000,50,0,0,0,20000
2423302,1768565120001,50,0,0,0,20001
2423303,1768565140000,50,0,0,0,19999
2423304,1768565160001,50,0,0,0,20001
2423305,1768565180000,50,0,0,0,19999
2423306,1768565200000,50,0,0,0,20000
2423307,1768565220000,50,7979,1,127802844734699175,20000
2423308,1768565240000,50,0,0,0,20000
2423309,1768565260000,50,0,0,0,20000
2423310,1768565280000,50,0,0,0,20000
2423311,1768565300001,50,0,0,0,20001
2423312,1768565320001,50,0,0,0,20000
2423313,1768565340000,50,0,0,0,19999
2423314,1768565360000,50,0,0,0,20000
2423315,1768565380000,50,0,0,0,20000
2423316,1768565400000,50,0,0,0,20000
2423317,1768565420001,50,0,0,0,20001
2423318,1768565440000,50,0,0,0,19999
2423319,1768565460000,50,0,0,0,20000
2423320,1768565480000,50,0,0,0,20000
2423321,1768565500000,50,0,0,0,20000
2423322,1768565520000,50,0,0,0,20000
2423323,1768565540001,50,0,0,0,20001
2423324,1768565560000,50,0,0,0,19999
2423325,1768565580000,50,0,0,0,20000
2423326,1768565600000,50,0,0,0,20000
2423327,1768565620000,50,0,0,0,20000
2423328,1768565640000,50,0,0,0,20000
2423329,1768565660000,50,0,0,0,20000
2423330,1768565680000,50,0,0,0,20000
2423331,1768565700000,50,0,0,0,20000
2423332,1768565720000,50,0,0,0,20000
2423333,1768565740000,50,0,0,0,20000
2423334,1768565760000,50,0,0,0,20000
2423335,1768565780000,50,1387507,6,1332910873597281857,20000
2423336,1768565800000,50,0,0,0,20000
2423337,1768565820001,50,0,0,0,20001
2423338,1768565840000,50,0,0,0,19999
2423339,1768565860000,50,0,0,0,20000
2423340,1768565880001,50,0,0,0,20001
2423341,1768565900000,50,0,0,0,19999
2423342,1768565920000,50,0,0,0,20000
2423343,1768565940000,50,0,0,0,20000
2423344,1768565960000,50,0,0,0,20000
2423345,1768565980000,50,0,0,0,20000
2423346,1768566000000,50,0,0,0,20000
2423347,1768566020001,50,0,0,0,20001
2423348,1768566040000,50,0,0,0,19999
2423349,1768566060000,50,0,0,0,20000
2423350,1768566080000,50,0,0,0,20000
2423351,1768566100000,50,0,0,0,20000
2423352,1768566120000,50,0,0,0,20000
2423353,1768566140000,50,0,0,0,20000
2423354,1768566160000,50,0,0,0,20000
2423355,1768566180000,50,0,0,0,20000
2423356,1768566200000,50,0,0,0,20000
2423357,1768566220000,50,0,0,0,20000
2423358,1768566240000,50,0,0,0,20000
2423359,1768566260001,50,0,0,0,20001
2423360,1768566280001,50,0,0,0,20000
2423361,1768566300000,50,0,0,0,19999
2423362,1768566320000,50,0,0,0,20000
2423363,1768566340000,50,0,0,0,20000
2423364,1768566360000,50,0,0,0,20000
2423365,1768566380000,50,0,0,0,20000
2423366,1768566400001,50,0,0,0,20001
2423367,1768566420001,50,0,0,0,20000
2423368,1768566440000,50,0,0,0,19999
2423369,1768566460000,50,0,0,0,20000
2423370,1768566480000,50,0,0,0,20000
2423371,1768566500001,50,0,0,0,20001
2423372,1768566520000,50,0,0,0,19999
2423373,1768566540000,50,0,0,0,20000
2423374,1768566560001,50,0,0,0,20001
2423375,1768566580000,50,0,0,0,19999
2423376,1768566600000,50,0,0,0,20000
2423377,1768566620001,50,0,0,0,20001
2423378,1768566640001,50,0,0,0,20000
2423379,1768566660000,50,0,0,0,19999
2423380,1768566680000,50,1122701,5,1096572858575485416,20000
2423381,1768566700000,50,0,0,0,20000
2423382,1768566720001,50,0,0,0,20001
2423383,1768566740000,50,0,0,0,19999
2423384,1768566760001,50,0,0,0,20001
2423385,1768566780000,50,0,0,0,19999
2423386,1768566800000,50,0,0,0,20000
2423387,1768566820000,50,0,0,0,20000
2423388,1768566840001,50,0,0,0,20001
2423389,1768566860001,50,0,0,0,20000
2423390,1768566880000,50,0,0,0,19999
2423391,1768566900000,50,0,0,0,20000
2423392,1768566920001,50,0,0,0,20001
2423393,1768566940000,50,0,0,0,19999
2423394,1768566960001,50,0,0,0,20001
2423395,1768566980000,50,0,0,0,19999
2423396,1768567000000,50,0,0,0,20000
2423397,1768567020000,50,0,0,0,20000
2423398,1768567040000,50,0,0,0,20000
2423399,1768567060000,50,0,0,0,20000
2423400,1768567080000,50,0,0,0,20000
2423401,1768567100000,50,0,0,0,20000
2423402,1768567120000,50,0,0,0,20000
2423403,1768567140000,50,0,0,0,20000
2423404,1768567160000,50,0,0,0,20000
2423405,1768567180000,50,0,0,0,20000
2423406,1768567200000,50,0,0,0,20000
2423407,1768567220000,50,0,0,0,20000
2423408,1768567240000,50,0,0,0,20000
2423409,1768567260001,50,0,0,0,20001
2423410,1768567280001,50,0,0,0,20000
2423411,1768567300000,50,0,0,0,19999
2423412,1768567320000,50,0,0,0,20000
2423413,1768567340001,50,0,0,0,20001
2423414,1768567360001,50,0,0,0,20000
2423415,1768567380000,50,324957,1,261739541119500405,19999
2423416,1768567400000,50,0,0,0,20000
2423417,1768567420000,50,0,0,0,20000
2423418,1768567440000,50,0,0,0,20000
2423419,1768567460000,50,0,0,0,20000
2423420,1768567480000,50,0,0,0,20000
2423421,1768567500001,50,0,0,0,20001
2423422,1768567520001,50,0,0,0,20000
2423423,1768567540000,50,0,0,0,19999
2423424,1768567560000,50,0,0,0,20000
2423425,1768567580000,50,910265,4,882363836408860145,20000
2423426,1768567600001,50,0,0,0,20001
2423427,1768567620000,50,0,0,0,19999
2423428,1768567640000,50,0,0,0,20000
2423429,1768567660000,50,0,0,0,20000
2423430,1768567680001,50,0,0,0,20001
2423431,1768567700000,50,0,0,0,19999
2423432,1768567720000,50,0,0,0,20000
2423433,1768567740000,50,0,0,0,20000
2423434,1768567760000,50,0,0,0,20000
2423435,1768567780000,50,0,0,0,20000
2423436,1768567800000,50,0,0,0,20000
2423437,1768567820000,50,0,0,0,20000
2423438,1768567840000,50,0,0,0,20000
2423439,1768567860000,50,0,0,0,20000
2423440,1768567880000,50,0,0,0,20000
2423441,1768567900000,50,0,0,0,20000
2423442,1768567920000,50,0,0,0,20000
2423443,1768567940000,50,0,0,0,20000
2423444,1768567960000,50,0,0,0,20000
2423445,1768567980000,50,0,0,0,20000
2423446,1768568000000,50,0,0,0,20000
2423447,1768568020000,50,0,0,0,20000
2423448,1768568040000,50,0,0,0,20000
2423449,1768568060001,50,0,0,0,20001
2423450,1768568080000,50,0,0,0,19999
2423451,1768568100000,50,0,0,0,20000
2423452,1768568120000,50,0,0,0,20000
2423453,1768568140000,50,0,0,0,20000
2423454,1768568160001,50,0,0,0,20001
2423455,1768568180001,50,0,0,0,20000
2423456,1768568200000,50,0,0,0,19999
2423457,1768568220000,50,0,0,0,20000
2423458,1768568240000,50,0,0,0,20000
2423459,1768568260000,50,0,0,0,20000
2423460,1768568280000,50,0,0,0,20000
2423461,1768568300000,50,0,0,0,20000
2423462,1768568320000,50,0,0,0,20000
2423463,1768568340001,50,0,0,0,20001
2423464,1768568360000,50,0,0,0,19999
2423465,1768568380000,50,0,0,0,20000
2423466,1768568400001,50,0,0,0,20001
2423467,1768568420001,50,0,0,0,20000
2423468,1768568440000,50,207072,1,211923394679362869,19999
2423469,1768568460001,50,0,0,0,20001
2423470,1768568480000,50,853952,4,858568560764402973,19999
2423471,1768568500000,50,0,0,0,20000
2423472,1768568520000,50,0,0,0,20000
2423473,1768568540000,50,0,0,0,20000
2423474,1768568560001,50,0,0,0,20001
2423475,1768568580001,50,0,0,0,20000
2423476,1768568600001,50,0,0,0,20000
2423477,1768568620000,50,0,0,0,19999
2423478,1768568640000,50,3902,1,126075117715623165,20000
2423479,1768568660001,50,0,0,0,20001
2423480,1768568680000,50,0,0,0,19999
2423481,1768568700000,50,0,0,0,20000
2423482,1768568720000,50,0,0,0,20000
2423483,1768568740000,50,0,0,0,20000
2423484,1768568760000,50,0,0,0,20000
2423485,1768568780000,50,0,0,0,20000
2423486,1768568800000,50,0,0,0,20000
2423487,1768568820000,50,0,0,0,20000
2423488,1768568840001,50,0,0,0,20001
2423489,1768568860000,50,0,0,0,19999
2423490,1768568880000,50,0,0,0,20000
2423491,1768568900000,50,0,0,0,20000
2423492,1768568920000,50,0,0,0,20000
2423493,1768568940000,50,0,0,0,20000
2423494,1768568960000,50,0,0,0,20000
2423495,1768568980000,50,0,0,0,20000
2423496,1768569000001,50,324985,1,261748167941951682,20001
2423497,1768569020000,50,0,0,0,19999
2423498,1768569040001,50,0,0,0,20001
2423499,1768569060000,50,0,0,0,19999
2423500,1768569080001,50,0,0,0,20001
2423501,1768569100001,50,0,0,0,20000
2423502,1768569120000,50,0,0,0,19999
2423503,1768569140000,50,0,0,0,20000
2423504,1768569160001,50,0,0,0,20001
2423505,1768569180001,50,0,0,0,20000
2423506,1768569200000,50,0,0,0,19999
2423507,1768569220001,50,0,0,0,20001
2423508,1768569240000,50,0,0,0,19999
2423509,1768569260000,50,0,0,0,20000
2423510,1768569280000,50,0,0,0,20000
2423511,1768569300000,50,0,0,0,20000
2423512,1768569320001,50,0,0,0,20001
2423513,1768569340000,50,0,0,0,19999
2423514,1768569360000,50,0,0,0,20000
2423515,1768569380001,50,763833,3,696049794752885476,20001
2423516,1768569400000,50,0,0,0,19999
2423517,1768569420000,50,262194,1,235221099995073639,20000
2423518,1768569440000,50,0,0,0,20000
2423519,1768569460001,50,0,0,0,20001
2423520,1768569480000,50,0,0,0,19999
2423521,1768569500000,50,0,0,0,20000
2423522,1768569520000,50,0,0,0,20000
2423523,1768569540001,50,0,0,0,20001
2423524,1768569560000,50,0,0,0,19999
2423525,1768569580000,50,0,0,0,20000
2423526,1768569600000,50,0,0,0,20000
2423527,1768569620000,50,0,0,0,20000
2423528,1768569640000,50,0,0,0,20000
2423529,1768569660000,50,0,0,0,20000
2423530,1768569680000,50,0,0,0,20000
2423531,1768569700001,50,0,0,0,20001
2423532,1768569720001,50,0,0,0,20000
2423533,1768569740000,50,0,0,0,19999
2423534,1768569760000,50,0,0,0,20000
2423535,1768569780000,50,0,0,0,20000
2423536,1768569800001,50,0,0,0,20001
2423537,1768569820001,50,0,0,0,20000
2423538,1768569840000,50,0,0,0,19999
2423539,1768569860001,50,0,0,0,20001
2423540,1768569880000,50,0,0,0,19999
2423541,1768569900000,50,0,0,0,20000
2423542,1768569920000,50,0,0,0,20000
2423543,1768569940000,50,0,0,0,20000
2423544,1768569960000,50,0,0,0,20000
2423545,1768569980000,50,0,0,0,20000
2423546,1768570000000,50,0,0,0,20000
2423547,1768570020000,50,0,0,0,20000
2423548,1768570040000,50,0,0,0,20000
2423549,1768570060000,50,0,0,0,20000
2423550,1768570080000,50,0,0,0,20000
2423551,1768570100001,50,0,0,0,20001
2423552,1768570120000,50,0,0,0,19999
2423553,1768570140001,50,0,0,0,20001
2423554,1768570160000,50,0,0,0,19999
2423555,1768570180000,50,0,0,0,20000
2423556,1768570200000,50,0,0,0,20000
2423557,1768570220001,50,0,0,0,20001
2423558,1768570240000,50,0,0,0,19999
2423559,1768570260000,50,0,0,0,20000
2423560,1768570280000,50,1006172,4,922869687503730471,20000
2423561,1768570300000,50,0,0,0,20000
2423562,1768570320000,50,0,0,0,20000
2423563,1768570340000,50,0,0,0,20000
2423564,1768570360001,50,0,0,0,20001
2423565,1768570380000,50,0,0,0,19999
2423566,1768570400000,50,0,0,0,20000
2423567,1768570420000,50,0,0,0,20000
2423568,1768570440000,50,0,0,0,20000
2423569,1768570460000,50,0,0,0,20000
2423570,1768570480000,50,0,0,0,20000
2423571,1768570500001,50,0,0,0,20001
2423572,1768570520000,50,0,0,0,19999
2423573,1768570540000,50,0,0,0,20000
2423574,1768570560001,50,0,0,0,20001
2423575,1768570580000,50,0,0,0,19999
2423576,1768570600000,50,324621,1,261587662045527649,20000
2423577,1768570620000,50,0,0,0,20000
2423578,1768570640001,50,0,0,0,20001
2423579,1768570660000,50,0,0,0,19999
2423580,1768570680000,50,0,0,0,20000
2423581,1768570700001,50,0,0,0,20001
2423582,1768570720000,50,0,0,0,19999
2423583,1768570740000,50,0,0,0,20000
2423584,1768570760000,50,0,0,0,20000
2423585,1768570780000,50,0,0,0,20000
2423586,1768570800000,50,0,0,0,20000
2423587,1768570820000,50,0,0,0,20000
2423588,1768570840000,50,0,0,0,20000
2423589,1768570860000,50,0,0,0,20000
2423590,1768570880000,50,0,0,0,20000
2423591,1768570900000,50,0,0,0,20000
2423592,1768570920000,50,0,0,0,20000
2423593,1768570940000,50,0,0,0,20000
2423594,1768570960000,50,0,0,0,20000
2423595,1768570980001,50,0,0,0,20001
2423596,1768571000000,50,0,0,0,19999
2423597,1768571020000,50,0,0,0,20000
2423598,1768571040001,50,0,0,0,20001
2423599,1768571060001,50,0,0,0,20000
2423600,1768571080000,50,0,0,0,19999
2423601,1768571100000,50,0,0,0,20000
2423602,1768571120000,50,0,0,0,20000
2423603,1768571140000,50,0,0,0,20000
2423604,1768571160000,50,0,0,0,20000
2423605,1768571180000,50,1115334,5,1093426718139972281,20000
2423606,1768571200000,50,0,0,0,20000
2423607,1768571220000,50,0,0,0,20000
2423608,1768571240000,50,0,0,0,20000
2423609,1768571260000,50,0,0,0,20000
2423610,1768571280000,50,0,0,0,20000
2423611,1768571300000,50,0,0,0,20000
2423612,1768571320000,50,0,0,0,20000
2423613,1768571340001,50,0,0,0,20001
2423614,1768571360000,50,0,0,0,19999
2423615,1768571380000,50,0,0,0,20000
2423616,1768571400000,50,0,0,0,20000
2423617,1768571420000,50,0,0,0,20000
2423618,1768571440000,50,0,0,0,20000
2423619,1768571460001,50,0,0,0,20001
2423620,1768571480001,50,0,0,0,20000
2423621,1768571500001,50,0,0,0,20000
2423622,1768571520001,50,0,0,0,20000
2423623,1768571540000,50,0,0,0,19999
2423624,1768571560000,50,0,0,0,20000
2423625,1768571580001,50,0,0,0,20001
2423626,1768571600000,50,0,0,0,19999
2423627,1768571620000,50,0,0,0,20000
2423628,1768571640000,50,0,0,0,20000
2423629,1768571660000,50,0,0,0,20000
2423630,1768571680000,50,0,0,0,20000
2423631,1768571700000,50,0,0,0,20000
2423632,1768571720000,50,0,0,0,20000
2423633,1768571740001,50,0,0,0,20001
2423634,1768571760000,50,0,0,0,19999
2423635,1768571780000,50,0,0,0,20000
2423636,1768571800000,50,0,0,0,20000
2423637,1768571820000,50,0,0,0,20000
2423638,1768571840000,50,0,0,0,20000
2423639,1768571860000,50,0,0,0,20000
2423640,1768571880000,50,0,0,0,20000
2423641,1768571900000,50,0,0,0,20000
2423642,1768571920001,50,0,0,0,20001
2423643,1768571940000,50,0,0,0,19999
2423644,1768571960000,50,0,0,0,20000
2423645,1768571980000,50,0,0,0,20000
2423646,1768572000000,50,0,0,0,20000
2423647,1768572020000,50,0,0,0,20000
2423648,1768572040000,50,4949,1,126519635211907268,20000
2423649,1768572060000,50,0,0,0,20000
2423650,1768572080001,50,1047191,4,940183771878167343,20001
2423651,1768572100000,50,0,0,0,19999
2423652,1768572120000,50,0,0,0,20000
2423653,1768572140000,50,169296,1,195962530016174559,20000
2423654,1768572160001,50,0,0,0,20001
2423655,1768572180001,50,0,0,0,20000
2423656,1768572200001,50,324712,1,261622651208383082,20000
2423657,1768572220001,50,0,0,0,20000
2423658,1768572240000,50,0,0,0,19999
2423659,1768572260000,50,0,0,0,20000
2423660,1768572280000,50,0,0,0,20000
2423661,1768572300001,50,0,0,0,20001
2423662,1768572320000,50,0,0,0,19999
2423663,1768572340000,50,0,0,0,20000
2423664,1768572360001,50,0,0,0,20001
2423665,1768572380000,50,0,0,0,19999
2423666,1768572400000,50,0,0,0,20000
2423667,1768572420000,50,0,0,0,20000
2423668,1768572440000,50,0,0,0,20000
2423669,1768572460000,50,0,0,0,20000
2423670,1768572480000,50,0,0,0,20000
2423671,1768572500000,50,0,0,0,20000
2423672,1768572520000,50,0,0,0,20000
2423673,1768572540000,50,0,0,0,20000
2423674,1768572560001,50,0,0,0,20001
2423675,1768572580000,50,0,0,0,19999
2423676,1768572600001,50,0,0,0,20001
2423677,1768572620000,50,0,0,0,19999
2423678,1768572640001,50,0,0,0,20001
2423679,1768572660000,50,0,0,0,19999
2423680,1768572680000,50,0,0,0,20000
2423681,1768572700000,50,0,0,0,20000
2423682,1768572720001,50,0,0,0,20001
2423683,1768572740000,50,0,0,0,19999
2423684,1768572760000,50,0,0,0,20000
2423685,1768572780000,50,0,0,0,20000
2423686,1768572800000,50,0,0,0,20000
2423687,1768572820001,50,0,0,0,20001
2423688,1768572840001,50,0,0,0,20000
2423689,1768572860000,50,0,0,0,19999
2423690,1768572880000,50,0,0,0,20000
2423691,1768572900001,50,0,0,0,20001
2423692,1768572920001,50,0,0,0,20000
2423693,1768572940000,50,0,0,0,19999
2423694,1768572960000,50,0,0,0,20000
2423695,1768572980000,50,1105953,5,1089443480472603064,20000
2423696,1768573000000,50,0,0,0,20000
2423697,1768573020001,50,0,0,0,20001
2423698,1768573040000,50,0,0,0,19999
2423699,1768573060000,50,0,0,0,20000
2423700,1768573080000,50,0,0,0,20000
2423701,1768573100000,50,0,0,0,20000
2423702,1768573120000,50,0,0,0,20000
2423703,1768573140000,50,0,0,0,20000
2423704,1768573160000,50,0,0,0,20000
2423705,1768573180000,50,0,0,0,20000
2423706,1768573200000,50,0,0,0,20000
2423707,1768573220000,50,0,0,0,20000
2423708,1768573240000,50,0,0,0,20000
2423709,1768573260000,50,0,0,0,20000
2423710,1768573280000,50,0,0,0,20000
2423711,1768573300000,50,0,0,0,20000
2423712,1768573320000,50,0,0,0,20000
2423713,1768573340000,50,0,0,0,20000
2423714,1768573360000,50,0,0,0,20000
2423715,1768573380000,50,0,0,0,20000
2423716,1768573400000,50,0,0,0,20000
2423717,1768573420000,50,0,0,0,20000
2423718,1768573440000,50,0,0,0,20000
2423719,1768573460000,50,0,0,0,20000
2423720,1768573480000,50,0,0,0,20000
2423721,1768573500000,50,0,0,0,20000
2423722,1768573520000,50,0,0,0,20000
2423723,1768573540000,50,0,0,0,20000
2423724,1768573560001,50,0,0,0,20001
2423725,1768573580001,50,0,0,0,20000
2423726,1768573600000,50,0,0,0,19999
2423727,1768573620001,50,0,0,0,20001
2423728,1768573640000,50,0,0,0,19999
2423729,1768573660000,50,0,0,0,20000
2423730,1768573680000,50,0,0,0,20000
2423731,1768573700000,50,0,0,0,20000
2423732,1768573720000,50,0,0,0,20000
2423733,1768573740001,50,0,0,0,20001
2423734,1768573760000,50,0,0,0,19999
2423735,1768573780000,50,0,0,0,20000
2423736,1768573800000,50,0,0,0,20000
2423737,1768573820000,50,325167,1,261813911230976612,20000
2423738,1768573840000,50,0,0,0,20000
2423739,1768573860000,50,0,0,0,20000
2423740,1768573880000,50,786582,3,705635422243679961,20000
2423741,1768573900000,50,277532,2,366119529094654627,20000
2423742,1768573920000,50,0,0,0,20000
2423743,1768573940000,50,0,0,0,20000
2423744,1768573960000,50,0,0,0,20000
2423745,1768573980000,50,0,0,0,20000
2423746,1768574000001,50,0,0,0,20001
2423747,1768574020000,50,0,0,0,19999
2423748,1768574040001,50,0,0,0,20001
2423749,1768574060000,50,0,0,0,19999
2423750,1768574080000,50,0,0,0,20000
2423751,1768574100000,50,0,0,0,20000
2423752,1768574120000,50,0,0,0,20000
2423753,1768574140000,50,0,0,0,20000
2423754,1768574160000,50,0,0,0,20000
2423755,1768574180000,50,0,0,0,20000
2423756,1768574200000,50,0,0,0,20000
2423757,1768574220001,50,0,0,0,20001
2423758,1768574240000,50,0,0,0,19999
2423759,1768574260000,50,0,0,0,20000
2423760,1768574280000,50,0,0,0,20000
2423761,1768574300000,50,0,0,0,20000
2423762,1768574320000,50,0,0,0,20000
2423763,1768574340000,50,0,0,0,20000
2423764,1768574360000,50,0,0,0,20000
2423765,1768574380000,50,0,0,0,20000
2423766,1768574400000,50,0,0,0,20000
2423767,1768574420000,50,0,0,0,20000
2423768,1768574440000,50,0,0,0,20000
2423769,1768574460000,50,0,0,0,20000
2423770,1768574480000,50,0,0,0,20000
2423771,1768574500000,50,0,0,0,20000
2423772,1768574520000,50,0,0,0,20000
2423773,1768574540000,50,0,0,0,20000
2423774,1768574560001,50,0,0,0,20001
2423775,1768574580000,50,0,0,0,19999
2423776,1768574600000,50,0,0,0,20000
2423777,1768574620000,50,0,0,0,20000
2423778,1768574640001,50,0,0,0,20001
2423779,1768574660000,50,0,0,0,19999
2423780,1768574680000,50,0,0,0,20000
2423781,1768574700000,50,0,0,0,20000
2423782,1768574720000,50,0,0,0,20000
2423783,1768574740001,50,0,0,0,20001
2423784,1768574760000,50,0,0,0,19999
2423785,1768574780001,50,1086797,5,1081333689975005164,20001
2423786,1768574800000,50,0,0,0,19999
2423787,1768574820000,50,0,0,0,20000
2423788,1768574840000,50,0,0,0,20000
2423789,1768574860000,50,0,0,0,20000
2423790,1768574880001,50,0,0,0,20001
2423791,1768574900000,50,0,0,0,19999
2423792,1768574920000,50,0,0,0,20000
2423793,1768574940000,50,0,0,0,20000
2423794,1768574960000,50,0,0,0,20000
2423795,1768574980000,50,0,0,0,20000
2423796,1768575000000,50,0,0,0,20000
2423797,1768575020000,50,0,0,0,20000
2423798,1768575040000,50,0,0,0,20000
2423799,1768575060000,50,0,0,0,20000
2423800,1768575080000,50,0,0,0,20000
2423801,1768575100000,50,0,0,0,20000
2423802,1768575120000,50,0,0,0,20000
2423803,1768575140000,50,0,0,0,20000
2423804,1768575160000,50,0,0,0,20000
2423805,1768575180000,50,27628,1,136105678896108083,20000
2423806,1768575200000,50,0,0,0,20000
2423807,1768575220000,50,0,0,0,20000
2423808,1768575240000,50,0,0,0,20000
2423809,1768575260000,50,0,0,0,20000
2423810,1768575280000,50,0,0,0,20000
2423811,1768575300000,50,0,0,0,20000
2423812,1768575320000,50,0,0,0,20000
2423813,1768575340000,50,0,0,0,20000
2423814,1768575360000,50,0,0,0,20000
2423815,1768575380001,50,0,0,0,20001
2423816,1768575400000,50,0,0,0,19999
2423817,1768575420000,50,324348,1,261457968255105977,20000
2423818,1768575440001,50,0,0,0,20001
2423819,1768575460000,50,19191,1,132542665877521072,19999
2423820,1768575480000,50,0,0,0,20000
2423821,1768575500001,50,0,0,0,20001
