block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2457739,1769253920000,50,0,0,0,0
2457740,1769253940001,50,0,0,0,20001
2457741,1769253960000,50,0,0,0,19999
2457742,1769253980001,50,0,0,0,20001
2457743,1769254000000,50,1643792,7,1556767376685184124,19999
2457744,1769254020000,50,0,0,0,20000
2457745,1769254040000,50,0,0,0,20000
2457746,1769254060001,50,0,0,0,20001
2457747,1769254080000,50,0,0,0,19999
2457748,1769254100000,50,0,0,0,20000
2457749,1769254120000,50,0,0,0,20000
2457750,1769254140001,50,0,0,0,20001
2457751,1769254160000,50,0,0,0,19999
2457752,1769254180001,50,0,0,0,20001
2457753,1769254200000,50,0,0,0,19999
2457754,1769254220000,50,0,0,0,20000
2457755,1769254240000,50,0,0,0,20000
2457756,1769254260000,50,0,0,0,20000
2457757,1769254280000,50,0,0,0,20000
2457758,1769254300000,50,0,0,0,20000
2457759,1769254320001,50,0,0,0,20001
2457760,1769254340000,50,0,0,0,19999
2457761,1769254360000,50,0,0,0,20000
2457762,1769254380000,50,0,0,0,20000
2457763,1769254400000,50,0,0,0,20000
2457764,1769254420000,50,0,0,0,20000
2457765,1769254440000,50,0,0,0,20000
2457766,1769254460001,50,0,0,0,20001
2457767,1769254480000,50,0,0,0,19999
2457768,1769254500000,50,0,0,0,20000
2457769,1769254520001,50,0,0,0,20001
2457770,1769254540001,50,0,0,0,20000
2457771,1769254560000,50,0,0,0,19999
2457772,1769254580001,50,0,0,0,20001
2457773,1769254600001,50,0,0,0,20000
2457774,1769254620000,50,0,0,0,19999
2457775,1769254640001,50,0,0,0,20001
2457776,1769254660000,50,0,0,0,19999
2457777,1769254680000,50,0,0,0,20000
2457778,1769254700001,50,0,0,0,20001
2457779,1769254720000,50,0,0,0,19999
2457780,1769254740000,50,0,0,0,20000
2457781,1769254760000,50,0,0,0,20000
2457782,1769254780001,50,0,0,0,20001
2457783,1769254800001,50,0,0,0,20000
2457784,1769254820000,50,0,0,0,19999
2457785,1769254840001,50,0,0,0,20001
2457786,1769254860000,50,0,0,0,19999
2457787,1769254880001,50,325076,1,260037088736443019,20001
2457788,1769254900000,50,1520035,6,1380697225867368541,19999
2457789,1769254920000,50,0,0,0,20000
2457790,1769254940000,50,0,0,0,20000
2457791,1769254960000,50,0,0,0,20000
2457792,1769254980000,50,0,0,0,20000
2457793,1769255000001,50,0,0,0,20001
2457794,1769255020001,50,0,0,0,20000
2457795,1769255040000,50,0,0,0,19999
2457796,1769255060000,50,0,0,0,20000
2457797,1769255080001,50,0,0,0,20001
2457798,1769255100000,50,0,0,0,19999
2457799,1769255120001,50,0,0,0,20001
2457800,1769255140001,50,0,0,0,20000
2457801,1769255160001,50,0,0,0,20000
2457802,1769255180000,50,0,0,0,19999
2457803,1769255200000,50,0,0,0,20000
2457804,1769255220000,50,0,0,0,20000
2457805,1769255240000,50,0,0,0,20000
2457806,1769255260000,50,0,0,0,20000
2457807,1769255280001,50,0,0,0,20001
2457808,1769255300000,50,0,0,0,19999
2457809,1769255320000,50,0,0,0,20000
2457810,1769255340000,50,0,0,0,20000
2457811,1769255360000,50,0,0,0,20000
2457812,1769255380000,50,0,0,0,20000
2457813,1769255400000,50,0,0,0,20000
2457814,1769255420000,50,0,0,0,20000
2457815,1769255440001,50,0,0,0,20001
2457816,1769255460000,50,0,0,0,19999
2457817,1769255480000,50,0,0,0,20000
2457818,1769255500000,50,0,0,0,20000
2457819,1769255520001,50,133689,1,180197349477026504,20001
2457820,1769255540000,50,0,0,0,19999
2457821,1769255560001,50,0,0,0,20001
2457822,1769255580000,50,0,0,0,19999
2457823,1769255600001,50,0,0,0,20001
2457824,1769255620000,50,0,0,0,19999
2457825,1769255640000,50,0,0,0,20000
2457826,1769255660000,50,0,0,0,20000
2457827,1769255680000,50,0,0,0,20000
2457828,1769255700000,50,0,0,0,20000
2457829,1769255720000,50,0,0,0,20000
2457830,1769255740000,50,0,0,0,20000
2457831,1769255760000,50,0,0,0,20000
2457832,1769255780000,50,0,0,0,20000
2457833,1769255800000,50,1250830,5,1143955023154940527,20000
2457834,1769255820000,50,0,0,0,20000
2457835,1769255840001,50,262194,1,233808316062432581,20001
2457836,1769255860000,50,0,0,0,19999
2457837,1769255880000,50,0,0,0,20000
2457838,1769255900000,50,0,0,0,20000
2457839,1769255920001,50,0,0,0,20001
2457840,1769255940000,50,0,0,0,19999
2457841,1769255960000,50,0,0,0,20000
2457842,1769255980000,50,0,0,0,20000
2457843,1769256000000,50,0,0,0,20000
2457844,1769256020000,50,0,0,0,20000
2457845,1769256040000,50,63792,1,151037624536354742,20000
2457846,1769256060000,50,0,0,0,20000
2457847,1769256080000,50,0,0,0,20000
2457848,1769256100000,50,0,0,0,20000
2457849,1769256120000,50,0,0,0,20000
2457850,1769256140000,50,0,0,0,20000
2457851,1769256160000,50,0,0,0,20000
2457852,1769256180001,50,0,0,0,20001
2457853,1769256200001,50,0,0,0,20000
2457854,1769256220000,50,603,1,124682024119333649,19999
2457855,1769256240000,50,0,0,0,20000
2457856,1769256260000,50,0,0,0,20000
2457857,1769256280000,50,0,0,0,20000
2457858,1769256300001,50,0,0,0,20001
2457859,1769256320000,50,0,0,0,19999
2457860,1769256340001,50,0,0,0,20001
2457861,1769256360001,50,0,0,0,20000
2457862,1769256380000,50,0,0,0,19999
2457863,1769256400000,50,0,0,0,20000
