block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2254699,1765191720000,49,0,0,0,0
2254700,1765191740000,49,262194,1,242484445887740039,20000
2254701,1765191760000,49,0,0,0,20000
2254702,1765191780000,49,262194,1,242484360244323779,20000
2254703,1765191800001,49,0,0,0,20001
2254704,1765191820000,49,262194,1,242484274600987384,19999
2254705,1765191840001,49,0,0,0,20001
2254706,1765191860001,49,262194,1,242484188957730855,20000
2254707,1765191880000,49,0,0,0,19999
2254708,1765191900000,49,119769,1,178353883252574417,20000
2254709,1765191920000,49,0,0,0,20000
2254710,1765191940001,49,262194,1,242484014451854267,20001
2254711,1765191960000,49,0,0,0,19999
2254712,1765191980000,49,262194,1,242483928808840336,20000
2254713,1765192000001,49,0,0,0,20001
2254714,1765192020000,49,262194,1,242483843165906270,19999
2254715,1765192040000,49,0,0,0,20000
2254716,1765192060001,49,262194,1,242483757796136695,20001
2254717,1765192080001,49,0,0,0,20000
2254718,1765192100000,49,126861,1,181549117410529026,19999
2254719,1765192120000,49,0,0,0,20000
2254720,1765192140001,49,262194,1,242483583451533230,20001
2254721,1765192160000,49,0,0,0,19999
2254722,1765192180000,49,283032,2,376299681317260902,20000
2254723,1765192200001,49,0,0,0,20001
2254724,1765192220000,49,262194,1,242483412906786820,19999
2254725,1765192240000,49,0,0,0,20000
2254726,1765192260000,49,262194,1,242483327264333851,20000
2254727,1765192280000,49,0,0,0,20000
2254728,1765192300000,49,151675,1,192715794161148983,20000
2254729,1765192320000,49,0,0,0,20000
2254730,1765192340000,49,262194,1,242483153784895932,20000
2254731,1765192360000,49,786582,3,727449342185040462,20000
2254732,1765192380000,49,262194,1,242483086730076721,20000
2254733,1765192400000,49,262194,1,242483047006889947,20000
2254734,1765192420000,49,262194,1,242483007283720354,20000
2254735,1765192440000,49,7960,1,128011503019060522,20000
2254736,1765192460000,49,262194,1,242482922090561979,20000
2254737,1765192480000,49,0,0,0,20000
2254738,1765192500000,49,42566,1,143599553754621651,20000
2254739,1765192520000,49,0,0,0,20000
2254740,1765192540000,49,262194,1,242482745842435191,20000
2254741,1765192560000,49,0,0,0,20000
2254742,1765192580001,49,262194,1,242482660200604283,20001
2254743,1765192600000,49,0,0,0,19999
2254744,1765192620000,49,262194,1,242482574558853239,20000
2254745,1765192640000,49,0,0,0,20000
2254746,1765192660000,49,262194,1,242482488917182058,20000
2254747,1765192680000,49,0,0,0,20000
2254748,1765192700000,49,75793,1,158560626517657475,20000
2254749,1765192720000,49,0,0,0,20000
2254750,1765192740001,49,262194,1,242482314390788212,20001
2254751,1765192760000,49,0,0,0,19999
2254752,1765192780000,49,262194,1,242482228749359648,20000
2254753,1765192800000,49,0,0,0,20000
2254754,1765192820000,49,262194,1,242482143108010947,20000
2254755,1765192840001,49,0,0,0,20001
2254756,1765192860000,49,262194,1,242482057466742109,19999
2254757,1765192880000,49,0,0,0,20000
2254758,1765192900001,49,178681,1,204882706865208206,20001
2254759,1765192920000,49,0,0,0,19999
2254760,1765192940000,49,262194,1,242481884296868487,20000
2254761,1765192960000,49,0,0,0,20000
2254762,1765192980000,49,262194,1,242481798655841000,20000
2254763,1765193000000,49,0,0,0,20000
2254764,1765193020000,49,262194,1,242481713014893377,20000
2254765,1765193040000,49,0,0,0,20000
2254766,1765193060000,49,262194,1,242481627374025617,20000
2254767,1765193080000,49,0,0,0,20000
2254768,1765193100000,49,89299,1,164633621407018762,20000
2254769,1765193120001,49,11692,1,129698113369450561,20001
2254770,1765193140000,49,262194,1,242481453314098716,19999
2254771,1765193160000,49,0,0,0,20000
2254772,1765193180001,49,262194,1,242481367673473136,20001
2254773,1765193200000,49,0,0,0,19999
2254774,1765193220000,49,262194,1,242481282032927419,20000
2254775,1765193240000,49,0,0,0,20000
2254776,1765193260000,49,1048776,4,969924785569846260,20000
2254777,1765193280000,49,0,0,0,20000
2254778,1765193300000,49,366155,3,538152141409375803,20000
2254779,1765193320000,49,0,0,0,20000
2254780,1765193340000,49,273174,2,371858438146970366,20000
2254781,1765193360001,49,0,0,0,20001
2254782,1765193380000,49,262194,1,242480961464440991,19999
2254783,1765193400000,49,0,0,0,20000
2254784,1765193420003,49,262194,1,242480875824274078,20003
2254785,1765193440001,49,0,0,0,19998
2254786,1765193460000,49,278191,2,374118533353272582,19999
2254787,1765193480000,49,0,0,0,20000
2254788,1765193500000,49,237496,1,231358229393963589,20000
2254789,1765193520001,49,0,0,0,20001
2254790,1765193540001,49,262194,1,242480618976908757,20000
2254791,1765193560000,49,0,0,0,19999
2254792,1765193580000,49,262194,1,242480533337061226,20000
2254793,1765193600000,49,0,0,0,20000
2254794,1765193620000,49,262194,1,242480447697293556,20000
2254795,1765193640000,49,0,0,0,20000
2254796,1765193660000,49,262194,1,242480362057605749,20000
2254797,1765193680000,49,0,0,0,20000
2254798,1765193700000,49,716564,2,571477627146959780,20000
2254799,1765193720000,49,0,0,0,20000
2254800,1765193740000,49,262194,1,242480201317378305,20000
2254801,1765193760000,49,0,0,0,20000
2254802,1765193780000,49,262194,1,242480115677920256,20000
2254803,1765193800000,49,0,0,0,20000
2254804,1765193820000,49,262194,1,242480030342344942,20000
2254805,1765193840000,49,0,0,0,20000
2254806,1765193860000,49,262194,1,242479944703046333,20000
2254807,1765193880000,49,0,0,0,20000
2254808,1765193900001,49,118005,1,177556725806259605,20001
2254809,1765193920000,49,0,0,0,19999
2254810,1765193940000,49,262194,1,242479770165297672,20000
2254811,1765193960000,49,0,0,0,20000
2254812,1765193980001,49,262194,1,242479684526241687,20001
2254813,1765194000002,49,0,0,0,20001
2254814,1765194020000,49,262194,1,242479598887265563,19998
2254815,1765194040000,49,0,0,0,20000
2254816,1765194060000,49,262194,1,242479513248369302,20000
2254817,1765194080001,49,0,0,0,20001
2254818,1765194100000,49,169648,1,200807603015656146,19999
2254819,1765194120001,49,0,0,0,20001
2254820,1765194140000,49,262194,1,242479340151777846,19999
2254821,1765194160000,49,1048776,4,969917201720846400,20000
2254822,1765194180000,49,262194,1,242479279295284054,20000
2254823,1765194200000,49,7133,1,127646424176330019,20000
2254824,1765194220000,49,262194,1,242479194087367357,20000
