block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2418859,1768476240000,50,0,0,0,0
2418860,1768476260001,50,0,0,0,20001
2418861,1768476280000,50,0,0,0,19999
2418862,1768476300000,50,41742,1,142098341664451510,20000
2418863,1768476320000,50,0,0,0,20000
2418864,1768476340000,50,0,0,0,20000
2418865,1768476360000,50,0,0,0,20000
2418866,1768476380000,50,0,0,0,20000
2418867,1768476400001,50,0,0,0,20001
2418868,1768476420001,50,0,0,0,20000
2418869,1768476440001,50,0,0,0,20000
2418870,1768476460000,50,1152834,5,1110130273300320310,19999
2418871,1768476480000,50,0,0,0,20000
2418872,1768476500000,50,0,0,0,20000
2418873,1768476520000,50,0,0,0,20000
2418874,1768476540001,50,0,0,0,20001
2418875,1768476560000,50,0,0,0,19999
2418876,1768476580000,50,0,0,0,20000
2418877,1768476600000,50,0,0,0,20000
2418878,1768476620000,50,0,0,0,20000
2418879,1768476640000,50,0,0,0,20000
2418880,1768476660000,50,0,0,0,20000
2418881,1768476680000,50,0,0,0,20000
2418882,1768476700001,50,0,0,0,20001
2418883,1768476720000,50,0,0,0,19999
2418884,1768476740000,50,0,0,0,20000
2418885,1768476760001,50,0,0,0,20001
2418886,1768476780005,50,0,0,0,20004
2418887,1768476800000,50,0,0,0,19995
2418888,1768476820000,50,0,0,0,20000
2418889,1768476840000,50,0,0,0,20000
2418890,1768476860000,50,0,0,0,20000
2418891,1768476880000,50,0,0,0,20000
2418892,1768476900000,50,0,0,0,20000
2418893,1768476920000,50,0,0,0,20000
2418894,1768476940000,50,0,0,0,20000
2418895,1768476960000,50,0,0,0,20000
2418896,1768476980000,50,0,0,0,20000
2418897,1768477000000,50,0,0,0,20000
2418898,1768477020000,50,0,0,0,20000
2418899,1768477040000,50,0,0,0,20000
2418900,1768477060000,50,0,0,0,20000
2418901,1768477080000,50,0,0,0,20000
2418902,1768477100000,50,0,0,0,20000
2418903,1768477120000,50,0,0,0,20000
2418904,1768477140001,50,0,0,0,20001
2418905,1768477160000,50,0,0,0,19999
2418906,1768477180000,50,0,0,0,20000
2418907,1768477200000,50,0,0,0,20000
2418908,1768477220000,50,0,0,0,20000
2418909,1768477240001,50,0,0,0,20001
2418910,1768477260000,50,0,0,0,19999
2418911,1768477280000,50,0,0,0,20000
2418912,1768477300000,50,0,0,0,20000
2418913,1768477320000,50,0,0,0,20000
2418914,1768477340000,50,0,0,0,20000
2418915,1768477360000,50,1186225,5,1124253927905338779,20000
2418916,1768477380001,50,0,0,0,20001
2418917,1768477400000,50,0,0,0,19999
2418918,1768477420000,50,0,0,0,20000
2418919,1768477440000,50,0,0,0,20000
2418920,1768477460000,50,0,0,0,20000
2418921,1768477480000,50,324348,1,261709956420020616,20000
2418922,1768477500000,50,0,0,0,20000
2418923,1768477520000,50,0,0,0,20000
2418924,1768477540001,50,0,0,0,20001
2418925,1768477560001,50,0,0,0,20000
2418926,1768477580000,50,0,0,0,19999
2418927,1768477600000,50,0,0,0,20000
2418928,1768477620000,50,0,0,0,20000
2418929,1768477640000,50,0,0,0,20000
2418930,1768477660000,50,0,0,0,20000
2418931,1768477680001,50,0,0,0,20001
2418932,1768477700000,50,0,0,0,19999
2418933,1768477720000,50,0,0,0,20000
2418934,1768477740001,50,0,0,0,20001
2418935,1768477760000,50,41146,1,141847961085280578,19999
2418936,1768477780000,50,0,0,0,20000
2418937,1768477800001,50,0,0,0,20001
2418938,1768477820000,50,0,0,0,19999
2418939,1768477840001,50,0,0,0,20001
2418940,1768477860000,50,0,0,0,19999
2418941,1768477880000,50,0,0,0,20000
2418942,1768477900000,50,0,0,0,20000
2418943,1768477920000,50,0,0,0,20000
2418944,1768477940000,50,0,0,0,20000
2418945,1768477960000,50,0,0,0,20000
2418946,1768477980000,50,0,0,0,20000
2418947,1768478000000,50,0,0,0,20000
2418948,1768478020000,50,0,0,0,20000
2418949,1768478040000,50,0,0,0,20000
2418950,1768478060000,50,0,0,0,20000
2418951,1768478080000,50,0,0,0,20000
2418952,1768478100001,50,0,0,0,20001
2418953,1768478120000,50,0,0,0,19999
2418954,1768478140000,50,0,0,0,20000
2418955,1768478160001,50,0,0,0,20001
2418956,1768478180000,50,0,0,0,19999
2418957,1768478200000,50,0,0,0,20000
2418958,1768478220000,50,0,0,0,20000
2418959,1768478240000,50,0,0,0,20000
2418960,1768478260000,50,0,0,0,20000
2418961,1768478280000,50,912311,4,883874798155709635,20000
2418962,1768478300000,50,0,0,0,20000
2418963,1768478320000,50,0,0,0,20000
2418964,1768478340000,50,0,0,0,20000
2418965,1768478360000,50,0,0,0,20000
2418966,1768478380000,50,0,0,0,20000
2418967,1768478400001,50,0,0,0,20001
2418968,1768478420001,50,0,0,0,20000
2418969,1768478440000,50,0,0,0,19999
2418970,1768478460000,50,0,0,0,20000
