block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2436139,1768821860000,50,0,0,0,0
2436140,1768821880000,50,0,0,0,20000
2436141,1768821900000,50,0,0,0,20000
2436142,1768821920000,50,0,0,0,20000
2436143,1768821940000,50,0,0,0,20000
2436144,1768821960000,50,0,0,0,20000
2436145,1768821980000,50,0,0,0,20000
2436146,1768822000000,50,0,0,0,20000
2436147,1768822020001,50,0,0,0,20001
2436148,1768822040000,50,0,0,0,19999
2436149,1768822060000,50,0,0,0,20000
2436150,1768822080001,50,0,0,0,20001
2436151,1768822100000,50,0,0,0,19999
2436152,1768822120001,50,0,0,0,20001
2436153,1768822140000,50,0,0,0,19999
2436154,1768822160000,50,0,0,0,20000
2436155,1768822180000,50,0,0,0,20000
2436156,1768822200000,50,1073938,5,1073801678473533405,20000
2436157,1768822220000,50,0,0,0,20000
2436158,1768822240001,50,0,0,0,20001
2436159,1768822260000,50,0,0,0,19999
2436160,1768822280000,50,0,0,0,20000
2436161,1768822300000,50,0,0,0,20000
2436162,1768822320001,50,0,0,0,20001
2436163,1768822340000,50,0,0,0,19999
2436164,1768822360000,50,0,0,0,20000
2436165,1768822380000,50,0,0,0,20000
2436166,1768822400000,50,0,0,0,20000
2436167,1768822420001,50,0,0,0,20001
2436168,1768822440000,50,0,0,0,19999
2436169,1768822460000,50,0,0,0,20000
2436170,1768822480001,50,0,0,0,20001
2436171,1768822500000,50,0,0,0,19999
2436172,1768822520001,50,0,0,0,20001
2436173,1768822540000,50,0,0,0,19999
2436174,1768822560000,50,0,0,0,20000
2436175,1768822580000,50,0,0,0,20000
2436176,1768822600000,50,0,0,0,20000
2436177,1768822620000,50,0,0,0,20000
2436178,1768822640000,50,0,0,0,20000
2436179,1768822660000,50,0,0,0,20000
2436180,1768822680001,50,0,0,0,20001
2436181,1768822700001,50,0,0,0,20000
2436182,1768822720000,50,0,0,0,19999
2436183,1768822740001,50,0,0,0,20001
2436184,1768822760000,50,0,0,0,19999
2436185,1768822780001,50,0,0,0,20001
2436186,1768822800001,50,0,0,0,20000
2436187,1768822820000,50,0,0,0,19999
2436188,1768822840001,50,0,0,0,20001
2436189,1768822860001,50,0,0,0,20000
2436190,1768822880000,50,0,0,0,19999
2436191,1768822900000,50,0,0,0,20000
2436192,1768822920000,50,0,0,0,20000
2436193,1768822940000,50,0,0,0,20000
2436194,1768822960001,50,0,0,0,20001
2436195,1768822980000,50,0,0,0,19999
2436196,1768823000000,50,0,0,0,20000
2436197,1768823020000,50,0,0,0,20000
2436198,1768823040000,50,0,0,0,20000
2436199,1768823060000,50,0,0,0,20000
2436200,1768823080000,50,0,0,0,20000
2436201,1768823100000,50,986357,4,912530291775987735,20000
2436202,1768823120000,50,0,0,0,20000
2436203,1768823140000,50,324257,1,260794843306169769,20000
2436204,1768823160000,50,0,0,0,20000
2436205,1768823180000,50,0,0,0,20000
2436206,1768823200000,50,0,0,0,20000
2436207,1768823220000,50,0,0,0,20000
2436208,1768823240000,50,0,0,0,20000
2436209,1768823260001,50,0,0,0,20001
2436210,1768823280000,50,0,0,0,19999
2436211,1768823300001,50,0,0,0,20001
2436212,1768823320000,50,0,0,0,19999
2436213,1768823340000,50,0,0,0,20000
2436214,1768823360001,50,0,0,0,20001
2436215,1768823380000,50,0,0,0,19999
2436216,1768823400000,50,0,0,0,20000
2436217,1768823420000,50,0,0,0,20000
2436218,1768823440000,50,0,0,0,20000
2436219,1768823460001,50,0,0,0,20001
2436220,1768823480000,50,0,0,0,19999
2436221,1768823500000,50,0,0,0,20000
2436222,1768823520000,50,0,0,0,20000
2436223,1768823540000,50,0,0,0,20000
2436224,1768823560000,50,0,0,0,20000
2436225,1768823580000,50,0,0,0,20000
2436226,1768823600000,50,0,0,0,20000
2436227,1768823620000,50,0,0,0,20000
2436228,1768823640000,50,0,0,0,20000
2436229,1768823660000,50,0,0,0,20000
2436230,1768823680001,50,0,0,0,20001
2436231,1768823700000,50,0,0,0,19999
2436232,1768823720000,50,0,0,0,20000
2436233,1768823740000,50,0,0,0,20000
2436234,1768823760000,50,0,0,0,20000
2436235,1768823780000,50,0,0,0,20000
2436236,1768823800000,50,0,0,0,20000
2436237,1768823820001,50,0,0,0,20001
2436238,1768823840001,50,0,0,0,20000
2436239,1768823860001,50,0,0,0,20000
2436240,1768823880000,50,0,0,0,19999
2436241,1768823900000,50,0,0,0,20000
2436242,1768823920000,50,0,0,0,20000
2436243,1768823940000,50,0,0,0,20000
2436244,1768823960000,50,0,0,0,20000
2436245,1768823980000,50,0,0,0,20000
2436246,1768824000000,50,1180310,5,1118524005987111500,20000
2436247,1768824020000,50,104423,1,168342409776040923,20000
2436248,1768824040001,50,0,0,0,20001
2436249,1768824060000,50,29720,1,136926280382642468,19999
2436250,1768824080000,50,0,0,0,20000
2436251,1768824100000,50,0,0,0,20000
2436252,1768824120000,50,0,0,0,20000
2436253,1768824140000,50,0,0,0,20000
2436254,1768824160000,50,0,0,0,20000
2436255,1768824180001,50,0,0,0,20001
2436256,1768824200000,50,0,0,0,19999
2436257,1768824220000,50,0,0,0,20000
2436258,1768824240001,50,0,0,0,20001
2436259,1768824260001,50,0,0,0,20000
2436260,1768824280000,50,0,0,0,19999
2436261,1768824300000,50,0,0,0,20000
2436262,1768824320000,50,0,0,0,20000
2436263,1768824340000,50,0,0,0,20000
2436264,1768824360000,50,0,0,0,20000
2436265,1768824380001,50,0,0,0,20001
2436266,1768824400000,50,0,0,0,19999
2436267,1768824420000,50,0,0,0,20000
2436268,1768824440000,50,0,0,0,20000
2436269,1768824460000,50,0,0,0,20000
2436270,1768824480000,50,0,0,0,20000
2436271,1768824500000,50,0,0,0,20000
2436272,1768824520000,50,0,0,0,20000
2436273,1768824540000,50,0,0,0,20000
2436274,1768824560000,50,0,0,0,20000
2436275,1768824580001,50,0,0,0,20001
2436276,1768824600000,50,0,0,0,19999
2436277,1768824620000,50,0,0,0,20000
2436278,1768824640000,50,0,0,0,20000
2436279,1768824660001,50,0,0,0,20001
2436280,1768824680000,50,0,0,0,19999
2436281,1768824700000,50,0,0,0,20000
2436282,1768824720000,50,0,0,0,20000
2436283,1768824740000,50,324257,1,260790763474664362,20000
2436284,1768824760000,50,0,0,0,20000
2436285,1768824780000,50,0,0,0,20000
2436286,1768824800000,50,0,0,0,20000
2436287,1768824820000,50,0,0,0,20000
2436288,1768824840001,50,0,0,0,20001
2436289,1768824860000,50,0,0,0,19999
2436290,1768824880000,50,0,0,0,20000
2436291,1768824900001,50,786582,3,704076836211912093,20001
2436292,1768824920000,50,524388,2,469384507448490912,19999
2436293,1768824940000,50,269911,2,362372983780990238,20000
2436294,1768824960000,50,0,0,0,20000
2436295,1768824980000,50,0,0,0,20000
2436296,1768825000000,50,10667,1,128919661916993646,20000
2436297,1768825020000,50,0,0,0,20000
2436298,1768825040000,50,0,0,0,20000
2436299,1768825060000,50,0,0,0,20000
2436300,1768825080000,50,0,0,0,20000
2436301,1768825100000,50,0,0,0,20000
2436302,1768825120000,50,0,0,0,20000
2436303,1768825140001,50,0,0,0,20001
2436304,1768825160000,50,0,0,0,19999
2436305,1768825180000,50,0,0,0,20000
2436306,1768825200000,50,0,0,0,20000
2436307,1768825220000,50,0,0,0,20000
2436308,1768825240000,50,0,0,0,20000
2436309,1768825260000,50,0,0,0,20000
2436310,1768825280000,50,0,0,0,20000
2436311,1768825300000,50,0,0,0,20000
2436312,1768825320000,50,0,0,0,20000
2436313,1768825340000,50,0,0,0,20000
2436314,1768825360000,50,0,0,0,20000
2436315,1768825380001,50,0,0,0,20001
2436316,1768825400000,50,0,0,0,19999
2436317,1768825420001,50,0,0,0,20001
2436318,1768825440001,50,0,0,0,20000
2436319,1768825460000,50,0,0,0,19999
2436320,1768825480001,50,0,0,0,20001
2436321,1768825500000,50,0,0,0,19999
2436322,1768825520001,50,0,0,0,20001
2436323,1768825540000,50,0,0,0,19999
2436324,1768825560000,50,0,0,0,20000
2436325,1768825580000,50,0,0,0,20000
2436326,1768825600000,50,0,0,0,20000
2436327,1768825620000,50,0,0,0,20000
2436328,1768825640000,50,0,0,0,20000
2436329,1768825660000,50,0,0,0,20000
2436330,1768825680000,50,0,0,0,20000
2436331,1768825700000,50,0,0,0,20000
2436332,1768825720000,50,0,0,0,20000
2436333,1768825740001,50,0,0,0,20001
2436334,1768825760000,50,0,0,0,19999
2436335,1768825780001,50,0,0,0,20001
2436336,1768825800001,50,786582,3,704071469285007281,20000
2436337,1768825820001,50,535576,3,598511458226363368,20000
2436338,1768825840000,50,0,0,0,19999
2436339,1768825860001,50,0,0,0,20001
2436340,1768825880000,50,0,0,0,19999
2436341,1768825900000,50,0,0,0,20000
2436342,1768825920000,50,0,0,0,20000
2436343,1768825940000,50,0,0,0,20000
2436344,1768825960000,50,0,0,0,20000
2436345,1768825980000,50,0,0,0,20000
2436346,1768826000000,50,0,0,0,20000
2436347,1768826020000,50,0,0,0,20000
2436348,1768826040000,50,0,0,0,20000
2436349,1768826060001,50,0,0,0,20001
2436350,1768826080000,50,0,0,0,19999
2436351,1768826100000,50,0,0,0,20000
2436352,1768826120001,50,0,0,0,20001
2436353,1768826140001,50,0,0,0,20000
2436354,1768826160001,50,0,0,0,20000
2436355,1768826180001,50,0,0,0,20000
2436356,1768826200001,50,0,0,0,20000
2436357,1768826220000,50,0,0,0,19999
2436358,1768826240000,50,0,0,0,20000
2436359,1768826260000,50,0,0,0,20000
2436360,1768826280000,50,0,0,0,20000
2436361,1768826300000,50,0,0,0,20000
2436362,1768826320001,50,0,0,0,20001
2436363,1768826340000,50,324348,1,260815664609653521,19999
2436364,1768826360000,50,0,0,0,20000
2436365,1768826380001,50,0,0,0,20001
2436366,1768826400000,50,0,0,0,19999
2436367,1768826420000,50,0,0,0,20000
2436368,1768826440000,50,0,0,0,20000
2436369,1768826460001,50,0,0,0,20001
2436370,1768826480001,50,0,0,0,20000
2436371,1768826500000,50,0,0,0,19999
2436372,1768826520000,50,0,0,0,20000
2436373,1768826540000,50,0,0,0,20000
2436374,1768826560000,50,0,0,0,20000
2436375,1768826580000,50,0,0,0,20000
2436376,1768826600000,50,0,0,0,20000
2436377,1768826620000,50,0,0,0,20000
2436378,1768826640001,50,0,0,0,20001
2436379,1768826660000,50,0,0,0,19999
2436380,1768826680001,50,0,0,0,20001
2436381,1768826700000,50,1048776,4,938754473496139660,19999
2436382,1768826720000,50,0,0,0,20000
2436383,1768826740000,50,220989,1,217353915400774780,20000
2436384,1768826760001,50,0,0,0,20001
2436385,1768826780000,50,0,0,0,19999
2436386,1768826800001,50,0,0,0,20001
2436387,1768826820001,50,0,0,0,20000
2436388,1768826840000,50,0,0,0,19999
2436389,1768826860000,50,0,0,0,20000
2436390,1768826880000,50,0,0,0,20000
2436391,1768826900000,50,0,0,0,20000
2436392,1768826920000,50,0,0,0,20000
2436393,1768826940000,50,0,0,0,20000
2436394,1768826960001,50,0,0,0,20001
2436395,1768826980000,50,0,0,0,19999
2436396,1768827000000,50,0,0,0,20000
2436397,1768827020000,50,0,0,0,20000
2436398,1768827040001,50,0,0,0,20001
2436399,1768827060000,50,0,0,0,19999
