block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2289259,1765883300000,49,0,0,0,0
2289260,1765883320001,49,524388,2,481978101683795888,20001
2289261,1765883340001,49,0,0,0,20000
2289262,1765883360000,49,361320,2,409482574491865500,19999
2289263,1765883380000,49,0,0,0,20000
2289264,1765883400000,49,262194,1,240988890907905034,20000
2289265,1765883420000,49,808,1,124794264296906258,20000
2289266,1765883440000,49,0,0,0,20000
2289267,1765883460000,49,0,0,0,20000
2289268,1765883480001,49,0,0,0,20001
2289269,1765883500000,49,0,0,0,19999
2289270,1765883520000,49,0,0,0,20000
2289271,1765883540000,49,500001,1,346696797285262778,20000
2289272,1765883560000,49,0,0,0,20000
2289273,1765883580000,49,0,0,0,20000
2289274,1765883600001,49,0,0,0,20001
2289275,1765883620000,49,0,0,0,19999
2289276,1765883640005,49,0,0,0,20005
2289277,1765883660000,49,0,0,0,19995
2289278,1765883680000,49,0,0,0,20000
2289279,1765883700001,49,0,0,0,20001
2289280,1765883720000,49,0,0,0,19999
2289281,1765883740001,49,0,0,0,20001
2289282,1765883760000,49,0,0,0,19999
2289283,1765883780000,49,0,0,0,20000
2289284,1765883800000,49,0,0,0,20000
2289285,1765883820000,49,0,0,0,20000
2289286,1765883840001,49,0,0,0,20001
2289287,1765883860001,49,0,0,0,20000
2289288,1765883880000,49,0,0,0,19999
2289289,1765883900001,49,0,0,0,20001
2289290,1765883920001,49,0,0,0,20000
2289291,1765883940000,49,0,0,0,19999
2289292,1765883960001,49,0,0,0,20001
2289293,1765883980000,49,0,0,0,19999
2289294,1765884000000,49,0,0,0,20000
2289295,1765884020000,49,0,0,0,20000
2289296,1765884040000,49,0,0,0,20000
2289297,1765884060000,49,217289,1,221021466252518355,20000
2289298,1765884080000,49,807,1,124794159603684439,20000
2289299,1765884100000,49,0,0,0,20000
2289300,1765884120000,49,0,0,0,20000
2289301,1765884140000,49,0,0,0,20000
2289302,1765884160001,49,0,0,0,20001
2289303,1765884180000,49,0,0,0,19999
2289304,1765884200000,49,0,0,0,20000
2289305,1765884220000,49,786582,3,722961199856270472,20000
2289306,1765884240000,49,0,0,0,20000
2289307,1765884260000,49,524388,2,481973989660943108,20000
2289308,1765884280001,49,0,0,0,20001
2289309,1765884300000,49,51319,1,147243620389165025,19999
2289310,1765884320001,49,0,0,0,20001
2289311,1765884340000,49,0,0,0,19999
2289312,1765884360000,49,8574,1,128241045336301972,20000
2289313,1765884380000,49,0,0,0,20000
2289314,1765884400000,49,0,0,0,20000
2289315,1765884420000,49,0,0,0,20000
2289316,1765884440000,49,0,0,0,20000
2289317,1765884460000,49,0,0,0,20000
2289318,1765884480000,49,0,0,0,20000
2289319,1765884500001,49,0,0,0,20001
2289320,1765884520000,49,0,0,0,19999
2289321,1765884540000,49,0,0,0,20000
2289322,1765884560001,49,0,0,0,20001
2289323,1765884580001,49,0,0,0,20000
2289324,1765884600001,49,0,0,0,20000
2289325,1765884620000,49,0,0,0,19999
2289326,1765884640000,49,0,0,0,20000
2289327,1765884660000,49,0,0,0,20000
2289328,1765884680000,49,0,0,0,20000
2289329,1765884700000,49,0,0,0,20000
2289330,1765884720000,49,0,0,0,20000
2289331,1765884740001,49,0,0,0,20001
2289332,1765884760000,49,0,0,0,19999
2289333,1765884780000,49,38401,1,141497916602032554,20000
2289334,1765884800000,49,0,0,0,20000
2289335,1765884820000,49,0,0,0,20000
2289336,1765884840000,49,807,1,124794154251468188,20000
2289337,1765884860000,49,0,0,0,20000
2289338,1765884880000,49,0,0,0,20000
2289339,1765884900001,49,0,0,0,20001
2289340,1765884920001,49,0,0,0,20000
2289341,1765884940000,49,0,0,0,19999
2289342,1765884960001,49,0,0,0,20001
2289343,1765884980000,49,0,0,0,19999
2289344,1765885000001,49,0,0,0,20001
2289345,1765885020001,49,0,0,0,20000
2289346,1765885040000,49,0,0,0,19999
2289347,1765885060000,49,0,0,0,20000
2289348,1765885080000,49,0,0,0,20000
2289349,1765885100000,49,0,0,0,20000
2289350,1765885120000,49,262194,1,240985073640067383,20000
2289351,1765885140001,49,627902,3,652417505379755469,20001
2289352,1765885160000,49,262194,1,240985004448698544,19999
2289353,1765885180000,49,0,0,0,20000
2289354,1765885200000,49,0,0,0,20000
2289355,1765885220001,49,0,0,0,20001
2289356,1765885240000,49,0,0,0,19999
2289357,1765885260000,49,0,0,0,20000
2289358,1765885280001,49,0,0,0,20001
2289359,1765885300000,49,0,0,0,19999
2289360,1765885320000,49,0,0,0,20000
2289361,1765885340000,49,0,0,0,20000
2289362,1765885360000,49,0,0,0,20000
2289363,1765885380000,49,0,0,0,20000
2289364,1765885400000,49,0,0,0,20000
2289365,1765885420000,49,0,0,0,20000
2289366,1765885440000,49,0,0,0,20000
2289367,1765885460000,49,0,0,0,20000
2289368,1765885480000,49,0,0,0,20000
2289369,1765885500000,49,8574,1,128240962172540799,20000
2289370,1765885520001,49,808,1,124794249447505112,20001
2289371,1765885540000,49,0,0,0,19999
2289372,1765885560000,49,0,0,0,20000
2289373,1765885580000,49,0,0,0,20000
2289374,1765885600000,49,0,0,0,20000
2289375,1765885620000,49,0,0,0,20000
2289376,1765885640001,49,0,0,0,20001
2289377,1765885660014,49,0,0,0,20013
2289378,1765885680000,49,0,0,0,19986
2289379,1765885700000,49,0,0,0,20000
2289380,1765885720000,49,0,0,0,20000
2289381,1765885740000,49,0,0,0,20000
