block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2388619,1767871100000,50,0,0,0,0
2388620,1767871120000,50,0,0,0,20000
2388621,1767871140000,50,0,0,0,20000
2388622,1767871160000,50,0,0,0,20000
2388623,1767871180000,50,0,0,0,20000
2388624,1767871200012,50,0,0,0,20012
2388625,1767871220000,50,0,0,0,19988
2388626,1767871240000,50,0,0,0,20000
2388627,1767871260000,50,0,0,0,20000
2388628,1767871280001,50,0,0,0,20001
2388629,1767871300000,50,0,0,0,19999
2388630,1767871320001,50,0,0,0,20001
2388631,1767871340000,50,0,0,0,19999
2388632,1767871360000,50,0,0,0,20000
2388633,1767871380000,50,0,0,0,20000
2388634,1767871400000,50,0,0,0,20000
2388635,1767871420000,50,0,0,0,20000
2388636,1767871440000,50,0,0,0,20000
2388637,1767871460000,50,324621,1,263398457935567934,20000
2388638,1767871480001,50,0,0,0,20001
2388639,1767871500000,50,0,0,0,19999
2388640,1767871520000,50,0,0,0,20000
2388641,1767871540000,50,0,0,0,20000
2388642,1767871560000,50,0,0,0,20000
2388643,1767871580001,50,0,0,0,20001
2388644,1767871600000,50,0,0,0,19999
2388645,1767871620000,50,0,0,0,20000
2388646,1767871640000,50,0,0,0,20000
2388647,1767871660001,50,0,0,0,20001
2388648,1767871680001,50,0,0,0,20000
2388649,1767871700000,50,0,0,0,19999
2388650,1767871720000,50,0,0,0,20000
2388651,1767871740000,50,0,0,0,20000
2388652,1767871760001,50,0,0,0,20001
2388653,1767871780000,50,0,0,0,19999
2388654,1767871800000,50,0,0,0,20000
2388655,1767871820000,50,179097,1,201102683890961354,20000
2388656,1767871840001,50,0,0,0,20001
2388657,1767871860000,50,0,0,0,19999
2388658,1767871880000,50,0,0,0,20000
2388659,1767871900000,50,1499675,6,1388618395258729060,20000
2388660,1767871920000,50,0,0,0,20000
2388661,1767871940000,50,0,0,0,20000
2388662,1767871960001,50,0,0,0,20001
2388663,1767871980000,50,0,0,0,19999
2388664,1767872000001,50,0,0,0,20001
2388665,1767872020001,50,0,0,0,20000
2388666,1767872040000,50,0,0,0,19999
