block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2202859,1764154680000,49,0,0,0,0
2202860,1764154700001,49,0,0,0,20001
2202861,1764154720000,49,0,0,0,19999
2202862,1764154740001,49,0,0,0,20001
2202863,1764154760000,49,0,0,0,19999
2202864,1764154780000,49,0,0,0,20000
2202865,1764154800001,49,0,0,0,20001
2202866,1764154820000,49,0,0,0,19999
2202867,1764154840000,49,0,0,0,20000
2202868,1764154860000,49,0,0,0,20000
2202869,1764154880000,49,0,0,0,20000
2202870,1764154900000,49,0,0,0,20000
2202871,1764154920000,49,0,0,0,20000
2202872,1764154940001,49,0,0,0,20001
2202873,1764154960000,49,0,0,0,19999
2202874,1764154980000,49,0,0,0,20000
2202875,1764155000001,49,0,0,0,20001
2202876,1764155020000,49,0,0,0,19999
2202877,1764155040000,49,16428,1,131980467742928836,20000
2202878,1764155060001,49,0,0,0,20001
2202879,1764155080001,49,0,0,0,20000
2202880,1764155100000,49,26667,1,136678619989293660,19999
2202881,1764155120000,49,0,0,0,20000
2202882,1764155140000,49,0,0,0,20000
2202883,1764155160000,49,0,0,0,20000
2202884,1764155180000,49,0,0,0,20000
2202885,1764155200000,49,0,0,0,20000
2202886,1764155220000,49,0,0,0,20000
2202887,1764155240000,49,0,0,0,20000
2202888,1764155260001,49,0,0,0,20001
2202889,1764155280000,49,0,0,0,19999
2202890,1764155300001,49,0,0,0,20001
2202891,1764155320000,49,2844051,3,1679159649648273351,19999
2202892,1764155340001,49,0,0,0,20001
2202893,1764155360000,49,0,0,0,19999
2202894,1764155380000,49,0,0,0,20000
2202895,1764155400000,49,0,0,0,20000
2202896,1764155420000,49,0,0,0,20000
2202897,1764155440001,49,499698,1,353871317564671272,20001
2202898,1764155460000,49,0,0,0,19999
2202899,1764155480001,49,0,0,0,20001
2202900,1764155500000,49,0,0,0,19999
2202901,1764155520000,49,0,0,0,20000
2202902,1764155540000,49,0,0,0,20000
2202903,1764155560000,49,0,0,0,20000
2202904,1764155580001,49,0,0,0,20001
2202905,1764155600000,49,0,0,0,19999
2202906,1764155620000,49,0,0,0,20000
2202907,1764155640001,49,0,0,0,20001
2202908,1764155660000,49,0,0,0,19999
2202909,1764155680001,49,0,0,0,20001
2202910,1764155700001,49,0,0,0,20000
2202911,1764155720001,49,0,0,0,20000
2202912,1764155740000,49,0,0,0,19999
2202913,1764155760002,49,0,0,0,20002
2202914,1764155780000,49,0,0,0,19998
2202915,1764155800000,49,0,0,0,20000
2202916,1764155820001,49,0,0,0,20001
2202917,1764155840000,49,0,0,0,19999
2202918,1764155860001,49,0,0,0,20001
2202919,1764155880000,49,0,0,0,19999
2202920,1764155900000,49,134946,1,186395832708775487,20000
2202921,1764155920000,49,0,0,0,20000
2202922,1764155940000,49,0,0,0,20000
