block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2345419,1767007000000,50,0,0,0,0
2345420,1767007020000,50,0,0,0,20000
2345421,1767007040000,50,0,0,0,20000
2345422,1767007060000,50,0,0,0,20000
2345423,1767007080000,50,0,0,0,20000
2345424,1767007100000,50,0,0,0,20000
2345425,1767007120000,50,0,0,0,20000
2345426,1767007140000,50,0,0,0,20000
2345427,1767007160000,50,0,0,0,20000
2345428,1767007180000,50,0,0,0,20000
2345429,1767007200000,50,0,0,0,20000
2345430,1767007220000,50,0,0,0,20000
2345431,1767007240000,50,0,0,0,20000
2345432,1767007260000,50,0,0,0,20000
2345433,1767007280000,50,0,0,0,20000
2345434,1767007300000,50,0,0,0,20000
2345435,1767007320000,50,0,0,0,20000
2345436,1767007340000,50,0,0,0,20000
2345437,1767007360001,50,0,0,0,20001
2345438,1767007380000,50,0,0,0,19999
2345439,1767007400001,50,0,0,0,20001
2345440,1767007420000,50,0,0,0,19999
2345441,1767007440000,50,0,0,0,20000
2345442,1767007460000,50,0,0,0,20000
2345443,1767007480000,50,0,0,0,20000
2345444,1767007500000,50,0,0,0,20000
2345445,1767007520000,50,0,0,0,20000
2345446,1767007540001,50,0,0,0,20001
2345447,1767007560000,50,0,0,0,19999
2345448,1767007580000,50,808,1,124786409753461668,20000
2345449,1767007600000,50,0,0,0,20000
2345450,1767007620000,50,0,0,0,20000
2345451,1767007640000,50,0,0,0,20000
2345452,1767007660001,50,0,0,0,20001
2345453,1767007680000,50,0,0,0,19999
2345454,1767007700000,50,0,0,0,20000
2345455,1767007720000,50,0,0,0,20000
2345456,1767007740000,50,1110376,5,1105349485364640888,20000
2345457,1767007760000,50,0,0,0,20000
2345458,1767007780000,50,0,0,0,20000
2345459,1767007800001,50,0,0,0,20001
2345460,1767007820000,50,0,0,0,19999
2345461,1767007840001,50,0,0,0,20001
2345462,1767007860000,50,0,0,0,19999
2345463,1767007880000,50,0,0,0,20000
2345464,1767007900000,50,0,0,0,20000
2345465,1767007920001,50,0,0,0,20001
2345466,1767007940000,50,14118,1,130574470568805087,19999
2345467,1767007960001,50,0,0,0,20001
2345468,1767007980000,50,0,0,0,19999
2345469,1767008000000,50,0,0,0,20000
2345470,1767008020000,50,0,0,0,20000
2345471,1767008040000,50,0,0,0,20000
2345472,1767008060001,50,0,0,0,20001
2345473,1767008080001,50,0,0,0,20000
2345474,1767008100000,50,0,0,0,19999
2345475,1767008120000,50,0,0,0,20000
2345476,1767008140000,50,0,0,0,20000
2345477,1767008160000,50,0,0,0,20000
2345478,1767008180000,50,0,0,0,20000
2345479,1767008200000,50,0,0,0,20000
2345480,1767008220000,50,0,0,0,20000
2345481,1767008240001,50,808,1,124786405209500185,20001
2345482,1767008260000,50,0,0,0,19999
2345483,1767008280000,50,0,0,0,20000
2345484,1767008300000,50,0,0,0,20000
2345485,1767008320000,50,0,0,0,20000
2345486,1767008340000,50,0,0,0,20000
2345487,1767008360000,50,0,0,0,20000
2345488,1767008380000,50,0,0,0,20000
2345489,1767008400000,50,0,0,0,20000
2345490,1767008420000,50,0,0,0,20000
2345491,1767008440000,50,0,0,0,20000
2345492,1767008460001,50,0,0,0,20001
