block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2271979,1765537440001,49,0,0,0,0
2271980,1765537460000,49,0,0,0,19999
2271981,1765537480000,49,788190,4,850418718455633368,20000
2271982,1765537500000,49,0,0,0,20000
2271983,1765537520001,49,491772,2,468911476588416331,20001
2271984,1765537540001,49,0,0,0,20000
2271985,1765537560000,49,262194,1,241757422607404939,19999
2271986,1765537580000,49,0,0,0,20000
2271987,1765537600000,49,262194,1,241757337641963427,20000
2271988,1765537620001,49,0,0,0,20001
2271989,1765537640000,49,0,0,0,19999
2271990,1765537660000,49,0,0,0,20000
2271991,1765537680001,49,9552,1,128708744036219111,20001
2271992,1765537700001,49,0,0,0,20000
2271993,1765537720001,49,0,0,0,20000
2271994,1765537740001,49,0,0,0,20000
2271995,1765537760000,49,0,0,0,19999
2271996,1765537780000,49,0,0,0,20000
2271997,1765537800001,49,0,0,0,20001
2271998,1765537820000,49,0,0,0,19999
2271999,1765537840001,49,0,0,0,20001
2272000,1765537860000,49,0,0,0,19999
2272001,1765537880000,49,0,0,0,20000
2272002,1765537900000,49,0,0,0,20000
2272003,1765537920000,49,0,0,0,20000
2272004,1765537940000,49,0,0,0,20000
2272005,1765537960000,49,0,0,0,20000
2272006,1765537980000,49,0,0,0,20000
2272007,1765538000000,49,0,0,0,20000
2272008,1765538020000,49,0,0,0,20000
2272009,1765538040000,49,0,0,0,20000
2272010,1765538060000,49,0,0,0,20000
2272011,1765538080000,49,0,0,0,20000
2272012,1765538100000,49,0,0,0,20000
2272013,1765538120000,49,808,1,124796713434902540,20000
2272014,1765538140000,49,0,0,0,20000
2272015,1765538160001,49,0,0,0,20001
2272016,1765538180000,49,0,0,0,19999
2272017,1765538200000,49,8044,1,128029928129626544,20000
2272018,1765538220001,49,0,0,0,20001
2272019,1765538240000,49,0,0,0,19999
2272020,1765538260001,49,0,0,0,20001
2272021,1765538280001,49,0,0,0,20000
2272022,1765538300000,49,0,0,0,19999
2272023,1765538320000,49,0,0,0,20000
2272024,1765538340000,49,0,0,0,20000
2272025,1765538360001,49,0,0,0,20001
2272026,1765538380000,49,786582,3,725266705899634350,19999
2272027,1765538400000,49,0,0,0,20000
2272028,1765538420000,49,650560,3,664401914420879176,20000
2272029,1765538440000,49,0,0,0,20000
2272030,1765538460000,49,0,0,0,20000
2272031,1765538480000,49,0,0,0,20000
2272032,1765538520000,49,0,0,0,40000
2272033,1765538540001,49,0,0,0,20001
2272034,1765538560000,49,0,0,0,19999
2272035,1765538580001,49,0,0,0,20001
2272036,1765538600000,49,0,0,0,19999
2272037,1765538620000,49,0,0,0,20000
2272038,1765538640000,49,0,0,0,20000
2272039,1765538660000,49,16418,1,131775905927848575,20000
2272040,1765538680001,49,0,0,0,20001
2272041,1765538700000,49,0,0,0,19999
2272042,1765538720001,49,0,0,0,20001
2272043,1765538740000,49,0,0,0,19999
2272044,1765538760000,49,0,0,0,20000
2272045,1765538780001,49,807,1,124796608896167883,20001
2272046,1765538800000,49,0,0,0,19999
2272047,1765538820000,49,0,0,0,20000
2272048,1765538840000,49,0,0,0,20000
2272049,1765538860000,49,0,0,0,20000
2272050,1765538880000,49,9063,1,128487416338327662,20000
2272051,1765538900001,49,0,0,0,20001
2272052,1765538920000,49,0,0,0,19999
2272053,1765538940000,49,0,0,0,20000
2272054,1765538960001,49,0,0,0,20001
2272055,1765538980000,49,0,0,0,19999
2272056,1765539000000,49,0,0,0,20000
2272057,1765539020001,49,0,0,0,20001
2272058,1765539040000,49,0,0,0,19999
2272059,1765539060000,49,0,0,0,20000
2272060,1765539080001,49,0,0,0,20001
2272061,1765539100000,49,0,0,0,19999
2272062,1765539120000,49,0,0,0,20000
2272063,1765539140000,49,0,0,0,20000
2272064,1765539160000,49,0,0,0,20000
2272065,1765539180000,49,0,0,0,20000
2272066,1765539200001,49,0,0,0,20001
2272067,1765539220000,49,0,0,0,19999
2272068,1765539240000,49,0,0,0,20000
2272069,1765539260000,49,0,0,0,20000
2272070,1765539280001,49,1048776,4,967014401243254924,20001
2272071,1765539300000,49,0,0,0,19999
2272072,1765539320000,49,262194,1,241753533788672145,20000
2272073,1765539340000,49,0,0,0,20000
2272074,1765539360000,49,262194,1,241753448826857093,20000
2272075,1765539380000,49,0,0,0,20000
2272076,1765539400001,49,92684,1,165898107985449490,20001
2272077,1765539420000,49,0,0,0,19999
2272078,1765539440000,49,807,1,124796604227300021,20000
2272079,1765539460000,49,0,0,0,20000
2272080,1765539480000,49,0,0,0,20000
2272081,1765539500000,49,0,0,0,20000
2272082,1765539520001,49,0,0,0,20001
2272083,1765539540001,49,0,0,0,20000
2272084,1765539560000,49,0,0,0,19999
2272085,1765539580001,49,0,0,0,20001
2272086,1765539600000,49,0,0,0,19999
2272087,1765539620000,49,0,0,0,20000
2272088,1765539640000,49,0,0,0,20000
2272089,1765539660001,49,0,0,0,20001
2272090,1765539680001,49,0,0,0,20000
2272091,1765539700000,49,0,0,0,19999
2272092,1765539720000,49,0,0,0,20000
2272093,1765539740001,49,0,0,0,20001
2272094,1765539760000,49,0,0,0,19999
2272095,1765539780000,49,0,0,0,20000
2272096,1765539800000,49,0,0,0,20000
2272097,1765539820000,49,0,0,0,20000
2272098,1765539840000,49,0,0,0,20000
2272099,1765539860000,49,0,0,0,20000
2272100,1765539880000,49,0,0,0,20000
2272101,1765539900001,49,0,0,0,20001
2272102,1765539920000,49,0,0,0,19999
2272103,1765539940000,49,148533,1,190890682859263737,20000
2272104,1765539960001,49,0,0,0,20001
2272105,1765539980000,49,0,0,0,19999
2272106,1765540000001,49,0,0,0,20001
2272107,1765540020000,49,80457,1,160431372042270204,19999
2272108,1765540040000,49,0,0,0,20000
2272109,1765540060000,49,500001,1,348152267655561253,20000
2272110,1765540080001,49,0,0,0,20001
2272111,1765540100000,49,808,1,124796699485606717,19999
2272112,1765540120001,49,0,0,0,20001
2272113,1765540140001,49,0,0,0,20000
2272114,1765540160000,49,0,0,0,19999
2272115,1765540180000,49,689447,3,681787002463001364,20000
2272116,1765540200000,49,0,0,0,20000
2272117,1765540220000,49,262194,1,241751533070453319,20000
2272118,1765540240000,49,0,0,0,20000
2272119,1765540260001,49,262194,1,241751448110504007,20001
2272120,1765540280000,49,0,0,0,19999
2272121,1765540300001,49,262194,1,241751363150633924,20001
2272122,1765540320000,49,0,0,0,19999
2272123,1765540340000,49,0,0,0,20000
2272124,1765540360001,49,0,0,0,20001
2272125,1765540380001,49,0,0,0,20000
2272126,1765540400000,49,0,0,0,19999
2272127,1765540420000,49,0,0,0,20000
2272128,1765540440001,49,0,0,0,20001
2272129,1765540460001,49,0,0,0,20000
2272130,1765540480000,49,0,0,0,19999
2272131,1765540500000,49,0,0,0,20000
2272132,1765540520000,49,15316,1,131288086441060094,20000
2272133,1765540540000,49,0,0,0,20000
2272134,1765540560000,49,0,0,0,20000
2272135,1765540580000,49,0,0,0,20000
2272136,1765540600000,49,0,0,0,20000
2272137,1765540620000,49,0,0,0,20000
2272138,1765540640001,49,0,0,0,20001
2272139,1765540660000,49,0,0,0,19999
2272140,1765540680000,49,0,0,0,20000
2272141,1765540700001,49,0,0,0,20001
2272142,1765540720000,49,0,0,0,19999
2272143,1765540740000,49,0,0,0,20000
2272144,1765540760000,49,808,1,124796694801072196,20000
2272145,1765540780000,49,0,0,0,20000
2272146,1765540800000,49,0,0,0,20000
2272147,1765540820000,49,0,0,0,20000
2272148,1765540840000,49,0,0,0,20000
2272149,1765540860000,49,0,0,0,20000
2272150,1765540880001,49,0,0,0,20001
2272151,1765540900000,49,0,0,0,19999
2272152,1765540920000,49,0,0,0,20000
2272153,1765540940001,49,0,0,0,20001
2272154,1765540960000,49,0,0,0,19999
2272155,1765540980000,49,0,0,0,20000
2272156,1765541000000,49,0,0,0,20000
2272157,1765541020000,49,0,0,0,20000
2272158,1765541040000,49,0,0,0,20000
2272159,1765541060000,49,0,0,0,20000
2272160,1765541080001,49,786582,3,725248866440325702,20001
2272161,1765541100001,49,0,0,0,20000
2272162,1765541120000,49,332385,2,397588671722421909,19999
2272163,1765541140000,49,0,0,0,20000
2272164,1765541160000,49,133814,1,184301667842477318,20000
2272165,1765541180001,49,0,0,0,20001
2272166,1765541200000,49,0,0,0,19999
2272167,1765541220000,49,0,0,0,20000
2272168,1765541240000,49,0,0,0,20000
2272169,1765541260000,49,0,0,0,20000
2272170,1765541280000,49,0,0,0,20000
2272171,1765541300000,49,0,0,0,20000
2272172,1765541320000,49,0,0,0,20000
2272173,1765541340000,49,0,0,0,20000
2272174,1765541360000,49,0,0,0,20000
2272175,1765541380000,49,0,0,0,20000
2272176,1765541400000,49,0,0,0,20000
2272177,1765541420001,49,808,1,124796690189679711,20001
2272178,1765541440000,49,0,0,0,19999
2272179,1765541460000,49,0,0,0,20000
2272180,1765541480001,49,0,0,0,20001
2272181,1765541500001,49,0,0,0,20000
2272182,1765541520000,49,0,0,0,19999
2272183,1765541540000,49,0,0,0,20000
2272184,1765541560001,49,0,0,0,20001
2272185,1765541580000,49,0,0,0,19999
2272186,1765541600001,49,0,0,0,20001
2272187,1765541620000,49,0,0,0,19999
2272188,1765541640000,49,0,0,0,20000
2272189,1765541660000,49,0,0,0,20000
2272190,1765541680000,49,13135,1,130305067375073114,20000
2272191,1765541700001,49,0,0,0,20001
2272192,1765541720000,49,0,0,0,19999
2272193,1765541740000,49,0,0,0,20000
2272194,1765541760001,49,0,0,0,20001
2272195,1765541780000,49,0,0,0,19999
2272196,1765541800000,49,0,0,0,20000
2272197,1765541820000,49,0,0,0,20000
2272198,1765541840000,49,0,0,0,20000
2272199,1765541860000,49,0,0,0,20000
2272200,1765541880000,49,0,0,0,20000
2272201,1765541900000,49,0,0,0,20000
2272202,1765541920001,49,0,0,0,20001
2272203,1765541940000,49,0,0,0,19999
2272204,1765541960001,49,0,0,0,20001
2272205,1765541980000,49,904181,4,902289372821647002,19999
2272206,1765542000000,49,0,0,0,20000
2272207,1765542020000,49,262194,1,241747533408929175,20000
2272208,1765542040000,49,0,0,0,20000
2272209,1765542060000,49,0,0,0,20000
2272210,1765542080001,49,807,1,124796585483116586,20001
2272211,1765542100001,49,0,0,0,20000
2272212,1765542120000,49,0,0,0,19999
2272213,1765542140000,49,0,0,0,20000
2272214,1765542160001,49,0,0,0,20001
2272215,1765542180001,49,0,0,0,20000
2272216,1765542200000,49,0,0,0,19999
2272217,1765542220000,49,0,0,0,20000
2272218,1765542240000,49,0,0,0,20000
2272219,1765542260000,49,0,0,0,20000
2272220,1765542280000,49,0,0,0,20000
2272221,1765542300000,49,136782,1,185631060906121554,20000
2272222,1765542320000,49,0,0,0,20000
2272223,1765542340000,49,0,0,0,20000
2272224,1765542360000,49,0,0,0,20000
2272225,1765542380000,49,0,0,0,20000
