block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2185579,1763809040000,49,0,0,0,0
2185580,1763809060000,49,0,0,0,20000
2185581,1763809080000,49,0,0,0,20000
2185582,1763809100000,49,0,0,0,20000
2185583,1763809120000,49,14956,1,131344591021609822,20000
2185584,1763809140001,49,500001,1,355555652950282433,20001
2185585,1763809160000,49,0,0,0,19999
2185586,1763809180000,49,0,0,0,20000
2185587,1763809200000,49,0,0,0,20000
2185588,1763809220001,49,0,0,0,20001
2185589,1763809240000,49,0,0,0,19999
2185590,1763809260001,49,0,0,0,20001
2185591,1763809280000,49,498890,1,355039687195454142,19999
2185592,1763809300000,49,0,0,0,20000
2185593,1763809320000,49,0,0,0,20000
2185594,1763809340000,49,0,0,0,20000
2185595,1763809360000,49,0,0,0,20000
2185596,1763809380000,49,0,0,0,20000
2185597,1763809400001,49,0,0,0,20001
2185598,1763809420000,49,0,0,0,19999
2185599,1763809440001,49,0,0,0,20001
2185600,1763809460000,49,0,0,0,19999
2185601,1763809480001,49,0,0,0,20001
2185602,1763809500000,49,0,0,0,19999
2185603,1763809520001,49,0,0,0,20001
2185604,1763809540001,49,0,0,0,20000
2185605,1763809560000,49,0,0,0,19999
2185606,1763809580000,49,119088,1,179477306267518694,20000
2185607,1763809600001,49,0,0,0,20001
2185608,1763809620000,49,119088,1,179477264515636048,19999
2185609,1763809640000,49,0,0,0,20000
2185610,1763809660001,49,0,0,0,20001
2185611,1763809680000,49,0,0,0,19999
2185612,1763809700000,49,0,0,0,20000
2185613,1763809720000,49,0,0,0,20000
2185614,1763809740000,49,0,0,0,20000
2185615,1763809760001,49,0,0,0,20001
2185616,1763809780000,49,0,0,0,19999
2185617,1763809800000,49,0,0,0,20000
2185618,1763809820001,49,0,0,0,20001
2185619,1763809840001,49,0,0,0,20000
2185620,1763809860000,49,0,0,0,19999
2185621,1763809880001,49,0,0,0,20001
2185622,1763809900000,49,0,0,0,19999
2185623,1763809920000,49,0,0,0,20000
2185624,1763809940000,49,0,0,0,20000
2185625,1763809960001,49,0,0,0,20001
2185626,1763809980000,49,0,0,0,19999
2185627,1763810000000,49,0,0,0,20000
2185628,1763810020001,49,0,0,0,20001
2185629,1763810040000,49,0,0,0,19999
2185630,1763810060000,49,0,0,0,20000
2185631,1763810080000,49,0,0,0,20000
2185632,1763810100000,49,0,0,0,20000
2185633,1763810120001,49,0,0,0,20001
2185634,1763810140001,49,0,0,0,20000
2185635,1763810160000,49,0,0,0,19999
2185636,1763810180000,49,0,0,0,20000
2185637,1763810200001,49,0,0,0,20001
2185638,1763810220001,49,0,0,0,20000
2185639,1763810240000,49,0,0,0,19999
2185640,1763810260001,49,0,0,0,20001
2185641,1763810280000,49,0,0,0,19999
2185642,1763810300000,49,0,0,0,20000
2185643,1763810320001,49,0,0,0,20001
2185644,1763810340000,49,0,0,0,19999
2185645,1763810360001,49,0,0,0,20001
2185646,1763810380000,49,0,0,0,19999
