block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2237419,1764845920000,49,0,0,0,0
2237420,1764845940000,49,0,0,0,20000
2237421,1764845960001,49,0,0,0,20001
2237422,1764845980000,49,0,0,0,19999
2237423,1764846000000,49,0,0,0,20000
2237424,1764846020001,49,0,0,0,20001
2237425,1764846040001,49,0,0,0,20000
2237426,1764846060000,49,0,0,0,19999
2237427,1764846080001,49,0,0,0,20001
2237428,1764846100001,49,0,0,0,20000
2237429,1764846120001,49,0,0,0,20000
2237430,1764846140000,49,0,0,0,19999
2237431,1764846160000,49,0,0,0,20000
2237432,1764846180000,49,0,0,0,20000
2237433,1764846200001,49,0,0,0,20001
2237434,1764846220000,49,0,0,0,19999
2237435,1764846240000,49,0,0,0,20000
2237436,1764846260000,49,0,0,0,20000
2237437,1764846280000,49,0,0,0,20000
2237438,1764846300000,49,0,0,0,20000
2237439,1764846320001,49,0,0,0,20001
2237440,1764846340000,49,0,0,0,19999
2237441,1764846360000,49,0,0,0,20000
2237442,1764846380000,49,0,0,0,20000
2237443,1764846400000,49,0,0,0,20000
2237444,1764846420001,49,0,0,0,20001
2237445,1764846440001,49,0,0,0,20000
2237446,1764846460000,49,0,0,0,19999
2237447,1764846480000,49,0,0,0,20000
2237448,1764846500000,49,0,0,0,20000
2237449,1764846520000,49,0,0,0,20000
2237450,1764846540000,49,0,0,0,20000
2237451,1764846560000,49,0,0,0,20000
2237452,1764846580001,49,0,0,0,20001
2237453,1764846600001,49,0,0,0,20000
2237454,1764846620001,49,0,0,0,20000
2237455,1764846640000,49,14267,1,130897507897552812,19999
2237456,1764846660000,49,0,0,0,20000
2237457,1764846680000,49,0,0,0,20000
2237458,1764846700000,49,0,0,0,20000
2237459,1764846720000,49,0,0,0,20000
2237460,1764846740000,49,0,0,0,20000
2237461,1764846760000,49,0,0,0,20000
2237462,1764846780000,49,0,0,0,20000
2237463,1764846800000,49,0,0,0,20000
2237464,1764846820000,49,0,0,0,20000
2237465,1764846840001,49,0,0,0,20001
2237466,1764846860000,49,0,0,0,19999
2237467,1764846880000,49,0,0,0,20000
2237468,1764846900000,49,0,0,0,20000
2237469,1764846920000,49,0,0,0,20000
2237470,1764846940000,49,8574,1,128314420349494340,20000
2237471,1764846960000,49,0,0,0,20000
2237472,1764846980000,49,0,0,0,20000
2237473,1764847000000,49,0,0,0,20000
2237474,1764847020000,49,0,0,0,20000
2237475,1764847040001,49,0,0,0,20001
2237476,1764847060000,49,0,0,0,19999
2237477,1764847080000,49,0,0,0,20000
2237478,1764847100000,49,0,0,0,20000
2237479,1764847120000,49,0,0,0,20000
2237480,1764847140000,49,0,0,0,20000
2237481,1764847160000,49,0,0,0,20000
2237482,1764847180000,49,0,0,0,20000
2237483,1764847200000,49,0,0,0,20000
2237484,1764847220001,49,0,0,0,20001
2237485,1764847240000,49,0,0,0,19999
2237486,1764847260000,49,0,0,0,20000
2237487,1764847280000,49,0,0,0,20000
2237488,1764847300000,49,0,0,0,20000
2237489,1764847320000,49,0,0,0,20000
2237490,1764847340000,49,0,0,0,20000
2237491,1764847360000,49,0,0,0,20000
2237492,1764847380001,49,0,0,0,20001
2237493,1764847400001,49,0,0,0,20000
2237494,1764847420000,49,0,0,0,19999
2237495,1764847440000,49,0,0,0,20000
2237496,1764847460000,49,0,0,0,20000
2237497,1764847480000,49,0,0,0,20000
2237498,1764847500000,49,0,0,0,20000
2237499,1764847520000,49,10634,1,129253469453006764,20000
2237500,1764847540000,49,0,0,0,20000
2237501,1764847560000,49,0,0,0,20000
2237502,1764847580000,49,0,0,0,20000
2237503,1764847600001,49,0,0,0,20001
2237504,1764847620000,49,0,0,0,19999
2237505,1764847640000,49,0,0,0,20000
2237506,1764847660000,49,0,0,0,20000
2237507,1764847680000,49,0,0,0,20000
2237508,1764847700001,49,0,0,0,20001
2237509,1764847720000,49,0,0,0,19999
2237510,1764847740000,49,0,0,0,20000
2237511,1764847760001,49,0,0,0,20001
2237512,1764847780001,49,0,0,0,20000
2237513,1764847800000,49,0,0,0,19999
2237514,1764847820000,49,0,0,0,20000
2237515,1764847840000,49,0,0,0,20000
2237516,1764847860000,49,0,0,0,20000
2237517,1764847880000,49,0,0,0,20000
2237518,1764847900000,49,0,0,0,20000
2237519,1764847920001,49,0,0,0,20001
2237520,1764847940000,49,0,0,0,19999
2237521,1764847960000,49,0,0,0,20000
2237522,1764847980000,49,0,0,0,20000
2237523,1764848000000,49,0,0,0,20000
2237524,1764848020000,49,0,0,0,20000
2237525,1764848040000,49,0,0,0,20000
2237526,1764848060000,49,0,0,0,20000
2237527,1764848080001,49,9552,1,128762357993467057,20001
2237528,1764848100000,49,0,0,0,19999
2237529,1764848120001,49,0,0,0,20001
2237530,1764848140000,49,0,0,0,19999
2237531,1764848160000,49,0,0,0,20000
2237532,1764848180000,49,0,0,0,20000
2237533,1764848200000,49,0,0,0,20000
2237534,1764848220000,49,0,0,0,20000
2237535,1764848240000,49,0,0,0,20000
2237536,1764848260000,49,0,0,0,20000
2237537,1764848280000,49,0,0,0,20000
2237538,1764848300000,49,0,0,0,20000
2237539,1764848320000,49,0,0,0,20000
2237540,1764848340000,49,0,0,0,20000
2237541,1764848360001,49,0,0,0,20001
2237542,1764848380000,49,0,0,0,19999
2237543,1764848400000,49,0,0,0,20000
2237544,1764848420000,49,0,0,0,20000
2237545,1764848440000,49,0,0,0,20000
2237546,1764848460001,49,0,0,0,20001
2237547,1764848480000,49,0,0,0,19999
2237548,1764848500000,49,16641,1,131966848929086196,20000
2237549,1764848520000,49,0,0,0,20000
2237550,1764848540000,49,0,0,0,20000
2237551,1764848560000,49,0,0,0,20000
2237552,1764848580000,49,0,0,0,20000
2237553,1764848600000,49,0,0,0,20000
2237554,1764848620000,49,0,0,0,20000
2237555,1764848640000,49,0,0,0,20000
2237556,1764848660000,49,0,0,0,20000
2237557,1764848680000,49,167198,1,200179202219785538,20000
2237558,1764848700000,49,0,0,0,20000
2237559,1764848720000,49,0,0,0,20000
2237560,1764848740000,49,0,0,0,20000
2237561,1764848760000,49,0,0,0,20000
2237562,1764848780000,49,0,0,0,20000
2237563,1764848800001,49,0,0,0,20001
2237564,1764848820000,49,0,0,0,19999
2237565,1764848840000,49,0,0,0,20000
2237566,1764848860000,49,0,0,0,20000
2237567,1764848880000,49,0,0,0,20000
2237568,1764848900000,49,0,0,0,20000
