block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2496619,1770031880000,50,0,0,0,0
2496620,1770031900000,50,0,0,0,20000
2496621,1770031920000,50,0,0,0,20000
2496622,1770031940000,50,0,0,0,20000
2496623,1770031960001,50,0,0,0,20001
2496624,1770031980001,50,0,0,0,20000
2496625,1770032000000,50,0,0,0,19999
2496626,1770032020001,50,0,0,0,20001
2496627,1770032040001,50,0,0,0,20000
2496628,1770032060000,50,0,0,0,19999
2496629,1770032080000,50,0,0,0,20000
2496630,1770032100001,50,0,0,0,20001
2496631,1770032120001,50,0,0,0,20000
2496632,1770032140000,50,0,0,0,19999
2496633,1770032160001,50,0,0,0,20001
2496634,1770032180000,50,0,0,0,19999
2496635,1770032200000,50,0,0,0,20000
2496636,1770032220000,50,0,0,0,20000
2496637,1770032240000,50,0,0,0,20000
2496638,1770032260000,50,0,0,0,20000
2496639,1770032280001,50,0,0,0,20001
2496640,1770032300000,50,0,0,0,19999
2496641,1770032320000,50,324439,1,257813450091896158,20000
2496642,1770032340001,50,0,0,0,20001
2496643,1770032360000,50,0,0,0,19999
2496644,1770032380000,50,0,0,0,20000
2496645,1770032400000,50,17175,1,131495925352595732,20000
2496646,1770032420000,50,0,0,0,20000
2496647,1770032440000,50,0,0,0,20000
2496648,1770032460000,50,0,0,0,20000
2496649,1770032480000,50,0,0,0,20000
2496650,1770032500000,50,0,0,0,20000
2496651,1770032520000,50,0,0,0,20000
2496652,1770032540001,50,0,0,0,20001
2496653,1770032560000,50,0,0,0,19999
2496654,1770032580000,50,0,0,0,20000
2496655,1770032600000,50,0,0,0,20000
2496656,1770032620000,50,0,0,0,20000
2496657,1770032640000,50,0,0,0,20000
2496658,1770032660000,50,0,0,0,20000
2496659,1770032680000,50,0,0,0,20000
2496660,1770032700000,50,0,0,0,20000
2496661,1770032720000,50,0,0,0,20000
2496662,1770032740000,50,0,0,0,20000
2496663,1770032760000,50,0,0,0,20000
2496664,1770032780000,50,0,0,0,20000
2496665,1770032800001,50,0,0,0,20001
2496666,1770032820000,50,0,0,0,19999
2496667,1770032840000,50,0,0,0,20000
2496668,1770032860000,50,0,0,0,20000
2496669,1770032880001,50,0,0,0,20001
2496670,1770032900000,50,0,0,0,19999
2496671,1770032920000,50,0,0,0,20000
2496672,1770032940000,50,0,0,0,20000
2496673,1770032960000,50,0,0,0,20000
2496674,1770032980000,50,0,0,0,20000
2496675,1770033000000,50,0,0,0,20000
2496676,1770033020000,50,17706,1,131712903767979508,20000
2496677,1770033040000,50,0,0,0,20000
2496678,1770033060000,50,0,0,0,20000
2496679,1770033080000,50,0,0,0,20000
2496680,1770033100001,50,0,0,0,20001
2496681,1770033140001,50,0,0,0,40000
2496682,1770033160000,50,0,0,0,19999
2496683,1770033180001,50,0,0,0,20001
2496684,1770033200000,50,0,0,0,19999
2496685,1770033220000,50,0,0,0,20000
2496686,1770033240000,50,0,0,0,20000
2496687,1770033260000,50,0,0,0,20000
2496688,1770033280000,50,0,0,0,20000
2496689,1770033300000,50,0,0,0,20000
