block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2323819,1766574940000,49,0,0,0,0
2323820,1766574960000,49,0,0,0,20000
2323821,1766574980000,49,0,0,0,20000
2323822,1766575000000,49,0,0,0,20000
2323823,1766575020000,49,0,0,0,20000
2323824,1766575040000,49,0,0,0,20000
2323825,1766575060000,49,0,0,0,20000
2323826,1766575080000,49,0,0,0,20000
2323827,1766575100001,49,0,0,0,20001
2323828,1766575120001,49,13703,1,130447142892399959,20000
2323829,1766575140000,49,998177,4,935661096610519321,19999
2323830,1766575160001,49,0,0,0,20001
2323831,1766575180000,49,0,0,0,19999
2323832,1766575200000,49,0,0,0,20000
2323833,1766575220000,49,0,0,0,20000
2323834,1766575240000,49,0,0,0,20000
2323835,1766575260002,49,0,0,0,20002
2323836,1766575280000,49,0,0,0,19998
2323837,1766575300000,49,0,0,0,20000
2323838,1766575320000,49,0,0,0,20000
2323839,1766575340001,49,0,0,0,20001
2323840,1766575360000,49,0,0,0,19999
2323841,1766575380000,49,0,0,0,20000
2323842,1766575400001,49,808,1,124789405966617625,20001
2323843,1766575420001,49,0,0,0,20000
2323844,1766575440001,49,0,0,0,20000
2323845,1766575460000,49,0,0,0,19999
2323846,1766575480000,49,0,0,0,20000
2323847,1766575500000,49,0,0,0,20000
2323848,1766575520000,49,0,0,0,20000
2323849,1766575540000,49,0,0,0,20000
2323850,1766575560001,49,0,0,0,20001
2323851,1766575580000,49,0,0,0,19999
2323852,1766575600000,49,0,0,0,20000
2323853,1766575620000,49,0,0,0,20000
2323854,1766575640000,49,0,0,0,20000
2323855,1766575660000,49,0,0,0,20000
2323856,1766575680000,49,0,0,0,20000
2323857,1766575700000,49,0,0,0,20000
2323858,1766575720000,49,0,0,0,20000
2323859,1766575740000,49,0,0,0,20000
2323860,1766575760000,49,0,0,0,20000
2323861,1766575780000,49,0,0,0,20000
2323862,1766575800001,49,0,0,0,20001
2323863,1766575820001,49,0,0,0,20000
2323864,1766575840000,49,0,0,0,19999
2323865,1766575860001,49,0,0,0,20001
2323866,1766575880001,49,0,0,0,20000
2323867,1766575900000,49,0,0,0,19999
2323868,1766575920000,49,0,0,0,20000
2323869,1766575940001,49,0,0,0,20001
2323870,1766575960000,49,0,0,0,19999
2323871,1766575980000,49,0,0,0,20000
2323872,1766576000000,49,0,0,0,20000
2323873,1766576020000,49,0,0,0,20000
2323874,1766576040000,49,1009406,4,940588008637107582,20000
2323875,1766576060001,49,808,1,124789401364297175,20001
2323876,1766576080000,49,0,0,0,19999
2323877,1766576100000,49,0,0,0,20000
2323878,1766576120000,49,0,0,0,20000
2323879,1766576140001,49,0,0,0,20001
2323880,1766576160000,49,0,0,0,19999
2323881,1766576180000,49,0,0,0,20000
2323882,1766576200000,49,0,0,0,20000
2323883,1766576220001,49,0,0,0,20001
2323884,1766576240000,49,0,0,0,19999
2323885,1766576260001,49,0,0,0,20001
2323886,1766576280000,49,0,0,0,19999
2323887,1766576300000,49,0,0,0,20000
2323888,1766576320000,49,0,0,0,20000
2323889,1766576340000,49,0,0,0,20000
2323890,1766576360000,49,0,0,0,20000
2323891,1766576380000,49,0,0,0,20000
2323892,1766576400001,49,0,0,0,20001
2323893,1766576420001,49,0,0,0,20000
2323894,1766576440001,49,0,0,0,20000
2323895,1766576460000,49,0,0,0,19999
2323896,1766576480001,49,0,0,0,20001
2323897,1766576500000,49,0,0,0,19999
2323898,1766576520000,49,0,0,0,20000
2323899,1766576540000,49,0,0,0,20000
2323900,1766576560000,49,0,0,0,20000
2323901,1766576580000,49,0,0,0,20000
2323902,1766576600000,49,0,0,0,20000
2323903,1766576620001,49,0,0,0,20001
2323904,1766576640001,49,0,0,0,20000
2323905,1766576660000,49,0,0,0,19999
2323906,1766576680000,49,0,0,0,20000
2323907,1766576700001,49,0,0,0,20001
2323908,1766576720000,49,808,1,124789396690110982,19999
2323909,1766576740000,49,0,0,0,20000
2323910,1766576760000,49,0,0,0,20000
2323911,1766576780000,49,0,0,0,20000
2323912,1766576800000,49,0,0,0,20000
2323913,1766576820000,49,0,0,0,20000
2323914,1766576840000,49,0,0,0,20000
2323915,1766576860000,49,0,0,0,20000
2323916,1766576880000,49,0,0,0,20000
2323917,1766576900000,49,0,0,0,20000
2323918,1766576920000,49,0,0,0,20000
2323919,1766576940001,49,1015383,4,943194081364729914,20001
2323920,1766576960000,49,0,0,0,19999
2323921,1766576980001,49,0,0,0,20001
2323922,1766577000001,49,0,0,0,20000
2323923,1766577020000,49,0,0,0,19999
2323924,1766577040000,49,12350,1,129849631372871658,20000
2323925,1766577060001,49,0,0,0,20001
2323926,1766577080001,49,0,0,0,20000
2323927,1766577100000,49,0,0,0,19999
2323928,1766577120000,49,0,0,0,20000
2323929,1766577140000,49,0,0,0,20000
2323930,1766577160000,49,0,0,0,20000
2323931,1766577180000,49,0,0,0,20000
2323932,1766577200000,49,0,0,0,20000
2323933,1766577220000,49,0,0,0,20000
2323934,1766577240000,49,0,0,0,20000
2323935,1766577260000,49,0,0,0,20000
2323936,1766577280000,49,0,0,0,20000
2323937,1766577300001,49,0,0,0,20001
2323938,1766577320000,49,0,0,0,19999
2323939,1766577340000,49,0,0,0,20000
2323940,1766577360000,49,0,0,0,20000
2323941,1766577380000,49,807,1,124789292089206301,20000
2323942,1766577400000,49,0,0,0,20000
2323943,1766577420001,49,0,0,0,20001
2323944,1766577440000,49,0,0,0,19999
2323945,1766577460000,49,0,0,0,20000
2323946,1766577480000,49,0,0,0,20000
2323947,1766577500000,49,0,0,0,20000
2323948,1766577520001,49,0,0,0,20001
2323949,1766577540001,49,0,0,0,20000
2323950,1766577560001,49,0,0,0,20000
2323951,1766577580000,49,0,0,0,19999
2323952,1766577600001,49,0,0,0,20001
2323953,1766577620000,49,0,0,0,19999
2323954,1766577640000,49,0,0,0,20000
2323955,1766577660000,49,0,0,0,20000
2323956,1766577680000,49,0,0,0,20000
2323957,1766577700000,49,0,0,0,20000
2323958,1766577720001,49,0,0,0,20001
2323959,1766577740000,49,0,0,0,19999
2323960,1766577760000,49,0,0,0,20000
2323961,1766577780000,49,0,0,0,20000
2323962,1766577800001,49,0,0,0,20001
2323963,1766577820000,49,0,0,0,19999
2323964,1766577840001,49,1234378,5,1163702084626712624,20001
2323965,1766577860000,49,0,0,0,19999
2323966,1766577880001,49,0,0,0,20001
2323967,1766577900000,49,0,0,0,19999
2323968,1766577920000,49,0,0,0,20000
2323969,1766577940000,49,0,0,0,20000
2323970,1766577960000,49,0,0,0,20000
2323971,1766577980000,49,0,0,0,20000
2323972,1766578000001,49,81327,1,160109109028937154,20001
2323973,1766578020001,49,0,0,0,20000
2323974,1766578040000,49,807,1,124789287603108018,19999
2323975,1766578060000,49,0,0,0,20000
2323976,1766578080000,49,0,0,0,20000
2323977,1766578100001,49,0,0,0,20001
2323978,1766578120000,49,0,0,0,19999
2323979,1766578140000,49,0,0,0,20000
2323980,1766578160000,49,0,0,0,20000
2323981,1766578180000,49,0,0,0,20000
2323982,1766578200001,49,173072,1,200362087387913419,20001
2323983,1766578220000,49,0,0,0,19999
2323984,1766578240000,49,0,0,0,20000
2323985,1766578260001,49,0,0,0,20001
2323986,1766578280000,49,0,0,0,19999
2323987,1766578300000,49,0,0,0,20000
2323988,1766578320000,49,0,0,0,20000
2323989,1766578340000,49,0,0,0,20000
2323990,1766578360000,49,0,0,0,20000
