block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2414539,1768389500000,50,0,0,0,0
2414540,1768389520000,50,0,0,0,20000
2414541,1768389540000,50,0,0,0,20000
2414542,1768389560000,50,0,0,0,20000
2414543,1768389580000,50,0,0,0,20000
2414544,1768389600001,50,0,0,0,20001
2414545,1768389620001,50,0,0,0,20000
2414546,1768389640000,50,0,0,0,19999
2414547,1768389660003,50,0,0,0,20003
2414548,1768389680000,50,0,0,0,19997
2414549,1768389700000,50,0,0,0,20000
2414550,1768389720000,50,0,0,0,20000
2414551,1768389740000,50,23445,1,134372254068966470,20000
2414552,1768389760000,50,0,0,0,20000
2414553,1768389780001,50,0,0,0,20001
2414554,1768389800000,50,0,0,0,19999
2414555,1768389820000,50,0,0,0,20000
2414556,1768389840000,50,0,0,0,20000
2414557,1768389860001,50,0,0,0,20001
2414558,1768389880001,50,0,0,0,20000
2414559,1768389900000,50,0,0,0,19999
2414560,1768389920000,50,1052216,5,1068269169206129744,20000
2414561,1768389940001,50,0,0,0,20001
2414562,1768389960001,50,0,0,0,20000
2414563,1768389980000,50,0,0,0,19999
2414564,1768390000000,50,0,0,0,20000
2414565,1768390020001,50,0,0,0,20001
2414566,1768390040000,50,0,0,0,19999
2414567,1768390060000,50,0,0,0,20000
2414568,1768390080000,50,0,0,0,20000
2414569,1768390100001,50,0,0,0,20001
2414570,1768390120000,50,0,0,0,19999
2414571,1768390140000,50,0,0,0,20000
2414572,1768390160000,50,0,0,0,20000
2414573,1768390180001,50,0,0,0,20001
2414574,1768390200000,50,0,0,0,19999
2414575,1768390220000,50,0,0,0,20000
2414576,1768390240000,50,0,0,0,20000
2414577,1768390260000,50,0,0,0,20000
2414578,1768390280000,50,0,0,0,20000
2414579,1768390300000,50,0,0,0,20000
2414580,1768390320000,50,0,0,0,20000
2414581,1768390340000,50,0,0,0,20000
2414582,1768390360001,50,0,0,0,20001
2414583,1768390380000,50,0,0,0,19999
2414584,1768390400000,50,0,0,0,20000
2414585,1768390420000,50,0,0,0,20000
2414586,1768390440000,50,138924,1,183327505672368730,20000
2414587,1768390460000,50,0,0,0,20000
2414588,1768390480000,50,0,0,0,20000
2414589,1768390500000,50,0,0,0,20000
2414590,1768390520000,50,0,0,0,20000
2414591,1768390540000,50,0,0,0,20000
2414592,1768390560001,50,0,0,0,20001
2414593,1768390580001,50,0,0,0,20000
2414594,1768390600000,50,0,0,0,19999
2414595,1768390620000,50,0,0,0,20000
2414596,1768390640001,50,0,0,0,20001
2414597,1768390660001,50,0,0,0,20000
2414598,1768390680001,50,0,0,0,20000
2414599,1768390700000,50,0,0,0,19999
2414600,1768390720000,50,32514,1,138211202299172451,20000
2414601,1768390740000,50,0,0,0,20000
2414602,1768390760000,50,0,0,0,20000
2414603,1768390780001,50,325076,1,262246050843034074,20001
2414604,1768390800001,50,0,0,0,20000
2414605,1768390820000,50,1477213,6,1372865934370558353,19999
2414606,1768390840000,50,0,0,0,20000
2414607,1768390860001,50,0,0,0,20001
2414608,1768390880000,50,0,0,0,19999
2414609,1768390900001,50,0,0,0,20001
2414610,1768390920001,50,0,0,0,20000
2414611,1768390940001,50,0,0,0,20000
2414612,1768390960000,50,0,0,0,19999
2414613,1768390980000,50,0,0,0,20000
2414614,1768391000001,50,0,0,0,20001
2414615,1768391020000,50,0,0,0,19999
2414616,1768391040000,50,0,0,0,20000
2414617,1768391060001,50,0,0,0,20001
2414618,1768391080000,50,0,0,0,19999
2414619,1768391100000,50,0,0,0,20000
2414620,1768391120000,50,0,0,0,20000
2414621,1768391140000,50,0,0,0,20000
2414622,1768391160001,50,0,0,0,20001
2414623,1768391180000,50,0,0,0,19999
2414624,1768391200000,50,0,0,0,20000
2414625,1768391220000,50,0,0,0,20000
2414626,1768391240001,50,0,0,0,20001
2414627,1768391260000,50,0,0,0,19999
2414628,1768391280000,50,0,0,0,20000
2414629,1768391300000,50,0,0,0,20000
2414630,1768391320000,50,0,0,0,20000
2414631,1768391340000,50,0,0,0,20000
2414632,1768391360000,50,0,0,0,20000
2414633,1768391380000,50,0,0,0,20000
2414634,1768391400000,50,0,0,0,20000
2414635,1768391420000,50,0,0,0,20000
2414636,1768391440000,50,0,0,0,20000
2414637,1768391460000,50,0,0,0,20000
2414638,1768391480000,50,0,0,0,20000
2414639,1768391500000,50,0,0,0,20000
2414640,1768391520001,50,0,0,0,20001
2414641,1768391540001,50,0,0,0,20000
2414642,1768391560001,50,0,0,0,20000
2414643,1768391580000,50,0,0,0,19999
2414644,1768391600000,50,0,0,0,20000
2414645,1768391620000,50,0,0,0,20000
2414646,1768391640000,50,0,0,0,20000
2414647,1768391660000,50,0,0,0,20000
2414648,1768391680000,50,0,0,0,20000
2414649,1768391700000,50,0,0,0,20000
2414650,1768391720000,50,0,0,0,20000
2414651,1768391740000,50,1335918,6,1312954459485862796,20000
2414652,1768391760001,50,0,0,0,20001
2414653,1768391780000,50,0,0,0,19999
2414654,1768391800000,50,0,0,0,20000
2414655,1768391820001,50,0,0,0,20001
2414656,1768391840000,50,0,0,0,19999
2414657,1768391860001,50,0,0,0,20001
2414658,1768391880001,50,0,0,0,20000
2414659,1768391900000,50,0,0,0,19999
2414660,1768391920000,50,0,0,0,20000
2414661,1768391940000,50,0,0,0,20000
2414662,1768391960000,50,0,0,0,20000
2414663,1768391980001,50,0,0,0,20001
2414664,1768392000000,50,0,0,0,19999
2414665,1768392020000,50,0,0,0,20000
2414666,1768392040000,50,0,0,0,20000
2414667,1768392060000,50,0,0,0,20000
2414668,1768392080000,50,0,0,0,20000
2414669,1768392100001,50,0,0,0,20001
2414670,1768392120000,50,0,0,0,19999
2414671,1768392140001,50,0,0,0,20001
2414672,1768392160000,50,0,0,0,19999
2414673,1768392180000,50,0,0,0,20000
2414674,1768392200000,50,0,0,0,20000
