block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2475019,1769599520000,50,0,0,0,0
2475020,1769599540000,50,0,0,0,20000
2475021,1769599560001,50,0,0,0,20001
2475022,1769599580001,50,0,0,0,20000
2475023,1769599600000,50,0,0,0,19999
2475024,1769599620000,50,0,0,0,20000
2475025,1769599640000,50,0,0,0,20000
2475026,1769599660000,50,0,0,0,20000
2475027,1769599680001,50,0,0,0,20001
2475028,1769599700001,50,0,0,0,20000
2475029,1769599720000,50,0,0,0,19999
2475030,1769599740000,50,0,0,0,20000
2475031,1769599760000,50,0,0,0,20000
2475032,1769599780001,50,0,0,0,20001
2475033,1769599800000,50,0,0,0,19999
2475034,1769599820000,50,0,0,0,20000
2475035,1769599840000,50,0,0,0,20000
2475036,1769599860000,50,0,0,0,20000
2475037,1769599880000,50,0,0,0,20000
2475038,1769599900001,50,0,0,0,20001
2475039,1769599920000,50,0,0,0,19999
2475040,1769599940001,50,0,0,0,20001
2475041,1769599960000,50,0,0,0,19999
2475042,1769599980001,50,0,0,0,20001
2475043,1769600000000,50,0,0,0,19999
2475044,1769600020000,50,0,0,0,20000
2475045,1769600040000,50,0,0,0,20000
2475046,1769600060000,50,0,0,0,20000
2475047,1769600080000,50,0,0,0,20000
2475048,1769600100000,50,0,0,0,20000
2475049,1769600120000,50,0,0,0,20000
2475050,1769600140000,50,524388,2,466217487676507122,20000
2475051,1769600160000,50,965422,4,897885540091844404,20000
2475052,1769600180000,50,0,0,0,20000
2475053,1769600200000,50,0,0,0,20000
2475054,1769600220001,50,0,0,0,20001
2475055,1769600240000,50,0,0,0,19999
2475056,1769600260000,50,0,0,0,20000
2475057,1769600280000,50,0,0,0,20000
2475058,1769600300000,50,0,0,0,20000
2475059,1769600320000,50,0,0,0,20000
2475060,1769600340000,50,0,0,0,20000
2475061,1769600360001,50,0,0,0,20001
2475062,1769600380001,50,0,0,0,20000
2475063,1769600400001,50,0,0,0,20000
2475064,1769600420000,50,0,0,0,19999
2475065,1769600440000,50,0,0,0,20000
2475066,1769600460000,50,0,0,0,20000
2475067,1769600480000,50,0,0,0,20000
2475068,1769600500001,50,324075,1,258754474111838074,20001
2475069,1769600520000,50,0,0,0,19999
2475070,1769600540001,50,0,0,0,20001
2475071,1769600560000,50,0,0,0,19999
2475072,1769600580000,50,0,0,0,20000
2475073,1769600600000,50,0,0,0,20000
2475074,1769600620000,50,0,0,0,20000
2475075,1769600640001,50,0,0,0,20001
2475076,1769600660000,50,0,0,0,19999
2475077,1769600680001,50,0,0,0,20001
2475078,1769600700001,50,0,0,0,20000
2475079,1769600720000,50,0,0,0,19999
2475080,1769600740000,50,0,0,0,20000
2475081,1769600760000,50,0,0,0,20000
2475082,1769600780000,50,0,0,0,20000
2475083,1769600800000,50,0,0,0,20000
2475084,1769600820001,50,0,0,0,20001
2475085,1769600840000,50,0,0,0,19999
2475086,1769600860000,50,0,0,0,20000
2475087,1769600880000,50,0,0,0,20000
2475088,1769600900001,50,0,0,0,20001
2475089,1769600920001,50,0,0,0,20000
2475090,1769600940000,50,0,0,0,19999
2475091,1769600960000,50,0,0,0,20000
2475092,1769600980001,50,0,0,0,20001
2475093,1769601000000,50,0,0,0,19999
2475094,1769601020000,50,0,0,0,20000
2475095,1769601040000,50,262194,1,233106927469063020,20000
2475096,1769601060000,50,822996,4,838841983096373165,20000
2475097,1769601080001,50,0,0,0,20001
2475098,1769601100000,50,0,0,0,19999
2475099,1769601120000,50,0,0,0,20000
2475100,1769601140000,50,0,0,0,20000
2475101,1769601160000,50,0,0,0,20000
2475102,1769601180000,50,0,0,0,20000
2475103,1769601200000,50,0,0,0,20000
2475104,1769601220000,50,0,0,0,20000
2475105,1769601240000,50,0,0,0,20000
2475106,1769601260000,50,0,0,0,20000
2475107,1769601280001,50,0,0,0,20001
2475108,1769601300001,50,0,0,0,20000
2475109,1769601320001,50,0,0,0,20000
