block_number,timestamp_ms,spec_version,submit_data_bytes,submit_data_count,block_fee_plancks,block_time_ms
2224459,1764586700000,49,0,0,0,0
2224460,1764586720000,49,0,0,0,20000
2224461,1764586740001,49,0,0,0,20001
2224462,1764586760000,49,1615,1,125170627016952882,19999
2224463,1764586780000,49,0,0,0,20000
2224464,1764586800000,49,0,0,0,20000
2224465,1764586820000,49,0,0,0,20000
2224466,1764586840000,49,813,1,124804020445495278,20000
2224467,1764586860000,49,0,0,0,20000
2224468,1764586880000,49,0,0,0,20000
2224469,1764586900000,49,0,0,0,20000
2224470,1764586920001,49,812,1,124803919851586912,20001
2224471,1764586940000,49,0,0,0,19999
2224472,1764586960000,49,0,0,0,20000
2224473,1764586980001,49,0,0,0,20001
2224474,1764587000000,49,1613,1,125170423571595313,19999
2224475,1764587020000,49,0,0,0,20000
2224476,1764587040000,49,0,0,0,20000
2224477,1764587060000,49,0,0,0,20000
2224478,1764587080000,49,813,1,124804018689072830,20000
2224479,1764587100000,49,0,0,0,20000
2224480,1764587120001,49,0,0,0,20001
2224481,1764587140000,49,0,0,0,19999
2224482,1764587160000,49,813,1,124804018095167971,20000
2224483,1764587180001,49,0,0,0,20001
2224484,1764587200001,49,0,0,0,20000
2224485,1764587220001,49,0,0,0,20000
2224486,1764587240000,49,1613,1,125170420076413045,19999
2224487,1764587260000,49,0,0,0,20000
2224488,1764587280000,49,0,0,0,20000
2224489,1764587300000,49,0,0,0,20000
2224490,1764587320001,49,812,1,124803916908513465,20001
2224491,1764587340000,49,0,0,0,19999
2224492,1764587360000,49,0,0,0,20000
2224493,1764587380000,49,101484,1,170638713239784829,20000
2224494,1764587400001,49,813,1,124804016322911869,20001
2224495,1764587420000,49,101484,1,170638678294612710,19999
2224496,1764587440001,49,0,0,0,20001
2224497,1764587460000,49,101484,1,170638643236470487,19999
2224498,1764587480000,49,1615,1,125170616627982866,20000
2224499,1764587500000,49,0,0,0,20000
2224500,1764587520000,49,0,0,0,20000
2224501,1764587540001,49,0,0,0,20001
2224502,1764587560000,49,811,1,124803815153053867,19999
2224503,1764587580000,49,0,0,0,20000
2224504,1764587600000,49,0,0,0,20000
2224505,1764587620000,49,0,0,0,20000
2224506,1764587640000,49,18712,2,257386409322098997,20000
2224507,1764587660000,49,0,0,0,20000
2224508,1764587680001,49,1895464,2,1111943706797938686,20001
2224509,1764587700000,49,947732,1,555971844091143634,19999
2224510,1764587720000,49,1121549,3,883989491433718641,20000
2224511,1764587740001,49,947732,1,555971685751638459,20001
2224512,1764587760000,49,947732,1,555971596904493140,19999
2224513,1764587780000,49,0,0,0,20000
2224514,1764587800000,49,812,1,124803913814638726,20000
2224515,1764587820000,49,0,0,0,20000
2224516,1764587840001,49,0,0,0,20001
2224517,1764587860000,49,0,0,0,19999
2224518,1764587880000,49,811,1,124803813225954662,20000
2224519,1764587900001,49,0,0,0,20001
2224520,1764587920001,49,0,0,0,20000
2224521,1764587940000,49,0,0,0,19999
2224522,1764587960001,49,1615,1,125170610531573470,20001
2224523,1764587980000,49,0,0,0,19999
2224524,1764588000006,49,0,0,0,20006
2224525,1764588020000,49,0,0,0,19994
2224526,1764588040000,49,813,1,124804012047008366,20000
2224527,1764588060000,49,0,0,0,20000
2224528,1764588080001,49,0,0,0,20001
2224529,1764588100000,49,0,0,0,19999
2224530,1764588120000,49,812,1,124803911453116770,20000
2224531,1764588140001,49,0,0,0,20001
2224532,1764588160001,49,0,0,0,20000
2224533,1764588180000,49,0,0,0,19999
2224534,1764588200000,49,1613,1,125170407036181780,20000
2224535,1764588220000,49,0,0,0,20000
2224536,1764588240001,49,0,0,0,20001
2224537,1764588260000,49,0,0,0,19999
2224538,1764588280000,49,813,1,124804010265396132,20000
2224539,1764588300000,49,0,0,0,20000
2224540,1764588320000,49,0,0,0,20000
2224541,1764588340001,49,0,0,0,20001
2224542,1764588360000,49,813,1,124804009671508094,19999
2224543,1764588380000,49,0,0,0,20000
2224544,1764588400001,49,0,0,0,20001
2224545,1764588420000,49,0,0,0,19999
2224546,1764588440000,49,1613,1,125170403538953715,20000
2224547,1764588460000,49,0,0,0,20000
2224548,1764588480000,49,0,0,0,20000
2224549,1764588500000,49,0,0,0,20000
2224550,1764588520000,49,126746,2,306577618044347128,20000
2224551,1764588540000,49,0,0,0,20000
2224552,1764588560000,49,0,0,0,20000
2224553,1764588580000,49,0,0,0,20000
2224554,1764588600000,49,813,1,124804007899999837,20000
2224555,1764588620000,49,0,0,0,20000
2224556,1764588640001,49,0,0,0,20001
2224557,1764588660000,49,0,0,0,19999
2224558,1764588680000,49,1615,1,125170600061552376,20000
2224559,1764588700000,49,0,0,0,20000
2224560,1764588720000,49,0,0,0,20000
2224561,1764588740000,49,0,0,0,20000
2224562,1764588760000,49,811,1,124803806712293388,20000
2224563,1764588780000,49,0,0,0,20000
2224564,1764588800000,49,0,0,0,20000
2224565,1764588820001,49,0,0,0,20001
2224566,1764588840000,49,812,1,124803906118412445,19999
2224567,1764588860000,49,0,0,0,20000
2224568,1764588880000,49,0,0,0,20000
2224569,1764588900000,49,0,0,0,20000
2224570,1764588920000,49,18779,2,257414835828583419,20000
2224571,1764588940000,49,0,0,0,20000
2224572,1764588960001,49,0,0,0,20001
2224573,1764588980000,49,0,0,0,19999
2224574,1764589000000,49,812,1,124803904934880179,20000
2224575,1764589020000,49,0,0,0,20000
2224576,1764589040000,49,0,0,0,20000
2224577,1764589060000,49,0,0,0,20000
2224578,1764589080000,49,811,1,124803804341002785,20000
2224579,1764589100000,49,0,0,0,20000
2224580,1764589120000,49,0,0,0,20000
2224581,1764589140000,49,0,0,0,20000
2224582,1764589160000,49,1615,1,125170593075380530,20000
2224583,1764589180001,49,0,0,0,20001
2224584,1764589200000,49,0,0,0,19999
2224585,1764589220000,49,0,0,0,20000
2224586,1764589240000,49,813,1,124804003154194885,20000
2224587,1764589260000,49,0,0,0,20000
2224588,1764589280000,49,0,0,0,20000
2224589,1764589300000,49,0,0,0,20000
2224590,1764589320001,49,812,1,124803902560321047,20001
2224591,1764589340000,49,0,0,0,19999
2224592,1764589360000,49,0,0,0,20000
2224593,1764589380000,49,0,0,0,20000
2224594,1764589400001,49,1613,1,125170389579972008,20001
2224595,1764589420000,49,0,0,0,19999
2224596,1764589440000,49,0,0,0,20000
2224597,1764589460000,49,0,0,0,20000
2224598,1764589480000,49,813,1,124804001372635923,20000
2224599,1764589500001,49,500001,1,352096056217267417,20001
2224600,1764589520000,49,15772,1,131608978311159014,19999
2224601,1764589540000,49,0,0,0,20000
2224602,1764589560000,49,813,1,124804000818260549,20000
2224603,1764589580000,49,0,0,0,20000
2224604,1764589600000,49,0,0,0,20000
2224605,1764589620000,49,0,0,0,20000
2224606,1764589640000,49,1613,1,125170386160375466,20000
2224607,1764589660000,49,0,0,0,20000
2224608,1764589680000,49,127002,1,182253727710131435,20000
2224609,1764589700000,49,0,0,0,20000
2224610,1764589720000,49,127814,2,307057583765769334,20000
2224611,1764589740001,49,0,0,0,20001
2224612,1764589760000,49,127002,1,182253640681353757,19999
2224613,1764589780000,49,0,0,0,20000
2224614,1764589800000,49,127815,2,307057596163542070,20000
2224615,1764589820000,49,0,0,0,20000
2224616,1764589840001,49,127002,1,182253553652743914,20001
2224617,1764589860000,49,0,0,0,19999
2224618,1764589880000,49,128617,2,307424092830856492,20000
2224619,1764589900000,49,127002,1,182253489197042547,20000
2224620,1764589920001,49,0,0,0,20001
2224621,1764589940000,49,0,0,0,19999
2224622,1764589960000,49,811,1,124803797921095942,20000
2224623,1764589980000,49,0,0,0,20000
2224624,1764590000001,49,0,0,0,20001
2224625,1764590020000,49,0,0,0,19999
2224626,1764590040000,49,812,1,124803897327232553,20000
2224627,1764590060000,49,0,0,0,20000
2224628,1764590080000,49,0,0,0,20000
2224629,1764590100000,49,0,0,0,20000
2224630,1764590120000,49,1616,1,125170679307624216,20000
2224631,1764590140001,49,0,0,0,20001
2224632,1764590160001,49,0,0,0,20000
2224633,1764590180000,49,0,0,0,19999
2224634,1764590200000,49,812,1,124803896139568327,20000
2224635,1764590220000,49,0,0,0,20000
2224636,1764590240001,49,0,0,0,20001
2224637,1764590260001,49,0,0,0,20000
2224638,1764590280000,49,811,1,124803795545708497,19999
2224639,1764590300001,49,0,0,0,20001
