_day,block_count,blocks_with_data,total_data_bytes,total_submit_count,total_fee_plancks,avg_block_time_ms,p10_block_time_ms,p50_block_time_ms,p90_block_time_ms,p50_payload_bytes,p90_payload_bytes,p99_payload_bytes,p10_fee_per_byte_plancks,p50_fee_per_byte_plancks,p90_fee_per_byte_plancks,daily_data_mib,actual_mib_per_s,max_mib_per_s,utilization_pct,avg_cost_per_mib_avail,cost_per_mib_avail_p10,cost_per_mib_avail_p50,cost_per_mib_avail_p90,avg_avail_usd,cost_per_mib_usd,cost_per_mib_usd_p10,cost_per_mib_usd_p50,cost_per_mib_usd_p90,daily_da_spend_usd,actual_mib_per_s_7d,utilization_pct_7d,daily_data_mib_7d,cost_per_mib_usd_7d,cumulative_daily_data_mib,cumulative_daily_da_spend_usd
2025-12-27,4317,355,128157935.0,690,1.418070755516738e+20,20013.901760889712,19999.0,20000.0,20001.0,32670.0,1051878.0000000002,2068155.3199999924,911310555877.7195,4484586516420.882,154631092221858.88,122.22093105316162,0.0014155771490984668,0.2125,0.6661539525169256,1.160251966089122,0.9555783774400356,4.702429791042543,162.1424521576279,0.006732708333333334,0.007811638080854616,0.006433630504943673,0.03166008824106706,1.0916578388287628,0.9547456792923837,0.0014077753485095428,0.6624825169456672,121.61549649919782,0.00784576797486112,7927.042793273926,61.83736628168074
2025-12-28,4320,363,110151398.0,661,1.3025986895811343e+20,20000.0,19999.0,20000.0,20001.0,39924.0,943307.2,1412574.5199999998,910423453922.1593,3552843840461.432,154630365499169.66,105.04855918884277,0.001215839805426421,0.2125,0.5721599084359629,1.2399967211730056,0.9546481836198821,3.7254267828556866,162.14169013365733,0.006697333333333333,0.008304671373936008,0.006393597101763557,0.02495042497371215,1.0859169460551477,0.872393762368805,0.0013880549168360792,0.6532023138052138,119.91165120261056,0.007884317248350276,8032.091352462769,62.70976004404954
2025-12-29,4320,356,128743681.0,700,1.4312363184441577e+20,20000.00023153508,19999.0,20000.0,20001.0,46442.0,1087122.0,1650478.4999999981,909432657561.0309,3116177415273.2744,154629611121729.8,122.77954196929932,0.001421059513533557,0.2125,0.6687338887216738,1.1656960886871808,0.9536092583347155,3.267548849397589,162.14089911157896,0.006583666666666667,0.007674554482553503,0.0062782454871229895,0.021512452441483927,1.0674816327842656,0.9422782841863521,0.0013894323454863046,0.6538505155229668,120.03066103799003,0.007849315863958359,8154.870894432068,63.65203832823589
2025-12-30,4318,302,140346949.0,616,1.376208697565838e+20,20009.265693768823,19999.0,20000.0,20001.0,325349.0,986312.6000000001,1504051.5000000002,817383397684.834,991961959456.519,8718177517366.338,133.84528064727783,0.0015498527170828837,0.2125,0.7293424550978276,1.0282086084100026,0.8570886136107725,1.0401475035990788,9.141671708449925,0.006497541666666666,0.006680828275169342,0.005568968978961561,0.006758401744114331,0.05939839282864123,0.8941973354463097,0.0014028351962061603,0.6601577393911341,121.18397113255092,0.007717539676271072,8288.716175079346,64.5462356636822
2025-12-31,4320,272,131542983.0,588,1.3021644863415797e+20,20000.00023153508,19999.0,20000.0,20001.0,325212.5,1049411.4,1502452.1200000034,816706062997.5961,990229309545.4653,10094730655965.943,125.44916439056396,0.001451957921187083,0.2125,0.6832743158527449,1.038001721787097,0.8563783767137673,1.0383306884859458,10.585092292310145,0.006450125,0.006695240855741999,0.005523747577100888,0.006697362732070411,0.06827516842193698,0.8399123707463982,0.0014109880330511945,0.6639943684946799,121.88837623596191,0.0075821060645559265,8414.16533946991,65.3861480344286
2026-01-01,4320,269,134009088.0,597,1.323130925288141e+20,19999.99976846492,19999.0,20000.0,20001.0,324985.0,1151745.6,1526702.2799999996,815956171590.1677,975211108734.9283,10296351073090.416,127.801025390625,0.0014791785346137153,0.2125,0.6960840162888072,1.0353054063877651,0.8555920585813317,1.0225829635528363,10.796506622816857,0.006437333333333333,0.006664606002720173,0.005507731278440892,0.0065827073973774575,0.06950071196661305,0.8517434809721527,0.00142876918187846,0.6723619679428047,123.42466749463763,0.007395875419328753,8541.966364860535,66.23789151540075
2026-01-02,4320,265,126066073.0,584,1.271667397714013e+20,20000.0,19999.0,20000.0,20001.0,324894.0,1171543.2,1451638.4000000008,815360927472.8617,1000851807224.8467,10028489374176.492,120.22597599029541,0.0013915043517395303,0.2125,0.6548255772891907,1.0577309830420187,0.8549678998857835,1.0494691846126007,10.515633274016489,0.0065541666666666665,0.006932545151354564,0.005603602110501406,0.0068783959474817535,0.06892121308344974,0.8334720069183927,0.0014178528560973797,0.6672248734575904,122.48149694715228,0.0072520120317614584,8662.19234085083,67.07136352231915
2026-01-03,4319,271,130917070.0,605,1.317846899203537e+20,20004.632005558127,19999.0,20000.0,20001.0,324894.0,1149773.0,1546110.7,814622786325.3971,992408985135.2246,10073217908285.225,124.85224723815918,0.0014453837374179114,0.2125,0.6801805823143112,1.055525173439375,0.8541939027939396,1.0406162439971534,10.562534541398088,0.006641749999999999,0.007010534320690967,0.0056733423538816476,0.006911512938568093,0.07015371379033075,0.875280964278509,0.0014221109401430145,0.6692286777143597,122.85739925929478,0.007137568637452366,8787.04458808899,67.94664448659765
2026-01-04,4320,251,129019788.0,587,1.2863574162607582e+20,19999.99976846492,19999.0,20000.0,20001.0,325076.0,1253017.0,1593828.5,813765595982.7748,1000376570568.1973,9767753682178.998,123.0428581237793,0.0014241071542104085,0.2125,0.6701680725696041,1.045454759321912,0.8532950735732341,1.048970862860118,10.242232085044526,0.006739166666666667,0.0070454938655302515,0.0057504977166556205,0.007069189473291478,0.0690241090597959,0.866897702108396,0.001451863418540727,0.6832298440191656,125.42801339285714,0.006957686136251543,8910.087446212769,68.81354218870604
2026-01-05,4320,246,125355161.0,576,1.2559959612601791e+20,20000.0,19999.0,20000.0,20001.0,325076.0,1168150.5,1431119.3000000007,812961432125.8497,1000378076755.4182,10178594400078.145,119.54799747467041,0.0013836573781790557,0.2125,0.6511328838489674,1.05062066098288,0.852451846652795,1.0489724422118893,10.673029801656341,0.0067395,0.00708065794469412,0.005745099220516512,0.007069549774287028,0.0719308843482629,0.8464784780912977,0.0014465202563472266,0.680715414751636,124.96636417933873,0.006872843773700203,9029.635443687439,69.66002066679734
2026-01-06,4320,253,98325236.0,487,1.0282782717343262e+20,20000.00023153508,19999.0,20000.0,20001.0,324894.0,844531.2000000002,1215162.5199999996,812580260402.5674,1043987838323.0178,9964354133451.033,93.7702522277832,0.0010853038452289722,0.2125,0.5107312212842222,1.0965932663127225,0.8520521591318825,1.0947005915573966,10.44838259983755,0.006870833333333333,0.00753450956729033,0.005854308376701976,0.007521505314492279,0.07178909544638383,0.7065128625374599,0.001380156131796668,0.6494852384925497,119.24136011941093,0.0069947982440032004,9123.405695915222,70.3665335293348
