_hour,block_count,blocks_with_data,total_data_bytes,total_submit_count,total_fee_plancks,avg_block_time_ms,p10_block_time_ms,p50_block_time_ms,p90_block_time_ms,p50_payload_bytes,p90_payload_bytes,p99_payload_bytes,p10_fee_per_byte_plancks,p50_fee_per_byte_plancks,p90_fee_per_byte_plancks,hourly_data_mib,actual_mib_per_s,max_mib_per_s,utilization_pct,avg_cost_per_mib_avail,cost_per_mib_avail_p10,cost_per_mib_avail_p50,cost_per_mib_avail_p90,avg_avail_usd,cost_per_mib_usd,cost_per_mib_usd_p10,cost_per_mib_usd_p50,cost_per_mib_usd_p90,hourly_da_spend_usd,actual_mib_per_s_24h,utilization_pct_24h,hourly_data_mib_24h,cost_per_mib_usd_24h,cumulative_hourly_data_mib,cumulative_hourly_da_spend_usd
2026-01-03 03:00:00+00:00,180,11,5297973.0,25,5.398717461751634e+18,20000.0,19999.0,20000.0,20001.0,177606.0,1270840.0,1306957.0,906422402994.664,1132452529788.8953,10923375016336.281,5.0525407791137695,0.0014034835497538248,0.2125,0.6604628469429764,1.0685153663813842,0.9504527776425328,1.1874625438759205,11.453988881129833,0.006617,0.007070366179345619,0.006289146029660639,0.007857439652826965,0.0757910444264361,0.03572331344441056,0.0014050871464941234,0.661217480703117,5.058313727378845,0.007019386599133264,8681.926443099976,67.17890050733226
2026-01-03 04:00:00+00:00,180,12,6456254.0,29,6.396458345884335e+18,20000.0,19999.0,20000.0,20001.0,325121.5,1305487.0,1336430.23,814396670550.7919,932561889807.5103,9327451229996.729,6.157163619995117,0.0017103232277764213,0.2125,0.8048579895418453,1.038864441593223,0.8539568032194671,0.9778620161667999,9.78054150094505,0.006623,0.006880399196671917,0.005655755907722531,0.006476380133072716,0.06477652636075908,0.04236374362479196,0.0014277860963786088,0.6718993394722865,5.140029946962993,0.007007510149403676,8688.08360671997,67.22126425095705
2026-01-03 05:00:00+00:00,180,10,5600964.0,28,5.902561978685127e+18,20000.0,19999.0,20000.0,20001.0,299743.5,1411277.4,1428857.64,939686190641.9203,1162333212178.132,17233801349575.84,5.341495513916016,0.0014837487538655598,0.2125,0.69823470770144,1.1050392092078676,0.9853323870385422,1.218794710292897,18.070950483932837,0.006616,0.007310939408119253,0.006518959072646996,0.008063545803297807,0.11955740840169965,0.039051350050980795,0.0014262628886434767,0.6711825358322243,5.134546399116516,0.007023324271289106,8693.425102233887,67.26031560100803
2026-01-03 06:00:00+00:00,180,9,4827712.0,24,5.070796802648218e+18,20000.0,19999.0,20000.0,20001.0,613459.0,1060965.2,1104846.32,906345973963.0288,1040261302323.9385,10508057709798.629,4.60406494140625,0.0012789069281684028,0.2125,0.6018385544321895,1.101373865742956,0.9503726359942569,1.090793035345626,11.018497121109807,0.006608,0.007277878504829453,0.00628006237865005,0.007207960377563897,0.0728102289762936,0.033507825271899425,0.001416819139763161,0.6667384187120757,5.10054890314738,0.0070472815154111945,8698.029167175293,67.29382342627993
2026-01-03 07:00:00+00:00,180,8,4790887.0,23,4.930304675222558e+18,20000.005555555555,19999.0,20000.0,20001.0,527127.0,1231171.5999999999,1516002.16,879130253867.8318,1001299103656.2588,9631962332365.953,4.56894588470459,0.0012691516346401638,0.2125,0.5972478280659594,1.079090188335932,0.9218348850797156,1.0499382089154652,10.099844534622962,0.006624,0.007147893407537214,0.006106234278768036,0.006954790695856041,0.06690137019734249,0.032658338168674216,0.0014077044857872857,0.6624491697822521,5.0677361488342285,0.007058987021514884,8702.598113059998,67.3264817644486
2026-01-03 08:00:00+00:00,180,10,4810938.0,24,5.063255587157416e+18,20000.0,19999.0,20000.0,20001.0,233928.5,1174031.0,1357577.0,897104740030.4225,1138053258528.859,13284445819287.588,4.588068008422852,0.0012744633356730143,0.2125,0.5997474520814186,1.103570299712691,0.9406824998821403,1.1933353336151566,13.929751059405302,0.006645,0.007333224641590832,0.006250835211716822,0.007929713291872715,0.09256319578974823,0.03364533337666103,0.0013980920999138444,0.6579256940771032,5.033131559689839,0.007074038730393784,8707.18618106842,67.36012709782526
2026-01-03 09:00:00+00:00,180,10,5950060.0,28,6.052582064745699e+18,19999.994444444445,19999.0,20000.0,20001.0,424959.5,1363290.0999999999,1527234.91,897012675013.5815,1002128670318.2716,10071267982351.604,5.674419403076172,0.0015762276119656033,0.2125,0.7417541703367545,1.066643410507253,0.9405859627150412,1.050808072607652,10.560489895862315,0.00661,0.0070505129434529435,0.006217273213546423,0.006945841359936581,0.0698048382116499,0.04000756744796908,0.0014034941130214266,0.6604678178924361,5.052578806877136,0.007075512332066688,8712.860600471497,67.40013466527323
2026-01-03 10:00:00+00:00,180,10,5465786.0,24,5.345641047902813e+18,20000.005555555555,19999.0,20000.0,20001.0,325167.0,1233849.8,1292880.98,814547654217.6517,956452248269.2684,9010505919219.967,5.212579727172852,0.00144793881310357,0.2125,0.6813829708722682,1.0255269612541984,0.8541151210689284,1.0029128726811964,9.448200254751995,0.006612,0.00678078426781276,0.0056474091805077545,0.006631259914168071,0.06247150008442019,0.0353453786087334,0.001418157771781639,0.6673683631913594,5.105367978413899,0.0070612780560016545,8718.07318019867,67.43548004388197
2026-01-03 11:00:00+00:00,180,10,5265334.0,25,5.383382626855713e+18,20000.0,19999.0,20000.0,20001.0,293589.5,1186147.2999999998,1441210.6300000001,897029482075.3833,986308014299.9515,9177546576022.186,5.021413803100586,0.0013948371675279406,0.2125,0.656393961189619,1.0720850417728212,0.9406035861966772,1.034218912402586,9.623355078499038,0.006633,0.007111140082079122,0.00623902358724256,0.006859974045966353,0.06383171423568412,0.03570797696393394,0.0014178932596136022,0.6672438868769892,5.104415734608968,0.007066174674376667,8723.09459400177,67.4711880208459
2026-01-03 12:00:00+00:00,180,14,9193012.0,31,7.824957918917386e+18,19999.994444444445,19999.0,20000.0,20001.0,778719.0,1273056.4000000001,1529261.7999999998,591373892072.0432,988962367391.9607,7626735158989.955,8.767139434814453,0.0024353165096706814,0.2125,1.146031298668556,0.8925326187746428,0.6201004702533348,1.0370022033503925,7.9972114460730515,0.006581,0.005873757164155924,0.004080881194737197,0.0068245115002489335,0.05262964852660675,0.05149604806439532,0.0014101335958198265,0.6635922803858006,5.076480944951375,0.007086760497774632,8731.861733436584,67.5226840689103
