_hour,max_version_app,block_count,blocks_with_blobs,total_blobs_bytes,total_blobs_count,total_bytes_in_block,total_txs,total_fee_utia,total_gas_used,total_gas_limit,avg_fill_rate,avg_block_time_ms,p10_block_time_ms,p50_block_time_ms,p90_block_time_ms,p50_square_size,p90_square_size,max_square_size_seen,p50_blobs_size,p90_blobs_size,p99_blobs_size,p10_gas_price_utia,p50_gas_price_utia,p90_gas_price_utia,era,max_data_bytes,era_block_time_s,hourly_blob_mib,hourly_block_mib,actual_mib_per_s,utilization_pct,max_mib_per_s,avg_gas_price_utia,avg_tia_usd,cost_per_mib_tia,cost_per_mib_usd,cost_per_mib_day_usd,cost_per_mib_usd_p10,cost_per_mib_usd_p50,cost_per_mib_usd_p90,hourly_da_spend_usd,actual_mib_per_s_24h,utilization_pct_24h,hourly_blob_mib_24h,cost_per_mib_usd_24h,cumulative_hourly_blob_mib,cumulative_hourly_da_spend_usd
2025-11-15 18:00:00+00:00,5,11,9,701437.0,271,736564.0,18,55022.0,7905992.0,8763941.0,0.03410909090909091,6013.0,4968.0,5081.0,10175.0,4.0,32.0,32.0,20780.0,169727.8,170025.88,0.004274983850897479,0.008008935484280402,0.016007881716004715,Ginger (v3-5),2097152.0,6.0,0.6689424514770508,0.7024421691894531,0.01196869713329607,3.4109090909090907,0.3333333333333333,0.006959531454117333,,0.058380781232260294,0.0,0.0,0.0,0.0,0.0,0.0,0.01196869713329607,3.4109090909090907,0.6689424514770508,0.0,0.6689424514770508,0.0
2025-11-15 19:00:00+00:00,5,649,509,53990378.0,15732,56475815.0,1431,3500501.0,581827585.0,664629383.0,0.04434406779661017,5545.1278890600925,4954.0,5060.0,6656.400000000001,4.0,32.0,64.0,21460.0,188661.19999999998,972717.7200000003,0.00424129574926998,0.005993283126269809,0.01095855045907874,Ginger (v3-5),2097152.0,6.0,51.48923683166504,53.85953426361084,0.0156791040127606,4.434406779661017,0.3333333333333333,0.006016388858565377,,0.05046912771007239,0.0,0.0,0.0,0.0,0.0,0.0,0.013823900573028337,3.922657935285054,26.079089641571045,0.0,52.15817928314209,0.0
2025-11-15 20:00:00+00:00,5,650,513,53427331.0,15358,55820995.0,1437,4363629.0,579509237.0,645526173.0,0.04376169230769231,5528.004615384615,4952.9,5064.0,6693.100000000001,4.0,32.0,64.0,20855.0,190048.6,966713.3599999998,0.004247888471045702,0.006576682577443006,0.016219935085156675,Ginger (v3-5),2097152.0,6.0,50.95227336883545,53.2350492477417,0.015479485164915376,4.37616923076923,0.3333333333333333,0.007529869623113531,,0.06316512455940715,0.0,0.0,0.0,0.0,0.0,0.0,0.014375762103657349,4.073828367113112,34.370150883992515,0.0,103.11045265197754,0.0
2025-11-15 21:00:00+00:00,5,648,513,59858604.0,15800,62512065.0,1440,3443452.0,632293073.0,713816738.0,0.04915895061728395,5562.521604938272,4958.7,5060.5,6834.200000000002,4.0,32.0,128.0,21462.0,189785.0,1366540.3999999987,0.004199167337785961,0.005542480300097194,0.008555733800009723,Ginger (v3-5),2097152.0,6.0,57.08561325073242,59.616150856018066,0.017408375096740678,4.915895061728396,0.3333333333333333,0.005445974575780305,,0.04568414589418727,0.0,0.0,0.0,0.0,0.0,0.0,0.01513391535192818,4.284345040766933,40.04901647567749,0.0,160.19606590270996,0.0
2025-11-15 22:00:00+00:00,5,647,502,46605704.0,15435,48906977.0,1311,2935954.0,506382855.0,566383783.0,0.03852009273570325,5553.697063369397,4948.6,5055.0,6913.4,4.0,32.0,64.0,20882.5,186035.2,796331.2800000001,0.004246039095180309,0.005629776353756873,0.008479419879080671,Ginger (v3-5),2097152.0,6.0,44.44666290283203,46.64132785797119,0.013589820445832177,3.852009273570325,0.3333333333333333,0.005797893769527406,,0.04863625805820776,0.0,0.0,0.0,0.0,0.0,0.0,0.014825096370708979,4.1978778873276115,40.928545761108396,0.0,204.642728805542,0.0
2025-11-15 23:00:00+00:00,5,650,519,58385732.0,15556,60581107.0,1325,3396030.0,606823773.0,684591293.0,0.04749538461538461,5552.366153846154,4949.0,5059.0,6828.900000000001,4.0,32.0,128.0,20626.0,187894.0,951445.3600000014,0.004240500667162142,0.005501630722878937,0.008555733800009723,Ginger (v3-5),2097152.0,6.0,55.680973052978516,57.77464580535889,0.016932800052603437,4.749538461538461,0.3333333333333333,0.00559640236771014,,0.04694602567299222,0.0,0.0,0.0,0.0,0.0,0.0,0.01517638031769139,4.289821316362754,43.387283643086754,0.0,260.3237018585205,0.0
2025-11-16 00:00:00+00:00,5,649,516,47904917.0,15183,50465105.0,1433,3926598.0,532107594.0,605603196.0,0.03962280431432974,5544.285053929122,4950.0,5053.0,6845.000000000001,4.0,32.0,64.0,20026.0,186513.0,803331.1000000006,0.004245792598208622,0.006929313284555724,0.015827538668314673,Ginger (v3-5),2097152.0,6.0,45.685688972473145,48.12727451324463,0.013931124829495527,3.962280431432974,0.3333333333333333,0.0073793308802129216,,0.061902314056401155,0.0,0.0,0.0,0.0,0.0,0.0,0.014998486676520551,4.243029761372784,43.715627261570525,0.0,306.00939083099365,0.0
2025-11-16 01:00:00+00:00,5,648,499,57736418.0,15063,60069955.0,1340,4779939.0,604232967.0,682269898.0,0.04723981481481482,5552.797839506173,4947.0,5055.5,6940.300000000001,4.0,32.0,64.0,21341.0,194815.0,1400395.4,0.004236834106427899,0.006755617251863013,0.013189772874436255,Ginger (v3-5),2097152.0,6.0,55.06173896789551,57.2871732711792,0.016807797328632273,4.723981481481482,0.3333333333333333,0.007910755058156235,,0.06636022316688986,0.0,0.0,0.0,0.0,0.0,0.0,0.015224650508034517,4.303148726386372,45.133891224861145,0.0,361.07112979888916,0.0
2025-11-16 02:00:00+00:00,5,649,485,46743463.0,15217,49877854.0,1415,4125826.0,531849125.0,602732161.0,0.03916286594761171,5550.4915254237285,4947.0,5058.0,6841.400000000001,4.0,32.0,64.0,21758.0,190358.4,730315.9199999986,0.004118886864635189,0.005434294131543959,0.01287321827788132,Ginger (v3-5),2097152.0,6.0,44.57804012298584,47.56722831726074,0.013579927425222075,3.916286594761171,0.3333333333333333,0.007757512057578359,,0.06507472770629828,0.0,0.0,0.0,0.0,0.0,0.0,0.015041903498833133,4.260164045094682,45.07212999131944,0.0,405.649169921875,0.0
2025-11-16 03:00:00+00:00,5,648,490,55443376.0,15090,57833281.0,1327,3411146.0,584653245.0,656806013.0,0.04547777777777778,5548.325617283951,4954.7,5062.0,6874.1,4.0,32.0,128.0,21422.0,190237.5,1398236.36,0.004235573746930809,0.005619418850457362,0.008555733800009723,Ginger (v3-5),2097152.0,6.0,52.87492370605469,55.154114723205566,0.016119538618066434,4.547777777777777,0.3333333333333333,0.005834477152350364,,0.048943141716023486,0.0,0.0,0.0,0.0,0.0,0.0,0.015149667010756466,4.288925418362992,45.85240936279297,0.0,458.5240936279297,0.0
2025-11-16 04:00:00+00:00,5,647,504,52506976.0,15383,55010973.0,1383,3652122.0,562890633.0,631244005.0,0.043325502318392585,5564.302936630603,4951.0,5055.0,7018.599999999999,4.0,32.0,64.0,21119.5,187820.5,886689.6199999978,0.004198625117097735,0.006156945764730857,0.008555733800009723,Ginger (v3-5),2097152.0,6.0,50.074554443359375,52.462552070617676,0.01531058035286023,4.332550231839258,0.3333333333333333,0.006488155577461884,,0.054426593782341375,0.0,0.0,0.0,0.0,0.0,0.0,0.015164295496402263,4.292891310497198,46.236240733753554,0.0,508.59864807128906,0.0
2025-11-16 05:00:00+00:00,5,648,480,18447237.0,5394,19825413.0,1203,2146886.0,247148488.0,321542830.0,0.015590586419753086,5555.314814814815,4957.7,5060.0,7020.000000000002,4.0,16.0,64.0,3402.0,31136.0,777637.3799999993,0.004537838763776078,0.007147846332945285,0.0165920175311821,Ginger (v3-5),2097152.0,6.0,17.592656135559082,18.906987190246582,0.0053654467792536124,1.5590586419753087,0.3333333333333333,0.008686624050882318,,0.07286868400622382,0.0,0.0,0.0,0.0,0.0,0.0,0.014347724769973208,4.065071921453708,43.84927535057068,0.0,526.1913042068481,0.0
2025-11-16 06:00:00+00:00,5,646,482,89069462.0,25910,92534338.0,1567,4686285.0,903348183.0,970190172.0,0.07299071207430341,5564.133126934985,4960.5,5070.0,6840.5,4.0,32.0,128.0,4101.5,207935.0000000004,3306958.0,0.004141460669456214,0.006957256446304201,0.008555733800009723,Ginger (v3-5),2097152.0,6.0,84.94325828552246,88.24762153625488,0.025935130551694986,7.299071207430341,0.3333333333333333,0.00518768409367576,,0.04351744828968123,0.0,0.0,0.0,0.0,0.0,0.0,0.015239063676259499,4.313841097298064,47.010350960951584,0.0,611.1345624923706,0.0
2025-11-16 07:00:00+00:00,5,651,498,49840820.0,15419,52341155.0,1344,2972356.0,541829673.0,617994023.0,0.04096943164362519,5534.976958525345,4941.0,5050.0,6849.0,4.0,32.0,64.0,18961.0,189793.7,858053.239999999,0.004242066001449221,0.006457288815922237,0.008555733800009723,Ginger (v3-5),2097152.0,6.0,47.53190994262695,49.916415214538574,0.014458155752042389,4.096943164362519,0.3333333333333333,0.005485775600923946,,0.04601802109211542,0.0,0.0,0.0,0.0,0.0,0.0,0.015183284538815418,4.298348387802668,47.047605173928396,0.0,658.6664724349976,0.0
2025-11-16 08:00:00+00:00,5,649,491,54740638.0,15292,57187551.0,1431,3542731.0,588503891.0,654010293.0,0.04490261941448382,5542.996918335902,4942.8,5053.0,6958.4000000000015,4.0,32.0,128.0,22377.0,192749.0,1433980.7000000074,0.0042383269610932585,0.00604953953636075,0.010457072280238684,Ginger (v3-5),2097152.0,6.0,52.20474052429199,54.53829860687256,0.015919006001497225,4.490261941448382,0.3333333333333333,0.006019893927940062,,0.05049853036306943,0.0,0.0,0.0,0.0,0.0,0.0,0.015232332636327539,4.3111426247123825,47.39141419728597,0.0,710.8712129592896,0.0
