block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29765843,1769943024000,28,25,0,0,25,23,597,0.9989
29765844,1769943030000,27,28,0,0,28,26,597,0.9995
29765845,1769943036000,28,27,0,0,27,26,598,0.9992
29765846,1769943042000,27,28,0,0,28,26,598,0.9985
29765847,1769943048000,25,27,0,0,27,25,598,0.9983
29765848,1769943054000,25,25,0,0,25,23,598,0.9989
29765849,1769943060000,25,25,0,0,25,23,598,0.9989
29765850,1769943066000,25,25,0,0,25,23,598,0.9979
29765851,1769943072000,26,25,0,0,25,23,598,0.9993
29765852,1769943078000,26,26,0,0,26,24,598,0.9992
29765853,1769943084000,26,26,0,0,26,25,598,0.9974
29765854,1769943090000,27,26,0,0,26,25,598,0.9979
29765855,1769943096000,22,27,0,0,27,27,598,0.9983
29765856,1769943102000,26,22,0,0,22,22,598,0.9983
29765857,1769943108000,22,26,0,0,26,24,598,0.998
29765858,1769943114000,23,22,0,0,22,22,598,0.9984
29765859,1769943120000,21,23,0,0,23,23,598,0.9986
29765860,1769943126000,27,21,0,0,21,21,598,0.999
29765861,1769943132000,21,27,0,0,27,26,598,0.9992
29765862,1769943138000,23,21,0,0,21,21,598,0.9982
29765863,1769943144000,25,23,0,0,23,23,598,0.9987
29765864,1769943150000,26,25,0,0,25,24,598,0.9987
29765865,1769943156000,23,26,0,0,26,24,598,0.999
29765866,1769943162000,0,23,0,0,23,21,598,0.9993
29765867,1769943168000,30,0,0,0,0,0,598,0
29765868,1769943174000,19,30,0,0,30,30,598,0.9993
29765869,1769943180000,31,19,0,0,19,18,598,0.9995
29765870,1769943186000,23,31,0,0,31,29,598,0.999
29765871,1769943192000,31,23,0,0,23,21,598,0.998
29765872,1769943198000,20,31,0,0,31,29,598,0.9987
29765873,1769943204000,33,20,0,0,20,18,598,0.9972
29765874,1769943210000,20,33,0,0,33,33,598,0.9994
29765875,1769943216000,32,20,0,0,20,20,598,0.9982
29765876,1769943222000,25,32,0,0,32,30,598,0.9987
29765877,1769943228000,31,25,0,0,25,23,598,0.9989
29765878,1769943234000,24,31,0,0,31,30,597,0.9989
29765879,1769943240000,28,24,0,0,24,22,597,0.9978
29765880,1769943246000,19,28,0,0,28,26,598,0.9967
29765881,1769943252000,17,19,0,0,19,17,585,0.9974
29765882,1769943258000,33,17,0,0,17,17,598,0.9981
29765883,1769943264000,24,33,0,0,33,31,598,0.9991
29765884,1769943270000,36,24,0,0,24,22,598,0.9987
29765885,1769943276000,25,36,0,0,36,34,598,0.999
29765886,1769943282000,35,25,0,0,25,23,598,0.9981
29765887,1769943288000,23,35,0,0,35,33,597,0.9988
29765888,1769943294000,35,23,0,0,23,21,598,0.9979
29765889,1769943300000,23,35,0,0,35,33,598,0.9989
29765890,1769943306000,31,23,0,0,23,21,598,0.9991
29765891,1769943312000,26,31,0,0,31,29,598,0.9975
29765892,1769943318000,31,26,0,0,26,24,598,0.9991
29765893,1769943324000,23,31,0,0,31,29,598,0.9987
29765894,1769943330000,35,23,0,0,23,21,598,0.9982
29765895,1769943336000,23,35,0,0,35,33,597,0.9986
29765896,1769943342000,29,23,0,0,23,21,598,0.9981
29765897,1769943348000,23,29,0,0,29,27,598,0.9992
29765898,1769943354000,26,23,0,0,23,21,598,0.9988
29765899,1769943360000,22,26,0,0,26,26,598,0.999
29765900,1769943366000,32,22,0,0,22,20,598,0.9995
29765901,1769943372000,23,32,0,0,32,30,598,0.9986
29765902,1769943378000,32,23,0,0,23,21,598,0.9988
29765903,1769943384000,22,32,0,0,32,30,598,0.999
29765904,1769943390000,31,22,0,0,22,20,598,0.9979
29765905,1769943396000,22,31,0,0,31,29,598,0.9991
29765906,1769943402000,28,22,0,0,22,20,598,0.9984
29765907,1769943408000,24,28,0,0,28,26,598,0.9984
29765908,1769943414000,32,24,0,0,24,22,598,0.9984
29765909,1769943420000,16,32,0,0,32,30,598,0.9989
29765910,1769943426000,29,16,0,0,16,16,598,0.9983
29765911,1769943432000,24,29,0,0,29,29,598,0.9988
29765912,1769943438000,31,24,0,0,24,22,598,0.9987
29765913,1769943444000,21,31,0,0,31,30,598,0.9981
