block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29305043,1767164784000,30,24,0,0,24,24,594,0.9973
29305044,1767164790000,25,30,0,0,30,30,594,0.9974
29305045,1767164796000,27,25,0,0,25,25,593,0.9973
29305046,1767164802000,25,27,0,0,27,27,594,0.9973
29305047,1767164808000,29,25,0,0,25,25,594,0.997
29305048,1767164814000,27,29,0,0,29,29,594,0.9976
29305049,1767164820000,28,27,0,0,27,27,594,0.997
29305050,1767164826000,22,28,0,0,28,28,594,0.9974
29305051,1767164832000,27,22,0,0,22,22,594,0.9969
29305052,1767164838000,24,27,0,0,27,27,594,0.9966
29305053,1767164844000,26,24,0,0,24,24,594,0.996
29305054,1767164850000,24,26,0,0,26,26,594,0.9969
29305055,1767164856000,26,24,0,0,24,24,594,0.9973
29305056,1767164862000,25,26,0,0,26,26,594,0.9972
29305057,1767164868000,28,25,0,0,25,25,594,0.9964
29305058,1767164874000,26,28,0,0,28,28,594,0.9971
29305059,1767164880000,26,26,0,0,26,26,594,0.997
29305060,1767164886000,26,26,0,0,26,26,593,0.9951
29305061,1767164892000,26,26,0,0,26,26,594,0.9971
29305062,1767164898000,24,26,0,0,26,26,594,0.9965
29305063,1767164904000,29,24,0,0,24,24,594,0.9975
29305064,1767164910000,25,29,0,0,29,29,594,0.9973
29305065,1767164916000,0,25,0,0,25,25,594,0.9974
29305066,1767164922000,35,0,0,0,0,0,594,0
29305067,1767164928000,20,35,0,0,35,35,594,0.9962
29305068,1767164934000,36,20,0,0,20,20,594,0.9963
29305069,1767164940000,19,36,0,0,36,36,594,0.997
29305070,1767164946000,36,19,0,0,19,19,594,0.9973
29305071,1767164952000,17,36,0,0,36,36,594,0.9975
29305072,1767164958000,35,17,0,0,17,17,594,0.9974
29305073,1767164964000,18,35,0,0,35,35,594,0.9976
29305074,1767164970000,32,18,0,0,18,18,594,0.9974
29305075,1767164976000,0,32,0,0,32,32,593,0.9975
29305076,1767164982000,36,0,0,0,0,0,594,0
29305077,1767164988000,18,36,0,0,36,36,594,0.9973
29305078,1767164994000,33,18,0,0,18,18,594,0.9973
29305079,1767165000000,18,33,0,0,33,33,594,0.9972
29305080,1767165006000,32,18,0,0,18,18,594,0.9974
29305081,1767165012000,18,32,0,0,32,32,594,0.9977
29305082,1767165018000,31,18,0,0,18,18,594,0.9975
29305083,1767165024000,19,31,0,0,31,31,594,0.9954
29305084,1767165030000,36,19,0,0,19,19,594,0.9971
29305085,1767165036000,18,36,0,0,36,36,594,0.9974
29305086,1767165042000,1,18,0,0,18,18,594,0.9974
29305087,1767165048000,34,1,0,0,1,1,594,0.9966
29305088,1767165054000,22,34,0,0,34,34,594,0.9978
29305089,1767165060000,32,22,0,0,22,22,594,0.9972
29305090,1767165066000,20,32,0,0,32,32,594,0.9966
29305091,1767165072000,30,20,0,0,20,20,594,0.9977
29305092,1767165078000,22,30,0,0,30,30,594,0.9973
29305093,1767165084000,0,22,0,0,22,22,594,0.9976
29305094,1767165090000,36,0,0,0,0,0,594,0
29305095,1767165096000,19,36,0,0,36,36,593,0.9974
29305096,1767165102000,32,19,0,0,19,19,591,0.9978
29305097,1767165108000,18,32,0,0,32,32,594,0.9976
29305098,1767165114000,34,18,0,0,18,18,594,0.9978
29305099,1767165120000,19,34,0,0,34,34,594,0.9975
29305100,1767165126000,34,19,0,0,19,19,594,0.9976
29305101,1767165132000,16,34,0,0,34,34,594,0.9978
29305102,1767165138000,35,16,0,0,16,16,594,0.9975
29305103,1767165144000,17,35,0,0,35,35,594,0.9967
29305104,1767165150000,33,17,0,0,17,17,594,0.9981
29305105,1767165156000,18,33,0,0,33,33,594,0.9974
29305106,1767165162000,34,18,0,0,18,18,594,0.9975
29305107,1767165168000,18,34,0,0,34,34,594,0.9977
29305108,1767165174000,37,18,0,0,18,18,594,0.9975
29305109,1767165180000,20,37,0,0,37,37,594,0.9975
29305110,1767165186000,32,20,0,0,20,20,593,0.9977
29305111,1767165192000,18,32,0,0,32,32,594,0.9969
29305112,1767165198000,32,18,0,0,18,18,594,0.9977
29305113,1767165204000,15,32,0,0,32,32,594,0.9974
29305114,1767165210000,30,15,0,0,15,15,594,0.9974
29305115,1767165216000,19,30,0,0,30,30,594,0.9975
29305116,1767165222000,33,19,0,0,19,19,594,0.9978
29305117,1767165228000,19,33,0,0,33,33,594,0.9976
29305118,1767165234000,31,19,0,0,19,19,593,0.9976
29305119,1767165240000,15,31,0,0,31,31,593,0.9977
29305120,1767165246000,32,15,0,0,15,15,593,0.9972
29305121,1767165252000,18,32,0,0,32,32,593,0.9976
29305122,1767165258000,33,18,0,0,18,18,593,0.998
29305123,1767165264000,18,33,0,0,33,33,593,0.9959
29305124,1767165270000,35,18,0,0,18,18,593,0.9978
29305125,1767165276000,19,35,0,0,35,35,593,0.998
29305126,1767165282000,34,19,0,0,19,19,593,0.9974
29305127,1767165288000,19,34,0,0,34,34,593,0.9973
29305128,1767165294000,33,19,0,0,19,19,593,0.9974
29305129,1767165300000,20,33,0,0,33,33,593,0.9978
29305130,1767165306000,32,20,0,0,20,20,594,0.9969
29305131,1767165312000,19,32,0,0,32,32,593,0.9978
29305132,1767165318000,36,19,0,0,19,19,536,0.9992
29305133,1767165324000,20,36,0,0,36,36,592,0.9978
29305134,1767165330000,33,20,0,0,20,20,594,0.998
29305135,1767165336000,19,33,0,0,33,33,594,0.9977
29305136,1767165342000,31,19,0,0,19,19,594,0.998
29305137,1767165348000,20,31,0,0,31,31,594,0.9979
29305138,1767165354000,32,20,0,0,20,20,594,0.998
29305139,1767165360000,22,32,0,0,32,32,594,0.9973
29305140,1767165366000,32,22,0,0,22,22,594,0.9975
29305141,1767165372000,22,32,0,0,32,32,594,0.9979
29305142,1767165378000,33,22,0,0,22,22,594,0.9974
29305143,1767165384000,21,33,0,0,33,33,594,0.9974
29305144,1767165390000,36,21,0,0,21,21,594,0.9977
29305145,1767165396000,20,36,0,0,36,36,594,0.9975
29305146,1767165402000,34,20,0,0,20,20,594,0.9976
29305147,1767165408000,20,34,0,0,34,34,594,0.9977
29305148,1767165414000,35,20,0,0,20,20,594,0.9976
29305149,1767165420000,20,35,0,0,35,35,594,0.9977
29305150,1767165426000,30,20,0,0,20,20,594,0.9965
29305151,1767165432000,19,30,0,0,30,30,594,0.9978
29305152,1767165438000,31,19,0,0,19,19,594,0.9977
29305153,1767165444000,20,31,0,0,31,31,594,0.9965
29305154,1767165450000,29,20,0,0,20,20,592,0.9958
29305155,1767165456000,18,29,0,0,29,29,594,0.9964
29305156,1767165462000,31,18,0,0,18,18,594,0.9977
29305157,1767165468000,20,31,0,0,31,31,594,0.9976
29305158,1767165474000,33,20,0,0,20,20,594,0.9977
29305159,1767165480000,20,33,0,0,33,33,594,0.9976
29305160,1767165486000,30,20,0,0,20,20,594,0.9974
29305161,1767165492000,17,30,0,0,30,30,594,0.9979
29305162,1767165498000,33,17,0,0,17,17,594,0.9974
29305163,1767165504000,20,33,0,0,33,33,594,0.9977
29305164,1767165510000,35,20,0,0,20,20,594,0.9977
29305165,1767165516000,20,35,0,0,35,35,594,0.9976
29305166,1767165522000,33,20,0,0,20,20,594,0.9976
29305167,1767165528000,18,33,0,0,33,33,594,0.9974
29305168,1767165534000,36,18,0,0,18,18,594,0.9975
29305169,1767165540000,20,36,0,0,36,36,594,0.9977
29305170,1767165546000,32,20,0,0,20,20,594,0.9976
29305171,1767165552000,20,32,0,0,32,32,594,0.9979
29305172,1767165558000,35,20,0,0,20,20,594,0.998
29305173,1767165564000,21,35,0,0,35,35,594,0.9975
29305174,1767165570000,35,21,0,0,21,21,594,0.9974
29305175,1767165576000,20,35,0,0,35,35,594,0.9977
29305176,1767165582000,33,20,0,0,20,20,594,0.9981
29305177,1767165588000,19,33,0,0,33,33,594,0.9974
29305178,1767165594000,28,19,0,0,19,19,594,0.9979
29305179,1767165600000,20,28,0,0,28,28,594,0.9978
29305180,1767165606000,32,20,0,0,20,20,594,0.9978
29305181,1767165612000,21,32,0,0,32,32,594,0.9977
29305182,1767165618000,33,21,0,0,21,21,594,0.9979
29305183,1767165624000,23,33,0,0,33,33,594,0.9978
29305184,1767165630000,24,23,0,0,23,23,594,0.9979
29305185,1767165636000,26,24,0,0,24,24,594,0.9975
29305186,1767165642000,28,26,0,0,26,26,594,0.9956
29305187,1767165648000,27,28,0,0,28,28,594,0.9972
29305188,1767165654000,26,27,0,0,27,27,594,0.9975
29305189,1767165660000,25,26,0,0,26,26,594,0.9973
29305190,1767165666000,26,25,0,0,25,25,594,0.9978
29305191,1767165672000,26,26,0,0,26,26,594,0.9975
29305192,1767165678000,25,26,0,0,26,26,594,0.9975
29305193,1767165684000,22,25,0,0,25,25,594,0.9977
29305194,1767165690000,25,22,0,0,22,22,593,0.9976
29305195,1767165696000,23,25,0,0,25,25,594,0.9977
29305196,1767165702000,23,23,0,0,23,23,594,0.998
29305197,1767165708000,27,23,0,0,23,23,594,0.998
29305198,1767165714000,27,27,0,0,27,27,594,0.9974
29305199,1767165720000,24,27,0,0,27,27,594,0.9978
29305200,1767165726000,26,24,0,0,24,24,594,0.9965
29305201,1767165732000,24,26,0,0,26,26,593,0.9981
29305202,1767165738000,26,24,0,0,24,24,594,0.9978
29305203,1767165744000,27,26,0,0,26,26,594,0.998
29305204,1767165750000,28,27,0,0,27,27,594,0.9978
29305205,1767165756000,24,28,0,0,28,28,594,0.9978
29305206,1767165762000,28,24,0,0,24,24,594,0.9975
29305207,1767165768000,24,28,0,0,28,28,594,0.9978
29305208,1767165774000,28,24,0,0,24,24,594,0.9979
29305209,1767165780000,24,28,0,0,28,28,594,0.9979
29305210,1767165786000,29,24,0,0,24,24,594,0.9976
29305211,1767165792000,26,29,0,0,29,29,594,0.9975
29305212,1767165798000,27,26,0,0,26,26,594,0.9978
29305213,1767165804000,25,27,0,0,27,27,594,0.9976
29305214,1767165810000,27,25,0,0,25,25,594,0.9979
29305215,1767165816000,28,27,0,0,27,27,594,0.9973
29305216,1767165822000,26,28,0,0,28,28,594,0.9952
29305217,1767165828000,25,26,0,0,26,26,594,0.998
29305218,1767165834000,27,25,0,0,25,25,594,0.9982
29305219,1767165840000,27,27,0,0,27,27,594,0.998
29305220,1767165846000,28,27,0,0,27,27,594,0.9978
29305221,1767165852000,26,28,0,0,28,28,594,0.9978
29305222,1767165858000,28,26,0,0,26,26,594,0.9978
29305223,1767165864000,25,28,0,0,28,28,594,0.9973
29305224,1767165870000,27,25,0,0,25,25,594,0.9966
29305225,1767165876000,26,27,0,0,27,27,594,0.9973
29305226,1767165882000,26,26,0,0,26,26,594,0.9978
29305227,1767165888000,28,26,0,0,26,26,594,0.9979
29305228,1767165894000,26,28,0,0,28,28,594,0.9962
29305229,1767165900000,23,26,0,0,26,26,594,0.9975
29305230,1767165906000,23,23,0,0,23,23,594,0.998
29305231,1767165912000,22,23,0,0,23,23,593,0.9981
29305232,1767165918000,27,22,0,0,22,22,594,0.9976
29305233,1767165924000,26,27,0,0,27,27,594,0.9976
29305234,1767165930000,27,26,0,0,26,26,594,0.9977
29305235,1767165936000,27,27,0,0,27,27,594,0.997
29305236,1767165942000,28,27,0,0,27,27,594,0.9978
29305237,1767165948000,26,28,0,0,28,28,594,0.9978
29305238,1767165954000,27,26,0,0,26,26,594,0.9979
29305239,1767165960000,25,27,0,0,27,27,594,0.9976
29305240,1767165966000,29,25,0,0,25,25,594,0.9978
29305241,1767165972000,24,29,0,0,29,29,594,0.9977
29305242,1767165978000,28,24,0,0,24,24,594,0.9976
29305243,1767165984000,28,28,0,0,28,28,594,0.9977
29305244,1767165990000,28,28,0,0,28,28,594,0.9974
29305245,1767165996000,27,28,0,0,28,28,594,0.9975
29305246,1767166002000,28,27,0,0,27,27,594,0.9976
29305247,1767166008000,25,28,0,0,28,28,594,0.998
