block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29938643,1770982884001,23,29,0,0,29,28,598,0.9993
29938644,1770982890001,27,23,0,0,23,23,598,0.9986
29938645,1770982896001,24,27,0,0,27,27,598,0.9976
29938646,1770982902001,33,24,0,0,24,21,598,0.9982
29938647,1770982908001,22,33,0,0,33,30,598,0.999
29938648,1770982914001,32,22,0,0,22,19,598,0.9993
29938649,1770982920001,21,32,0,0,32,29,598,0.9986
29938650,1770982926001,30,21,0,0,21,18,598,0.9988
29938651,1770982932001,23,30,0,0,30,27,598,0.9991
29938652,1770982938001,34,23,0,0,23,20,598,0.9988
29938653,1770982944001,22,34,0,0,34,31,598,0.9983
29938654,1770982950001,34,22,0,0,22,19,598,0.9984
29938655,1770982956001,19,34,0,0,34,31,598,0.9984
29938656,1770982962001,25,19,0,0,19,19,598,0.9988
29938657,1770982968001,23,25,0,0,25,25,598,0.9989
29938658,1770982974001,29,23,0,0,23,20,598,0.9982
29938659,1770982980001,25,29,0,0,29,26,598,0.9993
29938660,1770982986001,28,25,0,0,25,22,598,0.9991
29938661,1770982992001,23,28,0,0,28,25,598,0.9984
29938662,1770982998001,28,23,0,0,23,20,598,0.9984
29938663,1770983004001,22,28,0,0,28,25,598,0.9986
29938664,1770983010001,32,22,0,0,22,20,598,0.9988
29938665,1770983016001,25,32,0,0,32,29,598,0.9984
29938666,1770983022001,31,25,0,0,25,22,598,0.9985
29938667,1770983028001,25,31,0,0,31,28,598,0.9984
29938668,1770983034001,32,25,0,0,25,22,598,0.9989
29938669,1770983040001,24,32,0,0,32,29,598,0.9979
29938670,1770983046001,30,24,0,0,24,21,598,0.9992
29938671,1770983052001,24,30,0,0,30,27,598,0.999
29938672,1770983058001,31,24,0,0,24,21,598,0.9996
29938673,1770983064001,24,31,0,0,31,28,598,0.9991
29938674,1770983070001,28,24,0,0,24,24,598,0.9985
29938675,1770983076001,20,28,0,0,28,27,598,0.999
29938676,1770983082001,23,20,0,0,20,19,598,0.998
29938677,1770983088001,25,23,0,0,23,23,598,0.9993
29938678,1770983094001,29,25,0,0,25,22,598,0.9992
29938679,1770983100001,22,29,0,0,29,26,597,0.9983
29938680,1770983106001,31,22,0,0,22,19,598,0.9976
29938681,1770983112001,24,31,0,0,31,28,598,0.999
29938682,1770983118001,31,24,0,0,24,21,598,0.999
29938683,1770983124001,24,31,0,0,31,28,598,0.9987
29938684,1770983130001,30,24,0,0,24,21,598,0.9988
29938685,1770983136001,22,30,0,0,30,27,598,0.9982
29938686,1770983142001,30,22,0,0,22,19,598,0.9988
29938687,1770983148001,19,30,0,0,30,27,598,0.9988
29938688,1770983154001,26,19,0,0,19,19,598,0.9989
29938689,1770983160001,22,26,0,0,26,26,598,0.9994
29938690,1770983166001,24,22,0,0,22,20,598,0.9993
29938691,1770983172001,21,24,0,0,24,21,598,0.9992
29938692,1770983178001,30,21,0,0,21,18,598,0.999
29938693,1770983184001,20,30,0,0,30,27,598,0.9987
29938694,1770983190001,32,20,0,0,20,17,598,0.9991
29938695,1770983196001,25,32,0,0,32,29,598,0.999
29938696,1770983202001,34,25,0,0,25,22,598,0.999
29938697,1770983208001,25,34,0,0,34,31,598,0.9992
29938698,1770983214001,31,25,0,0,25,22,598,0.9994
29938699,1770983220001,23,31,0,0,31,28,598,0.9987
29938700,1770983226001,31,23,0,0,23,20,598,0.9975
29938701,1770983232001,24,31,0,0,31,28,598,0.9992
29938702,1770983238001,31,24,0,0,24,21,598,0.999
29938703,1770983244001,25,31,0,0,31,29,598,0.9988
29938704,1770983250001,32,25,0,0,25,22,598,0.9993
29938705,1770983256001,23,32,0,0,32,29,598,0.9988
29938706,1770983262001,28,23,0,0,23,21,598,0.9993
29938707,1770983268001,21,28,0,0,28,28,598,0.9992
29938708,1770983274001,25,21,0,0,21,21,598,0.9993
29938709,1770983280001,24,25,0,0,25,25,598,0.9991
29938710,1770983286001,30,24,0,0,24,21,598,0.9992
29938711,1770983292001,21,30,0,0,30,27,598,0.9995
29938712,1770983298001,33,21,0,0,21,18,598,0.9994
29938713,1770983304001,24,33,0,0,33,30,598,0.9991
29938714,1770983310001,31,24,0,0,24,21,598,0.9992
29938715,1770983316001,23,31,0,0,31,28,598,0.997
29938716,1770983322001,29,23,0,0,23,20,598,0.999
29938717,1770983328001,24,29,0,0,29,26,598,0.9988
29938718,1770983334001,32,24,0,0,24,21,598,0.9982
29938719,1770983340001,18,32,0,0,32,29,597,0.9988
29938720,1770983346001,26,18,0,0,18,18,598,0.999
29938721,1770983352001,23,26,0,0,26,26,598,0.9989
29938722,1770983358001,30,23,0,0,23,20,598,0.9988
29938723,1770983364001,25,30,0,0,30,27,598,0.9989
29938724,1770983370001,31,25,0,0,25,22,598,0.9981
29938725,1770983376001,22,31,0,0,31,28,596,0.9987
29938726,1770983382001,30,22,0,0,22,19,598,0.9991
29938727,1770983388001,25,30,0,0,30,27,598,0.9989
29938728,1770983394001,30,25,0,0,25,22,598,0.9991
29938729,1770983400001,23,30,0,0,30,27,598,0.9993
29938730,1770983406001,28,23,0,0,23,20,598,0.9975
29938731,1770983412001,23,28,0,0,28,25,598,0.9988
29938732,1770983418001,27,23,0,0,23,20,598,0.9987
29938733,1770983424001,26,27,0,0,27,24,598,0.9989
29938734,1770983430001,31,26,0,0,26,23,598,0.9987
29938735,1770983436001,25,31,0,0,31,28,598,0.9996
29938736,1770983442001,32,25,0,0,25,22,598,0.9995
29938737,1770983448001,23,32,0,0,32,29,598,0.9993
29938738,1770983454001,25,23,0,0,23,22,598,0.9992
29938739,1770983460001,22,25,0,0,25,25,598,0.9993
29938740,1770983466001,25,22,0,0,22,22,598,0.9997
29938741,1770983472001,26,25,0,0,25,25,598,0.9988
29938742,1770983478001,32,26,0,0,26,23,598,0.9995
29938743,1770983484001,26,32,0,0,32,29,598,0.9992
29938744,1770983490001,32,26,0,0,26,23,598,0.9993
29938745,1770983496001,26,32,0,0,32,29,598,0.9968
29938746,1770983502001,28,26,0,0,26,23,598,0.9986
29938747,1770983508001,20,28,0,0,28,25,598,0.9994
29938748,1770983514001,30,20,0,0,20,17,598,0.9989
29938749,1770983520001,20,30,0,0,30,27,598,0.9983
29938750,1770983526001,33,20,0,0,20,17,598,0.9974
29938751,1770983532001,16,33,0,0,33,30,598,0.9985
29938752,1770983538001,28,16,0,0,16,16,598,0.9974
29938753,1770983544001,22,28,0,0,28,28,597,0.9983
29938754,1770983550001,0,22,0,0,22,20,534,0.9986
29938755,1770983556001,29,0,0,0,0,0,598,0
29938756,1770983562001,23,29,0,0,29,29,597,0.9984
29938757,1770983568001,31,23,0,0,23,20,598,0.9986
29938758,1770983574001,24,31,0,0,31,29,598,0.9989
29938759,1770983580001,31,24,0,0,24,21,598,0.9987
29938760,1770983586001,24,31,0,0,31,28,598,0.9991
29938761,1770983592001,31,24,0,0,24,21,598,0.9997
29938762,1770983598001,23,31,0,0,31,28,598,0.9991
29938763,1770983604001,32,23,0,0,23,20,598,0.9991
29938764,1770983610001,22,32,0,0,32,29,598,0.999
29938765,1770983616001,34,22,0,0,22,19,598,0.9987
29938766,1770983622001,26,34,0,0,34,31,598,0.9991
29938767,1770983628001,29,26,0,0,26,23,598,0.9991
29938768,1770983634001,24,29,0,0,29,26,594,0.999
29938769,1770983640001,29,24,0,0,24,21,597,0.9992
29938770,1770983646001,21,29,0,0,29,28,597,0.9982
29938771,1770983652001,29,21,0,0,21,21,597,0.9987
29938772,1770983658001,23,29,0,0,29,29,597,0.9991
29938773,1770983664001,32,23,0,0,23,23,597,0.999
29938774,1770983670001,28,32,0,0,32,29,597,0.9991
29938775,1770983676001,27,28,0,0,28,25,597,0.9984
29938776,1770983682001,26,27,0,0,27,24,598,0.9986
29938777,1770983688001,30,26,0,0,26,23,598,0.999
29938778,1770983694001,24,30,0,0,30,27,598,0.9989
29938779,1770983700001,29,24,0,0,24,21,598,0.999
29938780,1770983706001,23,29,0,0,29,26,598,0.9992
29938781,1770983712001,28,23,0,0,23,20,598,0.9984
29938782,1770983718001,24,28,0,0,28,25,598,0.9996
29938783,1770983724001,28,24,0,0,24,21,598,0.999
29938784,1770983730001,24,28,0,0,28,28,598,0.9992
29938785,1770983736001,32,24,0,0,24,24,598,0.9986
29938786,1770983742001,25,32,0,0,32,29,598,0.9991
29938787,1770983748001,31,25,0,0,25,22,598,0.9991
