block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29893147,1770709188000,28,22,0,0,22,19,598,0.9988
29893148,1770709194000,25,28,0,0,28,25,597,0.9988
29893149,1770709200000,29,25,0,0,25,22,598,0.9993
29893150,1770709206000,26,29,0,0,29,26,597,0.999
29893151,1770709212000,25,26,0,0,26,23,598,0.9991
29893152,1770709218000,23,25,0,0,25,24,598,0.9978
29893153,1770709224000,25,23,0,0,23,22,598,0.9992
29893154,1770709230000,24,25,0,0,25,24,598,0.9985
29893155,1770709236000,27,24,0,0,24,24,598,0.998
29893156,1770709242000,24,27,0,0,27,24,598,0.9986
29893157,1770709248000,27,24,0,0,24,21,598,0.9988
29893158,1770709254000,29,27,0,0,27,24,598,0.998
29893159,1770709260000,29,29,0,0,29,26,598,0.9988
29893160,1770709266000,25,29,0,0,29,26,598,0.9993
29893161,1770709272000,25,25,0,0,25,22,598,0.9986
29893162,1770709278000,23,25,0,0,25,24,598,0.9993
29893163,1770709284000,27,23,0,0,23,22,598,0.9983
29893164,1770709290000,24,27,0,0,27,26,598,0.9991
29893165,1770709296000,30,24,0,0,24,24,598,0.9983
29893166,1770709302000,29,30,0,0,30,27,598,0.9989
29893167,1770709308000,28,29,0,0,29,26,598,0.9988
29893168,1770709314000,27,28,0,0,28,25,598,0.9983
29893169,1770709320000,29,27,0,0,27,24,598,0.9986
29893170,1770709326000,27,29,0,0,29,26,596,0.9992
29893171,1770709332000,30,27,0,0,27,24,598,0.9993
29893172,1770709338000,28,30,0,0,30,27,598,0.9992
29893173,1770709344000,29,28,0,0,28,25,597,0.9976
29893174,1770709350000,29,29,0,0,29,26,598,0.9988
29893175,1770709356000,24,29,0,0,29,26,598,0.9991
29893176,1770709362000,24,24,0,0,24,24,598,0.9994
29893177,1770709368000,28,24,0,0,24,24,598,0.9992
29893178,1770709374000,25,28,0,0,28,25,598,0.999
29893179,1770709380000,29,25,0,0,25,22,598,0.9991
29893180,1770709386000,23,29,0,0,29,26,598,0.9988
29893181,1770709392000,28,23,0,0,23,20,598,0.9995
29893182,1770709398000,26,28,0,0,28,25,598,0.998
29893183,1770709404000,28,26,0,0,26,23,598,0.9991
29893184,1770709410000,29,28,0,0,28,25,598,0.9992
29893185,1770709416000,29,29,0,0,29,26,598,0.9987
29893186,1770709422000,26,29,0,0,29,26,598,0.9988
29893187,1770709428000,28,26,0,0,26,23,598,0.9994
29893188,1770709434000,22,28,0,0,28,27,598,0.9996
29893189,1770709440000,25,22,0,0,22,20,598,0.9989
29893190,1770709446000,21,25,0,0,25,24,598,0.9991
29893191,1770709452000,25,21,0,0,21,21,598,0.9984
29893192,1770709458000,27,25,0,0,25,22,598,0.9993
29893193,1770709464000,27,27,0,0,27,24,598,0.9991
29893194,1770709470000,27,27,0,0,27,24,598,0.9994
29893195,1770709476000,28,27,0,0,27,24,598,0.9993
29893196,1770709482000,27,28,0,0,28,25,598,0.9984
29893197,1770709488000,26,27,0,0,27,24,598,0.9978
29893198,1770709494000,25,26,0,0,26,25,598,0.9988
29893199,1770709500000,26,25,0,0,25,24,598,0.9995
29893200,1770709506000,21,26,0,0,26,25,598,0.9989
29893201,1770709512000,28,21,0,0,21,21,598,0.9987
29893202,1770709518000,25,28,0,0,28,25,598,0.9991
29893203,1770709524000,32,25,0,0,25,22,598,0.9986
29893204,1770709530000,26,32,0,0,32,29,598,0.9993
29893205,1770709536000,30,26,0,0,26,23,598,0.9995
29893206,1770709542000,28,30,0,0,30,27,598,0.9967
29893207,1770709548000,27,28,0,0,28,25,598,0.9987
29893208,1770709554000,24,27,0,0,27,24,598,0.9989
29893209,1770709560000,27,24,0,0,24,21,597,0.9995
29893210,1770709566000,22,27,0,0,27,24,597,0.9989
29893211,1770709572000,20,22,0,0,22,19,598,0.9992
29893212,1770709578000,20,20,0,0,20,20,598,0.9992
29893213,1770709584000,29,20,0,0,20,20,596,0.9989
29893214,1770709590000,29,29,0,0,29,26,598,0.9991
29893215,1770709596000,30,29,0,0,29,26,598,0.9991
29893216,1770709602000,29,30,0,0,30,27,598,0.9976
29893217,1770709608000,28,29,0,0,29,26,597,0.9983
29893218,1770709614000,24,28,0,0,28,25,598,0.9992
29893219,1770709620000,26,24,0,0,24,21,597,0.9993
29893220,1770709626000,24,26,0,0,26,23,597,0.9989
29893221,1770709632000,27,24,0,0,24,22,598,0.9993
29893222,1770709638000,27,27,0,0,27,24,598,0.9994
29893223,1770709644000,26,27,0,0,27,24,598,0.9994
29893224,1770709650000,27,26,0,0,26,24,598,0.9992
29893225,1770709656000,25,27,0,0,27,25,598,0.9973
29893226,1770709662000,23,25,0,0,25,24,598,0.9988
29893227,1770709668000,25,23,0,0,23,23,597,0.9991
29893228,1770709674000,26,25,0,0,25,22,598,0.9941
29893229,1770709680000,24,26,0,0,26,23,598,0.9986
29893230,1770709686000,25,24,0,0,24,21,598,0.999
29893231,1770709692000,23,25,0,0,25,22,598,0.9936
29893232,1770709698000,27,23,0,0,23,21,598,0.9995
29893233,1770709704000,24,27,0,0,27,24,598,0.9993
29893234,1770709710000,26,24,0,0,24,22,598,0.999
29893235,1770709716000,26,26,0,0,26,25,598,0.9986
29893236,1770709722000,23,26,0,0,26,25,598,0.9987
29893237,1770709728000,26,23,0,0,23,23,598,0.9977
29893238,1770709734000,27,26,0,0,26,23,598,0.9992
29893239,1770709740000,26,27,0,0,27,24,598,0.9986
29893240,1770709746000,28,26,0,0,26,23,598,0.9989
29893241,1770709752000,23,28,0,0,28,25,598,0.9993
29893242,1770709758000,28,23,0,0,23,20,598,0.9996
29893243,1770709764000,26,28,0,0,28,25,598,0.9989
29893244,1770709770000,27,26,0,0,26,23,598,0.9992
29893245,1770709776000,27,27,0,0,27,24,597,0.9986
29893246,1770709782000,30,27,0,0,27,24,598,0.9983
29893247,1770709788000,22,30,0,0,30,27,598,0.9988
29893248,1770709794000,24,22,0,0,22,22,598,0.9986
29893249,1770709800000,27,24,0,0,24,24,598,0.999
29893250,1770709806000,24,27,0,0,27,24,598,0.9988
29893251,1770709812000,27,24,0,0,24,21,598,0.9994
29893252,1770709818000,25,27,0,0,27,24,596,0.9994
29893253,1770709824000,30,25,0,0,25,24,598,0.9992
29893254,1770709830000,28,30,0,0,30,27,598,0.9991
29893255,1770709836000,23,28,0,0,28,25,598,0.9995
29893256,1770709842000,28,23,0,0,23,20,598,0.9985
29893257,1770709848000,25,28,0,0,28,25,598,0.9992
29893258,1770709854000,28,25,0,0,25,22,598,0.9992
29893259,1770709860000,23,28,0,0,28,25,598,0.9993
29893260,1770709866000,24,23,0,0,23,21,598,0.9994
29893261,1770709872000,27,24,0,0,24,21,598,0.9996
29893262,1770709878000,29,27,0,0,27,24,597,0.9996
29893263,1770709884000,25,29,0,0,29,26,598,0.9994
29893264,1770709890000,30,25,0,0,25,22,597,0.9995
29893265,1770709896000,26,30,0,0,30,27,598,0.9992
29893266,1770709902000,24,26,0,0,26,23,597,0.9991
29893267,1770709908000,26,24,0,0,24,21,598,0.9983
29893268,1770709914000,26,26,0,0,26,23,598,0.999
29893269,1770709920000,25,26,0,0,26,23,598,0.9977
29893270,1770709926000,27,25,0,0,25,24,598,0.9985
29893271,1770709932000,25,27,0,0,27,26,598,0.9994
29893272,1770709938000,25,25,0,0,25,24,598,0.9985
29893273,1770709944000,28,25,0,0,25,25,598,0.9987
29893274,1770709950000,29,28,0,0,28,25,598,0.9991
29893275,1770709956000,28,29,0,0,29,26,598,0.9993
