block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29924243,1770896268000,25,33,0,0,33,31,597,0.9983
29924244,1770896274000,31,25,0,0,25,22,597,0.9972
29924245,1770896280000,26,31,0,0,31,30,597,0.9981
29924246,1770896286000,29,26,0,0,26,23,597,0.9979
29924247,1770896292000,23,29,0,0,29,27,597,0.9985
29924248,1770896298000,27,23,0,0,23,21,598,0.9974
29924249,1770896304000,25,27,0,0,27,27,598,0.9977
29924250,1770896310000,27,25,0,0,25,22,598,0.9982
29924251,1770896316000,22,27,0,0,27,24,598,0.9967
29924252,1770896322000,32,22,0,0,22,19,598,0.9989
29924253,1770896328000,24,32,0,0,32,29,598,0.9981
29924254,1770896334000,28,24,0,0,24,21,598,0.9981
29924255,1770896340000,24,28,0,0,28,25,598,0.999
29924256,1770896346000,30,24,0,0,24,21,598,0.9978
29924257,1770896352000,25,30,0,0,30,27,598,0.9985
29924258,1770896358000,33,25,0,0,25,22,598,0.9983
29924259,1770896364000,19,33,0,0,33,30,598,0.9985
29924260,1770896370000,28,19,0,0,19,19,598,0.9991
29924261,1770896376000,26,28,0,0,28,28,598,0.9977
29924262,1770896382000,30,26,0,0,26,23,598,0.9991
29924263,1770896388000,24,30,0,0,30,27,598,0.996
29924264,1770896394000,30,24,0,0,24,21,598,0.9981
29924265,1770896400000,23,30,0,0,30,27,598,0.9989
29924266,1770896406000,30,23,0,0,23,20,598,0.9991
29924267,1770896412000,26,30,0,0,30,27,598,0.9989
29924268,1770896418000,29,26,0,0,26,23,597,0.9988
29924269,1770896424000,25,29,0,0,29,26,598,0.9993
29924270,1770896430000,28,25,0,0,25,22,598,0.9991
29924271,1770896436000,23,28,0,0,28,26,598,0.9981
29924272,1770896442000,25,23,0,0,23,21,598,0.9983
29924273,1770896448000,23,25,0,0,25,25,598,0.9988
29924274,1770896454000,29,23,0,0,23,23,598,0.9986
29924275,1770896460000,23,29,0,0,29,26,598,0.9987
29924276,1770896466000,28,23,0,0,23,20,585,0.9982
29924277,1770896472000,22,28,0,0,28,26,598,0.9984
29924278,1770896478000,28,22,0,0,22,22,598,0.999
29924279,1770896484000,24,28,0,0,28,25,598,0.999
29924280,1770896490000,28,24,0,0,24,21,598,0.9988
29924281,1770896496000,24,28,0,0,28,26,598,0.9986
29924282,1770896502000,30,24,0,0,24,24,598,0.9983
29924283,1770896508000,26,30,0,0,30,30,598,0.9993
29924284,1770896514000,28,26,0,0,26,23,598,0.9972
29924285,1770896520000,24,28,0,0,28,25,598,0.9987
29924286,1770896526000,27,24,0,0,24,21,598,0.9986
29924287,1770896532000,23,27,0,0,27,25,598,0.9987
29924288,1770896538000,28,23,0,0,23,20,598,0.9985
29924289,1770896544000,27,28,0,0,28,25,598,0.9983
29924290,1770896550000,33,27,0,0,27,24,598,0.9991
29924291,1770896556000,24,33,0,0,33,30,598,0.9987
29924292,1770896562000,30,24,0,0,24,22,598,0.9992
29924293,1770896568000,19,30,0,0,30,27,598,0.9989
29924294,1770896574000,26,19,0,0,19,19,598,0.9989
29924295,1770896580000,25,26,0,0,26,26,598,0.9982
29924296,1770896586000,31,25,0,0,25,22,598,0.9991
29924297,1770896592000,23,31,0,0,31,28,598,0.9987
29924298,1770896598000,33,23,0,0,23,20,598,0.9988
29924299,1770896604000,24,33,0,0,33,30,598,0.9985
