block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29965147,1771142718000,24,26,0,0,26,23,598,0.9996
29965148,1771142724000,22,24,0,0,24,23,598,0.9997
29965149,1771142730000,27,22,0,0,22,22,598,0.9995
29965150,1771142736000,26,27,0,0,27,24,598,0.9989
29965151,1771142742000,28,26,0,0,26,23,598,0.9989
29965152,1771142748000,23,28,0,0,28,26,598,0.9992
29965153,1771142754000,28,23,0,0,23,23,598,0.9991
29965154,1771142760000,26,28,0,0,28,25,598,0.9989
29965155,1771142766000,26,26,0,0,26,23,598,0.9993
29965156,1771142772000,20,26,0,0,26,24,598,0.9993
29965157,1771142778000,27,20,0,0,20,20,598,0.9993
29965158,1771142784000,27,27,0,0,27,24,598,0.9989
29965159,1771142790000,29,27,0,0,27,24,598,0.9995
29965160,1771142796000,23,29,0,0,29,28,598,0.9991
29965161,1771142802000,27,23,0,0,23,22,598,0.9993
29965162,1771142808000,24,27,0,0,27,27,598,0.9995
29965163,1771142814000,29,24,0,0,24,21,598,0.9993
29965164,1771142820000,26,29,0,0,29,26,597,0.9998
29965165,1771142826000,30,26,0,0,26,23,598,0.9992
29965166,1771142832000,26,30,0,0,30,27,598,0.9995
29965167,1771142838000,30,26,0,0,26,23,598,0.9995
29965168,1771142844000,26,30,0,0,30,27,598,0.9996
29965169,1771142850000,32,26,0,0,26,23,598,0.9994
29965170,1771142856000,26,32,0,0,32,29,598,0.999
29965171,1771142862000,26,26,0,0,26,24,598,0.9988
29965172,1771142868000,23,26,0,0,26,23,598,0.9995
29965173,1771142874000,25,23,0,0,23,23,598,0.9983
29965174,1771142880000,27,25,0,0,25,25,598,0.9993
29965175,1771142886000,30,27,0,0,27,24,598,0.9989
29965176,1771142892000,24,30,0,0,30,27,598,0.9994
29965177,1771142898000,31,24,0,0,24,21,598,0.9994
29965178,1771142904000,28,31,0,0,31,28,598,0.9984
29965179,1771142910000,30,28,0,0,28,25,598,0.9995
29965180,1771142916000,26,30,0,0,30,27,598,0.9979
29965181,1771142922000,31,26,0,0,26,23,598,0.9992
29965182,1771142928000,26,31,0,0,31,28,598,0.9984
29965183,1771142934000,25,26,0,0,26,25,598,0.9998
29965184,1771142940000,24,25,0,0,25,25,598,0.9996
29965185,1771142946000,30,24,0,0,24,23,598,0.9992
29965186,1771142952000,28,30,0,0,30,27,598,0.9989
29965187,1771142958000,29,28,0,0,28,25,598,0.9996
29965188,1771142964000,24,29,0,0,29,27,598,0.9995
29965189,1771142970000,31,24,0,0,24,23,598,0.9992
29965190,1771142976000,26,31,0,0,31,28,598,0.9992
29965191,1771142982000,30,26,0,0,26,23,598,0.9994
29965192,1771142988000,24,30,0,0,30,28,598,0.999
29965193,1771142994000,30,24,0,0,24,23,598,0.999
29965194,1771143000000,25,30,0,0,30,28,597,0.9983
29965195,1771143006000,27,25,0,0,25,22,598,0.9995
29965196,1771143012000,22,27,0,0,27,26,598,0.9995
29965197,1771143018000,25,22,0,0,22,22,598,0.9993
29965198,1771143024000,26,25,0,0,25,25,598,0.9996
29965199,1771143030000,31,26,0,0,26,23,598,0.9998
29965200,1771143036000,25,31,0,0,31,28,598,0.9992
29965201,1771143042000,30,25,0,0,25,22,598,0.9995
29965202,1771143048000,26,30,0,0,30,27,598,0.9994
29965203,1771143054000,29,26,0,0,26,23,596,0.9995
29965204,1771143060000,26,29,0,0,29,26,598,0.9993
29965205,1771143066000,26,26,0,0,26,23,596,0.9986
29965206,1771143072000,24,26,0,0,26,23,598,0.9984
29965207,1771143078000,31,24,0,0,24,21,598,0.9994
29965208,1771143084000,20,31,0,0,31,28,598,0.9992
29965209,1771143090000,24,20,0,0,20,20,598,0.9992
29965210,1771143096000,23,24,0,0,24,24,598,0.9987
29965211,1771143102000,26,23,0,0,23,20,598,0.9993
29965212,1771143108000,23,26,0,0,26,23,598,0.9993
29965213,1771143114000,26,23,0,0,23,20,598,0.9991
29965214,1771143120000,25,26,0,0,26,23,598,0.9992
29965215,1771143126000,28,25,0,0,25,24,598,0.9994
29965216,1771143132000,25,28,0,0,28,25,598,0.9993
29965217,1771143138000,29,25,0,0,25,22,598,0.9993
29965218,1771143144000,26,29,0,0,29,26,598,0.9993
